Time_Index,Arizona_Solar,BANC_Biogas,BANC_Biomass,BANC_CCGT1,BANC_CCGT2,BANC_Geothermal,BANC_Geothermal_New_Planned,BANC_Hydro,BANC_Li_Battery,BANC_Li_Battery_New_Planned,BANC_Peaker1,BANC_Peaker2,BANC_Reciprocating_Engine,BANC_Solar,BANC_Solar_New_Planned,BANC_Wind,BANC_Wind_New_Planned,Baja_California_Wind,CAISO_Adiabatic_CAES_24hr,CAISO_Advanced_CCGT,CAISO_Advanced_CCGT_CCS_95,CAISO_Advanced_Nuclear_SMR,CAISO_Aero_CT,CAISO_Allam_Cycle_100,CAISO_Biogas,CAISO_Biomass,CAISO_CCGT1,CAISO_CCGT1_Retrofit_CCS_90,CAISO_CCGT2,CAISO_CCGT_Remote,CAISO_CHP,CAISO_Coal,CAISO_Enhanced_Geothermal_Systems,CAISO_Flow_Battery_8hr_Dispatch,CAISO_Generic_Energy_Storage_100hr,CAISO_Generic_Energy_Storage_24hr,CAISO_Geothermal,CAISO_Hydro,CAISO_Li_Battery_4hr_Baseline,CAISO_Li_Battery_4hr_Dispatch,CAISO_Li_Battery_8hr_Baseline,CAISO_Li_Battery_8hr_Dispatch,CAISO_New_Pumped_Storage_12hr,CAISO_New_Reciprocating_Engine,CAISO_Nuclear,CAISO_Peaker1,CAISO_Peaker2,CAISO_Pumped_Hydro,CAISO_Reciprocating_Engine,CAISO_ST,CAISO_Solar,CAISO_Wind,Cape_Mendocino_Offshore_Wind,Central_Nevada_Geothermal,Central_Valley_North_Los_Banos_Wind,Customer_PV,Del_Norte_Offshore_Wind,Distributed_Solar,Greater_Imperial_Geothermal,Greater_Imperial_Solar,Greater_Imperial_Wind,Greater_Kramer_Solar,Greater_LA_Solar,Humboldt_Bay_Offshore_Wind,IID_Biogas,IID_Biomass,IID_CCGT1,IID_Geothermal,IID_Geothermal_New_Planned,IID_Li_Battery,IID_Li_Battery_New_Planned,IID_Peaker1,IID_Peaker2,IID_ST,IID_Solar,IID_Solar_New_Planned,Idaho_Wind,InState_Biomass,Inyokern_North_Kramer_Geothermal,LDWP_Biogas,LDWP_CCGT1,LDWP_CCGT2,LDWP_CHP,LDWP_Coal,LDWP_Geothermal,LDWP_Geothermal_New_Planned,LDWP_Hydro,LDWP_Li_Battery,LDWP_Li_Battery_New_Planned,LDWP_Nuclear,LDWP_Peaker1,LDWP_Peaker1_New_Planned,LDWP_Pumped_Hydro,LDWP_ST,LDWP_Solar,LDWP_Solar_New_Planned,LDWP_Wind,LDWP_Wind_New_Planned,Morro_Bay_Offshore_Wind,NW_Biogas,NW_Biomass,NW_CCGT1,NW_CCGT2,NW_Coal,NW_Geothermal,NW_Hydro,NW_Hydro_for_CAISO,NW_Li_Battery,NW_Li_Battery_New_Planned,NW_Nuclear,NW_Nuclear_New_Planned,NW_Peaker1,NW_Peaker1_New_Planned,NW_Peaker2,NW_Pumped_Hydro,NW_Reciprocating_Engine,NW_Solar,NW_Solar_New_Planned,NW_Wind,NW_Wind_New_Planned,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,Northern_Nevada_Geothermal,Pacific_Northwest_Geothermal,Riverside_Solar,SW_Biogas,SW_Biomass,SW_CCGT1,SW_CCGT2,SW_Coal,SW_Geothermal,SW_Hydro,SW_Li_Battery,SW_Li_Battery_New_Planned,SW_Nuclear,SW_Peaker1,SW_Peaker1_New_Planned,SW_Peaker2,SW_Pumped_Hydro,SW_Reciprocating_Engine,SW_ST,SW_Solar,SW_Solar_New_Planned,SW_Wind,SW_Wind_New_Planned,Solano_Wind,Southern_NV_Eldorado_Solar,Southern_NV_Eldorado_Wind,Southern_PGAE_Solar,Tehachapi_Solar,Tehachapi_Wind,Utah_Geothermal,Utah_Wind,Wyoming_Wind
3045,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.478473118,0.478473118,0.752122997,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.430993421,0.966214626,1,0.51518111,0,1,0,1,0,0.752122997,0,0,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.313794244,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.2737163,0.2737163,0.924094903,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.757076235,0.757076235,0.35172094,1,0,0.16520152,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.440043069,0.440043069,0.374952821,0,0.120550398,0,0,0.314552542,1,0.173057335,0.019968429
3046,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.381601511,0.381601511,0.741062365,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.435791939,0.966214626,1,0.51518111,0,0.996600286,0,1,0,0.741062365,0,0,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.40929684,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.243860831,0.243860831,0.876089973,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.763328238,0.763328238,0.589983512,1,0,0.190617138,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.308013549,0.308013549,0.362857569,0,0.192880637,0,0,0.380084321,1,0.146433129,0.069889503
3047,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.28926715,0.28926715,0.730001732,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.456300395,0.985933292,1,0.412144888,0,1,0,1,0,0.730001732,0,0,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.491156208,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.241900312,0.241900312,0.86408874,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.718084769,0.718084769,0.635366859,1,0,0.177909329,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.229688731,0.229688731,0.338667064,0,0.277265915,0,0,0.419403389,1,0.133121027,0.129794791
3048,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.21214465,0.21214465,0.752122997,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.47795341,0.985933292,1,0.297660197,0,1,0,1,0,0.752122997,0,0,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.573015576,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.253015067,0.253015067,0.876089973,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.652705804,0.652705804,0.624021022,1,0,0.16520152,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.173240694,0.173240694,0.302381307,0,0.385761273,0,0,0.458722457,1,0.133121027,0.199684294
3049,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.156371383,0.156371383,0.785304894,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.497902703,0.985933292,1,0.274763259,0,1,0,1,0,0.785304894,0,0,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.627588488,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.264129823,0.264129823,0.91209367,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.623319085,0.623319085,0.544600165,1,0,0.139785901,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.138171444,0.138171444,0.26609555,0,0.458091512,0,0,0.550466948,1,0.133121027,0.249605367
3050,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.116610039,0.116610039,0.796365526,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.484779868,0.985933292,1,0.251866321,0,1,0,1,0,0.796365526,0,0,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.682161401,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.264129823,0.264129823,0.9600986,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.627382818,0.627382818,0.374412613,1,0,0.127078092,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.121108603,0.121108603,0.229809793,0,0.506311671,0,0,0.537360592,1,0.133121027,0.279558011
3051,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.104335298,0.104335298,0.763183629,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.466198359,0.985933292,1,0.228969382,0,1,0,1,0,0.763183629,0,0,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.750377541,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.247349629,0.247349629,0.984101065,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.620266369,0.620266369,0.215570899,1,0,0.114370283,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.103827344,0.103827344,0.205619289,0,0.55453183,0,0,0.511147881,1,0.119808924,0.289542226
3052,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.120347222,0.120347222,0.752122997,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.443242224,0.985933292,1,0.217520913,0,1,0,1,0,0.752122997,0,0,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.764020769,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.228825036,0.228825036,0.996102298,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.61052281,0.61052281,0.090766694,1,0,0.139785901,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.097650473,0.097650473,0.205619289,0,0.57864191,0,0,0.498041525,1,0.119808924,0.29952644
3053,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.147033762,0.147033762,0.707880468,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.407623429,0.985933292,1,0.183175506,0,1,0,1,0,0.707880468,0,0,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.750377541,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.208556044,0.208556044,0.9600986,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.591018943,0.591018943,0.045383347,1,0,0.152493711,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.125511917,0.125511917,0.205619289,0,0.59069695,0,0,0.498041525,1,0.133121027,0.269573796
3054,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.004903351,0.004903351,0.1462337,0.1462337,0.652577306,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.077813129,0.364888528,0.985933292,1,0.160278568,0.016598054,1,0.024409253,1,0.139499197,0.652577306,0.123768361,0,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0.084800303,0.084800303,0.600302032,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.036264223,0.036264223,0.176956176,0.176956176,0.900092438,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.00159639,0.00159639,0.567738349,0.567738349,0.022691674,1,0.075663474,0.152493711,1,1,0.139499197,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.033088036,0.033088036,0.136179469,0.136179469,0.193524037,0.164128317,0.542476791,0.076776426,0.098556132,0.484935169,1,0.119808924,0.159747435
3055,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.001400957,0.001400957,0.171320115,0.171320115,0.652577306,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.321285311,0.35399945,0.985933292,1,0.114484691,0.070970988,1,0.183069399,1,0.596042024,0.652577306,0.569334459,0.140628844,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0.371757447,0.371757447,0.586658804,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.143504048,0.143504048,0.143395788,0.143395788,0.840086275,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.029398074,0.029398074,0.685117994,0.685117994,0.238262572,1,0,0.152493711,1,1,0.596042024,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.065458428,0.065458428,0.158702769,0.158702769,0.169333532,0.037875765,0.409871353,0.460658558,0.517419694,0.432509745,1,0.093184719,0.109826361
3056,0.23584267,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.185013674,0.185013674,0.297815382,0.297815382,0.663637938,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.507265244,0.314969573,0.985933292,1,0.080139284,0.170559309,1,0.048818506,1,0.862358673,0.663637938,0.87875536,0.830988625,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0.62450736,0.62450736,0.559372348,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.350360773,0.350360773,0.132281032,0.132281032,0.81608381,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.199525432,0.199525432,0.770824285,0.770824285,0.589983512,1,0.050442316,0.228740566,1,1,0.862358673,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.278435667,0.278435667,0.202133072,0.202133072,0.145143027,0.012625255,0.216990716,0.4862507,0.85004664,0.327658898,1,0.093184719,0.089857932
3057,0.720630381,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.439165023,0.439165023,0.447260007,0.447260007,0.541970983,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.654115223,0.255892551,0.985933292,1,0.057242346,0.243819683,1,0.134250893,1,0.963812635,0.541970983,0.952064312,0.33239545,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0.827172379,0.827172379,0.395653612,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.709454819,0.709454819,0.072570094,0.072570094,0.840086275,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.490856205,0.490856205,0.799204047,0.799204047,0.726133553,1,0.088274053,0.266863994,1,1,0.963812635,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.700092136,0.700092136,0.264041568,0.264041568,0.145143027,0.366132399,0.120550398,0.742172121,0.947655117,0.209701695,1,0.039936308,0.079873717
3058,0.904063569,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.850701591,0.850701591,0.566280908,0.566280908,0.453485925,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.679571781,0.258212194,0.985933292,1,0.057242346,0.321658831,1,0.158660146,1,0.975518861,0.453485925,0.952064312,0.294042129,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0.93119449,0.93119449,0.300151016,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.821465957,0.821465957,0.040754105,0.040754105,0.900092438,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.639401206,0.639401206,0.801617435,0.801617435,0.884975268,1,0.12610579,0.292279612,1,1,0.975518861,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.862674529,0.862674529,0.342925537,0.342925537,0.169333532,0.404008164,0.084385279,0.345493918,0.947655117,0.144169915,1,0,0.069889503
3059,0.576504305,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.681782959,0.681782959,0.622054176,0.622054176,0.387122131,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.770749196,0.295754575,0.985933292,1,0.057242346,0.374314725,1,0.622435957,1,0.975518861,0.387122131,0.952064312,0.818204184,0.966582744,0.93,0.93,1,1,1,1,1,1,1,1,0.917525181,0.917525181,0.231934876,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.702981674,0.702981674,0.048163942,0.048163942,0.996102298,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.449738147,0.449738147,0.776638441,0.776638441,1,1,0.163937527,0.292279612,1,1,0.975518861,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.626218048,0.626218048,0.472604876,0.472604876,0.205619289,0.656513267,0.060275199,0.511842842,0.947655117,0.144169915,1,0,0.069889503
3060,0.393071117,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.588214758,0.588214758,0.663415644,0.663415644,0.365000866,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.69969538,0.355726447,0.985933292,1,0.068690815,0.322231177,0.912676052,0.268501785,1,0.975518861,0.365000866,0.952064312,0.191766606,0.866935039,0.93,0.93,1,1,1,1,1,1,1,1,0.911239687,0.911239687,0.191005192,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.531286211,0.531286211,0.079763811,0.079763811,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.368393869,0.368393869,0.729620973,0.729620973,1,1,0.201769264,0.31769523,1,1,0.975518861,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.500080675,0.500080675,0.603751987,0.603751987,0.26609555,0.896393114,0.060275199,0.345493918,0.52973921,0.209701695,1,0.013312103,0.059905288
3061,0.773039863,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.746155675,0.746155675,0.700239867,0.700239867,0.409243395,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.77447146,0.436325864,0.985933292,1,0.080139284,0.349131471,0.849732876,0.085432386,1,0.975518861,0.409243395,0.952064312,0.102275523,0.797181645,0.93,0.93,1,1,1,1,1,1,1,1,0.951409237,0.951409237,0.177361964,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.872336791,0.872336791,0.161704261,0.161704261,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.497403001,0.497403001,0.685938234,0.685938234,1,1,0.315264475,0.343110849,1,1,0.975518861,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.804502833,0.804502833,0.737712325,0.737712325,0.338667064,0.971173472,0.084385279,0.575823197,0.947655117,0.327658898,1,0.066560513,0.059905288
3062,1,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.951970799,0.951970799,0.734126969,0.734126969,0.486667822,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.823140164,0.531589821,0.985933292,1,0.103036222,0.351993205,0.818261288,0.610231331,1,0.975518861,0.486667822,0.952064312,0.051137762,0.787216874,0.93,0.93,1,1,1,1,1,1,1,1,0.949517032,0.949517032,0.163718736,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.985256153,0.985256153,0.251054548,0.251054548,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.695589734,0.695589734,0.609996312,0.609996312,1,1,0.365706791,0.355818658,1,1,0.975518861,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.999597349,0.999597349,0.878260161,0.878260161,0.447524334,0.971173472,0.108495358,0.984313158,0.947655117,0.458722457,1,0.119808924,0.059905288
3063,1,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.956005471,0.956005471,0.7762885,0.7762885,0.630456042,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.711736675,0.607290349,0.985933292,1,0.12593316,0.316507711,0.7867897,0.353934172,1,0.975518861,0.630456042,0.952064312,0.051137762,0.767287333,0.93,0.93,1,1,1,1,1,1,1,1,0.889275586,0.889275586,0.13643228,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.955001115,0.955001115,0.353696231,0.353696231,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.68624539,0.68624539,0.553429008,0.553429008,1,1,0.756634739,0.343110849,1,1,0.975518861,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.999597349,0.999597349,0.963548156,0.963548156,0.520095848,0.971173472,0.156715517,0.511842842,0.947655117,0.563573304,1,0.212993643,0.039936859
3064,1,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.940014756,0.940014756,0.841399388,0.841399388,0.785304894,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.60640035,0.666481154,0.985933292,1,0.160278568,0.23580683,0.765808641,0.085432386,1,0.887722163,0.785304894,0.915885868,0.051137762,0.737393021,0.93,0.93,1,1,1,1,1,1,1,1,0.77186987,0.77186987,0.122789052,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.891310507,0.891310507,0.458298433,0.458298433,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.626416755,0.626416755,0.528300978,0.528300978,1,1,0.592697212,0.33040304,1,1,0.887722163,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.975042091,0.975042091,0.980401316,0.980401316,0.616857866,0.921643624,0.204935676,0.268717492,0.911644222,0.615998728,1,0.319490464,0.019968429
3065,0.995780163,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.905286767,0.905286767,0.83606208,0.83606208,0.929093114,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.456018338,0.712005008,0.985933292,1,0.26331479,0.142514322,0.828751817,0.03661388,1,0.710177731,0.929093114,0.742610163,0,0.757322562,0.93,0.93,1,1,1,1,1,1,1,1,0.591386742,0.591386742,0.095502596,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.784363355,0.784363355,0.574231512,0.574231512,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.584332084,0.584332084,0.549266428,0.549266428,1,1,0.605307791,0.241448375,1,1,0.710177731,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.924955035,0.924955035,0.956654873,0.956654873,0.616857866,0.757515308,0.241100796,0.191941066,0.751490508,0.629105084,1,0.452611491,0.009984215
3066,0.890961198,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.812242329,0.812242329,0.829124647,0.829124647,0.984396275,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.200050769,0.729197588,0.985933292,1,0.423593357,0.057807014,0.891694993,0.085432386,1,0.228271413,0.984396275,0.284667229,0,0.807146415,0.93,0.93,1,1,1,1,1,1,1,1,0.267288045,0.267288045,0.06821614,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.574334356,0.574334356,0.641568408,0.641568408,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.51311144,0.51311144,0.55031296,0.55031296,1,1,0.542254896,0.203324947,1,1,0.228271413,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.766312408,0.766312408,0.800075131,0.800075131,0.592667362,0.265130358,0.241100796,0.37108606,0.332626946,0.602892372,1,0.532484107,0
