Time_Index,BANC_Biogas,BANC_Biomass,BANC_CCGT1,BANC_CCGT2,BANC_Hydro,BANC_Peaker1,BANC_Peaker2,BANC_Reciprocating_Engine,CAISO_Advanced_CCGT,CAISO_Advanced_CCGT_CCS_95,CAISO_Advanced_Nuclear_SMR,CAISO_Aero_CT,CAISO_Allam_Cycle_100,CAISO_Biogas,CAISO_Biomass,CAISO_CCGT1,CAISO_CCGT1_Retrofit_CCS_90,CAISO_CCGT2,CAISO_CCGT_Remote,CAISO_CHP,CAISO_Coal,CAISO_Geothermal,CAISO_Hydro,CAISO_New_Reciprocating_Engine,CAISO_Nuclear,CAISO_Peaker1,CAISO_Peaker2,CAISO_Pumped_Hydro,CAISO_Reciprocating_Engine,CAISO_ST,Customer_PV,IID_Biogas,IID_Biomass,IID_CCGT1,IID_Peaker1,IID_Peaker2,IID_ST,InState_Biomass,LDWP_Biogas,LDWP_CCGT1,LDWP_CCGT2,LDWP_CHP,LDWP_Coal,LDWP_Hydro,LDWP_Nuclear,LDWP_Peaker1,LDWP_Peaker1_New_Planned,LDWP_Pumped_Hydro,LDWP_ST,NW_Biogas,NW_Biomass,NW_CCGT1,NW_CCGT2,NW_Coal,NW_Hydro,NW_Hydro_for_CAISO,NW_Nuclear,NW_Nuclear_New_Planned,NW_Peaker1,NW_Peaker1_New_Planned,NW_Peaker2,NW_Pumped_Hydro,NW_Reciprocating_Engine,SW_Biogas,SW_Biomass,SW_CCGT1,SW_CCGT2,SW_Coal,SW_Hydro,SW_Nuclear,SW_Peaker1,SW_Peaker1_New_Planned,SW_Peaker2,SW_Pumped_Hydro,SW_Reciprocating_Engine,SW_ST
151,14.3275,0.785,0.0,0.0,476.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,1172.6625,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,14458.936249999999,1490.35625,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
152,14.3275,0.785,0.0,0.0,906.17875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,984.46375,0.0,793.75,0.0,0.0,0.0,0.0,0.0,1478.9099999999999,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,16167.88375,1335.43375,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
153,14.3275,0.785,0.0,0.0,911.39625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,831.24,0.0,793.75,0.0,0.0,0.0,0.0,0.0,6202.59375,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,15765.832499999999,1207.02875,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
154,14.3275,0.785,0.0,0.0,177.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,831.24,0.0,793.75,0.0,0.0,0.0,0.0,0.0,8630.655,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,14056.885,1207.02875,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
155,14.3275,0.785,0.0,0.0,177.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,831.24,0.0,793.75,0.0,0.0,0.0,0.0,0.0,11588.475,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,13314.648749999998,1207.02875,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
156,14.3275,0.785,0.0,0.0,177.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,831.24,0.0,793.75,0.0,0.0,0.0,0.0,0.0,11897.501250000001,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,13623.215,1207.02875,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
157,14.3275,0.785,0.0,0.0,177.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,831.24,0.0,793.75,0.0,0.0,0.0,0.0,0.0,11809.2075,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,13314.648749999998,1207.02875,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
158,14.3275,0.785,0.0,0.0,177.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,831.24,0.0,793.75,0.0,0.0,0.0,0.0,0.0,11632.62125,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,13563.4025,1207.02875,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
159,14.3275,0.785,0.0,0.0,177.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,831.24,0.0,793.75,0.0,0.0,0.0,0.0,0.0,7615.28375,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,14979.8275,1207.02875,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
160,14.3275,0.785,0.0,0.0,177.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,831.24,0.0,793.75,0.0,0.0,0.0,0.0,0.0,5474.175,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,16596.39875,1207.02875,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
161,14.3275,0.785,0.0,0.0,177.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,1293.40875,0.0,793.75,0.0,0.0,0.0,0.0,0.0,507.68500000000006,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,18305.34625,1353.5775,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
162,14.3275,0.785,0.0,0.0,177.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,1446.6325000000002,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,419.87875,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,469.68625000000003,0.0,19002.9275,1508.5012499999998,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,1637.2475,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
163,14.3275,0.785,0.0,0.0,477.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,2473.4,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,419.87875,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,469.68625000000003,0.0,19002.9275,1567.7712500000002,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,1637.2475,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
164,14.3275,0.785,0.0,0.0,583.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,2626.6237499999997,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,419.87875,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,469.68625000000003,0.0,19002.9275,1722.695,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,1637.2475,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
165,14.3275,0.785,0.0,0.0,777.8775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,3088.7925,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,419.87875,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,469.68625000000003,0.0,19002.9275,1588.39125,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
166,14.3275,0.785,0.0,0.0,994.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,3242.0175,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,392.18125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,469.68625000000003,0.0,19002.9275,1722.695,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,1637.2475,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
167,14.3275,0.785,0.0,0.0,745.5450000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,3976.99125,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,19002.9275,1567.7712500000002,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,1212.0,0.0,0.0
168,14.3275,0.785,0.0,0.0,762.4200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31,352.70375,0.0,0.0,0.0,0.0,591.78375,0.0,1743.5462499999999,2950.225,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04375,0.0,0.0,0.0,0.0,124.18875,1.13875,0.0,0.0,96.56750000000001,0.0,4.125,508.75,0.0,0.0,0.0,0.0,9.84375,453.58,4310.1375,98.16375000000001,0.0,18478.06,1722.695,1462.5,0.0,0.0,0.0,0.0,0.0,311.25,4.64375,5.460000000000001,0.0,0.0,1635.6625,153.63625000000002,3747.5,0.0,0.0,0.0,623.02,0.0,0.0
169,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,4084.915,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,4310.1375,0.0,0.0,15598.050000000001,1541.34625,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,1696.51625,0.0,1635.6625,251.24124999999998,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
170,14.65625,0.8025,0.0,0.0,1108.8675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,4084.915,0.0,793.75,0.0,0.0,1854.0,0.0,0.0,0.0,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,462.24625000000003,508.75,0.0,0.0,1825.0,0.0,10.032499999999999,463.63875,1853.3587499999999,0.0,0.0,13889.102499999999,1541.34625,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,1696.51625,0.0,1635.6625,280.9825,3747.5,0.0,0.0,0.0,1212.0,0.0,0.0
171,14.65625,0.8025,0.0,0.0,1108.8675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,4084.915,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,3536.21625,0.0,0.0,14978.5275,1541.34625,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,1696.51625,0.0,1635.6625,1854.7649999999999,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
172,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,3746.90625,0.0,793.75,0.0,0.0,1854.0,0.0,0.0,0.0,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,356.34875,508.75,0.0,0.0,1825.0,0.0,10.032499999999999,463.63875,1079.4375,0.0,0.0,13269.580000000002,1541.34625,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,1696.51625,0.0,1635.6625,1854.7649999999999,3747.5,0.0,0.0,0.0,1212.0,0.0,0.0
173,14.65625,0.8025,0.0,0.0,1108.8675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,2720.1400000000003,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,1079.4375,0.0,0.0,14978.5275,1541.34625,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,1696.51625,0.0,1635.6625,1854.7649999999999,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
174,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,2566.9162499999998,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,3536.21625,0.0,0.0,15293.5375,1541.34625,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,1696.51625,0.0,1635.6625,251.24124999999998,3747.5,0.0,0.0,0.0,1212.0,0.0,0.0
175,14.65625,0.8025,0.0,0.0,1108.8675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,2378.7174999999997,0.0,793.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,462.24625000000003,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,1079.4375,0.0,0.0,17002.485,1541.34625,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,1696.51625,0.0,1635.6625,251.24124999999998,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
176,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,1951.5225,0.0,793.75,0.0,0.0,8.7,0.0,0.0,3421.35875,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,3536.21625,0.0,0.0,15406.40375,1488.395,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,1696.51625,0.0,1635.6625,1854.7649999999999,3747.5,0.0,0.0,0.0,912.63625,0.0,0.0
177,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,924.7562499999999,0.0,793.75,0.0,0.0,0.0,0.0,0.0,9513.58625,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,4310.1375,0.0,0.0,17002.485,1333.47125,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,1414.3125,0.0,1635.6625,901.19125,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
178,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,924.7562499999999,0.0,793.75,0.0,0.0,0.0,0.0,0.0,14281.41625,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,1853.3587499999999,0.0,0.0,15707.25625,1186.9225000000001,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,447.29875,0.0,944.7725,251.24124999999998,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
179,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,924.7562499999999,0.0,793.75,0.0,0.0,0.0,0.0,0.0,17504.11625,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,1079.4375,0.0,0.0,13998.31,1058.5175,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,447.29875,0.0,374.52625,251.24124999999998,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
180,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,924.7562499999999,0.0,793.75,0.0,0.0,0.0,0.0,0.0,21433.161249999997,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,1079.4375,0.0,0.0,12381.7375,976.1087499999999,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,447.29875,0.0,374.52625,251.24124999999998,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
181,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,924.7562499999999,0.0,793.75,0.0,0.0,0.0,0.0,0.0,20770.9625,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,2835.2174999999997,0.0,0.0,11131.5075,976.1087499999999,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,447.29875,0.0,374.52625,251.24124999999998,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
182,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,924.7562499999999,0.0,793.75,0.0,0.0,0.0,0.0,0.0,18254.6075,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,1079.4375,0.0,0.0,12840.453749999999,976.1087499999999,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,447.29875,0.0,374.52625,251.24124999999998,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
183,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,924.7562499999999,0.0,793.75,0.0,0.0,0.0,0.0,0.0,13508.85125,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,1079.4375,0.0,0.0,12894.53875,1009.1175,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,447.29875,0.0,374.52625,251.24124999999998,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
184,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,924.7562499999999,0.0,793.75,0.0,0.0,0.0,0.0,0.0,7416.62375,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,1079.4375,0.0,0.0,13974.482499999998,1137.5225,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,447.29875,0.0,374.52625,251.24124999999998,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
185,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,924.7562499999999,0.0,793.75,0.0,0.0,0.0,0.0,0.0,3178.55375,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,3536.21625,0.0,0.0,15293.5375,1284.07125,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,447.29875,0.0,374.52625,251.24124999999998,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
186,14.65625,0.8025,0.0,0.0,251.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,1868.9924999999998,0.0,793.75,0.0,0.0,919.58375,0.0,0.0,0.0,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,13.0,508.75,0.0,0.0,0.0,0.0,10.032499999999999,463.63875,4310.1375,0.0,0.0,17002.485,1438.995,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,447.29875,0.0,752.405,251.24124999999998,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
187,14.65625,0.8025,0.0,0.0,1108.8675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.13875,352.09625000000005,0.0,0.0,0.0,0.0,601.505,0.0,1742.30375,2289.53125,0.0,793.75,0.0,0.0,1854.0,0.0,0.0,0.0,0.0,64.48750000000001,0.0,0.0,0.0,0.0,123.97500000000001,1.1612500000000001,0.0,0.0,96.56750000000001,0.0,462.24625000000003,508.75,0.0,0.0,1813.07,0.0,10.032499999999999,463.63875,4310.1375,0.0,0.0,17002.485,1541.34625,1462.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7725,5.58,1414.3125,0.0,1635.6625,251.24124999999998,3747.5,0.0,0.0,0.0,0.0,0.0,0.0
