time_index,M,D,H,DateTime
t1379,9,2,11,9/2/2030 10:00
t1380,9,2,12,9/2/2030 11:00
t1381,9,2,13,9/2/2030 12:00
t1382,9,2,14,9/2/2030 13:00
t1383,9,2,15,9/2/2030 14:00
t1384,9,2,16,9/2/2030 15:00
t1385,9,2,17,9/2/2030 16:00
t1386,9,2,18,9/2/2030 17:00
t1387,9,2,19,9/2/2030 18:00
t1388,9,2,20,9/2/2030 19:00
t1389,9,2,21,9/2/2030 20:00
t1390,9,2,22,9/2/2030 21:00
t1391,9,2,23,9/2/2030 22:00
t1392,9,2,24,9/2/2030 23:00
t1393,9,3,1,9/3/2030 0:00
t1394,9,3,2,9/3/2030 1:00
t1395,9,3,3,9/3/2030 2:00
t1396,9,3,4,9/3/2030 3:00
t1397,9,3,5,9/3/2030 4:00
t1398,9,3,6,9/3/2030 5:00
t1399,9,3,7,9/3/2030 6:00
t1400,9,3,8,9/3/2030 7:00
t1401,9,3,9,9/3/2030 8:00
t1402,9,3,10,9/3/2030 9:00
t1403,9,3,11,9/3/2030 10:00
t1404,9,3,12,9/3/2030 11:00
t1405,9,3,13,9/3/2030 12:00
t1406,9,3,14,9/3/2030 13:00
t1407,9,3,15,9/3/2030 14:00
t1408,9,3,16,9/3/2030 15:00
t1409,9,3,17,9/3/2030 16:00
t1410,9,3,18,9/3/2030 17:00
t1411,9,3,19,9/3/2030 18:00
t1412,9,3,20,9/3/2030 19:00
t1413,9,3,21,9/3/2030 20:00
t1414,9,3,22,9/3/2030 21:00
t1415,9,3,23,9/3/2030 22:00
t1416,9,3,24,9/3/2030 23:00
t1417,9,4,1,9/4/2030 0:00
t1418,9,4,2,9/4/2030 1:00
t1419,9,4,3,9/4/2030 2:00
t1420,9,4,4,9/4/2030 3:00
t1421,9,4,5,9/4/2030 4:00
t1422,9,4,6,9/4/2030 5:00
t1423,9,4,7,9/4/2030 6:00
t1424,9,4,8,9/4/2030 7:00
t1425,9,4,9,9/4/2030 8:00
t1426,9,4,10,9/4/2030 9:00
t1427,9,4,11,9/4/2030 10:00
t1428,9,4,12,9/4/2030 11:00
t1429,9,4,13,9/4/2030 12:00
t1430,9,4,14,9/4/2030 13:00
t1431,9,4,15,9/4/2030 14:00
t1432,9,4,16,9/4/2030 15:00
t1433,9,4,17,9/4/2030 16:00
t1434,9,4,18,9/4/2030 17:00
t1435,9,4,19,9/4/2030 18:00
t1436,9,4,20,9/4/2030 19:00
t1437,9,4,21,9/4/2030 20:00
t1438,9,4,22,9/4/2030 21:00
t1439,9,4,23,9/4/2030 22:00
t1440,9,4,24,9/4/2030 23:00
t1441,9,5,1,9/5/2030 0:00
t1442,9,5,2,9/5/2030 1:00
t1443,9,5,3,9/5/2030 2:00
t1444,9,5,4,9/5/2030 3:00
t1445,9,5,5,9/5/2030 4:00
t1446,9,5,6,9/5/2030 5:00
t1447,9,5,7,9/5/2030 6:00
t1448,9,5,8,9/5/2030 7:00
t1449,9,5,9,9/5/2030 8:00
t1450,9,5,10,9/5/2030 9:00
t1451,9,5,11,9/5/2030 10:00
t1452,9,5,12,9/5/2030 11:00
t1453,9,5,13,9/5/2030 12:00
t1454,9,5,14,9/5/2030 13:00
t1455,9,5,15,9/5/2030 14:00
t1456,9,5,16,9/5/2030 15:00
t1457,9,5,17,9/5/2030 16:00
t1458,9,5,18,9/5/2030 17:00
t1459,9,5,19,9/5/2030 18:00
t1460,9,5,20,9/5/2030 19:00
t1461,9,5,21,9/5/2030 20:00
t1462,9,5,22,9/5/2030 21:00
t1463,9,5,23,9/5/2030 22:00
t1464,9,5,24,9/5/2030 23:00
t1465,9,6,1,9/6/2030 0:00
t1466,9,6,2,9/6/2030 1:00
t1467,9,6,3,9/6/2030 2:00
t1468,9,6,4,9/6/2030 3:00
t1469,9,6,5,9/6/2030 4:00
t1470,9,6,6,9/6/2030 5:00
t1471,9,6,7,9/6/2030 6:00
t1472,9,6,8,9/6/2030 7:00
t1473,9,6,9,9/6/2030 8:00
t1474,9,6,10,9/6/2030 9:00
t1475,9,6,11,9/6/2030 10:00
t1476,9,6,12,9/6/2030 11:00
t1477,9,6,13,9/6/2030 12:00
t1478,9,6,14,9/6/2030 13:00
t1479,9,6,15,9/6/2030 14:00
t1480,9,6,16,9/6/2030 15:00
t1481,9,6,17,9/6/2030 16:00
t1482,9,6,18,9/6/2030 17:00
t1483,9,6,19,9/6/2030 18:00
t1484,9,6,20,9/6/2030 19:00
t1485,9,6,21,9/6/2030 20:00
t1486,9,6,22,9/6/2030 21:00
t1487,9,6,23,9/6/2030 22:00
t1488,9,6,24,9/6/2030 23:00
t1489,9,7,1,9/7/2030 0:00
t1490,9,7,2,9/7/2030 1:00
t1491,9,7,3,9/7/2030 2:00
t1492,9,7,4,9/7/2030 3:00
t1493,9,7,5,9/7/2030 4:00
t1494,9,7,6,9/7/2030 5:00
t1495,9,7,7,9/7/2030 6:00
t1496,9,7,8,9/7/2030 7:00
t1497,9,7,9,9/7/2030 8:00
t1498,9,7,10,9/7/2030 9:00
t1499,9,7,11,9/7/2030 10:00
t1500,9,7,12,9/7/2030 11:00
t1501,9,7,13,9/7/2030 12:00
t1502,9,7,14,9/7/2030 13:00
t1503,9,7,15,9/7/2030 14:00
t1504,9,7,16,9/7/2030 15:00
t1505,9,7,17,9/7/2030 16:00
t1506,9,7,18,9/7/2030 17:00
t1507,9,7,19,9/7/2030 18:00
t1508,9,7,20,9/7/2030 19:00
t1509,9,7,21,9/7/2030 20:00
t1510,9,7,22,9/7/2030 21:00
t1511,9,7,23,9/7/2030 22:00
t1512,9,7,24,9/7/2030 23:00
t1513,10,1,1,10/1/2030 0:00
t1514,10,1,2,10/1/2030 1:00
t1515,10,1,3,10/1/2030 2:00
t1516,10,1,4,10/1/2030 3:00
t1517,10,1,5,10/1/2030 4:00
t1518,10,1,6,10/1/2030 5:00
t1519,10,1,7,10/1/2030 6:00
t1520,10,1,8,10/1/2030 7:00
t1521,10,1,9,10/1/2030 8:00
t1522,10,1,10,10/1/2030 9:00
t1523,10,1,11,10/1/2030 10:00
t1524,10,1,12,10/1/2030 11:00
t1525,10,1,13,10/1/2030 12:00
t1526,10,1,14,10/1/2030 13:00
t1527,10,1,15,10/1/2030 14:00
t1528,10,1,16,10/1/2030 15:00
t1529,10,1,17,10/1/2030 16:00
t1530,10,1,18,10/1/2030 17:00
t1531,10,1,19,10/1/2030 18:00
t1532,10,1,20,10/1/2030 19:00
t1533,10,1,21,10/1/2030 20:00
t1534,10,1,22,10/1/2030 21:00
t1535,10,1,23,10/1/2030 22:00
t1536,10,1,24,10/1/2030 23:00
t1537,10,2,1,10/2/2030 0:00
t1538,10,2,2,10/2/2030 1:00
t1539,10,2,3,10/2/2030 2:00
t1540,10,2,4,10/2/2030 3:00
t1541,10,2,5,10/2/2030 4:00
t1542,10,2,6,10/2/2030 5:00
t1543,10,2,7,10/2/2030 6:00
t1544,10,2,8,10/2/2030 7:00
t1545,10,2,9,10/2/2030 8:00
t1546,10,2,10,10/2/2030 9:00
t1547,10,2,11,10/2/2030 10:00
t1548,10,2,12,10/2/2030 11:00
t1549,10,2,13,10/2/2030 12:00
t1550,10,2,14,10/2/2030 13:00
t1551,10,2,15,10/2/2030 14:00
t1552,10,2,16,10/2/2030 15:00
t1553,10,2,17,10/2/2030 16:00
t1554,10,2,18,10/2/2030 17:00
t1555,10,2,19,10/2/2030 18:00
t1556,10,2,20,10/2/2030 19:00
t1557,10,2,21,10/2/2030 20:00
t1558,10,2,22,10/2/2030 21:00
t1559,10,2,23,10/2/2030 22:00
t1560,10,2,24,10/2/2030 23:00
t1561,10,3,1,10/3/2030 0:00
t1562,10,3,2,10/3/2030 1:00
t1563,10,3,3,10/3/2030 2:00
t1564,10,3,4,10/3/2030 3:00
t1565,10,3,5,10/3/2030 4:00
t1566,10,3,6,10/3/2030 5:00
t1567,10,3,7,10/3/2030 6:00
t1568,10,3,8,10/3/2030 7:00
t1569,10,3,9,10/3/2030 8:00
t1570,10,3,10,10/3/2030 9:00
t1571,10,3,11,10/3/2030 10:00
t1572,10,3,12,10/3/2030 11:00
t1573,10,3,13,10/3/2030 12:00
t1574,10,3,14,10/3/2030 13:00
t1575,10,3,15,10/3/2030 14:00
t1576,10,3,16,10/3/2030 15:00
t1577,10,3,17,10/3/2030 16:00
t1578,10,3,18,10/3/2030 17:00
t1579,10,3,19,10/3/2030 18:00
t1580,10,3,20,10/3/2030 19:00
t1581,10,3,21,10/3/2030 20:00
t1582,10,3,22,10/3/2030 21:00
t1583,10,3,23,10/3/2030 22:00
t1584,10,3,24,10/3/2030 23:00
t1585,10,4,1,10/4/2030 0:00
t1586,10,4,2,10/4/2030 1:00
t1587,10,4,3,10/4/2030 2:00
t1588,10,4,4,10/4/2030 3:00
t1589,10,4,5,10/4/2030 4:00
t1590,10,4,6,10/4/2030 5:00
t1591,10,4,7,10/4/2030 6:00
t1592,10,4,8,10/4/2030 7:00
t1593,10,4,9,10/4/2030 8:00
t1594,10,4,10,10/4/2030 9:00
t1595,10,4,11,10/4/2030 10:00
t1596,10,4,12,10/4/2030 11:00
t1597,10,4,13,10/4/2030 12:00
t1598,10,4,14,10/4/2030 13:00
t1599,10,4,15,10/4/2030 14:00
t1600,10,4,16,10/4/2030 15:00
t1601,10,4,17,10/4/2030 16:00
t1602,10,4,18,10/4/2030 17:00
t1603,10,4,19,10/4/2030 18:00
t1604,10,4,20,10/4/2030 19:00
t1605,10,4,21,10/4/2030 20:00
t1606,10,4,22,10/4/2030 21:00
t1607,10,4,23,10/4/2030 22:00
t1608,10,4,24,10/4/2030 23:00
t1609,10,5,1,10/5/2030 0:00
t1610,10,5,2,10/5/2030 1:00
t1611,10,5,3,10/5/2030 2:00
t1612,10,5,4,10/5/2030 3:00
t1613,10,5,5,10/5/2030 4:00
t1614,10,5,6,10/5/2030 5:00
t1615,10,5,7,10/5/2030 6:00
t1616,10,5,8,10/5/2030 7:00
t1617,10,5,9,10/5/2030 8:00
t1618,10,5,10,10/5/2030 9:00
t1619,10,5,11,10/5/2030 10:00
t1620,10,5,12,10/5/2030 11:00
t1621,10,5,13,10/5/2030 12:00
t1622,10,5,14,10/5/2030 13:00
t1623,10,5,15,10/5/2030 14:00
t1624,10,5,16,10/5/2030 15:00
t1625,10,5,17,10/5/2030 16:00
t1626,10,5,18,10/5/2030 17:00
t1627,10,5,19,10/5/2030 18:00
t1628,10,5,20,10/5/2030 19:00
t1629,10,5,21,10/5/2030 20:00
t1630,10,5,22,10/5/2030 21:00
t1631,10,5,23,10/5/2030 22:00
t1632,10,5,24,10/5/2030 23:00
t1633,10,6,1,10/6/2030 0:00
t1634,10,6,2,10/6/2030 1:00
t1635,10,6,3,10/6/2030 2:00
t1636,10,6,4,10/6/2030 3:00
t1637,10,6,5,10/6/2030 4:00
t1638,10,6,6,10/6/2030 5:00
t1639,10,6,7,10/6/2030 6:00
t1640,10,6,8,10/6/2030 7:00
t1641,10,6,9,10/6/2030 8:00
t1642,10,6,10,10/6/2030 9:00
t1643,10,6,11,10/6/2030 10:00
t1644,10,6,12,10/6/2030 11:00
t1645,10,6,13,10/6/2030 12:00
t1646,10,6,14,10/6/2030 13:00
t1647,10,6,15,10/6/2030 14:00
t1648,10,6,16,10/6/2030 15:00
t1649,10,6,17,10/6/2030 16:00
t1650,10,6,18,10/6/2030 17:00
t1651,10,6,19,10/6/2030 18:00
t1652,10,6,20,10/6/2030 19:00
t1653,10,6,21,10/6/2030 20:00
t1654,10,6,22,10/6/2030 21:00
t1655,10,6,23,10/6/2030 22:00
t1656,10,6,24,10/6/2030 23:00
t1657,10,7,1,10/7/2030 0:00
t1658,10,7,2,10/7/2030 1:00
t1659,10,7,3,10/7/2030 2:00
t1660,10,7,4,10/7/2030 3:00
t1661,10,7,5,10/7/2030 4:00
t1662,10,7,6,10/7/2030 5:00
t1663,10,7,7,10/7/2030 6:00
t1664,10,7,8,10/7/2030 7:00
t1665,10,7,9,10/7/2030 8:00
t1666,10,7,10,10/7/2030 9:00
t1667,10,7,11,10/7/2030 10:00
t1668,10,7,12,10/7/2030 11:00
t1669,10,7,13,10/7/2030 12:00
t1670,10,7,14,10/7/2030 13:00
t1671,10,7,15,10/7/2030 14:00
t1672,10,7,16,10/7/2030 15:00
t1673,10,7,17,10/7/2030 16:00
t1674,10,7,18,10/7/2030 17:00
t1675,10,7,19,10/7/2030 18:00
t1676,10,7,20,10/7/2030 19:00
t1677,10,7,21,10/7/2030 20:00
t1678,10,7,22,10/7/2030 21:00
t1679,10,7,23,10/7/2030 22:00
t1680,10,7,24,10/7/2030 23:00
t1681,11,1,1,11/1/2030 0:00
t1682,11,1,2,11/1/2030 1:00
t1683,11,1,3,11/1/2030 2:00
t1684,11,1,4,11/1/2030 3:00
t1685,11,1,5,11/1/2030 4:00
t1686,11,1,6,11/1/2030 5:00
t1687,11,1,7,11/1/2030 6:00
t1688,11,1,8,11/1/2030 7:00
t1689,11,1,9,11/1/2030 8:00
t1690,11,1,10,11/1/2030 9:00
t1691,11,1,11,11/1/2030 10:00
t1692,11,1,12,11/1/2030 11:00
t1693,11,1,13,11/1/2030 12:00
t1694,11,1,14,11/1/2030 13:00
t1695,11,1,15,11/1/2030 14:00
t1696,11,1,16,11/1/2030 15:00
t1697,11,1,17,11/1/2030 16:00
t1698,11,1,18,11/1/2030 17:00
t1699,11,1,19,11/1/2030 18:00
t1700,11,1,20,11/1/2030 19:00
t1701,11,1,21,11/1/2030 20:00
t1702,11,1,22,11/1/2030 21:00
t1703,11,1,23,11/1/2030 22:00
t1704,11,1,24,11/1/2030 23:00
t1705,11,2,1,11/2/2030 0:00
t1706,11,2,2,11/2/2030 1:00
t1707,11,2,3,11/2/2030 2:00
t1708,11,2,4,11/2/2030 3:00
t1709,11,2,5,11/2/2030 4:00
t1710,11,2,6,11/2/2030 5:00
t1711,11,2,7,11/2/2030 6:00
t1712,11,2,8,11/2/2030 7:00
t1713,11,2,9,11/2/2030 8:00
t1714,11,2,10,11/2/2030 9:00
t1715,11,2,11,11/2/2030 10:00
t1716,11,2,12,11/2/2030 11:00
t1717,11,2,13,11/2/2030 12:00
t1718,11,2,14,11/2/2030 13:00
t1719,11,2,15,11/2/2030 14:00
t1720,11,2,16,11/2/2030 15:00
t1721,11,2,17,11/2/2030 16:00
t1722,11,2,18,11/2/2030 17:00
t1723,11,2,19,11/2/2030 18:00
t1724,11,2,20,11/2/2030 19:00
t1725,11,2,21,11/2/2030 20:00
t1726,11,2,22,11/2/2030 21:00
t1727,11,2,23,11/2/2030 22:00
t1728,11,2,24,11/2/2030 23:00
t1729,11,3,1,11/3/2030 0:00
t1730,11,3,2,11/3/2030 1:00
t1731,11,3,3,11/3/2030 2:00
t1732,11,3,4,11/3/2030 3:00
t1733,11,3,5,11/3/2030 4:00
t1734,11,3,6,11/3/2030 5:00
t1735,11,3,7,11/3/2030 6:00
t1736,11,3,8,11/3/2030 7:00
t1737,11,3,9,11/3/2030 8:00
t1738,11,3,10,11/3/2030 9:00
t1739,11,3,11,11/3/2030 10:00
t1740,11,3,12,11/3/2030 11:00
t1741,11,3,13,11/3/2030 12:00
t1742,11,3,14,11/3/2030 13:00
t1743,11,3,15,11/3/2030 14:00
t1744,11,3,16,11/3/2030 15:00
t1745,11,3,17,11/3/2030 16:00
t1746,11,3,18,11/3/2030 17:00
t1747,11,3,19,11/3/2030 18:00
t1748,11,3,20,11/3/2030 19:00
t1749,11,3,21,11/3/2030 20:00
t1750,11,3,22,11/3/2030 21:00
t1751,11,3,23,11/3/2030 22:00
t1752,11,3,24,11/3/2030 23:00
t1753,11,4,1,11/4/2030 0:00
t1754,11,4,2,11/4/2030 1:00
t1755,11,4,3,11/4/2030 2:00
t1756,11,4,4,11/4/2030 3:00
t1757,11,4,5,11/4/2030 4:00
t1758,11,4,6,11/4/2030 5:00
t1759,11,4,7,11/4/2030 6:00
t1760,11,4,8,11/4/2030 7:00
t1761,11,4,9,11/4/2030 8:00
t1762,11,4,10,11/4/2030 9:00
t1763,11,4,11,11/4/2030 10:00
t1764,11,4,12,11/4/2030 11:00
t1765,11,4,13,11/4/2030 12:00
t1766,11,4,14,11/4/2030 13:00
t1767,11,4,15,11/4/2030 14:00
t1768,11,4,16,11/4/2030 15:00
t1769,11,4,17,11/4/2030 16:00
t1770,11,4,18,11/4/2030 17:00
t1771,11,4,19,11/4/2030 18:00
t1772,11,4,20,11/4/2030 19:00
t1773,11,4,21,11/4/2030 20:00
t1774,11,4,22,11/4/2030 21:00
t1775,11,4,23,11/4/2030 22:00
t1776,11,4,24,11/4/2030 23:00
t1777,11,5,1,11/5/2030 0:00
t1778,11,5,2,11/5/2030 1:00
t1779,11,5,3,11/5/2030 2:00
t1780,11,5,4,11/5/2030 3:00
t1781,11,5,5,11/5/2030 4:00
t1782,11,5,6,11/5/2030 5:00
t1783,11,5,7,11/5/2030 6:00
t1784,11,5,8,11/5/2030 7:00
t1785,11,5,9,11/5/2030 8:00
t1786,11,5,10,11/5/2030 9:00
t1787,11,5,11,11/5/2030 10:00
t1788,11,5,12,11/5/2030 11:00
t1789,11,5,13,11/5/2030 12:00
t1790,11,5,14,11/5/2030 13:00
t1791,11,5,15,11/5/2030 14:00
t1792,11,5,16,11/5/2030 15:00
t1793,11,5,17,11/5/2030 16:00
t1794,11,5,18,11/5/2030 17:00
t1795,11,5,19,11/5/2030 18:00
t1796,11,5,20,11/5/2030 19:00
t1797,11,5,21,11/5/2030 20:00
t1798,11,5,22,11/5/2030 21:00
t1799,11,5,23,11/5/2030 22:00
t1800,11,5,24,11/5/2030 23:00
t1801,11,6,1,11/6/2030 0:00
t1802,11,6,2,11/6/2030 1:00
t1803,11,6,3,11/6/2030 2:00
t1804,11,6,4,11/6/2030 3:00
t1805,11,6,5,11/6/2030 4:00
t1806,11,6,6,11/6/2030 5:00
t1807,11,6,7,11/6/2030 6:00
t1808,11,6,8,11/6/2030 7:00
t1809,11,6,9,11/6/2030 8:00
t1810,11,6,10,11/6/2030 9:00
t1811,11,6,11,11/6/2030 10:00
t1812,11,6,12,11/6/2030 11:00
t1813,11,6,13,11/6/2030 12:00
t1814,11,6,14,11/6/2030 13:00
t1815,11,6,15,11/6/2030 14:00
t1816,11,6,16,11/6/2030 15:00
t1817,11,6,17,11/6/2030 16:00
t1818,11,6,18,11/6/2030 17:00
t1819,11,6,19,11/6/2030 18:00
t1820,11,6,20,11/6/2030 19:00
t1821,11,6,21,11/6/2030 20:00
t1822,11,6,22,11/6/2030 21:00
t1823,11,6,23,11/6/2030 22:00
t1824,11,6,24,11/6/2030 23:00
t1825,11,7,1,11/7/2030 0:00
t1826,11,7,2,11/7/2030 1:00
t1827,11,7,3,11/7/2030 2:00
t1828,11,7,4,11/7/2030 3:00
t1829,11,7,5,11/7/2030 4:00
t1830,11,7,6,11/7/2030 5:00
t1831,11,7,7,11/7/2030 6:00
t1832,11,7,8,11/7/2030 7:00
t1833,11,7,9,11/7/2030 8:00
t1834,11,7,10,11/7/2030 9:00
t1835,11,7,11,11/7/2030 10:00
t1836,11,7,12,11/7/2030 11:00
t1837,11,7,13,11/7/2030 12:00
t1838,11,7,14,11/7/2030 13:00
t1839,11,7,15,11/7/2030 14:00
t1840,11,7,16,11/7/2030 15:00
t1841,11,7,17,11/7/2030 16:00
t1842,11,7,18,11/7/2030 17:00
t1843,11,7,19,11/7/2030 18:00
t1844,11,7,20,11/7/2030 19:00
t1845,11,7,21,11/7/2030 20:00
t1846,11,7,22,11/7/2030 21:00
t1847,11,7,23,11/7/2030 22:00
t1848,11,7,24,11/7/2030 23:00
t1849,12,1,1,12/1/2030 0:00
t1850,12,1,2,12/1/2030 1:00
t1851,12,1,3,12/1/2030 2:00
t1852,12,1,4,12/1/2030 3:00
t1853,12,1,5,12/1/2030 4:00
t1854,12,1,6,12/1/2030 5:00
t1855,12,1,7,12/1/2030 6:00
t1856,12,1,8,12/1/2030 7:00
t1857,12,1,9,12/1/2030 8:00
t1858,12,1,10,12/1/2030 9:00
t1859,12,1,11,12/1/2030 10:00
t1860,12,1,12,12/1/2030 11:00
t1861,12,1,13,12/1/2030 12:00
t1862,12,1,14,12/1/2030 13:00
t1863,12,1,15,12/1/2030 14:00
t1864,12,1,16,12/1/2030 15:00
t1865,12,1,17,12/1/2030 16:00
t1866,12,1,18,12/1/2030 17:00
t1867,12,1,19,12/1/2030 18:00
t1868,12,1,20,12/1/2030 19:00
t1869,12,1,21,12/1/2030 20:00
t1870,12,1,22,12/1/2030 21:00
t1871,12,1,23,12/1/2030 22:00
t1872,12,1,24,12/1/2030 23:00
t1873,12,2,1,12/2/2030 0:00
t1874,12,2,2,12/2/2030 1:00
t1875,12,2,3,12/2/2030 2:00
t1876,12,2,4,12/2/2030 3:00
t1877,12,2,5,12/2/2030 4:00
t1878,12,2,6,12/2/2030 5:00
t1879,12,2,7,12/2/2030 6:00
t1880,12,2,8,12/2/2030 7:00
t1881,12,2,9,12/2/2030 8:00
t1882,12,2,10,12/2/2030 9:00
t1883,12,2,11,12/2/2030 10:00
t1884,12,2,12,12/2/2030 11:00
t1885,12,2,13,12/2/2030 12:00
t1886,12,2,14,12/2/2030 13:00
t1887,12,2,15,12/2/2030 14:00
t1888,12,2,16,12/2/2030 15:00
t1889,12,2,17,12/2/2030 16:00
t1890,12,2,18,12/2/2030 17:00
t1891,12,2,19,12/2/2030 18:00
t1892,12,2,20,12/2/2030 19:00
t1893,12,2,21,12/2/2030 20:00
t1894,12,2,22,12/2/2030 21:00
t1895,12,2,23,12/2/2030 22:00
t1896,12,2,24,12/2/2030 23:00
t1897,12,3,1,12/3/2030 0:00
t1898,12,3,2,12/3/2030 1:00
t1899,12,3,3,12/3/2030 2:00
t1900,12,3,4,12/3/2030 3:00
t1901,12,3,5,12/3/2030 4:00
t1902,12,3,6,12/3/2030 5:00
t1903,12,3,7,12/3/2030 6:00
t1904,12,3,8,12/3/2030 7:00
t1905,12,3,9,12/3/2030 8:00
t1906,12,3,10,12/3/2030 9:00
t1907,12,3,11,12/3/2030 10:00
t1908,12,3,12,12/3/2030 11:00
t1909,12,3,13,12/3/2030 12:00
t1910,12,3,14,12/3/2030 13:00
t1911,12,3,15,12/3/2030 14:00
t1912,12,3,16,12/3/2030 15:00
t1913,12,3,17,12/3/2030 16:00
t1914,12,3,18,12/3/2030 17:00
t1915,12,3,19,12/3/2030 18:00
t1916,12,3,20,12/3/2030 19:00
t1917,12,3,21,12/3/2030 20:00
t1918,12,3,22,12/3/2030 21:00
t1919,12,3,23,12/3/2030 22:00
t1920,12,3,24,12/3/2030 23:00
t1921,12,4,1,12/4/2030 0:00
t1922,12,4,2,12/4/2030 1:00
t1923,12,4,3,12/4/2030 2:00
t1924,12,4,4,12/4/2030 3:00
t1925,12,4,5,12/4/2030 4:00
t1926,12,4,6,12/4/2030 5:00
t1927,12,4,7,12/4/2030 6:00
t1928,12,4,8,12/4/2030 7:00
t1929,12,4,9,12/4/2030 8:00
t1930,12,4,10,12/4/2030 9:00
t1931,12,4,11,12/4/2030 10:00
t1932,12,4,12,12/4/2030 11:00
t1933,12,4,13,12/4/2030 12:00
t1934,12,4,14,12/4/2030 13:00
t1935,12,4,15,12/4/2030 14:00
t1936,12,4,16,12/4/2030 15:00
t1937,12,4,17,12/4/2030 16:00
t1938,12,4,18,12/4/2030 17:00
t1939,12,4,19,12/4/2030 18:00
t1940,12,4,20,12/4/2030 19:00
t1941,12,4,21,12/4/2030 20:00
t1942,12,4,22,12/4/2030 21:00
t1943,12,4,23,12/4/2030 22:00
t1944,12,4,24,12/4/2030 23:00
t1945,12,5,1,12/5/2030 0:00
t1946,12,5,2,12/5/2030 1:00
t1947,12,5,3,12/5/2030 2:00
t1948,12,5,4,12/5/2030 3:00
t1949,12,5,5,12/5/2030 4:00
t1950,12,5,6,12/5/2030 5:00
t1951,12,5,7,12/5/2030 6:00
t1952,12,5,8,12/5/2030 7:00
t1953,12,5,9,12/5/2030 8:00
t1954,12,5,10,12/5/2030 9:00
t1955,12,5,11,12/5/2030 10:00
t1956,12,5,12,12/5/2030 11:00
t1957,12,5,13,12/5/2030 12:00
t1958,12,5,14,12/5/2030 13:00
t1959,12,5,15,12/5/2030 14:00
t1960,12,5,16,12/5/2030 15:00
t1961,12,5,17,12/5/2030 16:00
t1962,12,5,18,12/5/2030 17:00
t1963,12,5,19,12/5/2030 18:00
t1964,12,5,20,12/5/2030 19:00
t1965,12,5,21,12/5/2030 20:00
t1966,12,5,22,12/5/2030 21:00
t1967,12,5,23,12/5/2030 22:00
t1968,12,5,24,12/5/2030 23:00
t1969,12,6,1,12/6/2030 0:00
t1970,12,6,2,12/6/2030 1:00
t1971,12,6,3,12/6/2030 2:00
t1972,12,6,4,12/6/2030 3:00
t1973,12,6,5,12/6/2030 4:00
t1974,12,6,6,12/6/2030 5:00
t1975,12,6,7,12/6/2030 6:00
t1976,12,6,8,12/6/2030 7:00
t1977,12,6,9,12/6/2030 8:00
t1978,12,6,10,12/6/2030 9:00
t1979,12,6,11,12/6/2030 10:00
t1980,12,6,12,12/6/2030 11:00
t1981,12,6,13,12/6/2030 12:00
t1982,12,6,14,12/6/2030 13:00
t1983,12,6,15,12/6/2030 14:00
t1984,12,6,16,12/6/2030 15:00
t1985,12,6,17,12/6/2030 16:00
t1986,12,6,18,12/6/2030 17:00
t1987,12,6,19,12/6/2030 18:00
t1988,12,6,20,12/6/2030 19:00
t1989,12,6,21,12/6/2030 20:00
t1990,12,6,22,12/6/2030 21:00
t1991,12,6,23,12/6/2030 22:00
t1992,12,6,24,12/6/2030 23:00
t1993,12,7,1,12/7/2030 0:00
t1994,12,7,2,12/7/2030 1:00
t1995,12,7,3,12/7/2030 2:00
t1996,12,7,4,12/7/2030 3:00
t1997,12,7,5,12/7/2030 4:00
t1998,12,7,6,12/7/2030 5:00
t1999,12,7,7,12/7/2030 6:00
t2000,12,7,8,12/7/2030 7:00
t2001,12,7,9,12/7/2030 8:00
t2002,12,7,10,12/7/2030 9:00
t2003,12,7,11,12/7/2030 10:00
t2004,12,7,12,12/7/2030 11:00
t2005,12,7,13,12/7/2030 12:00
t2006,12,7,14,12/7/2030 13:00
t2007,12,7,15,12/7/2030 14:00
t2008,12,7,16,12/7/2030 15:00
t2009,12,7,17,12/7/2030 16:00
t2010,12,7,18,12/7/2030 17:00
t2011,12,7,19,12/7/2030 18:00
t2012,12,7,20,12/7/2030 19:00
t2013,12,7,21,12/7/2030 20:00
t2014,12,7,22,12/7/2030 21:00
t2015,12,7,23,12/7/2030 22:00
t2016,12,7,24,12/7/2030 23:00
