Time_Index,Arizona_Solar,BANC_Biogas,BANC_Biomass,BANC_CCGT1,BANC_CCGT2,BANC_Geothermal,BANC_Geothermal_New_Planned,BANC_Hydro,BANC_Li_Battery,BANC_Li_Battery_New_Planned,BANC_Peaker1,BANC_Peaker2,BANC_Reciprocating_Engine,BANC_Solar,BANC_Solar_New_Planned,BANC_Wind,BANC_Wind_New_Planned,Baja_California_Wind,CAISO_Adiabatic_CAES_24hr,CAISO_Advanced_CCGT,CAISO_Advanced_CCGT_CCS_95,CAISO_Advanced_Nuclear_SMR,CAISO_Aero_CT,CAISO_Allam_Cycle_100,CAISO_Biogas,CAISO_Biomass,CAISO_CCGT1,CAISO_CCGT1_Retrofit_CCS_90,CAISO_CCGT2,CAISO_CCGT_Remote,CAISO_CHP,CAISO_Coal,CAISO_Enhanced_Geothermal_Systems,CAISO_Flow_Battery_8hr_Dispatch,CAISO_Generic_Energy_Storage_100hr,CAISO_Generic_Energy_Storage_24hr,CAISO_Geothermal,CAISO_Hydro,CAISO_Li_Battery_4hr_Baseline,CAISO_Li_Battery_4hr_Dispatch,CAISO_Li_Battery_8hr_Baseline,CAISO_Li_Battery_8hr_Dispatch,CAISO_New_Pumped_Storage_12hr,CAISO_New_Reciprocating_Engine,CAISO_Nuclear,CAISO_Peaker1,CAISO_Peaker2,CAISO_Pumped_Hydro,CAISO_Reciprocating_Engine,CAISO_ST,CAISO_Shed_DR_Existing,CAISO_Solar,CAISO_Wind,Cape_Mendocino_Offshore_Wind,Central_Nevada_Geothermal,Central_Valley_North_Los_Banos_Wind,Customer_PV,Del_Norte_Offshore_Wind,Distributed_Solar,Greater_Imperial_Geothermal,Greater_Imperial_Solar,Greater_Imperial_Wind,Greater_Kramer_Solar,Greater_LA_Solar,Humboldt_Bay_Offshore_Wind,IID_Biogas,IID_Biomass,IID_CCGT1,IID_Geothermal,IID_Geothermal_New_Planned,IID_Li_Battery,IID_Li_Battery_New_Planned,IID_Peaker1,IID_Peaker2,IID_ST,IID_Solar,IID_Solar_New_Planned,Idaho_Wind,InState_Biomass,Inyokern_North_Kramer_Geothermal,LDWP_Biogas,LDWP_CCGT1,LDWP_CCGT2,LDWP_CHP,LDWP_Coal,LDWP_Geothermal,LDWP_Geothermal_New_Planned,LDWP_Hydro,LDWP_Li_Battery,LDWP_Li_Battery_New_Planned,LDWP_Nuclear,LDWP_Peaker1,LDWP_Peaker1_New_Planned,LDWP_Pumped_Hydro,LDWP_ST,LDWP_Solar,LDWP_Solar_New_Planned,LDWP_Wind,LDWP_Wind_New_Planned,Morro_Bay_Offshore_Wind,NW_Biogas,NW_Biomass,NW_CCGT1,NW_CCGT2,NW_Coal,NW_Geothermal,NW_Hydro,NW_Hydro_for_CAISO,NW_Li_Battery,NW_Li_Battery_New_Planned,NW_Nuclear,NW_Nuclear_New_Planned,NW_Peaker1,NW_Peaker1_New_Planned,NW_Peaker2,NW_Pumped_Hydro,NW_Reciprocating_Engine,NW_Solar,NW_Solar_New_Planned,NW_Wind,NW_Wind_New_Planned,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,Northern_Nevada_Geothermal,Pacific_Northwest_Geothermal,Riverside_Solar,SW_Biogas,SW_Biomass,SW_CCGT1,SW_CCGT2,SW_Coal,SW_Geothermal,SW_Hydro,SW_Li_Battery,SW_Li_Battery_New_Planned,SW_Nuclear,SW_Peaker1,SW_Peaker1_New_Planned,SW_Peaker2,SW_Pumped_Hydro,SW_Reciprocating_Engine,SW_ST,SW_Solar,SW_Solar_New_Planned,SW_Wind,SW_Wind_New_Planned,Shed_ag_Pumping,Shed_com_HVAC fans,Shed_com_IT equipment,Shed_com_Lighting,Shed_com_Office Equipment,Shed_com_Refrigeration,Shed_com_Space cooling,Shed_com_Space heating,Shed_com_Water heating,Shed_ind_Ind. cooling,Shed_ind_Ind. heat,Shed_ind_Process,Shed_ind_Pumping,Shed_res_Appliances,Shed_res_Electronics,Shed_res_Lighting,Shed_res_Pool pumps,Shed_res_Refrigeration,Shed_res_Spa heater,Shed_res_Space cooling,Shed_res_Space heating,Shed_res_Water heating,Solano_Wind,Southern_NV_Eldorado_Solar,Southern_NV_Eldorado_Wind,Southern_PGAE_Solar,Tehachapi_Solar,Tehachapi_Wind,Utah_Geothermal,Utah_Wind,Wyoming_Wind
395,1.0,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.999455542,0.999455542,0.2289673114,0.2289673114,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9546900206,0.161267482,0.0690153304,1.0,0.3777994807,0.7869766767,0.0209810587,0.9031423691,1.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9832117603,0.9832117603,0.0955025961,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.9009559264,0.9009559264,0.0767072526,0.0767072526,0.9000924378,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.8918746199,0.8918746199,0.0158385264,0.0158385264,0.3744126134,1.0,0.9584040027,0.0508312369,1.0,1.0,0.0,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9835110617,0.9835110617,0.2163127912,0.2163127912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0725715137,0.391382909,0.7233023873,0.0,0.0,0.0917444914,1.0,0.0931847186,0.2595895816
396,0.0,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3213016726,0.3213016726,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.960014103,0.1848351986,0.0788746633,1.0,0.5266295792,0.8367708373,0.0419621173,0.9388174315,1.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1227890521,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.9151330474,0.9151330474,0.1684502999,0.1684502999,0.9240949028,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.9491778486,0.9491778486,0.0145373464,0.0145373464,0.4084501237,1.0,0.0,0.0,1.0,1.0,0.0,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995973485,0.9995973485,0.2671431082,0.2671431082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0967620183,0.0,0.7474124669,0.0,0.0,0.0655317796,1.0,0.2129936426,0.1996842935
397,0.0,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4037614803,0.4037614803,0.0110606323,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2250630322,0.0985933291,1.0,0.5953203938,0.8276132906,0.0524526466,0.0,1.0,0.0,0.0110606323,0.0,0.0,0.0199295411,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1091458241,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.9852561527,0.9852561527,0.2789340606,0.2789340606,0.9480973678,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.9726209665,0.9726209665,0.0172359966,0.0172359966,0.4651793076,1.0,0.8827405288,0.0,1.0,1.0,0.0,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3109228811,0.3109228811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1330477751,0.9711734715,0.8317977454,0.0,0.0,0.0786381355,1.0,0.3594267719,0.1797158642
398,0.0,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4459230112,0.4459230112,0.0331818969,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2634120431,0.1084526621,1.0,0.6525627394,0.7675168898,0.062943176,0.8909377425,1.0,0.0,0.0331818969,0.0,0.0,0.0298943117,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9809936793,0.9809936793,0.1227890521,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.0,0.0,0.3351562007,0.3351562007,0.9961022978,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.9758160577,0.9758160577,0.0191677237,0.0191677237,0.4538334708,1.0,0.9584040027,0.0381234276,1.0,1.0,0.0,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3327647155,0.3327647155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2056192888,0.8585173488,0.9523481433,0.0,0.0,0.1048508473,1.0,0.4392993878,0.2396211523
399,0.0,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4691354975,0.4691354975,0.0663637938,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9126055948,0.2969959882,0.1281713279,1.0,0.7212535541,0.6581986751,0.0734337053,0.7566868498,1.0,0.0,0.0663637938,0.0,0.0,0.0199295411,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9099001553,0.9099001553,0.1637187361,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.9569297622,0.9569297622,0.3595623521,0.3595623521,1.0,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.9253608814,0.9253608814,0.0222079002,0.0222079002,0.3630667766,1.0,0.9457934237,0.0254156184,1.0,1.0,0.0,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3784141494,0.3784141494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3144765593,0.8332668385,1.0,0.0,0.0,0.1179572032,1.0,0.4792356958,0.2296369376
400,0.0,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5022225373,0.5022225373,0.0774244261,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.819595615,0.3148685165,0.0,1.0,0.812841307,0.4956522197,0.0,0.5736174506,1.0,0.9130856537,0.0774244261,0.9406395404,0.9588330286,0.0,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7875555023,0.7875555023,0.2182916481,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.9147136497,0.9147136497,0.4214499302,0.4214499302,0.0,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.8270044171,0.8270044171,0.0277934505,0.0277934505,0.2836459192,1.0,0.9079616867,0.0,1.0,1.0,0.9130856537,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4316121212,0.4316121212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4112385776,0.9342688796,0.0,0.9725013998,0.0,0.1703826268,1.0,0.5724204145,0.1098263614
401,0.0,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9798068438,0.9798068438,0.5246349611,0.5246349611,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6280116097,0.3237124452,0.1084526621,1.0,0.8471867143,0.3021990439,0.0,0.3417295451,1.0,0.6974959855,0.0,0.7797406716,0.7926353037,0.0,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5824643384,0.5824643384,0.2319348762,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.7981028705,0.7981028705,0.5225633342,0.5225633342,0.0,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.6830308055,0.6830308055,0.0354048529,0.0354048529,0.2382625722,1.0,0.8070770549,0.0,1.0,1.0,0.6974959855,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9410399392,0.9410399392,0.4633701484,0.4633701484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5080005959,0.7070142872,0.8438527852,0.8189485472,0.7884490572,0.2621271182,1.0,0.7055414411,0.1198105761
402,0.3668663758,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5418916107,0.5418916107,0.5785342998,0.5785342998,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2215587119,0.3315701763,0.0887339962,1.0,0.6754596776,0.1007330146,0.062943176,0.0976370129,1.0,0.1902261779,0.0,0.2599135572,0.2940421288,0.0,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1674226964,0.1674226964,0.1773619641,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.2834777056,0.2834777056,0.5598286406,0.5598286406,0.0,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.309839532,0.309839532,0.0675624844,0.0675624844,0.2269167354,1.0,0.4539808434,0.0,1.0,1.0,0.1902261779,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3515296789,0.3515296789,0.4573418021,0.4573418021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6773341278,0.2020040821,0.6509721486,0.3582899894,0.2956683964,0.4194033892,1.0,0.7321656464,0.3194948697
403,0.1703308173,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2862328484,0.2862328484,0.6641943574,0.6641943574,0.1769701169,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0020782804,0.4040203477,0.0788746633,1.0,0.0,0.00171704,0.0,0.0,1.0,0.0,0.1769701169,0.0,0.0,0.0298943117,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0250857708,0.0250857708,0.0,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.0896490501,0.0896490501,0.5384790471,0.5384790471,0.0,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.1292543048,0.1292543048,0.1233313202,0.1233313202,0.3630667766,1.0,0.0630528949,0.0,1.0,1.0,0.0,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1446353796,0.1446353796,0.4708837395,0.4708837395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7620008938,0.0,0.5545318303,0.0,0.0,0.4980415246,1.0,0.6123567225,0.4293212311
404,0.1179213351,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0973250235,0.0973250235,0.6892807725,0.6892807725,0.3096977046,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4787121798,0.0591559975,1.0,0.812841307,0.0,0.0734337053,0.0,1.0,0.0,0.3096977046,0.0,0.0,0.0398590822,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0173670721,0.0173670721,0.2319348762,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.062064727,0.062064727,0.5060146977,0.5060146977,0.0,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0692149471,0.0692149471,0.1612157496,0.1612157496,0.5786376753,1.0,0.0,0.0,1.0,1.0,0.0,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0947554201,0.0947554201,0.4513833497,0.4513833497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7378103892,0.0,0.5424767905,0.0,0.0,0.5111478805,1.0,0.4925477985,0.5591160219
405,0.0,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5822714829,0.5822714829,0.4092433953,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4629849083,0.0394373317,1.0,0.6983566158,0.0,0.0839242346,0.0,1.0,0.0,0.4092433953,0.0,0.0,0.0597886233,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3137942442,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.0,0.0,0.4874901046,0.4874901046,0.0,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17983818,0.17983818,0.7261335533,1.0,0.0,0.0127078092,1.0,1.0,0.0,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3924453438,0.3924453438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6531436232,0.0,0.4339814324,0.0,0.0,0.4718288128,1.0,0.0,0.589068666
406,0.0,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5972202152,0.5972202152,0.4424252922,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4001050263,0.0197186658,1.0,0.5609749865,0.0,0.094414764,0.0,1.0,0.0,0.4424252922,0.0,0.0,0.089682935,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4365832963,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.0,0.0,0.4656928334,0.4656928334,0.0,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2053623165,0.2053623165,0.7942085739,1.0,0.0,0.1016624737,1.0,1.0,0.0,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3331316583,0.3331316583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.556381605,0.0,0.2772659151,0.0,0.0,0.5111478805,1.0,0.5457962091,0.5790844513
407,0.0,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5345095147,0.5345095147,0.4534859246,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.330792595,0.0098593329,1.0,0.4693872336,0.0,0.1153958226,0.0,1.0,0.0,0.4534859246,0.0,0.0,0.1096124761,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5866588044,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.0,0.0,0.4643806747,0.4643806747,0.0,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2606205318,0.2606205318,0.839591921,1.0,0.0,0.2922796119,1.0,1.0,0.0,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2960354867,0.2960354867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4959053436,0.0,0.229045756,0.0,0.0,0.3669779655,1.0,0.6123567225,0.5391475926
408,0.0,0.96,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4771361222,0.4771361222,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.945353672,0.954531545,1.0,1.0,1.0,1.0,0.94729543,1.0,1.0,1.0,1.0,1.0,0.989202203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3073049611,0.0,1.0,0.4464902954,0.0,0.1468674106,0.0,1.0,0.0,0.0,0.0,0.0,0.1295420173,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6139452604,0.954531545,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.0,0.0,0.3783030654,0.3783030654,0.0,0.96,0.96,0.88,0.88,0.88,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3173354589,0.3173354589,0.8963211048,1.0,0.0,0.5210201778,1.0,1.0,0.0,0.96,0.96,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2729792463,0.2729792463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4354290822,0.0,0.2772659151,0.0,0.0,0.2752334741,1.0,0.5058599012,0.5191791632
