Period_Index,Rep_Period,Rep_Period_Index
1883,1885,5
1884,5506,26
1885,5513,27
1886,1885,5
1887,1885,5
1888,7392,30
1889,7392,30
1890,7392,30
1891,1885,5
1892,1885,5
1893,1885,5
1894,7392,30
1895,1885,5
1896,1885,5
1897,7392,30
1898,2634,11
1899,2634,11
1900,2634,11
1901,1885,5
1902,1567,3
1903,4123,17
1904,7392,30
1905,1885,5
1906,7392,30
1907,1885,5
1908,7392,30
1909,1885,5
1910,1885,5
1911,1567,3
1912,1567,3
1913,1567,3
1914,1885,5
1915,1885,5
1916,1885,5
1917,1567,3
1918,1567,3
1919,1567,3
1920,1567,3
1921,4123,17
1922,4123,17
1923,4123,17
1924,2290,9
1925,4123,17
1926,6684,29
1927,6684,29
1928,1567,3
1929,1567,3
1930,6684,29
1931,6684,29
1932,6684,29
1933,1567,3
1934,1567,3
1935,4123,17
1936,4123,17
1937,1567,3
1938,1567,3
1939,2290,9
1940,6684,29
1941,2634,11
1942,6684,29
1943,3416,13
1944,1567,3
1945,1567,3
1946,6684,29
1947,7448,31
1948,5234,20
1949,5234,20
1950,5234,20
1951,4123,17
1952,7448,31
1953,5234,20
1954,5234,20
1955,5234,20
1956,5262,21
1957,5262,21
1958,7448,31
1959,7448,31
1960,5234,20
1961,5262,21
1962,5262,21
1963,5234,20
1964,5262,21
1965,5262,21
1966,5262,21
1967,5262,21
1968,5262,21
1969,5262,21
1970,7448,31
1971,7448,31
1972,7448,31
1973,7448,31
1974,3416,13
1975,5262,21
1976,5262,21
1977,5262,21
1978,1991,6
1979,904,1
1980,904,1
1981,904,1
1982,5294,22
1983,5294,22
1984,5294,22
1985,904,1
1986,904,1
1987,904,1
1988,904,1
1989,5294,22
1990,5294,22
1991,1991,6
1992,1991,6
1993,1991,6
1994,1991,6
1995,1991,6
1996,1991,6
1997,5234,20
1998,1991,6
1999,1991,6
2000,1991,6
2001,904,1
2002,904,1
2003,904,1
2004,904,1
2005,5294,22
2006,5294,22
2007,1991,6
2008,3850,16
2009,3850,16
2010,3850,16
2011,3850,16
2012,3850,16
2013,3850,16
2014,3850,16
2015,2390,10
2016,2390,10
2017,2390,10
2018,2390,10
2019,2390,10
2020,2390,10
2021,3850,16
2022,3850,16
2023,3850,16
2024,3850,16
2025,4224,18
2026,3850,16
2027,4224,18
2028,4224,18
2029,4224,18
2030,4224,18
2031,4224,18
2032,4224,18
2033,4224,18
2034,4224,18
2035,4224,18
2036,4224,18
2037,4224,18
2038,4224,18
2039,5352,23
2040,5352,23
2041,5352,23
2042,5352,23
2043,5352,23
2044,5352,23
2045,5352,23
2046,5352,23
2047,5352,23
2048,5352,23
2049,5352,23
2050,4597,19
2051,4597,19
2052,5352,23
2053,5352,23
2054,4597,19
2055,4597,19
2056,4597,19
2057,8255,35
2058,8255,35
2059,5352,23
2060,5352,23
2061,8255,35
2062,8255,35
2063,8255,35
2064,4597,19
2065,4597,19
2066,4597,19
2067,4597,19
2068,4597,19
2069,8255,35
2070,5359,24
2071,999,2
2072,999,2
2073,999,2
2074,999,2
2075,999,2
2076,3545,14
2077,3545,14
2078,3545,14
2079,5359,24
2080,5359,24
2081,5359,24
2082,5359,24
2083,5359,24
2084,5359,24
2085,3545,14
2086,5359,24
2087,5359,24
2088,5359,24
2089,5359,24
2090,5359,24
2091,999,2
2092,999,2
2093,999,2
2094,999,2
2095,999,2
2096,999,2
2097,999,2
2098,3545,14
2099,999,2
2100,5393,25
2101,5771,28
2102,5393,25
2103,5393,25
2104,5393,25
2105,5393,25
2106,5393,25
2107,5393,25
2108,7989,33
2109,5771,28
2110,5393,25
2111,5771,28
2112,5771,28
2113,5771,28
2114,5393,25
2115,5771,28
2116,5393,25
2117,5771,28
2118,5771,28
2119,5393,25
2120,5393,25
2121,5771,28
2122,5771,28
2123,5771,28
2124,5771,28
2125,5393,25
2126,5771,28
2127,5771,28
2128,5771,28
2129,3545,14
2130,5771,28
2131,7623,32
2132,7623,32
2133,7623,32
2134,8340,36
2135,8340,36
2136,7623,32
2137,7623,32
2138,7623,32
2139,7623,32
2140,8340,36
2141,7989,33
2142,7623,32
2143,8340,36
2144,7623,32
2145,8340,36
2146,7623,32
2147,7989,33
2148,7623,32
2149,7623,32
2150,7989,33
2151,2166,7
2152,7989,33
2153,8340,36
2154,7989,33
2155,7989,33
2156,7989,33
2157,7623,32
2158,7623,32
2159,7623,32
2160,7989,33
2161,1803,4
2162,1803,4
2163,3635,15
2164,1803,4
2165,1803,4
2166,3635,15
2167,2166,7
2168,3635,15
2169,1803,4
2170,1803,4
2171,2166,7
2172,1803,4
2173,1803,4
2174,2166,7
2175,3635,15
2176,1803,4
2177,3635,15
2178,1803,4
2179,1803,4
2180,3635,15
2181,3635,15
2182,1803,4
2183,1803,4
2184,1803,4
2185,2166,7
2186,2166,7
2187,3635,15
2188,1803,4
2189,2166,7
2190,1803,4
2191,3635,15
2192,5506,26
2193,8057,34
2194,5506,26
2195,3310,12
2196,3310,12
2197,8057,34
2198,8057,34
2199,8057,34
2200,8057,34
2201,8057,34
2202,8057,34
2203,8057,34
2204,8057,34
2205,8057,34
2206,3310,12
2207,3310,12
2208,3310,12
2209,3310,12
2210,3310,12
2211,5506,26
2212,3310,12
2213,3310,12
2214,3310,12
2215,8057,34
2216,5506,26
2217,8057,34
2218,8057,34
2219,5513,27
2220,8057,34
2221,5506,26
2222,5506,26
2223,2236,8
2224,2634,11
2225,5506,26
2226,5513,27
2227,5513,27
2228,2236,8
2229,5506,26
2230,5506,26
2231,2236,8
2232,5513,27
2233,5513,27
2234,2236,8
2235,2236,8
2236,2236,8
2237,2236,8
2238,2634,11
2239,2634,11
2240,5506,26
2241,5513,27
2242,5513,27
2243,5513,27
2244,5513,27
2245,2236,8
2246,2236,8
2247,2634,11
2248,2634,11
2249,5506,26
2250,5506,26
2251,5513,27
2252,2634,11
2253,2634,11
2254,1885,5
2255,1885,5
2256,1885,5
2257,1885,5
2258,1885,5
2259,7392,30
2260,7392,30
2261,2634,11
2262,7392,30
2263,7392,30
2264,7392,30
2265,7392,30
2266,7392,30
2267,7392,30
2268,7392,30
2269,1885,5
2270,7392,30
2271,1885,5
2272,1885,5
2273,1885,5
2274,1885,5
2275,1885,5
2276,2634,11
2277,1567,3
2278,1885,5
2279,1885,5
2280,1885,5
2281,2634,11
2282,1885,5
2283,1567,3
2284,2290,9
2285,2290,9
2286,2290,9
2287,5262,21
2288,4123,17
2289,4123,17
2290,2290,9
2291,2290,9
2292,6684,29
2293,6684,29
2294,4123,17
2295,4123,17
2296,1567,3
2297,6684,29
2298,6684,29
2299,1567,3
2300,6684,29
2301,2290,9
2302,2290,9
2303,1567,3
2304,1567,3
2305,2290,9
2306,2290,9
2307,6684,29
2308,6684,29
2309,2290,9
2310,1567,3
2311,6684,29
2312,6684,29
2313,7448,31
2314,5262,21
2315,5262,21
2316,5234,20
2317,7448,31
2318,7448,31
2319,7448,31
2320,5294,22
2321,5262,21
2322,5234,20
2323,5234,20
2324,5262,21
2325,5262,21
2326,5262,21
2327,5262,21
2328,5234,20
2329,5234,20
2330,5234,20
2331,5234,20
2332,5234,20
2333,7448,31
2334,7448,31
2335,5234,20
2336,3416,13
2337,3416,13
2338,3416,13
2339,7448,31
2340,5234,20
2341,5234,20
2342,5262,21
2343,5262,21
2344,1991,6
2345,1991,6
2346,1991,6
2347,5294,22
2348,5294,22
2349,1991,6
2350,1991,6
2351,1991,6
2352,1991,6
2353,1991,6
2354,1991,6
2355,1991,6
2356,1991,6
2357,1991,6
2358,904,1
2359,904,1
2360,5294,22
2361,5294,22
2362,5294,22
2363,1991,6
2364,1991,6
2365,1991,6
2366,5294,22
2367,5294,22
2368,5294,22
2369,1991,6
2370,1991,6
2371,904,1
2372,904,1
2373,904,1
2374,2390,10
2375,2390,10
2376,4224,18
2377,4224,18
2378,4224,18
2379,4224,18
2380,4224,18
2381,4224,18
2382,2390,10
2383,3850,16
2384,3850,16
2385,3850,16
2386,2390,10
2387,2390,10
2388,2390,10
2389,2390,10
2390,2390,10
2391,2390,10
2392,2390,10
2393,3850,16
2394,3850,16
2395,4224,18
2396,2390,10
2397,2390,10
2398,4224,18
2399,4224,18
2400,4224,18
2401,4224,18
2402,4224,18
2403,4224,18
2404,3850,16
2405,8255,35
2406,5352,23
2407,5352,23
2408,5352,23
2409,5352,23
2410,5352,23
2411,4597,19
2412,5352,23
2413,5352,23
2414,4597,19
2415,8255,35
2416,8255,35
2417,8255,35
2418,5352,23
2419,5352,23
2420,5352,23
2421,4597,19
2422,4597,19
2423,8255,35
2424,8255,35
2425,5352,23
2426,5352,23
2427,5352,23
2428,5352,23
2429,5352,23
2430,4597,19
2431,8255,35
2432,8255,35
2433,8255,35
2434,5352,23
2435,5352,23
2436,5359,24
2437,3545,14
2438,5359,24
2439,5359,24
2440,5359,24
2441,5359,24
2442,5359,24
2443,5359,24
2444,5359,24
2445,999,2
2446,3545,14
2447,3545,14
2448,3545,14
2449,5359,24
2450,999,2
2451,3545,14
2452,3545,14
2453,3545,14
2454,3545,14
2455,3545,14
2456,5359,24
2457,5359,24
2458,5359,24
2459,999,2
2460,999,2
2461,5359,24
2462,3545,14
2463,5359,24
2464,5359,24
2465,5359,24
2466,5393,25
2467,5393,25
2468,5393,25
2469,5393,25
2470,5393,25
2471,5393,25
2472,5393,25
2473,5393,25
2474,3545,14
2475,5771,28
2476,5771,28
2477,5771,28
2478,5771,28
2479,5771,28
2480,5771,28
2481,5393,25
2482,5771,28
2483,5771,28
2484,3545,14
2485,5393,25
2486,5393,25
2487,5393,25
2488,5771,28
2489,5771,28
2490,5771,28
2491,5393,25
2492,5771,28
2493,5393,25
2494,5393,25
2495,5771,28
2496,7989,33
2497,7989,33
2498,7623,32
2499,7989,33
2500,7623,32
2501,7989,33
2502,7623,32
2503,7623,32
2504,8340,36
2505,7623,32
2506,7623,32
2507,8340,36
2508,8340,36
2509,7989,33
2510,8340,36
2511,8340,36
2512,8340,36
2513,8340,36
2514,7623,32
2515,7989,33
2516,7623,32
2517,7623,32
2518,7623,32
2519,7623,32
2520,8340,36
2521,7989,33
2522,8340,36
2523,2166,7
2524,7989,33
2525,8340,36
2526,8340,36
2527,1803,4
2528,1803,4
2529,3635,15
2530,1803,4
2531,2166,7
2532,1803,4
2533,1803,4
2534,1803,4
2535,1803,4
2536,1803,4
2537,3635,15
2538,1803,4
2539,1803,4
2540,3635,15
2541,2166,7
2542,3635,15
2543,3635,15
2544,3635,15
2545,1803,4
2546,1803,4
2547,1803,4
2548,1803,4
2549,1803,4
2550,3635,15
2551,1803,4
2552,1803,4
2553,3635,15
2554,3635,15
2555,2166,7
2556,2166,7
2557,2166,7
2558,8057,34
2559,8057,34
2560,8057,34
2561,8057,34
2562,3310,12
2563,3310,12
2564,5506,26
2565,5506,26
2566,3310,12
2567,5506,26
2568,5506,26
2569,3310,12
2570,3310,12
2571,3310,12
2572,8057,34
2573,3310,12
2574,8057,34
2575,3310,12
2576,3310,12
2577,3310,12
2578,3310,12
2579,3310,12
2580,8057,34
2581,8057,34
2582,8057,34
2583,3310,12
2584,8057,34
2585,8057,34
2586,3310,12
2587,3310,12
2588,5506,26
2589,3310,12
2590,3310,12
2591,3310,12
2592,2236,8
2593,2236,8
2594,5513,27
2595,5513,27
2596,5513,27
2597,5513,27
2598,3310,12
2599,5513,27
2600,5513,27
2601,2236,8
2602,2236,8
2603,5513,27
2604,5513,27
2605,5513,27
2606,5513,27
2607,5513,27
2608,5513,27
2609,5513,27
2610,5513,27
2611,5513,27
2612,5513,27
2613,5513,27
2614,2236,8
2615,2236,8
2616,2236,8
2617,7392,30
2618,1885,5
2619,1885,5
2620,1885,5
2621,1885,5
2622,7392,30
2623,1885,5
2624,1885,5
2625,1885,5
2626,2634,11
2627,7392,30
2628,1885,5
2629,1885,5
2630,2634,11
2631,1885,5
2632,1885,5
2633,1885,5
2634,1885,5
2635,2634,11
2636,2634,11
2637,7392,30
2638,2634,11
2639,1567,3
2640,1885,5
2641,1885,5
2642,7392,30
2643,2634,11
2644,1567,3
2645,1567,3
2646,4123,17
2647,1885,5
2648,6684,29
2649,4123,17
2650,1567,3
2651,1567,3
2652,2290,9
2653,2290,9
2654,1567,3
2655,1567,3
2656,1567,3
2657,4123,17
2658,4123,17
2659,4123,17
2660,1567,3
2661,4123,17
2662,4123,17
2663,4123,17
2664,5262,21
2665,1567,3
2666,1567,3
2667,2290,9
2668,2290,9
2669,6684,29
2670,6684,29
2671,6684,29
2672,6684,29
2673,6684,29
2674,6684,29
2675,6684,29
2676,6684,29
2677,6684,29
2678,7448,31
2679,7448,31
2680,7448,31
2681,7448,31
2682,7448,31
2683,7448,31
2684,7448,31
2685,7448,31
2686,5234,20
2687,5234,20
2688,5262,21
2689,5262,21
2690,4123,17
2691,7448,31
2692,7448,31
2693,5234,20
2694,3416,13
2695,3416,13
2696,7448,31
2697,5294,22
2698,4123,17
2699,5262,21
2700,5262,21
2701,5262,21
2702,7448,31
2703,7448,31
2704,7448,31
2705,7448,31
2706,7448,31
2707,5262,21
2708,5262,21
2709,1991,6
2710,1991,6
2711,1991,6
2712,1991,6
2713,1991,6
2714,5234,20
2715,5294,22
2716,5294,22
2717,5294,22
2718,1991,6
2719,1991,6
2720,1991,6
2721,1991,6
2722,1991,6
2723,5294,22
2724,904,1
2725,904,1
2726,5294,22
2727,5294,22
2728,5294,22
2729,5294,22
2730,1991,6
2731,904,1
2732,904,1
2733,904,1
2734,904,1
2735,5294,22
2736,904,1
2737,904,1
2738,904,1
2739,4224,18
2740,4224,18
2741,3850,16
2742,3850,16
2743,3850,16
2744,3850,16
2745,3850,16
2746,2390,10
2747,2390,10
2748,2390,10
2749,2390,10
2750,3850,16
2751,4224,18
2752,4224,18
2753,4224,18
2754,4224,18
2755,4224,18
2756,2390,10
2757,3850,16
2758,4224,18
2759,2390,10
2760,2390,10
2761,4224,18
2762,4224,18
2763,4224,18
2764,4224,18
2765,4224,18
2766,4224,18
2767,4224,18
2768,4224,18
2769,4224,18
2770,4597,19
2771,4597,19
2772,8255,35
2773,8255,35
2774,4597,19
2775,8255,35
2776,8255,35
2777,8255,35
2778,8255,35
2779,8255,35
2780,4597,19
2781,8255,35
2782,8255,35
2783,8255,35
2784,8255,35
2785,8255,35
2786,8255,35
2787,8255,35
2788,5352,23
2789,5352,23
2790,5352,23
2791,4597,19
2792,8255,35
2793,8255,35
2794,5352,23
2795,5352,23
2796,4597,19
2797,4597,19
2798,4597,19
2799,4597,19
2800,8255,35
2801,5359,24
2802,5359,24
2803,5359,24
2804,3545,14
2805,5359,24
2806,5359,24
2807,5359,24
2808,5359,24
2809,5359,24
2810,3545,14
2811,3545,14
2812,999,2
2813,999,2
2814,999,2
2815,5359,24
2816,3545,14
2817,3545,14
2818,5359,24
2819,5359,24
2820,5359,24
2821,5359,24
2822,5359,24
2823,5359,24
2824,5359,24
2825,5359,24
2826,999,2
2827,3545,14
2828,5359,24
2829,5359,24
2830,999,2
2831,5393,25
2832,3545,14
2833,3545,14
2834,3545,14
2835,7989,33
2836,5771,28
2837,5771,28
2838,3545,14
2839,7989,33
2840,5771,28
2841,5771,28
2842,5393,25
2843,5393,25
2844,5771,28
2845,5771,28
2846,5771,28
2847,5771,28
2848,5393,25
2849,5393,25
2850,5393,25
2851,5393,25
2852,5393,25
2853,5771,28
2854,5393,25
2855,5393,25
2856,5393,25
2857,5771,28
2858,5393,25
2859,5393,25
2860,5393,25
2861,5393,25
2862,7623,32
2863,8340,36
2864,2166,7
2865,8340,36
2866,7989,33
2867,7989,33
2868,7623,32
2869,7623,32
2870,7623,32
2871,8340,36
2872,8340,36
2873,7989,33
2874,7989,33
2875,7989,33
2876,7623,32
2877,7623,32
2878,8340,36
2879,8340,36
2880,8340,36
2881,8340,36
2882,8340,36
2883,8340,36
2884,8340,36
2885,7623,32
2886,7989,33
2887,7989,33
2888,8340,36
2889,7623,32
2890,8340,36
2891,7623,32
2892,2166,7
2893,2166,7
2894,2166,7
2895,3635,15
2896,3635,15
2897,3635,15
2898,1803,4
2899,3635,15
2900,3635,15
2901,3635,15
2902,3635,15
2903,1803,4
2904,1803,4
2905,3635,15
2906,3635,15
2907,3635,15
2908,1803,4
2909,2166,7
2910,1803,4
2911,1803,4
2912,1803,4
2913,1803,4
2914,1803,4
2915,1803,4
2916,1803,4
2917,2166,7
2918,1803,4
2919,1803,4
2920,1803,4
2921,1803,4
2922,2166,7
2923,5506,26
2924,5506,26
2925,8057,34
2926,8057,34
2927,8057,34
2928,3310,12
2929,5506,26
2930,5513,27
2931,8057,34
2932,8057,34
2933,3310,12
2934,8057,34
2935,3310,12
2936,5506,26
2937,5506,26
2938,8057,34
2939,8057,34
2940,5506,26
2941,5506,26
2942,8057,34
2943,3310,12
2944,5506,26
2945,3310,12
2946,3310,12
2947,3310,12
2948,8057,34
2949,8057,34
2950,8057,34
2951,8057,34
2952,8057,34
2953,8057,34
2954,2236,8
2955,5513,27
2956,2236,8
2957,2236,8
2958,5513,27
2959,5513,27
2960,5513,27
2961,2236,8
2962,5513,27
2963,5513,27
2964,5513,27
2965,2236,8
2966,2236,8
2967,2634,11
2968,5506,26
2969,5513,27
2970,1885,5
2971,1885,5
2972,5513,27
2973,2236,8
2974,2236,8
2975,2236,8
2976,2236,8
2977,2236,8
2978,2236,8
2979,2634,11
2980,2634,11
2981,2634,11
2982,7392,30
2983,7392,30
2984,1567,3
2985,7392,30
2986,2634,11
2987,2634,11
2988,1567,3
2989,4123,17
2990,1567,3
2991,1885,5
2992,1885,5
2993,1885,5
2994,7392,30
2995,2634,11
2996,7392,30
2997,2634,11
2998,2634,11
2999,2634,11
3000,1885,5
3001,1885,5
3002,1885,5
3003,7392,30
3004,7392,30
3005,7392,30
3006,2634,11
3007,1885,5
3008,2634,11
3009,2634,11
3010,1885,5
3011,6684,29
3012,2634,11
3013,6684,29
3014,2290,9
3015,6684,29
3016,5234,20
3017,1567,3
3018,6684,29
3019,2290,9
3020,6684,29
3021,6684,29
3022,6684,29
3023,2290,9
3024,4123,17
3025,6684,29
3026,6684,29
3027,2290,9
3028,6684,29
3029,1567,3
3030,4123,17
3031,4123,17
3032,6684,29
3033,5262,21
3034,2290,9
3035,6684,29
3036,6684,29
3037,6684,29
3038,2290,9
3039,2290,9
3040,2290,9
3041,2290,9
3042,2290,9
3043,5262,21
3044,5262,21
3045,3416,13
3046,7448,31
3047,7448,31
3048,5262,21
3049,5262,21
3050,5262,21
3051,5262,21
3052,5262,21
3053,5262,21
3054,5262,21
3055,5262,21
3056,5262,21
3057,7448,31
3058,5262,21
3059,5262,21
3060,5262,21
3061,7448,31
3062,7448,31
3063,7448,31
3064,3416,13
3065,3416,13
3066,7448,31
3067,5234,20
3068,5234,20
3069,5234,20
3070,5262,21
3071,4123,17
3072,4123,17
3073,5262,21
3074,1991,6
3075,5294,22
3076,5294,22
3077,5294,22
3078,1991,6
3079,1991,6
3080,1991,6
3081,1991,6
3082,1991,6
3083,904,1
3084,5294,22
3085,5294,22
3086,5294,22
3087,5294,22
3088,5294,22
3089,1991,6
3090,1991,6
3091,1991,6
3092,1991,6
3093,1991,6
3094,904,1
3095,904,1
3096,904,1
3097,904,1
3098,904,1
3099,904,1
3100,904,1
3101,904,1
3102,5294,22
3103,1991,6
3104,3850,16
3105,3850,16
3106,3850,16
3107,3850,16
3108,3850,16
3109,3850,16
3110,3850,16
3111,3850,16
3112,3850,16
3113,3850,16
3114,2390,10
3115,2390,10
3116,4224,18
3117,3850,16
3118,3850,16
3119,3850,16
3120,4224,18
3121,4224,18
3122,4224,18
3123,4224,18
3124,4224,18
3125,4224,18
3126,4224,18
3127,4224,18
3128,4224,18
3129,4224,18
3130,4224,18
3131,4224,18
3132,4224,18
3133,4224,18
3134,3850,16
3135,4597,19
3136,4597,19
3137,4597,19
3138,8255,35
3139,5352,23
3140,5352,23
3141,5352,23
3142,5352,23
3143,4597,19
3144,4597,19
3145,4597,19
3146,4597,19
3147,8255,35
3148,8255,35
3149,8255,35
3150,4597,19
3151,8255,35
3152,8255,35
3153,8255,35
3154,8255,35
3155,5352,23
3156,4597,19
3157,4597,19
3158,4597,19
3159,4597,19
3160,5352,23
3161,5352,23
3162,5352,23
3163,4597,19
3164,4597,19
3165,8255,35
3166,999,2
3167,999,2
3168,999,2
3169,5359,24
3170,5359,24
3171,5359,24
3172,5359,24
3173,5359,24
3174,5359,24
3175,5359,24
3176,5359,24
3177,5359,24
3178,5359,24
3179,5359,24
3180,3545,14
3181,3545,14
3182,3545,14
3183,999,2
3184,3545,14
3185,3545,14
3186,5359,24
3187,5359,24
3188,999,2
3189,999,2
3190,999,2
3191,999,2
3192,999,2
3193,999,2
3194,999,2
3195,999,2
3196,5393,25
3197,5393,25
3198,5771,28
3199,5393,25
3200,5771,28
3201,5771,28
3202,5771,28
3203,5771,28
3204,5771,28
3205,5393,25
3206,5393,25
3207,5393,25
3208,5771,28
3209,5393,25
3210,5393,25
3211,3545,14
3212,5771,28
3213,5771,28
3214,5771,28
3215,5771,28
3216,5393,25
3217,5393,25
3218,5771,28
3219,5771,28
3220,5771,28
3221,5771,28
3222,5393,25
3223,5771,28
3224,5771,28
3225,5771,28
3226,5393,25
3227,7623,32
3228,7623,32
3229,7623,32
3230,7623,32
3231,7989,33
3232,7989,33
3233,7989,33
3234,7989,33
3235,7989,33
3236,7623,32
3237,7989,33
3238,7989,33
3239,7989,33
3240,7989,33
3241,7623,32
3242,8340,36
3243,8340,36
3244,8340,36
3245,7623,32
3246,8340,36
3247,7623,32
3248,7623,32
3249,7989,33
3250,7989,33
3251,7989,33
3252,7623,32
3253,2166,7
3254,2166,7
3255,7989,33
3256,8340,36
3257,1803,4
3258,2166,7
3259,3635,15
3260,3635,15
3261,3635,15
3262,3635,15
3263,3635,15
3264,1803,4
3265,2166,7
3266,2166,7
3267,1803,4
3268,3635,15
3269,3635,15
3270,1803,4
3271,2166,7
3272,2166,7
3273,2166,7
3274,3635,15
3275,3635,15
3276,1803,4
3277,3635,15
3278,7989,33
3279,1803,4
3280,1803,4
3281,1803,4
3282,1803,4
3283,2166,7
3284,2166,7
3285,3635,15
3286,3635,15
3287,3635,15
3288,3310,12
3289,3310,12
3290,8057,34
3291,5506,26
3292,5506,26
3293,5506,26
3294,5506,26
3295,5506,26
3296,3310,12
3297,5506,26
3298,5506,26
3299,5506,26
3300,8057,34
3301,8057,34
3302,3310,12
3303,8057,34
3304,5506,26
3305,8057,34
3306,5506,26
3307,5506,26
3308,5506,26
3309,3310,12
3310,3310,12
3311,3310,12
3312,3310,12
3313,3310,12
3314,3310,12
3315,3310,12
3316,3310,12
3317,8057,34
3318,3310,12
3319,5513,27
3320,5513,27
3321,5513,27
3322,5513,27
3323,5513,27
3324,2236,8
3325,2236,8
3326,2236,8
3327,2236,8
3328,2236,8
3329,5513,27
3330,5513,27
3331,1885,5
3332,5513,27
3333,5513,27
3334,5513,27
3335,5513,27
3336,5506,26
3337,5513,27
3338,5513,27
3339,5513,27
3340,5513,27
3341,5513,27
3342,2236,8
3343,2634,11
3344,2634,11
3345,5506,26
3346,5506,26
3347,1885,5
3348,1885,5
3349,1885,5
3350,1885,5
3351,1885,5
3352,1885,5
3353,1885,5
3354,1885,5
3355,1885,5
3356,1885,5
3357,1885,5
3358,1885,5
3359,7392,30
3360,7392,30
3361,7392,30
3362,7392,30
3363,1885,5
3364,1885,5
3365,1885,5
3366,2634,11
3367,2634,11
3368,7392,30
3369,7392,30
3370,1885,5
3371,1885,5
3372,2634,11
3373,1567,3
3374,2634,11
3375,1885,5
3376,1885,5
3377,1885,5
3378,2290,9
3379,1567,3
3380,4123,17
3381,4123,17
3382,4123,17
3383,6684,29
3384,6684,29
3385,6684,29
3386,1567,3
3387,4123,17
3388,1567,3
3389,1567,3
3390,4123,17
3391,1567,3
3392,1567,3
3393,4123,17
3394,1567,3
3395,1567,3
3396,2290,9
3397,6684,29
3398,2290,9
3399,1567,3
3400,4123,17
3401,4123,17
3402,4123,17
3403,2290,9
3404,2290,9
3405,2290,9
3406,2290,9
3407,4123,17
3408,3416,13
3409,5234,20
3410,5234,20
3411,5234,20
3412,5234,20
3413,3416,13
3414,3416,13
3415,3416,13
3416,3416,13
3417,3416,13
3418,3416,13
3419,5262,21
3420,5262,21
3421,5262,21
3422,5262,21
3423,5262,21
3424,4123,17
3425,4123,17
3426,5262,21
3427,5262,21
3428,5262,21
3429,5262,21
3430,3416,13
3431,3416,13
3432,3416,13
3433,3416,13
3434,3416,13
3435,3416,13
3436,3416,13
3437,7448,31
3438,3416,13
3439,904,1
3440,5294,22
3441,5294,22
3442,5294,22
3443,5294,22
3444,5234,20
3445,1991,6
3446,1991,6
3447,5294,22
3448,1991,6
3449,1991,6
3450,1991,6
3451,904,1
3452,904,1
3453,904,1
3454,1991,6
3455,1991,6
3456,904,1
3457,904,1
3458,5294,22
3459,5294,22
3460,1991,6
3461,1991,6
3462,1991,6
3463,1991,6
3464,1991,6
3465,5294,22
3466,5294,22
3467,5294,22
3468,5294,22
3469,2390,10
3470,2390,10
3471,3850,16
3472,3850,16
3473,4224,18
3474,4224,18
3475,3850,16
3476,4224,18
3477,4224,18
3478,2390,10
3479,2390,10
3480,2390,10
3481,2390,10
3482,2390,10
3483,2390,10
3484,2390,10
3485,2390,10
3486,2390,10
3487,2390,10
3488,2390,10
3489,2390,10
3490,2390,10
3491,3850,16
3492,3850,16
3493,3850,16
3494,3850,16
3495,4224,18
3496,2390,10
3497,3850,16
3498,3850,16
3499,4224,18
3500,8255,35
3501,8255,35
3502,8255,35
3503,8255,35
3504,8255,35
3505,5352,23
3506,5352,23
3507,4597,19
3508,4597,19
3509,4597,19
3510,4597,19
3511,5352,23
3512,5352,23
3513,5352,23
3514,5352,23
3515,5352,23
3516,5352,23
3517,5352,23
3518,5352,23
3519,5352,23
3520,4597,19
3521,4597,19
3522,8255,35
3523,8255,35
3524,8255,35
3525,8255,35
3526,8255,35
3527,8255,35
3528,5352,23
3529,8255,35
3530,8255,35
3531,999,2
3532,999,2
3533,999,2
3534,3545,14
3535,5359,24
3536,5359,24
3537,5359,24
3538,5359,24
3539,999,2
3540,999,2
3541,999,2
3542,999,2
3543,3545,14
3544,3545,14
3545,3545,14
3546,3545,14
3547,5359,24
3548,5359,24
3549,5359,24
3550,5359,24
3551,5359,24
3552,5359,24
3553,5359,24
3554,5359,24
3555,5359,24
3556,999,2
3557,999,2
3558,3545,14
3559,3545,14
3560,999,2
3561,3545,14
3562,5393,25
3563,3545,14
3564,3545,14
3565,5771,28
3566,5393,25
3567,5393,25
3568,5393,25
3569,5771,28
3570,5393,25
3571,5771,28
3572,5393,25
3573,5393,25
3574,5393,25
3575,5393,25
3576,5771,28
3577,5393,25
3578,5771,28
3579,5771,28
3580,3545,14
3581,7989,33
3582,5393,25
3583,5393,25
3584,5771,28
3585,5771,28
3586,5771,28
3587,5393,25
3588,5393,25
3589,5393,25
3590,5771,28
3591,5771,28
3592,7623,32
3593,7623,32
3594,7623,32
3595,7623,32
3596,8340,36
3597,8340,36
3598,7623,32
3599,8340,36
3600,7623,32
3601,8340,36
3602,7989,33
3603,7989,33
3604,7989,33
3605,8340,36
3606,7623,32
3607,7623,32
3608,7623,32
3609,7623,32
3610,7989,33
3611,7989,33
3612,7623,32
3613,8340,36
3614,8340,36
3615,7623,32
3616,7623,32
3617,8340,36
3618,7989,33
3619,7989,33
3620,7989,33
3621,7989,33
3622,3635,15
3623,1803,4
3624,1803,4
3625,3635,15
3626,3635,15
3627,3635,15
3628,2166,7
3629,2166,7
3630,1803,4
3631,1803,4
3632,3635,15
3633,3635,15
3634,1803,4
3635,3635,15
3636,3635,15
3637,1803,4
3638,1803,4
3639,2166,7
