Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_moderate_0,CA_S_nuclear_1,NM_nuclear_1
t11,41424.7,25666.972575867832,0.0,0.0,19185.732000000004,0.0,33.00718682345399,0.0,0.0,0.0,0.0,6.491518433904275e-11,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5826.71894891226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,37941.13418655468,0.0,0.0,0.0,11287.386000000002,7494.799200000001
t12,41424.7,25666.972575867836,0.0,0.0,19185.732000000004,0.0,33.00718682345399,0.0,0.0,0.0,0.0,-3.315866100213801e-11,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5826.71894891226,0.0,0.0,0.0,0.0,0.0,0.0,1.9099388737231493e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,56284.76229514747,0.0,0.0,0.0,11287.386000000002,7494.799200000001
t13,41424.7,25666.972575867832,0.0,0.0,19185.732000000004,0.0,33.00718682345399,2.1700543584302067e-11,0.0,0.0,0.0,0.0,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5826.71894891226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.304173100739718e-11,1.9099388737231493e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,44587.833565153574,0.0,0.0,0.0,11287.386000000171,7494.799200000001
t14,41424.7,25666.972575867847,0.0,0.0,19185.732000000004,0.0,33.00718682345399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5826.71894891226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,57965.707374525344,0.0,0.0,0.0,11287.386000000002,7494.799200000001
t15,41424.7,25666.972575867832,0.0,0.0,19185.732000000004,0.0,33.00718682345399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5826.71894891226,0.0,0.0,0.0,0.0,0.0,0.0,4.774847184307873e-12,0.0,0.0,0.0,2.5282442805973915e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.385999999986,7494.799200000001
t16,41424.7,37025.57760308725,0.0,0.0,19185.732000000004,0.0,33.00718682345399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5826.71894891226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.864908310584724e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000004,7494.799200000001
t17,41424.7,51333.945151735665,0.0,0.0,19185.732000000004,0.0,66.01437364690798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11653.43789782452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774847184307873e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000002,7494.799200000001
t18,41424.7,46625.36728113976,0.0,0.0,19185.732000000004,0.0,66.01437364690798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11653.43789782452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.385999999966,7494.799200000001
t19,41424.7,44786.84807125081,0.0,0.0,19185.732000000004,0.0,66.01437364690798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11653.43789782452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100721253082158e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000002,7820.394038184452
t20,41424.7,43640.52319025841,0.0,0.0,19185.732000000004,0.0,66.01437364690798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11653.43789782452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.800693259061518e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000002,8512.842626735892
t21,41424.7,43953.31253383888,0.0,0.0,19185.732000000004,0.0,66.01437364690798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11653.43789782452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.774847184307873e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000008,7494.799200000001
t22,41424.7,45040.600687801096,0.0,0.0,19185.732000000004,0.0,66.01437364690798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11653.43789782452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000008,10706.856000000002
t23,41424.7,48054.55117129565,0.0,0.0,19185.732000000004,0.0,66.01437364690798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11653.43789782452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31492.984776013553,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000008,10706.856000000002
t24,41424.7,51333.945151735665,0.0,0.0,19185.732000000004,0.0,66.01437364690798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3484143644805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11653.43789782452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4026113603904378e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46555.953390691364,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t25,41424.7,46419.562023351915,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63611.54124130189,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,3692.521472779088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01918531578849e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51448.26442455884,0.0,0.0,0.0,68281.44980332605,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t26,41424.7,46419.562023351915,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52103.34699208026,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999995,5.111360223963857e-12,34397.95100000001,3692.5214727790744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51448.26442455884,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t27,41424.7,46419.562023351915,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57235.974785443024,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,3692.5214727790744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.207674126315396e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51448.26442455884,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t28,41424.7,46419.562023351915,0.0,0.0,19185.732000000004,0.0,0.0,-8.137703844113275e-12,0.0,0.0,0.0,0.0,0.0,0.0,53084.34188340838,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,3692.5214727790744,0.0,1.6913190847844818e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1340262062731199e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51448.26442455884,0.0,0.0,2.3874235921539366e-12,68281.44980332606,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t29,41424.7,46419.562023351915,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29287.0032,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000117,0.0,34397.95100000001,3692.5214727790744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.879563337250147e-12,0.0,0.0,0.0,9.549694368615746e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51448.26442455884,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t30,41424.7,46419.56202335191,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56003.865502579974,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,3692.5214727790744,0.0,0.0,0.0,0.0,0.0,0.0,1.432454155292362e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51448.26442455884,0.0,0.0,2.3874235921539366e-12,68281.44980332606,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t31,41424.7,46419.56202335191,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32520.695472912565,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,3692.5214727790744,0.0,0.0,0.0,0.0,0.0,0.0,-3.342393029015511e-11,0.0,0.0,0.0,3.0916389448520927e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25724.13221227942,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t32,41424.7,23209.781011675957,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58898.01301598514,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999945,0.0,34397.95100000001,1846.2607363895372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25724.13221227942,0.0,0.0,0.0,68281.44980332606,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t33,41424.7,23209.781011675957,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,1846.2607363895372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.549694368615746e-12,0.0,0.0,0.0,0.0,25724.13221227942,0.0,0.0,0.0,48051.35969778523,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t34,41424.7,23209.781011675957,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,1846.2607363895372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25724.13221227942,0.0,0.0,0.0,40957.6216997926,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t35,41424.7,23209.781011675957,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,1846.2607363895372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.177991286269389e-12,0.0,0.0,0.0,0.0,25724.13221227942,0.0,0.0,0.0,58045.77782068924,0.0,0.0,0.0,11287.386000000002,10706.856000000002
