Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_moderate_0,CA_S_nuclear_1,NM_nuclear_1,Total
t112,11.853010164190774,56.35471754740931,0.0,0.0,9.783443567313848,0.0,36.804632319769375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00103956460588,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.00114885934679,0.0,0.9999999999999999,0.0,15.000230467849738,34.30700670347755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46823090675541,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,5.459782376786858,314.15997585576247
t113,11.853010164190774,56.35471754740931,0.0,0.0,9.783443567313848,0.0,36.804632319769375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00103956460588,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.00114885934679,0.0,0.9999999999999999,0.0,15.000230467849738,34.30700670347755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46823090675541,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,5.459782376786858,314.15997585576247
t114,11.853010164190774,56.35471754740931,0.0,0.0,9.783443567313848,0.0,36.804632319769375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00103956460588,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.00114885934679,0.0,0.9999999999999999,0.0,15.000230467849738,34.30700670347755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46823090675541,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,5.459782376786858,314.15997585576247
t115,11.853010164190774,56.35471754740931,0.0,0.0,9.783443567313848,0.0,36.804632319769375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00103956460588,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.00114885934679,0.0,0.9999999999999999,0.0,15.000230467849738,34.30700670347755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46823090675541,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,5.459782376786858,314.15997585576247
t116,11.853010164190774,56.35471754740931,0.0,0.0,9.783443567313848,0.0,36.804632319769375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00103956460588,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.00114885934679,0.0,0.9999999999999999,0.0,15.000230467849738,34.30700670347755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46823090675541,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,5.459782376786858,314.15997585576247
t117,11.853010164190774,56.35471754740931,0.0,0.0,9.783443567313848,0.0,36.804632319769375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00103956460588,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.00114885934679,0.0,0.9999999999999999,0.0,15.000230467849738,34.30700670347755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46823090675541,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,5.459782376786858,314.15997585576247
t118,11.853010164190774,56.35471754740931,0.0,0.0,9.783443567313848,0.0,36.804632319769375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00103956460588,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.00114885934679,0.0,0.9999999999999999,0.0,15.000230467849738,34.30700670347755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46823090675541,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,5.459782376786858,314.15997585576247
t119,11.853010164190774,56.35471754740931,0.0,0.0,9.783443567313848,0.0,36.804632319769375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00103956460588,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.00114885934679,0.0,0.9999999999999999,0.0,15.000230467849738,34.30700670347755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46823090675541,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,5.459782376786858,314.15997585576247
t120,11.853010164190774,56.35471754740931,0.0,0.0,9.783443567313848,0.0,36.804632319769375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00103956460588,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.00114885934679,0.0,0.9999999999999999,0.0,15.000230467849738,34.30700670347755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46823090675541,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,5.459782376786858,314.15997585576247
t121,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,3.2758694260721146,123.00734128619041
t122,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,3.2758694260721146,123.00734128619041
t123,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,3.2758694260721146,123.00734128619041
t124,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,3.2758694260721146,123.00734128619041
t125,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,2.2056079141310158e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,3.2758694260721146,123.00734128619044
t126,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,2.2056079141310158e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,3.2758694260721146,123.00734128619044
t127,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.483702463810914e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083303
t128,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083303
t129,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083303
t130,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083303
t131,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083303
t132,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083303
t133,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.579122514774402e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083306
t134,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,-4.580788333105408e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083258
t135,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,-4.580788333105408e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083258
t136,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473903143468002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768534,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083305
t137,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,-2.0850405817811289e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102675,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083283
t138,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,-2.0850405817811289e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.87609119910268,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083283
t139,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2126596023639043e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083317
t140,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083303
t141,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.91538481083303
t142,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7242072669295033e-13,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.9153848108332
t143,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7242072669295033e-13,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.9153848108332
t144,11.853010164190774,36.09196308340436,0.0,0.0,9.783443567313848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7242072669295033e-13,0.9999999999999999,0.0,15.000230467849738,0.0,0.0,0.0,0.0,1.8189894035458565e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876091199102678,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.7558139534883725,2.1839129507147432,121.9153848108332
t145,11.853010164190774,46.23762499929555,0.0,0.0,9.783443567313848,0.0,4.152211830486945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.619556398134655,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,12.916061233902386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.468230906755362,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.755813953488382,5.459782376786858,198.61688532297305
t146,11.853010164190774,46.237624999295655,0.0,0.0,9.783443567313848,0.0,4.152211830486945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.619556398134655,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,12.916061233902386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.468230906755437,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.755813953488382,5.459782376786858,198.6168853229732
t147,11.853010164190774,46.237624999295655,0.0,0.0,9.783443567313848,0.0,4.152211830486945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.619556398134655,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,12.916061233902386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.468230906755437,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.755813953488382,5.459782376786858,198.6168853229732
t148,11.853010164190774,46.237624999295655,0.0,0.0,9.783443567313848,0.0,4.152211830486945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.619556398134655,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,12.916061233902386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.468230906755437,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.755813953488382,5.459782376786858,198.6168853229732
t149,11.853010164190774,46.237624999295655,0.0,0.0,9.783443567313848,0.0,4.152211830486945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.619556398134655,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,12.916061233902386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.468230906755437,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.755813953488382,5.459782376786858,198.6168853229732
t150,11.853010164190774,46.237624999295655,0.0,0.0,9.783443567313848,0.0,4.152211830486945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.619556398134655,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,15.000230467849738,12.916061233902386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.468230906755437,0.0,0.0,0.0,23.370919424768537,0.0,0.0,0.0,5.755813953488382,5.459782376786858,198.6168853229732
