Resource,Scarlet,Hybrid_Solar_Test,DaggettSolarPower3,Total
t1242,0.0,0.0,0.0,0.0
t1243,0.0,0.0,0.0,0.0
t1244,0.0,0.0,0.0,0.0
t1245,0.0,0.0,0.0,0.0
t1246,0.0,0.0,0.0,0.0
t1247,0.0,0.0,0.0,0.0
t1248,0.0,0.0,0.0,0.0
t1249,0.0,0.0,0.0,0.0
t1250,0.0,0.0,0.0,0.0
t1251,0.0,0.0,0.0,0.0
t1252,0.0,0.0,0.0,0.0
t1253,0.0,0.0,0.0,0.0
t1254,0.0,0.0,0.0,0.0
t1255,0.0,0.0,0.0,0.0
t1256,5.0,0.0,5.3,10.3
t1257,34.39999999999999,0.0,15.100000000000001,49.49999999999999
t1258,4.0,0.0,21.623529411764704,25.623529411764704
t1259,3.4000000000000057,0.0,0.0,3.4000000000000057
t1260,3.4000000000000057,0.0,0.0,3.4000000000000057
t1261,17.900000000000006,0.0,0.0,17.900000000000006
t1262,26.700000000000003,0.0,0.0,26.700000000000003
t1263,28.599999999999998,0.0,0.0,28.599999999999998
t1264,17.776470588235277,0.0,0.0,17.776470588235277
t1265,0.0,0.0,0.0,0.0
t1266,0.0,0.0,16.799999999999997,16.799999999999997
t1267,0.0,0.0,0.0,0.0
t1268,0.0,0.0,0.0,0.0
t1269,0.0,0.0,0.0,0.0
t1270,0.0,0.0,0.0,0.0
t1271,0.0,0.0,0.0,0.0
t1272,0.0,0.0,0.0,0.0
t1273,0.0,0.0,0.0,0.0
t1274,0.0,0.0,0.0,0.0
t1275,0.0,0.0,0.0,0.0
t1276,0.0,0.0,0.0,0.0
t1277,0.0,0.0,0.0,0.0
t1278,0.0,0.0,0.0,0.0
t1279,0.0,0.0,0.0,0.0
t1280,6.0,0.0,5.800000000000001,11.8
t1281,30.60000000000001,0.0,12.399999999999999,43.00000000000001
t1282,3.4000000000000057,0.0,25.0,28.400000000000006
t1283,3.4000000000000057,0.0,8.094117647058827,11.494117647058832
t1284,3.4000000000000057,0.0,0.0,3.4000000000000057
t1285,3.4000000000000057,0.0,0.0,3.4000000000000057
t1286,3.4000000000000057,0.0,0.0,3.4000000000000057
t1287,3.4000000000000057,0.0,0.0,3.4000000000000057
t1288,3.4000000000000057,0.0,0.0,3.4000000000000057
t1289,3.4000000000000057,0.0,0.0,3.4000000000000057
t1290,27.299999999999997,0.0,0.0,27.299999999999997
t1291,0.0,0.0,0.0,0.0
t1292,0.0,0.0,0.0,0.0
t1293,0.0,0.0,2.1999999999999997,2.1999999999999997
t1294,0.0,0.0,0.0,0.0
t1295,0.0,0.0,0.0,0.0
t1296,0.0,0.0,0.0,0.0
t1297,0.0,0.0,0.0,0.0
t1298,0.0,0.0,0.0,0.0
t1299,0.0,0.0,0.0,0.0
t1300,0.0,0.0,0.0,0.0
t1301,0.0,0.0,0.0,0.0
t1302,0.0,0.0,0.0,0.0
t1303,0.0,0.0,0.0,0.0
t1304,0.2,0.0,5.7,5.9
t1305,5.800000000000001,0.0,12.75,18.55
t1306,22.099999999999994,0.0,0.0,22.099999999999994
t1307,40.300000000000004,0.0,0.0,40.300000000000004
t1308,18.0,0.0,0.0,18.0
t1309,41.6,0.0,0.0,41.6
t1310,3.4000000000000057,0.0,0.0,3.4000000000000057
t1311,3.4000000000000057,0.0,0.0,3.4000000000000057
t1312,3.4000000000000057,0.0,0.0,3.4000000000000057
t1313,1.1610774276137192,0.0,0.0,1.1610774276137192
t1314,0.0,0.0,0.0,0.0
t1315,0.0,0.0,0.0,0.0
t1316,0.0,0.0,0.0,0.0
t1317,0.0,0.0,0.0,0.0
t1318,0.0,0.0,0.0,0.0
t1319,0.0,0.0,0.0,0.0
t1320,0.0,0.0,0.0,0.0
t1321,0.0,0.0,0.0,0.0
t1322,0.0,0.0,0.0,0.0
t1323,0.0,0.0,0.0,0.0
t1324,0.0,0.0,0.0,0.0
t1325,0.0,0.0,0.0,0.0
t1326,0.0,0.0,0.0,0.0
t1327,0.0,0.0,0.0,0.0
t1328,3.5999999999999996,0.0,5.1499999999999995,8.75
t1329,40.900000000000006,0.0,25.0,65.9
t1330,7.099999999999994,0.0,5.320588235294127,12.420588235294122
t1331,3.4000000000000057,0.0,0.0,3.4000000000000057
t1332,3.4000000000000057,0.0,0.0,3.4000000000000057
t1333,3.4000000000000057,0.0,0.0,3.4000000000000057
t1334,3.4000000000000057,0.0,0.0,3.4000000000000057
t1335,3.4000000000000057,0.0,0.0,3.4000000000000057
t1336,3.4000000000000057,0.0,0.0,3.4000000000000057
t1337,0.0,0.0,0.0,0.0
t1338,0.0,0.0,0.0,0.0
t1339,0.0,0.0,0.0,0.0
t1340,0.0,0.0,0.0,0.0
t1341,0.0,0.0,0.0,0.0
t1342,0.0,0.0,0.0,0.0
t1343,0.0,0.0,0.0,0.0
t1344,0.0,0.0,0.0,0.0
t1345,0.0,0.0,0.0,0.0
t1346,0.0,0.0,0.0,0.0
t1347,0.0,0.0,0.0,0.0
t1348,0.0,0.0,0.0,0.0
t1349,0.0,0.0,0.0,0.0
t1350,0.0,0.0,0.0,0.0
t1351,0.0,0.0,0.0,0.0
t1352,0.4,0.0,1.9,2.3
t1353,47.4,0.0,23.15,70.55
t1354,3.5,0.0,25.0,28.5
t1355,3.4000000000000057,0.0,0.02941176470588904,3.4294117647058946
t1356,3.4000000000000057,0.0,0.0,3.4000000000000057
t1357,3.4000000000000057,0.0,0.0,3.4000000000000057
t1358,3.4000000000000057,0.0,1.3500000000000014,4.750000000000007
t1359,3.4000000000000057,0.0,0.0,3.4000000000000057
t1360,3.4000000000000057,0.0,0.0,3.4000000000000057
t1361,0.0,0.0,0.0,0.0
t1362,0.0,0.0,0.0,0.0
t1363,0.0,0.0,0.0,0.0
t1364,0.0,0.0,0.0,0.0
t1365,0.0,0.0,0.0,0.0
t1366,0.0,0.0,0.0,0.0
t1367,0.0,0.0,0.0,0.0
t1368,0.0,0.0,0.0,0.0
t1369,0.0,0.0,0.0,0.0
t1370,0.0,0.0,0.0,0.0
t1371,0.0,0.0,0.0,0.0
t1372,0.0,0.0,0.0,0.0
t1373,0.0,0.0,0.0,0.0
t1374,0.0,0.0,0.0,0.0
t1375,0.0,0.0,0.0,0.0
t1376,0.3,0.0,1.4500000000000002,1.7500000000000002
t1377,44.2,0.0,20.75,64.95
t1378,6.0,0.0,0.0,6.0
t1379,3.4000000000000057,0.0,0.0,3.4000000000000057
t1380,3.4000000000000057,0.0,0.0,3.4000000000000057
t1381,3.4000000000000057,0.0,0.0,3.4000000000000057
t1382,3.4000000000000057,0.0,0.0,3.4000000000000057
t1383,3.4000000000000057,0.0,0.0,3.4000000000000057
t1384,3.4000000000000057,0.0,0.0,3.4000000000000057
t1385,3.4000000000000057,0.0,0.0,3.4000000000000057
t1386,3.4000000000000057,0.0,0.0,3.4000000000000057
t1387,0.0,0.0,0.0,0.0
t1388,0.0,0.0,0.0,0.0
t1389,0.0,0.0,0.0,0.0
t1390,0.0,0.0,0.0,0.0
t1391,0.0,0.0,0.0,0.0
t1392,0.0,0.0,0.0,0.0
t1393,0.0,0.0,0.0,0.0
t1394,0.0,0.0,0.0,0.0
t1395,0.0,0.0,0.0,0.0
t1396,0.0,0.0,0.0,0.0
t1397,0.0,0.0,0.0,0.0
t1398,0.0,0.0,0.0,0.0
t1399,0.0,0.0,0.0,0.0
t1400,0.0,0.0,1.4000000000000001,1.4000000000000001
t1401,39.900000000000006,0.0,21.500000000000004,61.400000000000006
t1402,29.400000000000006,0.0,0.0,29.400000000000006
t1403,37.5,0.0,0.0,37.5
t1404,34.37647058823528,0.0,0.0,34.37647058823528
t1405,0.0,0.0,0.0,0.0
t1406,0.0,0.0,0.0,0.0
t1407,0.0,0.0,0.0,0.0
t1408,0.0,0.0,0.0,0.0
t1409,0.0,0.0,0.0,0.0
t1410,0.0,0.0,0.0,0.0
t1411,0.0,0.0,3.8735294117646983,3.8735294117646983
t1412,0.0,0.0,0.0,0.0
t1413,0.0,0.0,0.0,0.0
t1414,0.0,0.0,0.0,0.0
t1415,0.0,0.0,0.0,0.0
t1416,0.0,0.0,0.0,0.0
t1417,0.0,0.0,0.0,0.0
t1418,0.0,0.0,0.0,0.0
t1419,0.0,0.0,0.0,0.0
t1420,0.0,0.0,0.0,0.0
t1421,0.0,0.0,0.0,0.0
t1422,0.0,0.0,0.0,0.0
t1423,0.0,0.0,0.0,0.0
t1424,0.5,0.0,1.4000000000000001,1.9000000000000001
t1425,49.2,0.0,23.349999999999998,72.55
t1426,3.4000000000000057,0.0,0.20000000000000284,3.6000000000000085
t1427,3.4000000000000057,0.0,0.0,3.4000000000000057
t1428,3.4000000000000057,0.0,0.0,3.4000000000000057
t1429,3.4000000000000057,0.0,0.0,3.4000000000000057
t1430,3.4000000000000057,0.0,3.0500000000000043,6.45000000000001
t1431,1.5352941176470503,0.0,3.25,4.78529411764705
t1432,0.0,0.0,0.7999999999999972,0.7999999999999972
t1433,0.0,0.0,0.0,0.0
t1434,0.0,0.0,0.0,0.0
t1435,0.0,0.0,0.0,0.0
t1436,0.0,0.0,0.0,0.0
t1437,0.0,0.0,0.0,0.0
t1438,0.0,0.0,0.0,0.0
t1439,0.0,0.0,0.0,0.0
t1440,0.0,0.0,0.0,0.0
t1441,0.0,0.0,0.0,0.0
t1442,0.0,0.0,0.0,0.0
t1443,0.0,0.0,0.0,0.0
t1444,0.0,0.0,0.0,0.0
t1445,0.0,0.0,0.0,0.0
t1446,0.0,0.0,0.0,0.0
t1447,0.0,0.0,0.0,0.0
t1448,0.0,0.0,1.4500000000000002,1.4500000000000002
t1449,4.8,0.0,24.55,29.35
t1450,25.4,0.0,0.7999999999999972,26.199999999999996
t1451,19.299999999999997,0.0,0.0,19.299999999999997
t1452,4.299999999999997,0.0,0.0,4.299999999999997
t1453,3.9000000000000057,0.0,0.0,3.9000000000000057
t1454,6.599999999999994,0.0,0.0,6.599999999999994
t1455,7.299999999999997,0.0,0.0,7.299999999999997
t1456,23.900000000000006,0.0,0.0,23.900000000000006
t1457,0.0,0.0,0.0,0.0
t1458,0.0,0.0,0.0,0.0
t1459,0.0,0.0,0.0,0.0
t1460,0.0,0.0,0.0,0.0
t1461,0.0,0.0,0.0,0.0
t1462,0.0,0.0,0.0,0.0
t1463,0.0,0.0,0.0,0.0
t1464,0.0,0.0,0.0,0.0
t1465,0.0,0.0,0.0,0.0
t1466,0.0,0.0,0.0,0.0
t1467,0.0,0.0,0.0,0.0
t1468,0.0,0.0,0.0,0.0
t1469,0.0,0.0,0.0,0.0
t1470,0.0,0.0,0.0,0.0
t1471,0.0,0.0,0.0,0.0
t1472,0.0,0.0,0.8500000000000001,0.8500000000000001
t1473,24.9,0.0,25.0,49.9
t1474,30.700000000000003,0.0,25.0,55.7
t1475,17.60000000000001,0.0,4.914705882352952,22.51470588235296
t1476,26.299999999999997,0.0,0.0,26.299999999999997
t1477,9.0,0.0,0.0,9.0
t1478,32.67647058823527,0.0,0.0,32.67647058823527
t1479,0.0,0.0,0.0,0.0
t1480,0.0,0.0,0.0,0.0
t1481,0.0,0.0,0.0,0.0
t1482,0.0,0.0,0.0,0.0
t1483,0.0,0.0,0.0,0.0
t1484,0.0,0.0,0.0,0.0
t1485,0.0,0.0,0.0,0.0
t1486,0.0,0.0,0.0,0.0
t1487,0.0,0.0,0.0,0.0
t1488,0.0,0.0,0.0,0.0
t1489,0.0,0.0,0.0,0.0
t1490,0.0,0.0,0.0,0.0
t1491,0.0,0.0,0.0,0.0
t1492,0.0,0.0,0.0,0.0
t1493,0.0,0.0,0.0,0.0
t1494,0.0,0.0,0.0,0.0
t1495,0.0,0.0,0.0,0.0
t1496,0.0,0.0,0.35000000000000003,0.35000000000000003
t1497,37.8,0.0,11.4,49.199999999999996
t1498,9.700000000000003,0.0,3.3499999999999943,13.049999999999997
t1499,3.4000000000000057,0.0,0.0,3.4000000000000057
t1500,3.4000000000000057,0.0,0.0,3.4000000000000057
t1501,3.4000000000000057,0.0,0.0,3.4000000000000057
t1502,3.4000000000000057,0.0,0.0,3.4000000000000057
t1503,3.4000000000000057,0.0,0.0,3.4000000000000057
t1504,3.4000000000000057,0.0,0.0,3.4000000000000057
t1505,3.4000000000000057,0.0,0.0,3.4000000000000057
t1506,5.652941176470479,0.0,0.0,5.652941176470479
t1507,0.0,0.0,0.0,0.0
t1508,0.0,0.0,0.0,0.0
t1509,0.0,0.0,0.0,0.0
t1510,0.0,0.0,0.0,0.0
t1511,0.0,0.0,0.0,0.0
t1512,0.0,0.0,0.0,0.0
t1513,0.0,0.0,0.0,0.0
t1514,0.0,0.0,0.0,0.0
t1515,0.0,0.0,0.0,0.0
t1516,0.0,0.0,0.0,0.0
t1517,0.0,0.0,0.0,0.0
t1518,0.0,0.0,0.0,0.0
t1519,0.0,0.0,0.0,0.0
t1520,0.0,0.0,0.0,0.0
t1521,2.4,0.0,13.0,15.4
t1522,15.0,0.0,10.649999999999999,25.65
t1523,10.0,0.0,2.0,12.0
t1524,36.199999999999996,0.0,0.45000000000000284,36.65
t1525,47.3,0.0,1.6000000000000014,48.9
t1526,5.800000000000011,0.0,0.8999999999999986,6.70000000000001
t1527,16.200000000000003,0.0,1.5500000000000043,17.750000000000007
t1528,8.276470588235307,0.0,3.4499999999999957,11.726470588235303
t1529,0.0,0.0,2.3500000000000014,2.3500000000000014
t1530,0.0,0.0,0.0,0.0
t1531,0.0,0.0,0.0,0.0
t1532,0.0,0.0,0.0,0.0
t1533,0.0,0.0,0.0,0.0
t1534,0.0,0.0,0.0,0.0
t1535,0.0,0.0,0.0,0.0
t1536,0.0,0.0,0.0,0.0
t1537,0.0,0.0,0.0,0.0
t1538,0.0,0.0,0.0,0.0
t1539,0.0,0.0,0.0,0.0
t1540,0.0,0.0,0.0,0.0
t1541,0.0,0.0,0.0,0.0
t1542,0.0,0.0,0.0,0.0
t1543,0.0,0.0,0.0,0.0
t1544,0.0,0.0,0.0,0.0
t1545,20.0,0.0,13.950000000000001,33.95
t1546,15.600000000000009,0.0,3.549999999999997,19.150000000000006
t1547,3.4000000000000057,0.0,0.0,3.4000000000000057
t1548,3.4000000000000057,0.0,1.1499999999999986,4.550000000000004
t1549,5.0,0.0,3.8499999999999943,8.849999999999994
t1550,8.899999999999991,0.0,4.649999999999999,13.54999999999999
t1551,9.299999999999997,0.0,3.1499999999999986,12.449999999999996
t1552,9.0,0.0,1.0,10.0
t1553,4.700000000000003,0.0,0.0,4.700000000000003
t1554,0.0,0.0,0.0,0.0
t1555,0.0,0.0,0.0,0.0
t1556,0.0,0.0,0.0,0.0
t1557,0.0,0.0,0.0,0.0
t1558,0.0,0.0,0.0,0.0
t1559,0.0,0.0,0.0,0.0
t1560,0.0,0.0,0.0,0.0
t1561,0.0,0.0,0.0,0.0
t1562,0.0,0.0,0.0,0.0
t1563,0.0,0.0,0.0,0.0
t1564,0.0,0.0,0.0,0.0
t1565,0.0,0.0,0.0,0.0
t1566,0.0,0.0,0.0,0.0
t1567,0.0,0.0,0.0,0.0
t1568,0.0,0.0,0.0,0.0
t1569,20.599999999999998,0.0,15.15,35.75
t1570,15.200000000000003,0.0,3.25,18.450000000000003
t1571,3.4000000000000057,0.0,0.0,3.4000000000000057
t1572,3.4000000000000057,0.0,0.0,3.4000000000000057
t1573,6.1000000000000085,0.0,0.0,6.1000000000000085
t1574,10.5,0.0,0.3999999999999986,10.899999999999999
t1575,10.5,0.0,0.0,10.5
t1576,9.5,0.0,0.0,9.5
t1577,5.400000000000006,0.0,0.0,5.400000000000006
t1578,0.0,0.0,0.0,0.0
t1579,0.0,0.0,0.0,0.0
t1580,0.0,0.0,0.0,0.0
t1581,0.0,0.0,0.0,0.0
t1582,0.0,0.0,0.0,0.0
t1583,0.0,0.0,0.0,0.0
t1584,0.0,0.0,0.0,0.0
t1585,0.0,0.0,0.0,0.0
t1586,0.0,0.0,0.0,0.0
t1587,0.0,0.0,0.0,0.0
t1588,0.0,0.0,0.0,0.0
t1589,0.0,0.0,0.0,0.0
t1590,0.0,0.0,0.0,0.0
t1591,0.0,0.0,0.0,0.0
t1592,0.0,0.0,0.0,0.0
t1593,4.1000000000000005,0.0,14.499999999999998,18.599999999999998
t1594,25.0,0.0,3.1000000000000014,28.1
t1595,27.700000000000003,0.0,0.0,27.700000000000003
t1596,20.599999999999994,0.0,1.25,21.849999999999994
t1597,20.599999999999994,0.0,2.1000000000000014,22.699999999999996
t1598,11.099999999999994,0.0,3.1999999999999957,14.29999999999999
t1599,8.599999999999994,0.0,3.5,12.099999999999994
t1600,8.399999999999991,0.0,4.350000000000001,12.749999999999993
t1601,7.099999999999994,0.0,1.8000000000000043,8.899999999999999
t1602,7.976470588235329,0.0,4.899999999999999,12.876470588235328
t1603,0.0,0.0,0.0,0.0
t1604,0.0,0.0,0.0,0.0
t1605,0.0,0.0,0.0,0.0
t1606,0.0,0.0,0.0,0.0
t1607,0.0,0.0,0.0,0.0
t1608,0.0,0.0,0.0,0.0
t1609,0.0,0.0,0.0,0.0
t1610,0.0,0.0,0.0,0.0
t1611,0.0,0.0,0.0,0.0
t1612,0.0,0.0,0.0,0.0
t1613,0.0,0.0,0.0,0.0
t1614,0.0,0.0,0.0,0.0
t1615,0.0,0.0,0.0,0.0
t1616,0.0,0.0,0.0,0.0
t1617,18.4,0.0,15.35,33.75
t1618,16.0,0.0,1.8999999999999986,17.9
t1619,3.4000000000000057,0.0,0.0,3.4000000000000057
t1620,3.4000000000000057,0.0,3.3921938019115245,6.79219380191153
t1621,6.699999999999989,0.0,0.0,6.699999999999989
t1622,9.599999999999994,0.0,5.90666219557481,15.506662195574805
t1623,8.700000000000003,0.0,0.0,8.700000000000003
t1624,10.0,0.0,0.0,10.0
t1625,7.099999999999994,0.0,3.6999999999999957,10.79999999999999
t1626,0.0,0.0,0.0,0.0
t1627,0.0,0.0,0.0,0.0
t1628,0.0,0.0,0.0,0.0
t1629,0.0,0.0,0.0,0.0
t1630,0.0,0.0,0.0,0.0
t1631,0.0,0.0,0.0,0.0
t1632,0.0,0.0,0.0,0.0
t1633,0.0,0.0,0.0,0.0
t1634,0.0,0.0,0.0,0.0
t1635,0.0,0.0,0.0,0.0
t1636,0.0,0.0,0.0,0.0
t1637,0.0,0.0,0.0,0.0
t1638,0.0,0.0,0.0,0.0
t1639,0.0,0.0,0.0,0.0
t1640,0.0,0.0,0.0,0.0
t1641,10.7,0.0,14.499999999999998,25.199999999999996
t1642,30.60000000000001,0.0,1.6499999999999986,32.25000000000001
t1643,22.187845179987214,0.0,15.432926312720404,37.62077149270762
t1644,7.599999999999994,0.0,24.89060309904431,32.49060309904431
t1645,15.888625408248089,0.0,0.0,15.888625408248089
t1646,15.0,0.0,0.7000000000000028,15.700000000000003
t1647,13.799999999999997,0.0,0.0,13.799999999999997
t1648,15.0,0.0,0.14999999999999858,15.149999999999999
t1649,10.399999999999991,0.0,1.5,11.899999999999991
t1650,0.0,0.0,0.0,0.0
t1651,0.0,0.0,0.0,0.0
t1652,0.0,0.0,0.0,0.0
t1653,0.0,0.0,0.0,0.0
t1654,0.0,0.0,0.0,0.0
t1655,0.0,0.0,0.0,0.0
t1656,0.0,0.0,0.0,0.0
t1657,0.0,0.0,0.0,0.0
t1658,0.0,0.0,0.0,0.0
t1659,0.0,0.0,0.0,0.0
t1660,0.0,0.0,0.0,0.0
t1661,0.0,0.0,0.0,0.0
t1662,0.0,0.0,0.0,0.0
t1663,0.0,0.0,0.0,0.0
t1664,0.0,0.0,0.0,0.0
t1665,0.0,0.0,8.50789216891923,8.50789216891923
t1666,23.099999999999994,0.0,5.25,28.349999999999994
t1667,11.765225408248085,0.0,25.0,36.765225408248085
t1668,46.84215701458466,0.0,2.25,49.09215701458466
t1669,17.26908816540262,0.0,7.2156372428454745,24.484725408248096
t1670,13.0,0.0,4.699999999999996,17.699999999999996
t1671,11.0,0.0,3.4499999999999957,14.449999999999996
t1672,9.200000000000003,0.0,1.6000000000000014,10.800000000000004
t1673,9.0,0.0,0.8500000000000014,9.850000000000001
t1674,0.0,0.0,0.0,0.0
t1675,0.0,0.0,0.0,0.0
t1676,0.0,0.0,0.0,0.0
t1677,0.0,0.0,0.0,0.0
t1678,0.0,0.0,0.0,0.0
t1679,0.0,0.0,0.0,0.0
t1680,0.0,0.0,0.0,0.0
t1681,0.0,0.0,0.0,0.0
t1682,0.0,0.0,0.0,0.0
t1683,0.0,0.0,0.0,0.0
t1684,0.0,0.0,0.0,0.0
t1685,0.0,0.0,0.0,0.0
t1686,0.0,0.0,0.0,0.0
t1687,0.0,0.0,0.0,0.0
t1688,0.0,0.0,0.0,0.0
t1689,0.0,0.0,0.0,0.0
t1690,25.599999999999994,0.0,0.0,25.599999999999994
t1691,21.200000000000003,0.0,24.099999999999998,45.3
t1692,25.700000000000003,0.0,10.449999999999996,36.15
t1693,26.099999999999994,0.0,16.549999999999997,42.64999999999999
t1694,27.0,0.0,7.72352941176472,34.72352941176472
t1695,15.576470588235289,0.0,0.0,15.576470588235289
t1696,0.0,0.0,0.0,0.0
t1697,0.0,0.0,0.0,0.0
t1698,0.0,0.0,0.0,0.0
t1699,0.0,0.0,0.0,0.0
t1700,0.0,0.0,0.0,0.0
t1701,0.0,0.0,0.0,0.0
t1702,0.0,0.0,0.0,0.0
t1703,0.0,0.0,0.0,0.0
t1704,0.0,0.0,0.0,0.0
t1705,0.0,0.0,0.0,0.0
t1706,0.0,0.0,0.0,0.0
t1707,0.0,0.0,0.0,0.0
t1708,0.0,0.0,0.0,0.0
t1709,0.0,0.0,0.0,0.0
t1710,0.0,0.0,0.0,0.0
t1711,0.0,0.0,0.0,0.0
t1712,0.0,0.0,0.0,0.0
t1713,0.0,0.0,0.0,0.0
t1714,9.776470588235314,0.0,4.350000000000001,14.126470588235316
t1715,24.599999999999994,0.0,6.5,31.099999999999994
t1716,25.700000000000003,0.0,8.550000000000004,34.25000000000001
t1717,27.799999999999997,0.0,12.799999999999997,40.599999999999994
t1718,27.299999999999997,0.0,12.149999999999999,39.449999999999996
t1719,26.0,0.0,6.75,32.75
t1720,0.0,0.0,7.723529411764712,7.723529411764712
t1721,0.0,0.0,0.0,0.0
t1722,0.0,0.0,0.0,0.0
t1723,0.0,0.0,0.0,0.0
t1724,0.0,0.0,0.0,0.0
t1725,0.0,0.0,0.0,0.0
t1726,0.0,0.0,0.0,0.0
t1727,0.0,0.0,0.0,0.0
t1728,0.0,0.0,0.0,0.0
t1729,0.0,0.0,0.0,0.0
t1730,0.0,0.0,0.0,0.0
t1731,0.0,0.0,0.0,0.0
t1732,0.0,0.0,0.0,0.0
t1733,0.0,0.0,0.0,0.0
t1734,0.0,0.0,0.0,0.0
t1735,0.0,0.0,0.0,0.0
t1736,0.0,0.0,0.0,0.0
t1737,0.0,0.0,12.023529411764695,12.023529411764695
t1738,21.39999999999999,0.0,3.0500000000000043,24.449999999999996
t1739,18.5,0.0,3.8999999999999986,22.4
t1740,22.0,0.0,6.5,28.5
t1741,25.5,0.0,8.650000000000006,34.150000000000006
t1742,25.299999999999997,0.0,8.300000000000004,33.6
t1743,22.599999999999994,0.0,7.550000000000004,30.15
t1744,5.876470588235317,0.0,8.850000000000001,14.726470588235319
t1745,0.0,0.0,0.0,0.0
t1746,0.0,0.0,0.0,0.0
t1747,0.0,0.0,0.0,0.0
t1748,0.0,0.0,0.0,0.0
t1749,0.0,0.0,0.0,0.0
t1750,0.0,0.0,0.0,0.0
t1751,0.0,0.0,0.0,0.0
t1752,0.0,0.0,0.0,0.0
t1753,0.0,0.0,0.0,0.0
t1754,0.0,0.0,0.0,0.0
t1755,0.0,0.0,0.0,0.0
t1756,0.0,0.0,0.0,0.0
t1757,0.0,0.0,0.0,0.0
t1758,0.0,0.0,0.0,0.0
t1759,0.0,0.0,0.0,0.0
t1760,0.0,0.0,0.47352941176469737,0.47352941176469737
t1761,0.0,0.0,17.1,17.1
t1762,21.200000000000003,0.0,5.700000000000003,26.900000000000006
t1763,19.19999999999999,0.0,4.850000000000001,24.04999999999999
t1764,22.799999999999997,0.0,7.200000000000003,30.0
t1765,26.700000000000003,0.0,7.600000000000001,34.300000000000004
t1766,28.0,0.0,6.5,34.5
t1767,23.27647058823531,0.0,4.75,28.02647058823531
t1768,0.0,0.0,4.649999999999999,4.649999999999999
t1769,0.0,0.0,0.0,0.0
t1770,0.0,0.0,0.0,0.0
t1771,0.0,0.0,0.0,0.0
t1772,0.0,0.0,0.0,0.0
t1773,0.0,0.0,0.0,0.0
t1774,0.0,0.0,0.0,0.0
t1775,0.0,0.0,0.0,0.0
t1776,0.0,0.0,0.0,0.0
t1777,0.0,0.0,0.0,0.0
t1778,0.0,0.0,0.0,0.0
t1779,0.0,0.0,0.0,0.0
t1780,0.0,0.0,0.0,0.0
t1781,0.0,0.0,0.0,0.0
t1782,0.0,0.0,0.0,0.0
t1783,0.0,0.0,0.0,0.0
t1784,0.0,0.0,4.1000000000000005,4.1000000000000005
t1785,40.276470588235284,0.0,14.5,54.776470588235284
t1786,10.5,0.0,3.5,14.0
t1787,11.900000000000006,0.0,4.350000000000001,16.250000000000007
t1788,17.10000000000001,0.0,6.549999999999997,23.650000000000006
t1789,22.200000000000003,0.0,7.450000000000003,29.650000000000006
t1790,21.39999999999999,0.0,6.799999999999997,28.19999999999999
t1791,17.80000000000001,0.0,5.5,23.30000000000001
t1792,0.0,0.0,5.350000000000001,5.350000000000001
t1793,0.0,0.0,0.0,0.0
t1794,0.0,0.0,0.0,0.0
t1795,0.0,0.0,0.0,0.0
t1796,0.0,0.0,0.0,0.0
t1797,0.0,0.0,0.0,0.0
t1798,0.0,0.0,0.0,0.0
t1799,0.0,0.0,0.0,0.0
t1800,0.0,0.0,0.0,0.0
t1801,0.0,0.0,0.0,0.0
t1802,0.0,0.0,0.0,0.0
t1803,0.0,0.0,0.0,0.0
t1804,0.0,0.0,0.0,0.0
t1805,0.0,0.0,0.0,0.0
t1806,0.0,0.0,0.0,0.0
t1807,0.0,0.0,0.0,0.0
t1808,0.0,0.0,0.0,0.0
t1809,0.0,0.0,0.0,0.0
t1810,16.700000000000003,0.0,0.0,16.700000000000003
t1811,15.900000000000006,0.0,8.149999999999999,24.050000000000004
t1812,20.5,0.0,12.173529411764706,32.673529411764704
t1813,25.200000000000003,0.0,15.300000000000004,40.50000000000001
t1814,24.700000000000003,0.0,23.2,47.900000000000006
t1815,21.5,0.0,0.0,21.5
t1816,16.676470588235276,0.0,0.0,16.676470588235276
t1817,0.0,0.0,0.0,0.0
t1818,0.0,0.0,0.0,0.0
t1819,0.0,0.0,0.0,0.0
t1820,0.0,0.0,0.0,0.0
t1821,0.0,0.0,0.0,0.0
t1822,0.0,0.0,0.0,0.0
t1823,0.0,0.0,0.0,0.0
t1824,0.0,0.0,0.0,0.0
t1825,0.0,0.0,0.0,0.0
t1826,0.0,0.0,0.0,0.0
t1827,0.0,0.0,0.0,0.0
t1828,0.0,0.0,0.0,0.0
t1829,0.0,0.0,0.0,0.0
t1830,0.0,0.0,0.0,0.0
t1831,0.0,0.0,0.0,0.0
t1832,0.0,0.0,0.0,0.0
t1833,0.0,0.0,0.0,0.0
t1834,18.976470588235276,0.0,0.0,18.976470588235276
t1835,19.299999999999997,0.0,13.049999999999997,32.349999999999994
t1836,23.400000000000006,0.0,23.400000000000002,46.80000000000001
t1837,28.10000000000001,0.0,11.649999999999999,39.75000000000001
t1838,26.900000000000006,0.0,6.600000000000001,33.50000000000001
t1839,24.5,0.0,4.123529411764709,28.623529411764707
t1840,0.0,0.0,0.0,0.0
t1841,0.0,0.0,0.0,0.0
t1842,0.0,0.0,0.0,0.0
t1843,0.0,0.0,0.0,0.0
t1844,0.0,0.0,0.0,0.0
t1845,0.0,0.0,0.0,0.0
t1846,0.0,0.0,0.0,0.0
