Resource,Oberon,NEXT01RA2026,CAM_CAM_RA_i,CAM_CPE_RA_ii,CAM_CPE_RA_i,CAISO_Advanced_CCGT_candidate,HDP01RA2027,SUN01RA2031,CAISO_Shed_DR_Tranche1,Aramis,SENA01RA2027,CALP01RA2027,TPS01RA2024,CAM_DR_RA,EBMUD01RA2024,HDP01RA2030,MRL01RA2030,CAISO_Aero_CT_candidate,CHEV01RA2025,CAM_CAM_RA_ii,OhmConnect,SDGE01RA2024,CHEV01RA2024,HDP01RA2028,CAM_CAM_RA_iii,Generic_RA_Only,GEN01RA2026,CAISO_Reciprocating_Engine_candidate,EdwardsSolarII,BTM_Solar,Wyoming_Wind,NW_Ext_Tx_Wind,Humboldt_Bay_Offshore_Wind,Riverside_Solar,Arizona_Solar,RosamondCentral,TulareSolarCenter,Riverside_Palm_Springs_Wind,SummitWind,Northern_California_Solar,Tecolote,Northern_California_Wind,New_Mexico_Wind,Morro_Bay_Offshore_Wind,Generic_6hr_battery,Northern_California_Li_Battery,Riverside_West_Pumped_Storage,Tumbleweed,Tehachapi_Pumped_Storage,Sanborn,Arizona_Li_Battery,Generic_8hr_battery,Riverside_Li_Battery,CAISO_New_Flow_Battery,HenriettaStorage,InState_Biomass,Northern_California_Geothermal,Southern_Nevada_Geothermal,FervoFECNevada1,Greater_Imperial_Geothermal,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test,DaggettSolarPower3
t1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.94471243390124,-81.19847868088982,-95.2004141647608,-91.25880807454385,-95.2004141647608,-91.25880807454385,-81.19847868088982,-74.20105932605111,-81.19847868088982,-100.97126876755785,-91.25880807454385,0.0,0.0,0.0,0.0,0.0,-95.2004141647608,-95.2004141647608,-76.3941719933643,-108.00019630486898
t1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.94471243390124,-81.19847868088982,-95.2004141647608,-91.25880807454385,-95.2004141647608,-91.25880807454385,-81.19847868088982,-74.20105932605111,-81.19847868088982,-81.19847868088982,-91.25880807454385,0.0,0.0,0.0,0.0,0.0,-95.2004141647608,-95.2004141647608,-76.3941719933643,-108.00019630486898
t1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.94471243390124,-81.19847868088982,-95.2004141647608,-91.25880807454385,-95.2004141647608,-91.25880807454385,-81.19847868088982,-74.20105932605111,-81.19847868088982,-81.19847868088982,-91.25880807454385,0.0,0.0,0.0,0.0,0.0,-95.2004141647608,-95.2004141647608,-76.3941719933643,-108.00019630486898
t1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.94471243390124,-81.19847868088982,-95.2004141647608,-91.25880807454385,-95.2004141647608,-91.25880807454385,-81.19847868088982,-74.20105932605111,-81.19847868088982,-81.19847868088982,-91.25880807454385,0.0,0.0,0.0,0.0,0.0,-95.2004141647608,-95.2004141647608,-76.3941719933643,-108.00019630486898
t1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-81.19847868088982,-79.20105932605111,-89.87549646278153,-79.20105932605111,-89.87549646278153,-81.19847868088982,-74.20105932605111,-81.19847868088982,-81.19847868088982,-89.87549646278153,0.0,0.0,0.0,0.0,0.0,-95.2004141647608,-79.20105932605111,-76.3941719933643,-108.00019630486898
t1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-81.19847868088982,-79.20105932605111,-89.87549646278153,-79.20105932605111,-89.87549646278153,-81.19847868088982,-74.20105932605111,-81.19847868088982,-81.19847868088982,-89.87549646278153,0.0,0.0,0.0,0.0,0.0,-95.2004141647608,-79.20105932605111,-76.3941719933643,-108.00019630486898
t1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-79.20105932605111,-66.98354255866703,-79.20105932605111,-66.98354255866703,-53.60610747723526,-63.480686354874344,-53.60610747723526,-63.480686354874344,-66.98354255866703,0.0,0.0,0.0,0.0,0.0,-95.2004141647608,-59.30353525045904,-59.30353525045904,-108.00019630486898
t1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-66.98354255866703,-61.80707197043174,-66.98354255866703,-53.60610747723526,-63.480686354874344,-53.60610747723526,-63.480686354874344,-66.98354255866703,0.0,0.0,0.0,0.0,0.0,-95.2004141647608,-59.30353525045904,-59.30353525045904,-108.00019630486898
t1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-66.98354255866703,-61.80707197043174,-66.98354255866703,-53.60610747723526,-63.480686354874344,-53.60610747723526,-63.480686354874344,-66.98354255866703,0.0,0.0,0.0,0.0,0.0,-95.2004141647608,-59.30353525045904,-59.30353525045904,-108.00019630486898
t1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-66.98354255866703,-61.80707197043174,-66.98354255866703,-53.60610747723526,-63.480686354874344,-53.60610747723526,-63.480686354874344,-66.98354255866703,0.0,0.0,0.0,0.0,0.0,-95.2004141647608,-59.30353525045904,-59.30353525045904,-108.00019630486898
t1159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-59.074747353481236,-61.80707197043174,-59.074747353481236,-53.60610747723526,-63.480686354874344,-53.60610747723526,-63.480686354874344,-59.074747353481236,0.0,0.0,0.0,0.0,0.0,-95.2004141647608,-59.30353525045904,-59.30353525045904,-108.00019630486898
t1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-59.074747353481236,-61.80707197043174,-59.074747353481236,-53.60610747723526,-63.480686354874344,-53.60610747723526,-63.480686354874344,-59.074747353481236,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,0.0,-59.30353525045904,-65.56595214829544
t1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-59.074747353481236,-61.80707197043174,-59.074747353481236,-53.60610747723526,-63.480686354874344,-53.60610747723526,-63.480686354874344,-59.074747353481236,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,0.0,-59.30353525045904,-65.56595214829544
t1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-59.074747353481236,-61.80707197043174,-59.074747353481236,-53.60610747723526,-63.480686354874344,-53.60610747723526,-63.480686354874344,-59.074747353481236,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,0.0,-59.30353525045904,-65.56595214829544
t1163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-59.074747353481236,-61.80707197043174,-59.074747353481236,-53.60610747723526,-63.480686354874344,-53.60610747723526,-63.480686354874344,-59.074747353481236,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,0.0,-59.30353525045904,-65.56595214829544
t1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-59.074747353481236,-61.80707197043174,-59.074747353481236,-53.60610747723526,-61.80707197043174,-53.60610747723526,-57.089538208512074,-59.074747353481236,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,0.0,-57.089538208512074,-65.56595214829544
t1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-59.074747353481236,-61.80707197043174,-59.074747353481236,-53.60610747723526,-61.80707197043174,-53.60610747723526,-59.074747353481236,-59.074747353481236,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,0.0,-59.074747353481236,-65.56595214829544
t1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-59.074747353481236,-61.80707197043174,-59.074747353481236,-53.60610747723526,-61.80707197043174,-53.60610747723526,-59.074747353481236,-59.074747353481236,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,0.0,-59.074747353481236,-65.56595214829544
t1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-65.56595214829544,-61.80707197043174,-65.56595214829544,-53.60610747723526,-61.80707197043174,-53.60610747723526,-59.074747353481236,-65.56595214829544,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,0.0,-59.074747353481236,-65.56595214829544
t1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-53.60610747723526,-61.80707197043174,-65.56595214829544,-61.80707197043174,-65.56595214829544,-53.60610747723526,-61.80707197043174,-53.60610747723526,-59.074747353481236,-65.56595214829544,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,0.0,-59.074747353481236,-65.56595214829544
t1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80707197043174,-71.52858340164317,-73.22186282546257,-65.56595214829544,-73.22186282546257,-65.56595214829544,-71.52858340164317,-61.80707197043174,-71.52858340164317,-59.074747353481236,-65.56595214829544,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,0.0,-66.57610747723525,-65.56595214829544
t1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.52858340164317,-71.52858340164317,-81.95418041174936,-84.14353525045904,-81.95418041174936,-84.14353525045904,-71.52858340164317,-68.98948156006014,-71.52858340164317,-88.67105932605112,-81.95418041174936,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,-84.14353525045904,-66.57610747723525,-76.52858340164319
t1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.52858340164317,-79.14353525045904,-81.95418041174936,-84.14353525045904,-81.95418041174936,-84.14353525045904,-79.14353525045904,-68.98948156006014,-79.14353525045904,-88.67105932605112,-81.95418041174936,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,-84.14353525045904,-66.57610747723525,-93.67105932605112
t1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.52858340164317,-79.14353525045904,-81.95418041174936,-84.14353525045904,-81.95418041174936,-84.14353525045904,-79.14353525045904,-68.98948156006014,-79.14353525045904,-88.67105932605112,-81.95418041174936,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,-84.14353525045904,-66.57610747723525,-93.67105932605112
t1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.52858340164317,-79.14353525045904,-81.95418041174936,-84.14353525045904,-81.95418041174936,-84.14353525045904,-79.14353525045904,-68.98948156006014,-79.14353525045904,-88.67105932605112,-81.95418041174936,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,-84.14353525045904,-66.57610747723525,-93.67105932605112
t1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.52858340164317,-79.14353525045904,-81.95418041174936,-84.14353525045904,-81.95418041174936,-84.14353525045904,-79.14353525045904,-68.98948156006014,-79.14353525045904,-75.27777350262973,-81.95418041174936,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,-84.14353525045904,-66.57610747723525,-93.67105932605112
t1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.52858340164317,-79.14353525045904,-81.95418041174936,-84.14353525045904,-81.95418041174936,-84.14353525045904,-79.14353525045904,-68.98948156006014,-79.14353525045904,-75.27777350262973,-81.95418041174936,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,-84.14353525045904,-66.57610747723525,-93.67105932605112
t1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.52858340164317,-79.14353525045904,-81.95418041174936,-78.32483232615913,-81.95418041174936,-78.32483232615913,-79.14353525045904,-68.98948156006014,-79.14353525045904,-75.27777350262973,-78.32483232615913,0.0,0.0,0.0,0.0,0.0,-93.67105932605112,-84.14353525045904,-66.57610747723525,-93.67105932605112
t1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.37821956170546,-74.84353525045904,-76.47183450123661,-89.9372328444379,-76.47183450123661,-89.9372328444379,-74.84353525045904,-81.37821956170546,-74.84353525045904,-72.29827676524594,-89.9372328444379,0.0,0.0,0.0,0.0,0.0,-132.7710593260511,-86.00601117486697,-86.00601117486697,-132.7710593260511
t1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.37821956170546,-74.84353525045904,-76.47183450123661,-76.47183450123661,-76.47183450123661,-76.47183450123661,-74.84353525045904,-81.37821956170546,-74.84353525045904,-72.29827676524594,-76.47183450123661,0.0,0.0,0.0,0.0,0.0,-132.7710593260511,-76.47183450123661,-72.29827676524594,-132.7710593260511
t1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.37821956170546,-74.84353525045904,-76.47183450123661,-76.47183450123661,-76.47183450123661,-76.47183450123661,-74.84353525045904,-81.37821956170546,-74.84353525045904,-72.29827676524594,-76.47183450123661,0.0,0.0,0.0,0.0,0.0,-132.7710593260511,-76.47183450123661,-72.29827676524594,-132.7710593260511
t1180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.37821956170546,-74.84353525045904,-76.47183450123661,-76.47183450123661,-76.47183450123661,-76.47183450123661,-74.84353525045904,-81.37821956170546,-74.84353525045904,-72.29827676524594,-76.47183450123661,0.0,0.0,0.0,0.0,0.0,-132.7710593260511,-76.47183450123661,-72.29827676524594,-132.7710593260511
t1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.37821956170546,-74.84353525045904,-76.47183450123661,-76.47183450123661,-76.47183450123661,-76.47183450123661,-74.84353525045904,-81.37821956170546,-74.84353525045904,-72.29827676524594,-76.47183450123661,0.0,0.0,0.0,0.0,0.0,-132.7710593260511,-76.47183450123661,-70.27890598228835,-132.7710593260511
t1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.47183450123661,-73.95418744241307,-76.47183450123661,-76.47183450123661,-76.47183450123661,-76.47183450123661,-73.95418744241307,-79.4247756777072,-73.95418744241307,-69.10118961749056,-76.47183450123661,0.0,0.0,0.0,0.0,0.0,-132.7710593260511,-76.47183450123661,-70.27890598228835,-132.7710593260511
t1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.47183450123661,-73.95418744241307,-76.47183450123661,-76.47183450123661,-76.47183450123661,-76.47183450123661,-73.95418744241307,-79.4247756777072,-73.95418744241307,-69.10118961749056,-76.47183450123661,0.0,0.0,0.0,0.0,0.0,-132.7710593260511,-76.47183450123661,-70.27890598228835,-132.7710593260511
t1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.47183450123661,-73.95418744241307,-76.47183450123661,-76.47183450123661,-76.47183450123661,-76.47183450123661,-73.95418744241307,-79.4247756777072,-73.95418744241307,-69.10118961749056,-76.47183450123661,0.0,0.0,0.0,0.0,0.0,-128.3601264438062,-76.47183450123661,-70.27890598228835,-132.7710593260511
t1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.47183450123661,-73.95418744241307,-76.47183450123661,-76.47183450123661,-76.47183450123661,-76.47183450123661,-73.95418744241307,-79.4247756777072,-73.95418744241307,-69.10118961749056,-76.47183450123661,0.0,0.0,0.0,0.0,0.0,-128.3601264438062,-76.47183450123661,-69.10118961749056,-132.7710593260511
t1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.47183450123661,-73.95418744241307,-76.47183450123661,-76.47183450123661,-76.47183450123661,-76.47183450123661,-73.95418744241307,-79.4247756777072,-73.95418744241307,-69.10118961749056,-76.47183450123661,0.0,0.0,0.0,0.0,0.0,-128.3601264438062,-76.47183450123661,-69.10118961749056,-132.7710593260511
t1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.47183450123661,-73.95418744241307,-76.47183450123661,-76.47183450123661,-76.47183450123661,-76.47183450123661,-73.95418744241307,-79.4247756777072,-73.95418744241307,-69.10118961749056,-76.47183450123661,0.0,0.0,0.0,0.0,0.0,-128.3601264438062,-76.47183450123661,-76.47183450123661,-132.7710593260511
