BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge
t1385,582.86453475313,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1965.0,143.2,-0.0
t1386,548.2835347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2018.0,143.2,-0.0
t1387,472.8179347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2017.0,142.15,-0.0
t1388,352.0877347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1923.0,136.92000000000002,-0.0
t1389,316.69433475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1808.0,0.5,-0.0
t1390,361.9523347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1650.0,0.0,-0.0
t1391,356.91353475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1510.0,0.0,-0.0
t1392,298.53173475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1470.0,0.0,-0.0
t1393,289.0449347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1376.0,0.0,-0.0
t1394,296.1135347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1283.0,0.0,-0.0
t1395,310.0325347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1225.0,0.0,-0.0
t1396,274.83333475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1211.0,0.0,-0.0
t1397,275.76633475313014,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1245.0,0.0,-0.0
t1398,324.1287347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1308.0,0.0,-0.0
t1399,372.3519347531302,26.749999999999957,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1334.0,0.0,-0.0
t1400,419.5611347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1323.0,0.0,-0.0
t1401,539.5637347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1304.0,6.999999999999993,-0.0
t1402,645.1413347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1348.0,91.19999999999999,-0.0
t1403,648.6905347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1393.0,75.0,-0.0
t1404,650.5195347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1484.0,80.82352941176472,-0.0
t1405,645.6181347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1601.0,110.4,-0.0
t1406,659.1983347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1759.0,135.1,-0.0
t1407,646.5959347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1898.0,146.6,-0.0
t1408,664.3015347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2019.0,146.6,-0.0
t1409,665.1845347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2147.0,146.6,-0.0
t1410,599.68773475313,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2148.0,146.6,-0.0
t1411,507.2047347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2125.0,137.07647058823528,-0.0
t1412,376.11413475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2003.0,109.45,-0.0
t1413,311.9089347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1895.0,0.8999999999999999,-0.0
t1414,315.5499347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1722.0,0.0,-0.0
t1415,314.91853475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1606.0,0.0,-0.0
t1416,311.77473475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1495.0,0.0,-0.0
t1417,308.58713475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1405.0,0.0,-0.0
t1418,307.5433347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1314.0,0.0,-0.0
t1419,311.4995347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1257.0,0.0,-0.0
t1420,324.11193475313013,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1247.0,0.0,-0.0
t1421,349.1631347531301,0.0,-75.52941176470594,0.0,0.0,0.0,0.0,0.0,0.0,-1293.0,0.0,-0.0
t1422,368.05933475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1395.0,0.0,-0.0
t1423,415.77013475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1461.0,0.0,-0.0
t1424,488.6517347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1478.0,0.0,-0.0
t1425,625.4777347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1404.0,4.899999999999999,-0.0
t1426,733.9257347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1384.0,142.79999999999998,-0.0
t1427,739.76653475313,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1403.0,143.2,-0.0
t1428,733.1239347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1443.0,143.2,-0.0
t1429,727.1195347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1556.0,143.2,-0.0
t1430,702.9877347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1678.0,137.09999999999997,-0.0
t1431,715.4229347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1832.0,138.56470588235294,-0.0
t1432,690.6379347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1931.0,145.0,-0.0
t1433,652.8997347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2024.0,146.6,-0.0
t1434,575.7251347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2052.0,150.0,-0.0
t1435,507.3237347531302,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2076.0,142.4,-0.0
t1436,392.9543347531302,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1962.0,131.78,-0.0
t1437,322.59833475313013,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1847.0,7.1749999999999945,-0.0
t1438,338.73013475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1685.0,0.0,-0.0
t1439,363.4301347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1583.0,0.0,-0.0
t1440,367.7301347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1471.0,0.0,-0.0
t1441,381.5739347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1352.0,0.0,-0.0
t1442,377.2739347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1258.0,0.0,-0.0
t1443,384.5739347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1214.0,0.0,-0.0
t1444,378.87393475313013,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1208.0,0.0,-0.0
t1445,389.2177347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1249.0,0.0,-0.0
t1446,398.31773475313014,0.0,-94.41176470588239,0.0,0.0,0.0,0.0,0.0,0.0,-1342.0,0.0,-0.0
t1447,448.96413475313017,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1379.0,0.0,-0.0
t1448,473.4369347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1419.0,0.0,-0.0
t1449,627.0593347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1351.0,0.8999999999999986,-0.0
t1450,739.5971347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1314.0,48.400000000000006,-0.0
t1451,762.3131347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1255.0,111.4,-0.0
t1452,729.3133347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1301.0,141.4,-0.0
t1453,732.7685347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1390.0,142.2,-0.0
t1454,731.92133475313,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1504.0,136.8,-0.0
t1455,713.9795347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1614.0,135.4,-0.0
t1456,679.5453347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1720.0,102.19999999999999,-0.0
t1457,670.4631347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1834.0,75.9,-0.0
t1458,626.4641347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1885.0,134.3,-0.0
t1459,506.5227347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1898.0,150.0,-0.0
t1460,392.7913347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1822.0,150.0,-0.0
t1461,342.64993475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1730.0,0.0,-0.0
t1462,355.4403347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1596.0,0.0,-0.0
t1463,363.2693347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1500.0,0.0,-0.0
t1464,388.25693475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1399.0,0.0,-0.0
t1465,356.5981347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1272.0,0.0,-0.0
t1466,313.42453475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1194.0,0.0,-0.0
t1467,301.20453475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1154.0,0.0,-0.0
t1468,309.44093475313014,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1152.0,0.0,-0.0
t1469,318.97153475313013,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1203.0,0.0,-0.0
t1470,328.81853475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1299.0,0.0,-0.0
t1471,367.6059347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1340.0,0.0,-0.0
t1472,436.0155347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1326.0,0.0,-0.0
t1473,517.7187347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1246.0,0.0,-0.0
t1474,625.3609347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1178.0,38.599999999999994,-0.0
t1475,631.0965347531302,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1130.0,104.97058823529407,-0.0
t1476,621.3945347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1155.0,97.4,-0.0
t1477,609.3275347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1228.0,132.0,-0.0
t1478,601.1339347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1322.0,83.32352941176472,-0.0
t1479,603.0339347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1468.0,101.5,-0.0
t1480,650.7351347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1574.0,73.0,-0.0
t1481,605.6035347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1719.0,91.3,-0.0
t1482,538.7857347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1795.0,149.9,-0.0
t1483,473.66953475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1827.0,150.0,-0.0
t1484,332.20473475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1753.0,149.25,-0.0
t1485,318.53533475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1684.0,0.0,-0.0
t1486,346.96393475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1552.0,0.0,-0.0
t1487,363.56433475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1466.0,0.0,-0.0
t1488,369.9487347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1371.0,0.0,-0.0
t1489,372.14293475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1266.0,0.0,-0.0
t1490,365.22873475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1174.0,0.0,-0.0
t1491,359.3923347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1130.0,0.0,-0.0
t1492,353.68233475313014,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1126.0,0.0,-0.0
t1493,346.3425347531301,0.0,-75.52941176470594,0.0,0.0,0.0,0.0,0.0,0.0,-1180.0,0.0,-0.0
t1494,340.20453475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1278.0,0.0,-0.0
t1495,376.8361347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1319.0,0.0,-0.0
t1496,393.38833475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1278.0,0.0,-0.0
t1497,514.8449347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1182.0,0.0,-0.0
t1498,625.4631347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1150.0,123.9,-0.0
t1499,630.2159347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1126.0,143.2,-0.0
t1500,625.5289347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1143.0,143.2,-0.0
t1501,638.5729347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1166.0,143.2,-0.0
t1502,648.0135347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1261.0,143.2,-0.0
t1503,618.7505347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1373.0,143.2,-0.0
t1504,622.8611347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1475.0,143.2,-0.0
t1505,560.5803347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1638.0,143.2,-0.0
t1506,539.6891347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1730.0,138.34705882352952,-0.0
t1507,470.3601347531302,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1759.0,150.0,-0.0
t1508,355.81233475313013,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1699.0,109.25,-0.0
t1509,336.79373475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1633.0,0.0,-0.0
t1510,310.14373475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1510.0,0.0,-0.0
t1511,304.1803347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1443.0,0.0,-0.0
t1512,307.23993475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1340.0,0.0,-0.0
t1513,390.0521347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-995.0,0.0,-0.0
t1514,400.3473347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-940.0,0.0,-0.0
t1515,395.0159347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-912.0,0.0,-0.0
t1516,368.95973475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-924.0,0.0,-0.0
t1517,353.42453475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-987.0,0.0,-0.0
t1518,337.47873475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1102.0,0.0,-0.0
t1519,350.00933475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1138.0,0.0,-0.0
t1520,369.1561347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1056.0,0.0,-0.0
t1521,466.22093475313017,0.0,-75.52941176470594,0.0,0.0,0.0,0.0,0.0,0.0,-970.0,0.0,-0.0
t1522,575.1007979658034,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-894.0,28.700000000000003,-0.0
t1523,508.8046611784765,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-853.0,126.0,-0.0
t1524,560.5775979658033,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-843.0,49.099999999999994,-0.0
t1525,601.0297347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-902.0,46.8,-0.0
t1526,534.3041347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1002.0,136.59999999999997,-0.0
t1527,588.5971347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1110.0,114.49999999999999,-0.0
t1528,594.6685347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1244.0,57.5235294117647,-0.0
t1529,596.2741347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1408.0,98.4,-0.0
t1530,511.6131347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1575.0,150.0,-0.0
t1531,420.96133475313013,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1519.0,150.0,-0.0
t1532,375.63113475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1440.0,87.45,-0.0
t1533,374.2729347531302,10.316514694337457,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1386.0,0.0,-0.0
t1534,369.3699347531301,96.68348530566254,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1280.0,0.0,-0.0
t1535,347.02833475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1219.0,0.0,-0.0
t1536,310.48013475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1146.0,0.0,-0.0
t1537,292.63193475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1066.0,0.0,-0.0
t1538,299.41533475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1001.0,0.0,-0.0
t1539,342.1485347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-965.0,0.0,-0.0
t1540,327.9213347531301,0.0,-85.26150615284331,0.0,0.0,0.0,0.0,0.0,0.0,-967.0,0.0,-0.0
t1541,317.76433475313013,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1024.0,0.0,-0.0
t1542,327.65353475313015,56.42228022991681,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1136.0,0.0,-0.0
t1543,375.35113475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1180.0,0.0,-0.0
t1544,410.21393475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1110.0,0.0,-0.0
t1545,488.2787347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1029.0,0.0,-0.0
t1546,636.2623347531303,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-991.0,111.69999999999999,-0.0
t1547,689.9837347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-946.0,143.2,-0.0
t1548,675.7167347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1008.0,140.89999999999998,-0.0
t1549,687.0327347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1036.0,132.3,-0.0
t1550,696.7859347531302,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1126.0,122.90000000000002,-0.0
t1551,687.4705347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1196.0,125.10000000000001,-0.0
t1552,676.3109347531303,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1274.0,130.0,-0.0
t1553,634.6143347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1392.0,140.6,-0.0
t1554,569.6003347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1533.0,134.4,-0.0
t1555,440.7189347531302,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1492.0,146.05499999999998,-0.0
t1556,355.87413475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1422.0,41.75500000000001,-0.0
t1557,323.64333475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1388.0,0.0,-0.0
t1558,283.97373475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1289.0,0.0,-0.0
t1559,285.2823347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1230.0,0.0,-0.0
t1560,302.96893475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1156.0,0.0,-0.0
t1561,301.34913475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1079.0,0.0,-0.0
t1562,310.19293475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1014.0,0.0,-0.0
t1563,324.63673475313016,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-975.0,0.0,-0.0
t1564,305.2367347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,0.0,-0.0
t1565,317.68053475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1034.0,0.0,-0.0
t1566,373.76813475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1146.0,0.0,-0.0
t1567,409.0825347531301,90.94999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1189.0,0.0,-0.0
t1568,406.8491347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1134.0,0.0,-0.0
t1569,523.4863347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1006.0,0.0,-0.0
t1570,712.5011347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-903.0,113.1,-0.0
t1571,753.1297347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-849.0,143.2,-0.0
t1572,725.6295347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-822.0,143.2,-0.0
t1573,687.0913347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-838.0,137.79999999999998,-0.0
t1574,704.4779347531302,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-923.0,128.2,-0.0
t1575,704.3761347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1022.0,129.0,-0.0
t1576,720.7509347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1135.0,131.0,-0.0
t1577,672.5003347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1256.0,139.2,-0.0
t1578,568.1565347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1403.0,140.20000000000002,-0.0
t1579,429.8745347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1384.0,136.88,-0.0
t1580,301.33853475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1354.0,49.66000000000002,-0.0
t1581,318.09213475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1334.0,0.0,-0.0
t1582,332.59213475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1252.0,0.0,-0.0
t1583,335.3921347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1199.0,0.0,-0.0
t1584,298.79213475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1125.0,0.0,-0.0
t1585,258.79213475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1049.0,0.0,-0.0
t1586,269.6169347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-988.0,0.0,-0.0
t1587,281.49213475313013,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-953.0,0.0,-0.0
t1588,312.81633475313015,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-956.0,0.0,-0.0
t1589,369.79933475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1014.0,0.0,-0.0
t1590,364.3155347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1131.0,0.0,-0.0
t1591,407.2777347531301,74.89999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1186.0,0.0,-0.0
t1592,453.36473475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1094.0,0.0,-0.0
t1593,521.0181979658032,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1007.0,0.0,-0.0
t1594,673.7014611784766,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-863.0,93.8,-0.0
t1595,670.7513243911496,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-770.0,94.6,-0.0
t1596,693.258987603823,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-741.0,106.30000000000001,-0.0
t1597,670.9254508164962,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-731.0,104.60000000000001,-0.0
t1598,690.527787603823,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-762.0,121.40000000000002,-0.0
t1599,702.6211243911497,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-839.0,125.80000000000001,-0.0
t1600,716.5310611784766,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-951.0,124.50000000000001,-0.0
t1601,614.1725979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1123.0,132.2,-0.0
t1602,490.8121347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1309.0,89.12352941176466,-0.0
t1603,422.0179347531302,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1358.0,128.45652759786338,-0.0
t1604,347.68113475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1318.0,33.50499999999998,-0.0
t1605,352.2263347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1301.0,0.0,-0.0
t1606,301.6751347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1234.0,0.0,-0.0
t1607,269.0603347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1188.0,0.0,-0.0
t1608,274.8801347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1117.0,0.0,-0.0
t1609,263.7743347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1041.0,0.0,-0.0
t1610,250.24033475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-981.0,0.0,-0.0
t1611,234.8047347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-948.0,0.0,-0.0
t1612,293.2829347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-951.0,0.0,-0.0
