Resource,Scarlet,Hybrid_Solar_Test,DaggettSolarPower3,Total
t2007,69.6,0.0,6.05,75.64999999999999
t2008,71.2,0.0,3.65,74.85000000000001
t2009,50.0,0.0,1.95,51.95
t2010,3.6999999999999997,0.0,0.0,3.6999999999999997
t2011,0.0,0.0,0.0,0.0
t2012,0.0,0.0,0.0,0.0
t2013,0.0,0.0,0.0,0.0
t2014,0.0,0.0,0.0,0.0
t2015,0.0,0.0,0.0,0.0
t2016,0.0,0.0,0.0,0.0
