Resource,Market_Active_1,Market_Buy_1,Market_Sell_1,Total
t1043,1.0,529.26886524687,0.0,530.26886524687
t1044,1.0,535.1970770115756,0.0,536.1970770115756
t1045,1.0,553.2540652468697,0.0,554.2540652468697
t1046,1.0,653.8842652468697,0.0,654.8842652468697
t1047,1.0,750.9768652468698,0.0,751.9768652468698
t1048,1.0,860.3862652468699,0.0,861.3862652468699
t1049,1.0,1053.40446524687,0.0,1054.40446524687
t1050,1.0,1232.1450652468698,0.0,1233.1450652468698
t1051,1.0,1172.2624652468699,0.0,1173.2624652468699
t1052,1.0,1201.89606524687,0.0,1202.89606524687
t1053,1.0,1351.22276524687,0.0,1352.22276524687
t1054,1.0,1263.53106524687,0.0,1264.53106524687
t1055,1.0,1258.89966524687,0.0,1259.89966524687
t1056,1.0,1163.1682652468699,0.0,1164.1682652468699
t1057,1.0,1061.0368652468699,0.0,1062.0368652468699
t1058,1.0,977.00546524687,0.0,978.00546524687
t1059,1.0,922.0178652468697,0.0,923.0178652468697
t1060,1.0,926.54266524687,0.0,927.54266524687
t1061,1.0,980.9612652468702,0.0,981.9612652468702
t1062,1.0,999.9298652468699,0.0,1000.9298652468699
t1063,1.0,957.0136652468699,0.0,958.0136652468699
t1064,1.0,866.7460652468701,0.0,867.7460652468701
t1065,1.0,712.4026020341967,0.0,713.4026020341967
t1066,1.0,564.6687388215232,0.0,565.6687388215232
t1067,1.0,562.0416020341967,0.0,563.0416020341967
t1068,1.0,570.5250652468699,0.0,571.5250652468699
t1069,1.0,635.9620770115755,0.0,636.9620770115755
t1070,1.0,643.7896652468696,0.0,644.7896652468696
t1071,1.0,834.0346652468698,0.0,835.0346652468698
t1072,1.0,906.7279946586345,0.0,907.7279946586345
t1073,1.0,1082.7932652468696,0.0,1083.7932652468696
t1074,1.0,1202.1766652468698,0.0,1203.1766652468698
t1075,1.0,1215.61906524687,0.0,1216.61906524687
t1076,1.0,1285.75086524687,0.0,1286.75086524687
t1077,1.0,1319.3990652468697,0.0,1320.3990652468697
t1078,1.0,1258.7940652468699,0.0,1259.7940652468699
t1079,1.0,1277.89986524687,0.0,1278.89986524687
t1080,1.0,1168.84946524687,0.0,1169.84946524687
t1081,1.0,1050.7552652468698,0.0,1051.7552652468698
t1082,1.0,968.91566524687,0.0,969.91566524687
t1083,1.0,915.2372652468699,0.0,916.2372652468699
t1084,1.0,899.50186524687,0.0,900.50186524687
t1085,1.0,929.1116652468702,0.0,930.1116652468702
t1086,1.0,915.5458652468699,0.0,916.5458652468699
t1087,1.0,844.3524020341968,0.0,845.3524020341968
t1088,1.0,828.7067388215237,0.0,829.7067388215237
t1089,1.0,592.66827560885,0.0,593.66827560885
t1090,1.0,489.1006123961769,0.0,490.1006123961769
t1091,1.0,464.64241239617706,0.0,465.64241239617706
t1092,1.0,445.086087373556,0.0,446.086087373556
t1093,1.0,452.2605388215233,0.0,453.2605388215233
t1094,1.0,527.7190020341967,0.0,528.7190020341967
t1095,1.0,674.8657946586343,0.0,675.8657946586343
t1096,1.0,825.2986652468699,0.0,826.2986652468699
t1097,1.0,948.1192652468699,0.0,949.1192652468699
t1098,1.0,1076.6218652468697,0.0,1077.6218652468697
t1099,1.0,1176.9010652468698,0.0,1177.9010652468698
t1100,1.0,1184.91406524687,0.0,1185.91406524687
t1101,1.0,1207.15766524687,0.0,1208.15766524687
t1102,1.0,1235.2132652468697,0.0,1236.2132652468697
t1103,1.0,1108.40086524687,0.0,1109.40086524687
t1104,1.0,1120.1884652468698,0.0,1121.1884652468698
t1105,1.0,1062.31986524687,0.0,1063.31986524687
t1106,1.0,976.2074652468698,0.0,977.2074652468698
t1107,1.0,916.4950652468698,0.0,917.4950652468698
t1108,1.0,903.6826652468701,0.0,904.6826652468701
t1109,1.0,936.8640652468698,0.0,937.8640652468698
t1110,1.0,913.10166524687,0.0,914.10166524687
t1111,1.0,878.2856652468696,0.0,879.2856652468696
t1112,1.0,766.3684020341967,0.0,767.3684020341967
t1113,1.0,645.0701388215236,0.0,646.0701388215236
t1114,1.0,503.71787560885014,0.0,504.71787560885014
t1115,1.0,484.6474756088503,0.0,485.6474756088503
t1116,1.0,490.96833882152345,0.0,491.96833882152345
t1117,1.0,562.9434137989023,0.0,563.9434137989023
t1118,1.0,553.88946524687,0.0,554.88946524687
t1119,1.0,633.4955946586343,0.0,634.4955946586343
t1120,1.0,737.5232652468696,0.0,738.5232652468696
t1121,1.0,868.1218652468697,0.0,869.1218652468697
t1122,1.0,1036.04786524687,0.0,1037.04786524687
t1123,1.0,1062.4448652468702,0.0,1063.4448652468702
t1124,1.0,1081.4670652468697,0.0,1082.4670652468697
t1125,1.0,1263.6056652468696,0.0,1264.6056652468696
t1126,1.0,1178.6370652468702,0.0,1179.6370652468702
t1127,1.0,1209.8312652468699,0.0,1210.8312652468699
t1128,1.0,1108.08166524687,0.0,1109.08166524687
t1129,1.0,1002.5882652468699,0.0,1003.5882652468699
t1130,1.0,921.1386652468698,0.0,922.1386652468698
t1131,1.0,889.8328652468698,0.0,890.8328652468698
t1132,1.0,875.9832652468697,0.0,876.9832652468697
t1133,1.0,927.3336652468697,0.0,928.3336652468697
t1134,1.0,965.88406524687,0.0,966.88406524687
t1135,1.0,920.8634652468696,0.0,921.8634652468696
t1136,1.0,846.8778770115757,0.0,847.8778770115757
t1137,1.0,600.1394020341965,0.0,601.1394020341965
t1138,1.0,456.8034020341968,0.0,457.8034020341968
t1139,1.0,351.79366524687015,0.0,352.79366524687015
t1140,1.0,366.75506524686995,0.0,367.75506524686995
t1141,1.0,334.3040652468697,0.0,335.3040652468697
t1142,1.0,404.0525946586343,0.0,405.0525946586343
t1143,1.0,501.7290652468699,0.0,502.7290652468699
t1144,1.0,630.1756652468696,0.0,631.1756652468696
t1145,1.0,780.25186524687,0.0,781.25186524687
t1146,1.0,944.55426524687,0.0,945.55426524687
t1147,1.0,985.4168652468699,0.0,986.4168652468699
t1148,1.0,1057.36966524687,0.0,1058.36966524687
t1149,1.0,1180.5842652468698,0.0,1181.5842652468698
t1150,1.0,1122.89086524687,0.0,1123.89086524687
t1151,1.0,1229.19586524687,0.0,1230.19586524687
t1152,1.0,1093.12006524687,0.0,1094.12006524687
t1153,1.0,995.1254652468699,0.0,996.1254652468699
t1154,1.0,917.7296652468699,0.0,918.7296652468699
t1155,1.0,868.9214652468696,0.0,869.9214652468696
t1156,1.0,867.3400652468699,0.0,868.3400652468699
t1157,1.0,879.0244652468698,0.0,880.0244652468698
t1158,1.0,845.0938652468699,0.0,846.0938652468699
t1159,1.0,741.5888020341966,0.0,742.5888020341966
t1160,1.0,587.3345388215234,0.0,588.3345388215234
t1161,1.0,440.9602756088502,0.0,441.9602756088502
t1162,1.0,327.58701239617704,0.0,328.58701239617704
t1163,1.0,285.36894918350384,0.0,286.36894918350384
t1164,1.0,251.3014123961771,0.0,252.3014123961771
t1165,1.0,298.2450873735561,0.0,299.2450873735561
t1166,1.0,255.7397388215233,0.0,256.7397388215233
t1167,1.0,370.57053144596136,0.0,371.57053144596136
t1168,1.0,435.2672652468697,0.0,436.2672652468697
t1169,1.0,589.2586652468697,0.0,590.2586652468697
t1170,1.0,788.6086652468698,0.0,789.6086652468698
t1171,1.0,822.0024652468697,0.0,823.0024652468697
t1172,1.0,920.00566524687,0.0,921.00566524687
t1173,1.0,1064.17246524687,0.0,1065.17246524687
t1174,1.0,1056.04526524687,0.0,1057.04526524687
t1175,1.0,1060.7426652468698,0.0,1061.7426652468698
t1176,1.0,1039.4352652468701,0.0,1040.4352652468701
t1177,1.0,1048.46986524687,0.0,1049.46986524687
t1178,1.0,976.29826524687,0.0,977.29826524687
t1179,1.0,925.3982652468701,0.0,926.3982652468701
t1180,1.0,1045.09826524687,0.0,1046.09826524687
t1181,1.0,1007.5982652468701,0.0,1008.5982652468701
t1182,1.0,1103.8482652468701,0.0,1104.8482652468701
t1183,1.0,1129.9852652468699,0.0,1130.9852652468699
t1184,1.0,1093.4568652468697,0.0,1094.4568652468697
t1185,1.0,898.0180652468695,0.0,899.0180652468695
t1186,1.0,692.7526652468696,0.0,693.7526652468696
t1187,1.0,674.0340652468697,0.0,675.0340652468697
t1188,1.0,660.6166770115756,0.0,661.6166770115756
t1189,1.0,618.1654652468699,0.0,619.1654652468699
t1190,1.0,736.8878652468698,0.0,737.8878652468698
t1191,1.0,870.3824652468696,0.0,871.3824652468696
t1192,1.0,931.63326524687,0.0,932.63326524687
t1193,1.0,1039.2382652468698,0.0,1040.2382652468698
t1194,1.0,1037.88486524687,0.0,1038.88486524687
t1195,1.0,1165.8320652468697,0.0,1166.8320652468697
t1196,1.0,1216.26246524687,0.0,1217.26246524687
t1197,1.0,1376.6266181880462,0.0,1377.6266181880462
t1198,1.0,1375.45686524687,0.0,1376.45686524687
t1199,1.0,1269.73866524687,0.0,1270.73866524687
t1200,1.0,1155.53946524687,0.0,1156.53946524687
t1201,1.0,1033.9460652468697,0.0,1034.9460652468697
t1202,1.0,902.74026524687,0.0,903.74026524687
t1203,1.0,962.9200770115755,0.0,963.9200770115755
t1204,1.0,1020.2972652468698,0.0,1021.2972652468698
t1205,1.0,992.64766524687,0.0,993.64766524687
t1206,1.0,1051.84766524687,0.0,1052.84766524687
t1207,1.0,1063.9688652468697,0.0,1064.9688652468697
t1208,1.0,971.3600652468699,0.0,972.3600652468699
t1209,1.0,835.55526524687,0.0,836.55526524687
t1210,1.0,595.2230652468697,0.0,596.2230652468697
t1211,1.0,566.0120652468698,0.0,567.0120652468698
t1212,1.0,528.05906524687,0.0,529.05906524687
t1213,1.0,557.2459946586346,0.0,558.2459946586346
t1214,1.0,613.18406524687,0.0,614.18406524687
t1215,1.0,744.0104652468696,0.0,745.0104652468696
t1216,1.0,855.8098652468698,0.0,856.8098652468698
t1217,1.0,1005.2322652468702,0.0,1006.2322652468702
t1218,1.0,1048.7996652468698,0.0,1049.7996652468698
t1219,1.0,1157.7256652468695,0.0,1158.7256652468695
t1220,1.0,1200.21326524687,0.0,1201.21326524687
t1221,1.0,1368.7576652468697,0.0,1369.7576652468697
t1222,1.0,1358.19566524687,0.0,1359.19566524687
t1223,1.0,1257.02946524687,0.0,1258.02946524687
t1224,1.0,1138.5930652468699,0.0,1139.5930652468699
t1225,1.0,1036.16986524687,0.0,1037.16986524687
t1226,1.0,945.4756652468698,0.0,946.4756652468698
t1227,1.0,1001.5756652468698,0.0,1002.5756652468698
t1228,1.0,1002.4252652468699,0.0,1003.4252652468699
t1229,1.0,968.7120652468698,0.0,969.7120652468698
t1230,1.0,1051.6752652468697,0.0,1052.6752652468697
t1231,1.0,1044.92346524687,0.0,1045.92346524687
t1232,1.0,917.94026524687,0.0,918.94026524687
t1233,1.0,827.0382652468702,0.0,828.0382652468702
t1234,1.0,664.4520652468698,0.0,665.4520652468698
t1235,1.0,620.2276770115758,0.0,621.2276770115758
t1236,1.0,546.17566524687,0.0,547.17566524687
t1237,1.0,626.2648652468698,0.0,627.2648652468698
t1238,1.0,727.0680652468698,0.0,728.0680652468698
t1239,1.0,814.4750652468699,0.0,815.4750652468699
t1240,1.0,886.48486524687,0.0,887.48486524687
t1241,1.0,976.5994652468698,0.0,977.5994652468698
t1242,1.0,1007.0558652468699,0.0,1008.0558652468699
t1243,1.0,1122.4942652468699,0.0,1123.4942652468699
t1244,1.0,1203.00686524687,0.0,1204.00686524687
t1245,1.0,1358.2010652468696,0.0,1359.2010652468696
t1246,1.0,1387.8632652468698,0.0,1388.8632652468698
t1247,1.0,1293.57566524687,0.0,1294.57566524687
t1248,1.0,1164.53186524687,0.0,1165.53186524687
t1249,1.0,1007.3880652468699,0.0,1008.3880652468699
t1250,1.0,904.1442652468697,0.0,905.1442652468697
t1251,1.0,846.9566652468696,0.0,847.9566652468696
t1252,1.0,863.6128652468697,0.0,864.6128652468697
t1253,1.0,868.2690652468697,0.0,869.2690652468697
t1254,1.0,909.2814652468699,0.0,910.2814652468699
t1255,1.0,837.0824652468698,0.0,838.0824652468698
t1256,1.0,726.22486524687,0.0,727.22486524687
t1257,1.0,618.3282652468698,0.0,619.3282652468698
t1258,1.0,527.4462608577261,0.0,528.4462608577261
t1259,1.0,422.2908652468697,0.0,423.2908652468697
t1260,1.0,438.30106524687,0.0,439.30106524687
t1261,1.0,485.7928770115758,0.0,486.7928770115758
t1262,1.0,581.2196652468701,0.0,582.2196652468701
t1263,1.0,717.2382652468696,0.0,718.2382652468696
t1264,1.0,908.4457358351049,0.0,909.4457358351049
t1265,1.0,939.65786524687,0.0,940.65786524687
t1266,1.0,1054.8839294655313,0.0,1055.8839294655313
t1267,1.0,1089.4520652468698,0.0,1090.4520652468698
t1268,1.0,1134.93506524687,0.0,1135.93506524687
t1269,1.0,1280.2750652468696,0.0,1281.2750652468696
t1270,1.0,1303.2928010282087,0.0,1304.2928010282087
t1271,1.0,1208.43766524687,0.0,1209.43766524687
t1272,1.0,1120.18146524687,0.0,1121.18146524687
t1273,1.0,1035.9252652468697,0.0,1036.9252652468697
t1274,1.0,924.9690652468698,0.0,925.9690652468698
t1275,1.0,842.1128652468699,0.0,843.1128652468699
t1276,1.0,808.76246524687,0.0,809.76246524687
t1277,1.0,776.9988652468699,0.0,777.9988652468699
t1278,1.0,810.8448652468701,0.0,811.8448652468701
t1279,1.0,730.9526652468699,0.0,731.9526652468699
t1280,1.0,603.1902652468699,0.0,604.1902652468699
t1281,1.0,527.28906524687,0.0,528.28906524687
t1282,1.0,382.3758020341967,0.0,383.3758020341967
t1283,1.0,323.63263732831433,0.0,324.63263732831433
t1284,1.0,348.18546524687,0.0,349.18546524687
t1285,1.0,380.27287701157553,0.0,381.27287701157553
t1286,1.0,417.33526524686994,0.0,418.33526524686994
t1287,1.0,550.8558652468698,0.0,551.8558652468698
t1288,1.0,687.6856652468697,0.0,688.6856652468697
t1289,1.0,856.54806524687,0.0,857.54806524687
t1290,1.0,1006.3170652468698,0.0,1007.3170652468698
t1291,1.0,1196.3537494333982,0.0,1197.3537494333982
t1292,1.0,1214.0451652468698,0.0,1215.0451652468698
t1293,1.0,1325.17066524687,0.0,1326.17066524687
t1294,1.0,1315.58746524687,0.0,1316.58746524687
t1295,1.0,1161.08826524687,0.0,1162.08826524687
t1296,1.0,1116.03766524687,0.0,1117.03766524687
t1297,1.0,1020.4460652468699,0.0,1021.4460652468699
t1298,1.0,912.5840652468701,0.0,913.5840652468701
t1299,1.0,855.16586524687,0.0,856.16586524687
t1300,1.0,909.2304998740564,0.0,910.2304998740564
t1301,1.0,907.1566652468697,0.0,908.1566652468697
t1302,1.0,1008.4242423843891,0.0,1009.4242423843891
t1303,1.0,1013.2332652468697,0.0,1014.2332652468697
t1304,1.0,1012.3922652468699,0.0,1013.3922652468699
t1305,1.0,787.12586524687,0.0,788.12586524687
t1306,1.0,553.3268652468698,0.0,554.3268652468698
t1307,1.0,583.5282652468699,0.0,584.5282652468699
t1308,1.0,534.4326652468699,0.0,535.4326652468699
t1309,1.0,537.6302652468701,0.0,538.6302652468701
t1310,1.0,536.7614652468696,0.0,537.7614652468696
t1311,1.0,639.0272652468698,0.0,640.0272652468698
t1312,1.0,748.7770652468697,0.0,749.7770652468697
t1313,1.0,894.2637426744833,0.0,895.2637426744833
t1314,1.0,947.15786524687,0.0,948.15786524687
t1315,1.0,1033.24246524687,0.0,1034.24246524687
t1316,1.0,1107.69626524687,0.0,1108.69626524687
t1317,1.0,1276.7962652468702,0.0,1277.7962652468702
t1318,1.0,1277.97246524687,0.0,1278.97246524687
t1319,1.0,1178.7782652468698,0.0,1179.7782652468698
t1320,1.0,1079.58406524687,0.0,1080.58406524687
t1321,1.0,980.2898652468697,0.0,981.2898652468697
t1322,1.0,886.8956652468701,0.0,887.8956652468701
t1323,1.0,904.10146524687,0.0,905.10146524687
t1324,1.0,908.2072652468698,0.0,909.2072652468698
t1325,1.0,868.3130652468699,0.0,869.3130652468699
t1326,1.0,1041.524429952752,0.0,1042.524429952752
t1327,1.0,823.7864652468697,0.0,824.7864652468697
t1328,1.0,816.1634652468699,0.0,817.1634652468699
t1329,1.0,694.8848652468696,0.0,695.8848652468696
t1330,1.0,469.83324171745824,0.0,470.83324171745824
t1331,1.0,358.70606524686985,0.0,359.70606524686985
t1332,1.0,214.87546524686974,0.0,215.87546524686974
t1333,1.0,332.5218652468698,0.0,333.5218652468698
t1334,1.0,407.7974652468699,0.0,408.7974652468699
t1335,1.0,521.2342652468699,0.0,522.2342652468699
t1336,1.0,640.1894652468695,0.0,641.1894652468695
t1337,1.0,800.1728652468697,0.0,801.1728652468697
t1338,1.0,932.8458652468701,0.0,933.8458652468701
t1339,1.0,978.2036652468698,0.0,979.2036652468698
t1340,1.0,1069.30286524687,0.0,1070.30286524687
t1341,1.0,1175.15316524687,0.0,1176.15316524687
t1342,1.0,1241.7560652468696,0.0,1242.7560652468696
t1343,1.0,1167.10646524687,0.0,1168.10646524687
t1344,1.0,1083.85686524687,0.0,1084.85686524687
t1345,1.0,974.6980652468695,0.0,975.6980652468695
t1346,1.0,887.07986524687,0.0,888.07986524687
t1347,1.0,843.6914652468699,0.0,844.6914652468699
t1348,1.0,828.46006524687,0.0,829.46006524687
t1349,1.0,881.478461044579,0.0,882.478461044579
t1350,1.0,888.6046652468701,0.0,889.6046652468701
t1351,1.0,801.8674888188172,0.0,802.8674888188172
t1352,1.0,746.2282652468698,0.0,747.2282652468698
t1353,1.0,669.1518652468699,0.0,670.1518652468699
t1354,1.0,395.64586524686996,0.0,396.64586524686996
t1355,1.0,376.71348877628174,0.0,377.71348877628174
t1356,1.0,459.4078652468698,0.0,460.4078652468698
t1357,1.0,520.6036770115759,0.0,521.6036770115759
t1358,1.0,604.2986652468702,0.0,605.2986652468702
t1359,1.0,738.5560652468696,0.0,739.5560652468696
t1360,1.0,925.6550652468698,0.0,926.6550652468698
t1361,1.0,1077.3624652468698,0.0,1078.3624652468698
t1362,1.0,1084.22026524687,0.0,1085.22026524687
t1363,1.0,1185.3848652468698,0.0,1186.3848652468698
t1364,1.0,1217.50386524687,0.0,1218.50386524687
t1365,1.0,1314.09966524687,0.0,1315.09966524687
t1366,1.0,1267.80966524687,0.0,1268.80966524687
t1367,1.0,1122.2896652468698,0.0,1123.2896652468698
t1368,1.0,1076.09286524687,0.0,1077.09286524687
t1369,1.0,998.0248652468699,0.0,999.0248652468699
t1370,1.0,929.9828652468697,0.0,930.9828652468697
t1371,1.0,915.71646524687,0.0,916.71646524687
t1372,1.0,899.56526524687,0.0,900.56526524687
t1373,1.0,881.84806524687,0.0,882.84806524687
t1374,1.0,853.4180652468698,0.0,854.4180652468698
t1375,1.0,751.5178652468699,0.0,752.5178652468699
t1376,1.0,694.4054652468697,0.0,695.4054652468697
t1377,1.0,647.03106524687,0.0,648.03106524687
t1378,1.0,400.5812652468698,0.0,401.5812652468698
t1379,1.0,471.3824652468699,0.0,472.3824652468699
t1380,1.0,583.4016652468702,0.0,584.4016652468702
t1381,1.0,724.2434770115754,0.0,725.2434770115754
t1382,1.0,825.5738652468698,0.0,826.5738652468698
t1383,1.0,1059.7478652468697,0.0,1060.7478652468697
t1384,1.0,1122.1402652468696,0.0,1123.1402652468696
t1385,1.0,1238.9354652468696,0.0,1239.9354652468696
t1386,1.0,1219.5164652468702,0.0,1220.5164652468702
t1387,1.0,1295.0320652468695,0.0,1296.0320652468695
t1388,1.0,1326.9922652468697,0.0,1327.9922652468697
t1389,1.0,1383.8056652468697,0.0,1384.8056652468697
t1390,1.0,1288.0476652468699,0.0,1289.0476652468699
t1391,1.0,1153.0864652468701,0.0,1154.0864652468701
t1392,1.0,1171.46826524687,0.0,1172.46826524687
t1393,1.0,1086.95506524687,0.0,1087.95506524687
t1394,1.0,986.88646524687,0.0,987.88646524687
t1395,1.0,914.96746524687,0.0,915.96746524687
t1396,1.0,936.1666652468698,0.0,937.1666652468698
t1397,1.0,1076.23366524687,0.0,1077.23366524687
t1398,1.0,983.8712652468699,0.0,984.8712652468699
t1399,1.0,934.8980652468699,0.0,935.8980652468699
t1400,1.0,903.4388652468701,0.0,904.4388652468701
t1401,1.0,864.4362652468699,0.0,865.4362652468699
t1402,1.0,718.6586652468699,0.0,719.6586652468699
t1403,1.0,776.3094652468696,0.0,777.3094652468696
t1404,1.0,859.6569358351051,0.0,860.6569358351051
t1405,1.0,844.9818652468698,0.0,845.9818652468698
t1406,1.0,964.7016652468698,0.0,965.7016652468698
t1407,1.0,1104.8040652468699,0.0,1105.8040652468699
t1408,1.0,1208.0984652468699,0.0,1209.0984652468699
t1409,1.0,1335.2154652468698,0.0,1336.2154652468698
t1410,1.0,1294.7122652468702,0.0,1295.7122652468702
t1411,1.0,1373.7187946586346,0.0,1374.7187946586346
t1412,1.0,1410.4358652468698,0.0,1411.4358652468698
t1413,1.0,1475.1910652468696,0.0,1476.1910652468696
t1414,1.0,1406.45006524687,0.0,1407.45006524687
t1415,1.0,1291.0814652468698,0.0,1292.0814652468698
t1416,1.0,1183.2252652468699,0.0,1184.2252652468699
t1417,1.0,1096.4128652468698,0.0,1097.4128652468698
t1418,1.0,1006.4566652468696,0.0,1007.4566652468696
t1419,1.0,945.5004652468699,0.0,946.5004652468699
t1420,1.0,1029.88806524687,0.0,1030.88806524687
t1421,1.0,1019.3662770115757,0.0,1020.3662770115757
t1422,1.0,1026.94066524687,0.0,1027.94066524687
t1423,1.0,1045.22986524687,0.0,1046.22986524687
t1424,1.0,989.3482652468701,0.0,990.3482652468701
t1425,1.0,880.62226524687,0.0,881.62226524687
t1426,1.0,614.27426524687,0.0,615.27426524687
t1427,1.0,627.0334652468698,0.0,628.0334652468698
t1428,1.0,566.6760652468699,0.0,567.6760652468699
t1429,1.0,685.6804652468697,0.0,686.6804652468697
t1430,1.0,837.9122652468694,0.0,838.9122652468694
t1431,1.0,978.0123593645169,0.0,979.0123593645169
t1432,1.0,1095.3620652468699,0.0,1096.3620652468699
t1433,1.0,1224.50026524687,0.0,1225.50026524687
t1434,1.0,1219.2748652468701,0.0,1220.2748652468701
t1435,1.0,1319.27626524687,0.0,1320.27626524687
t1436,1.0,1330.2656652468702,0.0,1331.2656652468702
t1437,1.0,1410.22666524687,0.0,1411.22666524687
t1438,1.0,1346.26986524687,0.0,1347.26986524687
t1439,1.0,1219.56986524687,0.0,1220.56986524687
t1440,1.0,1103.2698652468698,0.0,1104.2698652468698
t1441,1.0,970.4260652468699,0.0,971.4260652468699
t1442,1.0,880.72606524687,0.0,881.72606524687
t1443,1.0,936.4260652468699,0.0,937.4260652468699
t1444,1.0,936.12606524687,0.0,937.12606524687
t1445,1.0,966.7822652468699,0.0,967.7822652468699
t1446,1.0,1038.0940299527522,0.0,1039.0940299527522
t1447,1.0,823.0358652468701,0.0,824.0358652468701
t1448,1.0,945.5630652468697,0.0,946.5630652468697
t1449,1.0,830.0406652468698,0.0,831.0406652468698
t1450,1.0,633.0028652468699,0.0,634.0028652468699
t1451,1.0,381.2868652468698,0.0,382.2868652468698
t1452,1.0,430.28666524686986,0.0,431.28666524686986
t1453,1.0,515.0314652468696,0.0,516.0314652468696
t1454,1.0,635.27866524687,0.0,636.27866524687
t1455,1.0,764.6204652468698,0.0,765.6204652468698
t1456,1.0,938.25466524687,0.0,939.25466524687
t1457,1.0,1087.63686524687,0.0,1088.63686524687
t1458,1.0,1017.23586524687,0.0,1018.23586524687
t1459,1.0,1134.47726524687,0.0,1135.47726524687
t1460,1.0,1172.2086652468697,0.0,1173.2086652468697
t1461,1.0,1280.3500652468697,0.0,1281.3500652468697
t1462,1.0,1240.5596652468698,0.0,1241.5596652468698
t1463,1.0,1136.7306652468699,0.0,1137.7306652468699
t1464,1.0,1010.74306524687,0.0,1011.74306524687
t1465,1.0,915.4018652468698,0.0,916.4018652468698
t1466,1.0,880.5754652468697,0.0,881.5754652468697
t1467,1.0,852.7954652468698,0.0,853.7954652468698
t1468,1.0,949.55906524687,0.0,950.55906524687
t1469,1.0,991.0284652468699,0.0,992.0284652468699
t1470,1.0,970.1814652468698,0.0,971.1814652468698
t1471,1.0,972.39406524687,0.0,973.39406524687
t1472,1.0,889.9844652468701,0.0,890.9844652468701
t1473,1.0,835.2812652468697,0.0,836.2812652468697
t1474,1.0,621.0390652468699,0.0,622.0390652468699
t1475,1.0,469.4622887762818,0.0,470.4622887762818
t1476,1.0,436.2054652468699,0.0,437.2054652468699
t1477,1.0,486.6724652468699,0.0,487.6724652468699
t1478,1.0,637.5425358351052,0.0,638.5425358351052
t1479,1.0,763.4660652468697,0.0,764.4660652468697
t1480,1.0,850.2648652468697,0.0,851.2648652468697
t1481,1.0,1022.0964652468699,0.0,1023.0964652468699
t1482,1.0,999.3142652468699,0.0,1000.3142652468699
t1483,1.0,1096.3304652468698,0.0,1097.3304652468698
t1484,1.0,1164.5452652468698,0.0,1165.5452652468698
t1485,1.0,1258.4646652468698,0.0,1259.4646652468698
t1486,1.0,1205.0360652468698,0.0,1206.0360652468698
t1487,1.0,1102.4356652468698,0.0,1103.4356652468698
t1488,1.0,1001.0512652468699,0.0,1002.0512652468699
t1489,1.0,893.85706524687,0.0,894.85706524687
t1490,1.0,808.7712652468698,0.0,809.7712652468698
t1491,1.0,770.6076652468698,0.0,771.6076652468698
t1492,1.0,879.3176652468699,0.0,880.3176652468699
t1493,1.0,909.1868770115757,0.0,910.1868770115757
t1494,1.0,937.7954652468699,0.0,938.7954652468699
t1495,1.0,942.1638652468698,0.0,943.1638652468698
t1496,1.0,884.61166524687,0.0,885.61166524687
t1497,1.0,774.1550652468698,0.0,775.1550652468698
t1498,1.0,507.6368652468699,0.0,508.6368652468699
t1499,1.0,459.5840652468699,0.0,460.5840652468699
t1500,1.0,374.2710652468699,0.0,375.2710652468699
t1501,1.0,384.2270652468699,0.0,385.2270652468699
t1502,1.0,469.7864652468701,0.0,470.7864652468701
t1503,1.0,611.0494652468701,0.0,612.0494652468701
t1504,1.0,708.9388652468699,0.0,709.9388652468699
t1505,1.0,934.2196652468695,0.0,935.2196652468695
t1506,1.0,944.9638064233403,0.0,945.9638064233403
t1507,1.0,1031.6398652468697,0.0,1032.6398652468697
t1508,1.0,1126.9376652468698,0.0,1127.9376652468698
t1509,1.0,1189.20626524687,0.0,1190.20626524687
t1510,1.0,1199.85626524687,0.0,1200.85626524687
t1511,1.0,1138.8196652468698,0.0,1139.8196652468698
t1512,1.0,1032.76006524687,0.0,1033.76006524687
t1513,1.0,604.9478652468697,0.0,605.9478652468697
t1514,1.0,539.65266524687,0.0,540.65266524687
t1515,1.0,516.9840652468697,0.0,517.9840652468697
t1516,1.0,555.0402652468699,0.0,556.0402652468699
t1517,1.0,633.57546524687,0.0,634.57546524687
t1518,1.0,764.5212652468698,0.0,765.5212652468698
t1519,1.0,787.9906652468699,0.0,788.9906652468699
t1520,1.0,686.8438652468699,0.0,687.8438652468699
t1521,1.0,579.3084770115757,0.0,580.3084770115757
t1522,1.0,397.1992020341967,0.0,398.1992020341967
t1523,1.0,325.1953388215234,0.0,326.1953388215234
t1524,1.0,340.32240203419667,0.0,341.32240203419667
t1525,1.0,361.17026524686986,0.0,362.17026524686986
t1526,1.0,331.09586524686966,0.0,332.09586524686966
t1527,1.0,406.90286524686957,0.0,407.90286524686957
t1528,1.0,591.8079358351051,0.0,592.8079358351051
t1529,1.0,713.3258652468699,0.0,714.3258652468699
t1530,1.0,806.3868652468699,0.0,807.3868652468699
t1531,1.0,841.0386652468695,0.0,842.0386652468695
t1532,1.0,869.9188652468702,0.0,870.9188652468702
t1533,1.0,1001.4105505525321,0.0,1002.4105505525321
t1534,1.0,813.9465799412073,0.0,814.9465799412073
t1535,1.0,871.9716652468701,0.0,872.9716652468701
t1536,1.0,835.5198652468698,0.0,836.5198652468698
t1537,1.0,773.3680652468697,0.0,774.3680652468697
