Resource,Oberon,NEXT01RA2026,CAM_CAM_RA_i,CAM_CPE_RA_ii,CAM_CPE_RA_i,CAISO_Advanced_CCGT_candidate,HDP01RA2027,SUN01RA2031,CAISO_Shed_DR_Tranche1,Aramis,SENA01RA2027,CALP01RA2027,TPS01RA2024,CAM_DR_RA,EBMUD01RA2024,HDP01RA2030,MRL01RA2030,CAISO_Aero_CT_candidate,CHEV01RA2025,CAM_CAM_RA_ii,OhmConnect,SDGE01RA2024,CHEV01RA2024,HDP01RA2028,CAM_CAM_RA_iii,Generic_RA_Only,GEN01RA2026,CAISO_Reciprocating_Engine_candidate,EdwardsSolarII,BTM_Solar,Wyoming_Wind,NW_Ext_Tx_Wind,Humboldt_Bay_Offshore_Wind,Riverside_Solar,Arizona_Solar,RosamondCentral,TulareSolarCenter,Riverside_Palm_Springs_Wind,SummitWind,Northern_California_Solar,Tecolote,Northern_California_Wind,New_Mexico_Wind,Morro_Bay_Offshore_Wind,Generic_6hr_battery,Northern_California_Li_Battery,Riverside_West_Pumped_Storage,Tumbleweed,Tehachapi_Pumped_Storage,Sanborn,Arizona_Li_Battery,Generic_8hr_battery,Riverside_Li_Battery,CAISO_New_Flow_Battery,HenriettaStorage,InState_Biomass,Northern_California_Geothermal,Southern_Nevada_Geothermal,FervoFECNevada1,Greater_Imperial_Geothermal,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test,DaggettSolarPower3,Total
t1434,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2,0.0,0.0,0.0,0.0,20.55,0.0,98.224,40.008599999999994,0.0,55.7504,0.0,31.4,31.3,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,100.0,0.0,0.0,50.0,832.7251347531302
t1435,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9,0.0,0.0,0.0,0.0,0.0,0.0,89.152,11.885399999999999,0.0,55.6942,0.0,27.800000000000004,32.6,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,100.0,0.0,0.0,42.4,756.7237347531302
t1436,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,32.367999999999995,0.0,0.0,55.6942,0.0,36.199999999999996,33.6,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,100.0,0.0,0.0,31.78,631.7343347531302
t1437,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,55.6942,0.0,17.4,37.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,7.1749999999999945,0.0,0.0,0.0,436.77333475313014
t1438,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.638000000000005,0.0,28.199999999999996,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,338.73013475313013
t1439,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.638000000000005,0.0,46.300000000000004,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,363.4301347531301
t1440,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.638000000000005,0.0,44.9,54.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,367.7301347531302
t1441,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5818,0.0,49.9,63.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,381.5739347531302
t1442,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5818,0.0,40.1,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,377.27393475313016
t1443,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5818,0.0,44.3,72.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,384.5739347531301
t1444,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5818,0.0,36.1,74.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,378.87393475313013
t1445,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.525600000000004,0.0,48.5,72.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,389.2177347531301
t1446,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,55.525600000000004,0.0,56.699999999999996,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,398.31773475313014
t1447,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,0.0,0.0,0.44639999999999996,0.0,55.525600000000004,0.0,69.8,67.10000000000001,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,555.9641347531301
t1448,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,83.4,0.0,3.584,15.791399999999998,0.0,55.4694,0.0,42.0,60.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,473.4369347531301
t1449,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,0.0,0.0,0.0,0.0,122.69999999999999,0.0,43.344,45.2538,0.0,55.4694,0.0,49.7,57.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.8999999999999986,627.9593347531301
t1450,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.1,0.0,0.0,0.0,0.0,131.85,0.0,96.432,53.846999999999994,0.0,55.076,0.0,47.099999999999994,55.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,48.400000000000006,787.9971347531301
t1451,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,0.0,0.0,0.0,0.0,136.20000000000002,0.0,101.584,54.739799999999995,0.0,45.297200000000004,0.0,68.89999999999999,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,61.400000000000006,0.0,0.0,50.0,873.7131347531301
t1452,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,0.0,0.0,0.0,0.0,144.29999999999998,0.0,101.584,54.739799999999995,0.0,23.9974,0.0,56.699999999999996,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,91.4,0.0,0.0,50.0,870.7133347531301
t1453,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2,0.0,0.0,0.0,0.0,140.7,0.0,101.584,54.739799999999995,0.0,18.152600000000003,0.0,78.2,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,92.19999999999999,0.0,0.0,50.0,874.9685347531301
t1454,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1,0.0,0.0,0.0,0.0,140.1,0.0,101.584,54.739799999999995,0.0,15.005400000000002,0.0,86.8,32.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,86.80000000000001,0.0,0.0,50.0,868.7213347531301
t1455,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,127.05,0.0,101.584,54.739799999999995,0.0,12.813600000000001,0.0,86.3,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,85.4,0.0,0.0,50.0,849.3795347531301
t1456,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.60000000000001,0.0,0.0,0.0,0.0,112.8,0.0,101.584,54.739799999999995,0.0,16.1294,0.0,62.3,30.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,52.19999999999999,0.0,0.0,50.0,781.74533475313
t1457,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,0.0,0.0,0.0,0.0,84.00000000000001,0.0,101.584,52.39619999999999,0.0,24.390800000000002,0.0,75.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,25.900000000000002,0.0,0.0,50.0,746.3631347531301
t1458,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,0.0,0.0,0.0,0.0,43.199999999999996,0.0,99.008,42.687,0.0,32.877,0.0,76.6,35.099999999999994,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,84.3,0.0,0.0,50.0,867.7641347531301
t1459,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,0.0,0.0,0.0,0.0,0.0,0.0,81.984,10.9368,0.0,24.1098,0.0,45.7,53.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,100.0,0.0,0.0,50.0,763.5227347531301
t1460,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,25.088,0.0,0.0,43.611200000000004,0.0,30.5,58.9,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,100.0,0.0,0.0,50.0,649.7913347531302
t1461,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,39.8458,0.0,32.7,57.699999999999996,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,449.64993475313014
t1462,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1482,0.0,43.2,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,355.4403347531302
t1463,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6772,0.0,49.7,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,363.2693347531301
t1464,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5648,0.0,77.8,58.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,388.25693475313017
t1465,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.406,0.0,52.5,56.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,356.5981347531301
t1466,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8324,0.0,12.4,54.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,313.42453475313016
t1467,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.212400000000002,0.0,5.8999999999999995,54.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,301.20453475313013
t1468,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.448800000000002,0.0,14.399999999999999,53.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,309.44093475313014
t1469,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.179400000000005,0.0,24.099999999999998,52.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,318.97153475313013
t1470,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,26.5264,0.0,26.6,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,328.8185347531301
t1471,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.14999999999999,0.0,0.0,0.0,0.0,5.5638000000000005,0.0,30.5,47.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,367.60593475313016
t1472,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,111.6,0.0,2.912,16.237799999999996,0.0,1.5736,0.0,57.599999999999994,33.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,436.01553475313017
t1473,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,0.0,0.0,0.0,0.0,131.7,0.0,42.112,43.9146,0.0,0.0,0.0,25.1,23.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,517.7187347531301
t1474,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.3,0.0,0.0,0.0,0.0,142.04999999999998,0.0,94.416,53.90279999999999,0.0,0.0,0.0,15.7,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,38.599999999999994,0.0,0.0,0.0,663.9609347531301
t1475,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.60000000000001,0.0,0.0,0.0,0.0,145.65,0.0,101.584,54.739799999999995,0.0,0.7306,0.0,9.700000000000001,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,64.79999999999998,0.0,0.0,40.17058823529409,736.0671229884242
t1476,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.60000000000001,0.0,0.0,0.0,0.0,146.1,0.0,101.584,54.739799999999995,0.0,2.9786,0.0,2.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,47.400000000000006,0.0,0.0,50.0,718.7945347531302
t1477,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8,0.0,0.0,0.0,0.0,141.29999999999998,0.0,101.584,54.739799999999995,0.0,1.0116,0.0,2.9000000000000004,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,82.0,0.0,0.0,50.0,741.3275347531301
t1478,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7,0.0,0.0,0.0,0.0,137.25,0.0,100.352,54.739799999999995,0.0,0.0,0.0,5.1,3.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,33.32352941176473,0.0,0.0,50.0,684.4574641648949
t1479,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.1,0.0,0.0,0.0,0.0,132.75,0.0,97.55199999999999,54.739799999999995,0.0,0.0,0.0,15.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,51.5,0.0,0.0,50.0,704.5339347531301
