Time_Index,Aquamarine_Westside,Arizona_Solar,GibsonSolar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,PutahCreek,Resurgence_Hybrid,Riverside_Palm_Springs_Wind,Riverside_Solar,WillowSpringsSolar,Wyoming_Wind,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,CC_Power_GoalLine,CC_Power_Tumbleweed,FishLake,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Northern_California_Li_Battery,Ormat_Portfolio,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Southern_Nevada_Geothermal,Tehachapi_Pumped_Storage,Tierra_Buena
3953,0.97,0.665,0.976,0.01,0.572,0,0.036,0.36,0.845,0.079,0.968,0.925,0.49,0.701,0.988,0.102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3954,0.933,0.403,0.944,0.02,0.572,0,0.041,0.256,0.684,0.103,0.941,0.845,0.548,0.415,0.94,0.112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3955,0.853,0.077,0.815,0.01,0.572,0,0.056,0.249,0.342,0.188,0.8,0.636,0.581,0.138,0.608,0.154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3956,0.633,0,0.364,0.01,0.572,0,0.099,0.4,0.049,0.39,0.306,0.15,0.594,0,0.16,0.242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3957,0.062,0,0,0,0.572,0,0.141,0.277,0,0.475,0,0,0.606,0,0,0.385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3958,0,0,0,0,0.572,0,0.153,0.163,0,0.439,0,0,0.57,0,0,0.478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3959,0,0,0,0,0.572,0,0.119,0.31,0,0.42,0,0,0.521,0,0,0.496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3960,0,0,0,0,0.572,0,0.095,0.367,0,0.432,0,0,0.477,0,0,0.41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3961,0,0,0,0,0.572,0,0.082,0.455,0,0.441,0,0,0.392,0,0,0.337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3962,0,0,0,0.01,0.572,0,0.071,0.359,0,0.437,0,0,0.379,0,0,0.349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3963,0,0,0,0.01,0.572,0,0.046,0.286,0,0.413,0,0,0.354,0,0,0.322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3964,0,0,0,0.02,0.572,0,0.029,0.152,0,0.377,0,0,0.329,0,0,0.262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3965,0,0.052,0,0.03,0.572,0,0.015,0.048,0.024,0.347,0,0,0.29,0.014,0,0.19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3966,0,0.405,0,0.04,0.572,0,0.01,0.022,0.336,0.287,0,0,0.238,0.305,0,0.086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3967,0,0.631,0.202,0.05,0.572,0,0.007,0.022,0.637,0.221,0.165,0.341,0.188,0.585,0.238,0.058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3968,0.159,0.8,0.747,0.05,0.572,0,0.009,0.011,0.811,0.171,0.666,0.771,0.17,0.771,0.737,0.058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3969,0.678,0.879,0.942,0.07,0.572,0,0.012,0.022,0.932,0.122,0.934,0.906,0.257,0.863,0.981,0.064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3970,0.885,0.93,0.976,0.08,0.572,0,0.023,0.039,0.975,0.071,0.968,0.932,0.316,0.919,0.99,0.072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3971,0.965,0.912,0.976,0.12,0.572,0,0.043,0.049,0.985,0.034,0.968,0.94,0.332,0.942,0.99,0.057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3972,1.006,0.888,0.976,0.16,0.572,0,0.088,0.199,0.975,0.036,0.968,0.942,0.415,0.917,0.99,0.031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3973,1.01,0.849,0.976,0.21,0.572,0,0.138,0.17,0.954,0.073,0.968,0.943,0.508,0.893,0.99,0.022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3974,1.006,0.796,0.976,0.31,0.572,0,0.168,0.437,0.947,0.105,0.968,0.94,0.585,0.904,0.99,0.024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3975,1.003,0.764,0.976,0.37,0.572,0,0.2,0.369,0.906,0.161,0.968,0.925,0.613,0.879,0.99,0.027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3976,1,0.684,0.976,0.38,0.572,0,0.224,0.27,0.885,0.255,0.968,0.911,0.63,0.814,0.99,0.041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3977,0.97,0.527,0.897,0.35,0.572,0,0.219,0.509,0.806,0.345,0.892,0.907,0.679,0.655,0.99,0.069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3978,0.933,0.31,0.645,0.31,0.572,0,0.191,0.422,0.668,0.413,0.858,0.829,0.777,0.471,0.947,0.111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3979,0.853,0.058,0.112,0.27,0.572,0,0.172,0.691,0.353,0.438,0.597,0.609,0.861,0.164,0.539,0.231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3980,0.633,0,0.321,0.27,0.572,0,0.213,0.354,0.053,0.495,0.09,0.147,0.867,0,0.14,0.339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3981,0.062,0,0,0.34,0.572,0,0.224,0.206,0,0.427,0,0,0.837,0,0,0.558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3982,0,0,0,0.41,0.572,0,0.205,0.215,0,0.372,0,0,0.796,0,0,0.569,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3983,0,0,0,0.42,0.572,0.02,0.156,0.239,0,0.425,0,0,0.736,0,0,0.536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3984,0,0,0,0.48,0.572,0.04,0.122,0.228,0,0.54,0,0,0.684,0,0,0.372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3985,0,0,0,0.56,0.572,0.09,0.117,0.269,0,0.537,0,0,0.64,0,0,0.312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3986,0,0,0,0.62,0.572,0.2,0.101,0.256,0,0.519,0,0,0.621,0,0,0.297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3987,0,0,0,0.46,0.572,0.27,0.097,0.204,0,0.494,0,0,0.614,0,0,0.233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3988,0,0,0,0.27,0.572,0.3,0.097,0.12,0,0.439,0,0,0.611,0,0,0.154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3989,0,0.06,0,0.25,0.572,0.31,0.099,0.112,0.023,0.379,0,0,0.538,0.019,0,0.157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3990,0,0.401,0,0.28,0.572,0.35,0.088,0.052,0.342,0.316,0,0,0.494,0.345,0,0.278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3991,0,0.648,0.254,0.32,0.572,0.36,0.091,0.057,0.645,0.193,0.204,0.332,0.466,0.624,0.198,0.599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3992,0.159,0.803,0.827,0.54,0.572,0.32,0.129,0.1,0.834,0.184,0.735,0.792,0.479,0.791,0.708,0.483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3993,0.678,0.864,0.976,0.39,0.572,0.21,0.163,0.119,0.926,0.213,0.968,0.932,0.446,0.898,0.972,0.351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3994,0.885,0.914,0.976,0.31,0.572,0.14,0.219,0.093,0.951,0.261,0.968,0.943,0.446,0.951,0.99,0.248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3995,0.965,0.91,0.976,0.35,0.572,0.19,0.314,0.123,0.983,0.303,0.968,0.94,0.522,0.923,0.99,0.201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3996,1.006,0.884,0.976,0.27,0.572,0.32,0.43,0.102,0.975,0.334,0.968,0.944,0.583,0.899,0.99,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3997,1.01,0.861,0.976,0.26,0.572,0.38,0.52,0.049,0.948,0.34,0.968,0.944,0.663,0.876,0.99,0.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3998,1.006,0.897,0.976,0.22,0.572,0.43,0.628,0.06,0.956,0.359,0.968,0.942,0.748,0.918,0.99,0.433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3999,1.003,0.884,0.976,0.14,0.572,0.39,0.694,0.08,0.947,0.401,0.968,0.926,0.788,0.898,0.99,0.664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4000,1,0.823,0.976,0.14,0.572,0.36,0.81,0.087,0.893,0.441,0.968,0.884,0.811,0.843,0.99,0.744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4001,0.97,0.683,0.976,0.18,0.572,0.57,0.865,0.315,0.781,0.453,0.968,0.852,0.859,0.689,0.99,0.752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4002,0.933,0.412,0.969,0.19,0.572,0.72,0.857,0.282,0.638,0.436,0.967,0.791,0.939,0.443,0.957,0.702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4003,0.853,0.087,0.846,0.17,0.572,0.68,0.827,0.132,0.333,0.45,0.83,0.618,0.96,0.153,0.623,0.631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4004,0.633,0,0.396,0.12,0.572,0.52,0.753,0.233,0.047,0.548,0.33,0.157,0.941,0,0.164,0.559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4005,0.062,0,0,0.1,0.572,0.61,0.705,0.174,0,0.552,0,0,0.925,0,0,0.518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4006,0,0,0,0.07,0.572,0.76,0.624,0.223,0,0.449,0,0,0.883,0,0,0.507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4007,0,0,0,0.05,0.572,0.69,0.599,0.225,0,0.352,0,0,0.82,0,0,0.372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4008,0,0,0,0.04,0.572,0.57,0.602,0.21,0,0.317,0,0,0.775,0,0,0.314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4009,0,0,0,0.06,0.572,0.59,0.615,0.184,0,0.27,0,0,0.762,0,0,0.265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4010,0,0,0,0.08,0.572,0.5,0.59,0.175,0,0.239,0,0,0.75,0,0,0.304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4011,0,0,0,0.16,0.572,0.53,0.582,0.121,0,0.259,0,0,0.745,0,0,0.509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4012,0,0,0,0.2,0.572,0.56,0.562,0.123,0,0.294,0,0,0.716,0,0,0.673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4013,0,0.053,0,0.2,0.572,0.54,0.532,0.139,0.021,0.361,0,0,0.688,0.021,0,0.77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4014,0,0.42,0,0.2,0.572,0.49,0.517,0.069,0.327,0.404,0,0,0.623,0.369,0,0.741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4015,0,0.667,0.235,0.21,0.572,0.42,0.467,0.056,0.648,0.367,0.192,0.33,0.579,0.659,0.226,0.733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4016,0.159,0.83,0.782,0.3,0.572,0.4,0.414,0.084,0.836,0.35,0.695,0.787,0.574,0.835,0.708,0.74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4017,0.678,0.916,0.957,0.38,0.572,0.33,0.383,0.131,0.943,0.36,0.943,0.927,0.561,0.915,0.99,0.706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4018,0.885,0.945,0.976,0.39,0.572,0.29,0.334,0.18,0.975,0.339,0.968,0.933,0.554,0.935,0.99,0.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4019,0.965,0.933,0.976,0.44,0.572,0.32,0.299,0.204,0.991,0.317,0.968,0.94,0.599,0.937,0.99,0.795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4020,1.006,0.913,0.976,0.49,0.572,0.37,0.257,0.217,0.987,0.264,0.968,0.944,0.675,0.904,0.99,0.819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4021,1.01,0.896,0.867,0.6,0.572,0.42,0.259,0.242,0.971,0.204,0.968,0.944,0.714,0.879,0.99,0.808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4022,1.006,0.913,0.964,0.71,0.572,0.48,0.286,0.262,0.962,0.159,0.968,0.944,0.711,0.919,0.99,0.693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4023,1.003,0.896,0.95,0.79,0.572,0.52,0.342,0.434,0.962,0.14,0.968,0.944,0.718,0.911,0.99,0.732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4024,1,0.838,0.976,0.9,0.572,0.57,0.405,0.681,0.932,0.139,0.902,0.943,0.77,0.818,0.99,0.874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4025,0.97,0.708,0.861,1,0.572,0.63,0.433,0.372,0.846,0.151,0.968,0.939,0.815,0.72,0.99,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4026,0.933,0.45,0.95,1,0.572,0.71,0.443,0.245,0.638,0.173,0.941,0.879,0.846,0.506,0.914,0.745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4027,0.853,0.102,0.814,1,0.572,0.79,0.455,0.35,0.307,0.233,0.8,0.672,0.828,0.184,0.621,0.657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4028,0.633,0,0.375,1,0.572,0.83,0.483,0.535,0.042,0.378,0.318,0.167,0.803,0,0.175,0.607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4029,0.062,0,0,1,0.572,0.85,0.513,0.583,0,0.412,0,0,0.732,0,0,0.518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4030,0,0,0,1,0.572,0.83,0.487,0.671,0,0.385,0,0,0.633,0,0,0.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4031,0,0,0,1,0.572,0.77,0.453,0.783,0,0.407,0,0,0.511,0,0,0.514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4032,0,0,0,1,0.572,0.69,0.422,0.895,0,0.369,0,0,0.44,0,0,0.475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4033,0,0,0,1,0.572,0.67,0.383,0.93,0,0.433,0,0,0.397,0,0,0.459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4034,0,0,0,1,0.572,0.69,0.334,0.827,0,0.407,0,0,0.353,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4035,0,0,0,1,0.572,0.72,0.299,0.635,0,0.314,0,0,0.319,0,0,0.553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4036,0,0,0,1,0.572,0.72,0.248,0.648,0,0.281,0,0,0.258,0,0,0.552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4037,0,0.068,0,1,0.572,0.72,0.172,0.638,0.025,0.293,0,0,0.195,0.019,0,0.476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4038,0,0.451,0,1,0.572,0.66,0.081,0.563,0.357,0.303,0,0,0.138,0.343,0,0.395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4039,0,0.691,0.232,1,0.572,0.54,0.017,0.363,0.666,0.217,0.19,0.341,0.082,0.64,0.203,0.445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4040,0.159,0.838,0.804,0.98,0.572,0.44,0.011,0.314,0.847,0.133,0.709,0.818,0.075,0.804,0.741,0.472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4041,0.678,0.915,0.976,0.97,0.572,0.38,0.018,0.282,0.945,0.111,0.965,0.941,0.082,0.878,0.99,0.505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4042,0.885,0.94,0.976,0.99,0.572,0.32,0.025,0.238,0.987,0.067,0.968,0.944,0.093,0.902,0.99,0.519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4043,0.965,0.935,0.976,1,0.572,0.27,0.038,0.185,0.989,0.033,0.968,0.944,0.095,0.942,0.99,0.557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4044,1.006,0.917,0.976,0.99,0.572,0.25,0.051,0.145,0.979,0.015,0.909,0.944,0.125,0.94,0.99,0.634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4045,1.01,0.903,0.976,0.99,0.572,0.25,0.056,0.133,0.956,0.012,0.96,0.944,0.222,0.882,0.99,0.687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4046,1.006,0.914,0.877,0.94,0.572,0.28,0.062,0.145,0.95,0.017,0.949,0.944,0.372,0.929,0.99,0.763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4047,1.003,0.892,0.976,0.81,0.572,0.33,0.066,0.195,0.946,0.023,0.968,0.944,0.472,0.894,0.99,0.761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4048,1,0.822,0.976,0.72,0.572,0.43,0.067,0.242,0.918,0.035,0.968,0.943,0.548,0.823,0.99,0.727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4049,0.97,0.695,0.976,0.67,0.572,0.56,0.063,0.298,0.849,0.065,0.968,0.937,0.605,0.703,0.99,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4050,0.933,0.43,0.958,0.6,0.572,0.7,0.058,0.338,0.69,0.144,0.961,0.88,0.609,0.467,0.966,0.566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4051,0.853,0.094,0.819,0.5,0.572,0.88,0.059,0.462,0.351,0.204,0.812,0.652,0.638,0.169,0.639,0.399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4052,0.633,0,0.364,0.38,0.572,1,0.096,0.499,0.056,0.343,0.316,0.168,0.735,0,0.178,0.363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4053,0.062,0,0,0.28,0.572,1,0.11,0.461,0,0.374,0,0,0.722,0,0,0.395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4054,0,0,0,0.2,0.572,1,0.075,0.34,0,0.311,0,0,0.672,0,0,0.462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
