Time_Index,BuyPrice_1,SellPrice_1
1365,69.28,65.82
1366,69.04,65.59
1367,68.5,65.08
1368,63.12,59.96
1369,60.35,57.33
1370,58,55.1
1371,57.27,54.41
1372,57.18,54.32
1373,59.18,56.22
1374,63.82,60.63
1375,67.19,63.83
1376,64.51,61.28
1377,45.69,43.41
1378,40.3,38.29
1379,40.27,38.26
1380,37.72,35.83
1381,39.12,37.16
1382,40.29,38.28
1383,40.29,38.28
1384,41.46,39.39
1385,58,55.1
1386,66.74,63.4
1387,68.13,64.72
1388,66.74,63.4
1389,66.74,63.4
1390,66.73,63.39
1391,65.31,62.04
1392,61.34,58.27
1393,59.41,56.44
1394,57.64,54.76
1395,56.33,53.51
1396,56.9,54.06
1397,58.32,55.4
1398,63.42,60.25
1399,67.1,63.75
1400,65.87,62.58
1401,43.95,41.75
1402,37.01,35.16
1403,35.95,34.15
1404,35.95,34.15
1405,35.7,33.92
1406,35.94,34.14
1407,35.95,34.15
1408,36.27,34.46
1409,55.9,53.11
1410,68.16,64.75
1411,69.36,65.89
1412,68.63,65.2
1413,68.15,64.74
1414,68.15,64.74
1415,67.2,63.84
1416,63.55,60.37
1417,37.77,35.88
1418,37.55,35.67
1419,37.51,35.63
1420,37.45,35.58
1421,38.62,36.69
1422,42.29,40.18
1423,44.79,42.55
1424,31.44,29.87
1425,11.64,11.06
1426,6.72,6.38
1427,6.67,6.34
1428,6.68,6.35
1429,6.71,6.37
1430,6.72,6.38
1431,6.72,6.38
1432,6.74,6.4
1433,23.35,22.18
1434,44.16,41.95
1435,51.87,49.28
1436,47.11,44.75
1437,44.16,41.95
1438,44.16,41.95
1439,44.16,41.95
1440,43.18,41.02
1441,39.86,37.87
1442,38.49,36.57
1443,38.68,36.75
1444,38.74,36.8
1445,38.74,36.8
1446,42.43,40.31
1447,42.17,40.06
1448,2.94,2.79
1449,-0.2,-0.19
1450,-0.2,-0.19
1451,-0.2,-0.19
1452,-0.2,-0.19
1453,-0.2,-0.19
1454,-0.2,-0.19
1455,-0.2,-0.19
1456,-0.2,-0.19
1457,15.09,14.34
1458,40.67,38.64
1459,40.67,38.64
1460,40.67,38.64
1461,40.67,38.64
1462,40.67,38.64
1463,40.64,38.61
1464,40.23,38.22
1465,38.91,36.96
1466,38,36.1
1467,37.78,35.89
1468,38.61,36.68
1469,38.97,37.02
1470,42.14,40.03
1471,41.62,39.54
1472,10.76,10.22
1473,0,0
1474,0,0
1475,0,0
1476,0,0
1477,0,0
1478,0,0
1479,0,0
1480,0.67,0.64
1481,23.15,21.99
1482,42.85,40.71
1483,45.87,43.58
1484,43.48,41.31
1485,42.85,40.71
1486,42.85,40.71
1487,41.82,39.73
1488,40.07,38.07
1489,34.52,32.79
1490,35,33.25
1491,34.14,32.43
1492,34.52,32.79
1493,35.66,33.88
1494,35.66,33.88
1495,35.66,33.88
1496,33.34,31.67
1497,23.31,22.14
1498,13.06,12.41
1499,13.01,12.36
1500,13.01,12.36
1501,13.01,12.36
1502,13.01,12.36
1503,13.01,12.36
1504,13.79,13.1
1505,29.67,28.19
1506,46.11,43.8
1507,47.6,45.22
1508,46.65,44.32
1509,46.1,43.8
1510,46.11,43.8
1511,45,42.75
1512,42.89,40.75
1513,42.39,40.27
1514,41.73,39.64
1515,41.17,39.11
1516,41.69,39.61
1517,42.76,40.62
1518,47.81,45.42
1519,48.53,46.1
1520,31.19,29.63
1521,9.75,9.26
1522,9.76,9.27
1523,9.76,9.27
1524,9.76,9.27
1525,9.76,9.27
1526,9.76,9.27
1527,11.88,11.29
1528,13.65,12.97
1529,34.94,33.19
1530,48.11,45.7
1531,53.78,51.09
1532,51.46,48.89
1533,48.1,45.7
1534,48.1,45.7
1535,47.8,45.41
1536,44.53,42.3
1537,39.02,37.07
1538,38.6,36.67
1539,38.5,36.58
1540,38.15,36.24
1541,41.28,39.22
1542,46.69,44.36
1543,47.59,45.21
1544,32.15,30.54
1545,9.86,9.37
1546,3.21,3.05
1547,2.71,2.57
1548,2.33,2.21
1549,2.71,2.57
1550,1.91,1.81
1551,2.71,2.57
1552,4.67,4.44
1553,22.86,21.72
1554,41.45,39.38
1555,44.52,42.29
1556,44.81,42.57
1557,41.44,39.37
1558,41.43,39.36
1559,41.02,38.97
1560,39.99,37.99
1561,39.21,37.25
1562,37.41,35.54
1563,37.1,35.25
1564,37.48,35.61
1565,39.09,37.14
1566,43.63,41.45
1567,45.7,43.42
1568,26.42,25.1
1569,15.72,14.93
1570,9.72,9.23
1571,9.55,9.07
1572,9.17,8.71
1573,8.5,8.08
1574,9.57,9.09
1575,9.58,9.1
1576,11.56,10.98
1577,26.2,24.89
1578,41.39,39.32
1579,49.53,47.05
1580,47.71,45.32
1581,41.39,39.32
1582,41.39,39.32
1583,41.39,39.32
1584,39.65,37.67
1585,37.77,35.88
1586,37.55,35.67
1587,37.51,35.63
1588,37.45,35.58
1589,38.62,36.69
1590,42.29,40.18
1591,44.79,42.55
1592,31.44,29.87
1593,11.64,11.06
1594,6.72,6.38
1595,6.67,6.34
1596,6.68,6.35
1597,6.71,6.37
1598,6.72,6.38
1599,6.72,6.38
1600,6.74,6.4
1601,23.35,22.18
1602,44.16,41.95
1603,51.87,49.28
1604,47.11,44.75
1605,44.16,41.95
1606,44.16,41.95
1607,44.16,41.95
1608,43.18,41.02
1609,39.86,37.87
1610,38.49,36.57
1611,38.68,36.75
1612,38.74,36.8
1613,38.74,36.8
1614,42.43,40.31
1615,42.17,40.06
1616,2.94,2.79
1617,-0.2,-0.19
1618,-0.2,-0.19
1619,-0.2,-0.19
1620,-0.2,-0.19
1621,-0.2,-0.19
1622,-0.2,-0.19
1623,-0.2,-0.19
1624,-0.2,-0.19
1625,15.09,14.34
1626,40.67,38.64
1627,40.67,38.64
1628,40.67,38.64
1629,40.67,38.64
1630,40.67,38.64
1631,40.64,38.61
1632,40.23,38.22
1633,38.91,36.96
1634,38,36.1
1635,37.78,35.89
1636,38.61,36.68
1637,38.97,37.02
1638,42.14,40.03
1639,41.62,39.54
1640,10.76,10.22
1641,0,0
1642,0,0
1643,0,0
1644,0,0
1645,0,0
1646,0,0
1647,0,0
1648,0.67,0.64
1649,23.15,21.99
1650,42.85,40.71
1651,45.87,43.58
1652,43.48,41.31
1653,42.85,40.71
1654,42.85,40.71
1655,41.82,39.73
1656,40.07,38.07
1657,34.52,32.79
1658,35,33.25
1659,34.14,32.43
1660,34.52,32.79
1661,35.66,33.88
1662,35.66,33.88
1663,35.66,33.88
1664,33.34,31.67
1665,23.31,22.14
1666,13.06,12.41
1667,13.01,12.36
1668,13.01,12.36
1669,13.01,12.36
1670,13.01,12.36
1671,13.01,12.36
1672,13.79,13.1
1673,29.67,28.19
1674,46.11,43.8
1675,47.6,45.22
1676,46.65,44.32
1677,46.1,43.8
1678,46.11,43.8
1679,45,42.75
1680,42.89,40.75
1681,42.39,40.27
1682,41.73,39.64
1683,41.17,39.11
1684,41.69,39.61
1685,42.76,40.62
1686,47.81,45.42
1687,48.53,46.1
1688,31.19,29.63
1689,9.75,9.26
1690,9.76,9.27
1691,9.76,9.27
1692,9.76,9.27
1693,9.76,9.27
1694,9.76,9.27
1695,11.88,11.29
1696,13.65,12.97
1697,34.94,33.19
1698,48.11,45.7
1699,53.78,51.09
1700,51.46,48.89
1701,48.1,45.7
1702,48.1,45.7
1703,47.8,45.41
1704,44.53,42.3
1705,39.02,37.07
1706,38.6,36.67
1707,38.5,36.58
1708,38.15,36.24
1709,41.28,39.22
1710,46.69,44.36
1711,47.59,45.21
1712,32.15,30.54
1713,9.86,9.37
1714,3.21,3.05
1715,2.71,2.57
1716,2.33,2.21
1717,2.71,2.57
1718,1.91,1.81
1719,2.71,2.57
1720,4.67,4.44
1721,22.86,21.72
1722,41.45,39.38
1723,44.52,42.29
1724,44.81,42.57
1725,41.44,39.37
1726,41.43,39.36
1727,41.02,38.97
1728,39.99,37.99
1729,39.21,37.25
1730,37.41,35.54
1731,37.1,35.25
1732,37.48,35.61
1733,39.09,37.14
1734,43.63,41.45
1735,45.7,43.42
1736,26.42,25.1
1737,15.72,14.93
1738,9.72,9.23
1739,9.55,9.07
1740,9.17,8.71
1741,8.5,8.08
1742,9.57,9.09
1743,9.58,9.1
1744,11.56,10.98
1745,26.2,24.89
1746,41.39,39.32
1747,49.53,47.05
1748,47.71,45.32
1749,41.39,39.32
1750,41.39,39.32
1751,41.39,39.32
1752,39.65,37.67
1753,37.77,35.88
1754,37.55,35.67
1755,37.51,35.63
1756,37.45,35.58
1757,38.62,36.69
1758,42.29,40.18
1759,44.79,42.55
1760,31.44,29.87
1761,11.64,11.06
1762,6.72,6.38
1763,6.67,6.34
1764,6.68,6.35
1765,6.71,6.37
1766,6.72,6.38
1767,6.72,6.38
1768,6.74,6.4
1769,23.35,22.18
1770,44.16,41.95
1771,51.87,49.28
1772,47.11,44.75
1773,44.16,41.95
1774,44.16,41.95
1775,44.16,41.95
1776,43.18,41.02
1777,39.86,37.87
1778,38.49,36.57
1779,38.68,36.75
1780,38.74,36.8
1781,38.74,36.8
1782,42.43,40.31
1783,42.17,40.06
1784,2.94,2.79
1785,-0.2,-0.19
1786,-0.2,-0.19
1787,-0.2,-0.19
1788,-0.2,-0.19
1789,-0.2,-0.19
1790,-0.2,-0.19
1791,-0.2,-0.19
1792,-0.2,-0.19
1793,15.09,14.34
1794,40.67,38.64
1795,40.67,38.64
1796,40.67,38.64
1797,40.67,38.64
1798,40.67,38.64
1799,40.64,38.61
1800,40.23,38.22
1801,38.91,36.96
1802,38,36.1
1803,37.78,35.89
1804,38.61,36.68
1805,38.97,37.02
1806,42.14,40.03
1807,41.62,39.54
1808,10.76,10.22
1809,0,0
1810,0,0
1811,0,0
1812,0,0
1813,0,0
1814,0,0
1815,0,0
1816,0.67,0.64
1817,23.15,21.99
1818,42.85,40.71
1819,45.87,43.58
1820,43.48,41.31
1821,42.85,40.71
1822,42.85,40.71
1823,41.82,39.73
1824,40.07,38.07
1825,34.52,32.79
1826,35,33.25
1827,34.14,32.43
1828,34.52,32.79
1829,35.66,33.88
1830,35.66,33.88
1831,35.66,33.88
1832,33.34,31.67
1833,23.31,22.14
1834,13.06,12.41
1835,13.01,12.36
1836,13.01,12.36
1837,13.01,12.36
1838,13.01,12.36
1839,13.01,12.36
1840,13.79,13.1
1841,29.67,28.19
1842,46.11,43.8
1843,47.6,45.22
1844,46.65,44.32
1845,46.1,43.8
1846,46.11,43.8
1847,45,42.75
1848,42.89,40.75
1849,42.39,40.27
1850,41.73,39.64
1851,41.17,39.11
1852,41.69,39.61
1853,42.76,40.62
1854,47.81,45.42
1855,48.53,46.1
1856,31.19,29.63
1857,9.75,9.26
1858,9.76,9.27
1859,9.76,9.27
1860,9.76,9.27
1861,9.76,9.27
1862,9.76,9.27
1863,11.88,11.29
1864,13.65,12.97
1865,34.94,33.19
1866,48.11,45.7
1867,53.78,51.09
1868,51.46,48.89
1869,48.1,45.7
1870,48.1,45.7
1871,47.8,45.41
1872,44.53,42.3
1873,39.02,37.07
1874,38.6,36.67
1875,38.5,36.58
1876,38.15,36.24
1877,41.28,39.22
1878,46.69,44.36
1879,47.59,45.21
1880,32.15,30.54
1881,9.86,9.37
1882,3.21,3.05
1883,2.71,2.57
1884,2.33,2.21
1885,2.71,2.57
1886,1.91,1.81
1887,2.71,2.57
1888,4.67,4.44
1889,22.86,21.72
1890,41.45,39.38
1891,44.52,42.29
1892,44.81,42.57
1893,41.44,39.37
1894,41.43,39.36
1895,41.02,38.97
1896,39.99,37.99
1897,39.21,37.25
1898,37.41,35.54
1899,37.1,35.25
1900,37.48,35.61
1901,39.09,37.14
1902,43.63,41.45
1903,45.7,43.42
1904,26.42,25.1
1905,15.72,14.93
1906,9.72,9.23
1907,9.55,9.07
1908,9.17,8.71
1909,8.5,8.08
1910,9.57,9.09
1911,9.58,9.1
1912,11.56,10.98
1913,26.2,24.89
1914,41.39,39.32
1915,49.53,47.05
1916,47.71,45.32
1917,41.39,39.32
1918,41.39,39.32
1919,41.39,39.32
1920,39.65,37.67
1921,37.77,35.88
1922,37.55,35.67
1923,37.51,35.63
1924,37.45,35.58
1925,38.62,36.69
1926,42.29,40.18
1927,44.79,42.55
1928,31.44,29.87
1929,11.64,11.06
1930,6.72,6.38
1931,6.67,6.34
1932,6.68,6.35
1933,6.71,6.37
1934,6.72,6.38
1935,6.72,6.38
1936,6.74,6.4
1937,23.35,22.18
1938,44.16,41.95
1939,51.87,49.28
1940,47.11,44.75
1941,44.16,41.95
1942,44.16,41.95
1943,44.16,41.95
1944,43.18,41.02
1945,39.86,37.87
1946,38.49,36.57
1947,38.68,36.75
1948,38.74,36.8
1949,38.74,36.8
1950,42.43,40.31
1951,42.17,40.06
1952,2.94,2.79
1953,-0.2,-0.19
1954,-0.2,-0.19
1955,-0.2,-0.19
1956,-0.2,-0.19
1957,-0.2,-0.19
1958,-0.2,-0.19
1959,-0.2,-0.19
1960,-0.2,-0.19
1961,15.09,14.34
1962,40.67,38.64
1963,40.67,38.64
1964,40.67,38.64
1965,40.67,38.64
1966,40.67,38.64
1967,40.64,38.61
1968,40.23,38.22
1969,38.91,36.96
1970,38,36.1
1971,37.78,35.89
1972,38.61,36.68
1973,38.97,37.02
1974,42.14,40.03
1975,41.62,39.54
1976,10.76,10.22
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0.67,0.64
1985,23.15,21.99
1986,42.85,40.71
1987,45.87,43.58
1988,43.48,41.31
1989,42.85,40.71
1990,42.85,40.71
1991,41.82,39.73
1992,40.07,38.07
1993,34.52,32.79
1994,35,33.25
1995,34.14,32.43
1996,34.52,32.79
1997,35.66,33.88
1998,35.66,33.88
1999,35.66,33.88
2000,33.34,31.67
2001,23.31,22.14
2002,13.06,12.41
2003,13.01,12.36
2004,13.01,12.36
2005,13.01,12.36
2006,13.01,12.36
2007,13.01,12.36
2008,13.79,13.1
2009,29.67,28.19
2010,46.11,43.8
2011,47.6,45.22
2012,46.65,44.32
2013,46.1,43.8
2014,46.11,43.8
2015,45,42.75
2016,42.89,40.75
