Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_moderate_0,CA_S_nuclear_1,NM_nuclear_1
t116,41424.7,36199.26000978178,0.0,0.0,19185.732000000004,0.0,23630.126645291708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,23057.65,0.0,12039.46,0.0,34397.95100000001,53626.31966743357,0.0,0.0,0.0,18169.959779614008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,2.3874235921539366e-12,51724.43977724779,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t117,41424.7,30148.582210404616,0.0,0.0,19185.732000000004,0.0,20925.91874414602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,29052.63126937477,0.0,12039.46,0.0,34397.95100000001,53626.31966743356,0.0,0.0,0.0,18169.959779614008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724779,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t118,41424.7,35182.11126943755,0.0,0.0,19185.732000000004,0.0,15667.761422231673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,28964.180717585463,0.0,12039.46,0.0,34397.95100000001,53626.31966743356,0.0,0.0,0.0,18169.959779614008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724779,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t119,41424.7,33032.426107805295,0.0,0.0,19185.732000000004,0.0,15886.534152431623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,30910.839132081477,0.0,12039.46,0.0,34397.95100000001,53626.31966743356,0.0,0.0,0.0,18169.959779614008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724779,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t120,41424.7,44279.00675550555,0.0,0.0,19185.732000000004,0.0,21458.043292079266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,30855.69964281953,0.0,12039.46,0.0,34397.95100000001,53626.31966743356,0.0,0.0,0.0,18169.959779614008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724779,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t121,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999914,0.0,34397.95100000001,11768.72628960424,0.0,0.0,0.0,18169.95977961402,0.0,0.0,-4.774847184307873e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724778,0.0,0.0,0.0,11287.386000000002,6424.113600000003
t122,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.6618287190794945e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999952,0.0,34397.95100000001,11768.72628960424,0.0,0.0,0.0,18169.95977961402,0.0,0.0,-4.774847184307873e-12,0.0,0.0,0.0,4.249613994034007e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,-7.16227077646181e-12,51724.43977724778,0.0,0.0,0.0,11287.386000000002,6424.113600000001
t123,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,-8.488617216547331e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999952,0.0,34397.95100000001,11768.72628960424,0.0,0.0,0.0,18169.95977961402,0.0,0.0,-4.774847184307873e-12,0.0,0.0,0.0,4.1612489052345724e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,1.1937117960769683e-11,51724.4397772477,0.0,0.0,0.0,11287.386000000002,6424.113600000001
t124,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,2.1168489183764906e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999952,0.0,34397.95100000001,11768.72628960424,0.0,0.0,0.0,18169.959779614015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,3.963123162975535e-10,51724.4397772477,0.0,0.0,4.774847184307873e-12,11287.386000000002,6424.113600000001
t125,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999952,0.0,34397.95100000001,11768.72628960424,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113951,0.0,0.0,0.0,51724.43977724777,0.0,0.0,4.774847184307873e-12,11287.386000000002,6424.113600000001
t126,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11768.726289604241,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,-9.549694368615746e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,2.3874235921539366e-12,51724.43977724777,0.0,0.0,0.0,11287.386000000002,6424.113600000003
t127,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,-5.301785392930469e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46000000002,0.0,34397.95100000001,11768.726289604238,0.0,0.0,0.0,18169.95977961402,0.0,0.0,-4.774847184307873e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36681107835102e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724777,0.0,0.0,-1.1937117960769683e-11,11287.386000000002,2997.9196799999995
t128,41424.7,10477.922274148048,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.7081507406971164e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5884.363144802118,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,25862.219888623884,0.0,0.0,0.0,11287.386000000002,2997.9196799999995
t129,41424.7,10477.922274148048,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5884.363144802118,0.0,0.0,0.0,18169.95977961402,0.0,0.0,-4.774847184307873e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30817.853825569775,0.0,0.0,0.0,25862.219888623884,0.0,0.0,0.0,11287.386000000002,2997.9196799999995
t130,41424.7,10477.922274148044,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5884.363144802118,0.0,0.0,0.0,18169.95977961402,0.0,0.0,2.864908310584724e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30817.853825569775,0.0,0.0,0.0,25862.219888623884,0.0,0.0,0.0,11287.386000000002,2997.9196799999995
t131,41424.7,10477.922274148048,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9237947880319556e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5884.363144802119,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,1.9099388737231493e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52181.62292233346,0.0,0.0,0.0,25862.219888623884,0.0,0.0,0.0,11287.386000000002,2997.9196799999995
t132,41424.7,10477.92227414805,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5884.363144802119,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30817.853825569775,0.0,0.0,0.0,25862.219888623884,0.0,0.0,0.0,11287.386000000002,2997.9196799999995
t133,41424.7,10477.922274148048,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5884.363144802119,0.0,0.0,0.0,18169.959779614026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.639755494892597e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34356.80478446153,0.0,0.0,0.0,25862.219888623884,0.0,0.0,0.0,11287.386000000002,2997.9196799999995
t134,41424.7,10477.922274148037,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5884.363144802119,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,4.774847184307873e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,25862.219888623884,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t135,41424.7,10477.922274148048,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,5884.363144802119,0.0,0.0,0.0,18169.95977961402,0.0,0.0,4.297362465877086e-11,0.0,0.0,0.0,-1.9099388737231493e-11,0.0,0.0,0.0,3.133493464702042e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,36537.70788957844,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t136,41424.7,20955.844548296092,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11768.726289604238,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.549694368615746e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724777,0.0,0.0,7.16227077646181e-12,11287.386000000002,2997.9196800000004
t137,41424.7,20955.84454829608,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11768.72628960426,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,1.0982148523908108e-10,51724.43977724777,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t138,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11768.72628960424,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,2.3874235921539366e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724777,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t139,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11768.72628960424,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,5.9685589803848416e-12,0.0,0.0,0.0,-1.0186897725361632e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,2.3874235921539366e-12,51724.43977724777,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t140,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,4.8385118134319785e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000001,0.0,34397.95100000001,11768.72628960424,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724777,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t141,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,11768.72628960424,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724777,0.0,0.0,4.774847184307873e-12,11287.386000000002,2997.9196800000004
t142,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999854,0.0,34397.95100000001,11768.72628960424,0.0,0.0,0.0,18169.959779614015,0.0,0.0,-1.432454155292362e-11,0.0,0.0,0.0,-1.35689219860069e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724777,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t143,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999854,0.0,34397.95100000001,11768.72628960424,0.0,0.0,0.0,18169.95977961402,0.0,0.0,-2.721662895055488e-10,0.0,0.0,0.0,3.282707439211663e-12,0.0,0.0,0.0,-2.3874235921539366e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724777,0.0,0.0,4.774847184307873e-12,11287.386000000002,2997.9196800000004
t144,41424.7,20955.844548296096,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999906,0.0,34397.95100000001,11768.726289604241,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,51724.43977724777,0.0,0.0,0.0,11287.386000000002,2997.9196800000004
t145,41424.7,31125.384438161174,0.0,0.0,19185.732000000004,0.0,3505.7176208027786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29287.0032,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1064.2593615712328,0.0,12039.46,0.0,34397.95100000001,40087.40463671465,0.0,0.0,0.0,18169.95977961402,0.0,0.0,9.549694368615746e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397816686250735e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3874235921539366e-12,61635.70765113988,0.0,0.0,0.0,51724.43977724776,0.0,0.0,9.549694368615746e-12,11287.386000000002,10706.856000000002
t146,41424.7,31125.384438161174,0.0,0.0,19185.732000000004,0.0,3505.7176208027786,0.0,0.0,4.8385118134319785e-12,0.0,0.0,0.0,0.0,29287.0032,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1064.2593615712328,0.0,12039.46,0.0,34397.95100000001,40087.40463671465,0.0,0.0,0.0,18169.95977961402,0.0,0.0,-9.549694368615746e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.536115400493145e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113988,0.0,0.0,0.0,51724.43977724776,0.0,0.0,9.549694368615746e-12,11287.386000000002,10706.856000000002
t147,41424.7,31125.384438161174,0.0,0.0,19185.732000000004,0.0,3505.7176208027786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29287.0032,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1064.2593615712328,0.0,12039.46,0.0,34397.95100000001,40087.40463671465,0.0,0.0,0.0,18169.95977961402,0.0,0.0,-1.8144419300369918e-10,0.0,0.0,0.0,0.0,0.0,0.0,-2.1221543041368324e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113988,0.0,0.0,-1.6711965145077556e-11,51724.43977724776,0.0,0.0,9.549694368615746e-12,11287.386000000002,10706.856000000002
t148,41424.7,31125.384438161174,0.0,0.0,19185.732000000004,0.0,3505.7176208027786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29287.0032,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1064.2593615712328,0.0,12039.46,0.0,34397.95100000001,40087.40463671465,0.0,0.0,0.0,18169.95977961402,0.0,0.0,-9.549694368615746e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113988,0.0,0.0,0.0,51724.43977724776,0.0,0.0,9.549694368615746e-12,11287.386000000002,10706.856000000002
t149,41424.7,31125.384438161167,0.0,0.0,19185.732000000004,0.0,3505.7176208027786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29287.0032,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1064.2593615712328,0.0,12039.460000000003,0.0,34397.95100000001,40087.40463671465,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.864908310584724e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16227077646181e-12,61635.70765113988,0.0,0.0,0.0,51724.43977724776,0.0,0.0,-4.774847184307873e-11,11287.386000000002,10706.856000000002
t150,41424.7,31125.384438161167,0.0,0.0,19185.732000000004,0.0,3505.7176208027786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29287.0032,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1064.2593615712328,0.0,12039.46,0.0,34397.95100000001,40087.40463671465,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.707651139535,0.0,0.0,0.0,51724.43977724777,0.0,0.0,9.549694368615746e-12,11287.386000000002,10706.856000000002
t151,41424.7,31125.38443816118,0.0,0.0,19185.732000000004,0.0,3505.717620802782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29287.0032,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1064.2593615712328,0.0,12039.46,0.0,34397.95100000001,40087.404636714644,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,-3.581135388230905e-12,51724.43977724777,0.0,0.0,1.9099388737231493e-11,11287.386000000002,10706.856000000005
t152,41424.7,15562.692219080576,0.0,0.0,19185.732000000004,0.0,1752.858810401394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29287.0032,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,532.1296807856164,0.0,12039.46,0.0,34397.95100000001,20043.702318357322,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1937117960769683e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,46556.77794645763,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t153,41424.7,15562.692219080576,0.0,0.0,19185.732000000004,0.0,1752.8588104013932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29287.0032,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,532.1296807856164,0.0,12039.46,0.0,34397.95100000001,20043.702318357322,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48908143780136e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,25862.219888623884,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t154,41424.7,15562.692219080576,0.0,0.0,19185.732000000004,0.0,1752.8588104013932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31121.359802395567,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,532.1296807856164,0.0,12039.46,0.0,34397.95100000001,20043.702318357322,0.0,0.0,0.0,18169.95977961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.541582944104448e-11,1.7905676941154525e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.70765113955,0.0,0.0,0.0,25862.219888623884,0.0,0.0,0.0,11287.386000000002,10706.856000000002
