Resource,NQC_derate
Southern_PGAE_Solar_173,0.0
Southern_PGAE_Solar_173_Generic,0.0
Southern_PGAE_Solar_174,0.0
Southern_PGAE_Solar_174_Generic,0.0
Southern_PGAE_Solar_175,0.0
Southern_PGAE_Solar_175_Generic,0.0
Southern_PGAE_Solar_176,0.0
Southern_PGAE_Solar_176_Generic,0.0
Southern_PGAE_Solar_177,0.0
Southern_PGAE_Solar_177_Generic,0.0
Southern_PGAE_Solar_17_Generic,0.0
Southern_PGAE_Solar_181,0.0
Southern_PGAE_Solar_181_Generic,0.0
Southern_PGAE_Solar_22,0.0
Southern_PGAE_Solar_22_Generic,0.0
Southern_PGAE_Solar_23,0.0
Southern_PGAE_Solar_23_Generic,0.0
Southern_PGAE_Solar_24,0.0
Southern_PGAE_Solar_24_Generic,0.0
Southern_PGAE_Solar_27,0.0
Southern_PGAE_Solar_27_Generic,0.0
Southern_PGAE_Solar_3,0.0
Southern_PGAE_Solar_33,0.0
Southern_PGAE_Solar_33_Generic,0.0
Southern_PGAE_Solar_34,0.0
Southern_PGAE_Solar_34_Generic,0.0
Southern_PGAE_Solar_37,0.0
Southern_PGAE_Solar_37_Generic,0.0
Southern_PGAE_Solar_39,0.0
Southern_PGAE_Solar_39_Generic,0.0
Southern_PGAE_Solar_3_Generic,0.0
Southern_PGAE_Solar_43,0.0
Southern_PGAE_Solar_43_Generic,0.0
Southern_PGAE_Solar_45,0.0
Southern_PGAE_Solar_45_Generic,0.0
Southern_PGAE_Solar_46,0.0
Southern_PGAE_Solar_46_Generic,0.0
Southern_PGAE_Solar_47,0.0
Southern_PGAE_Solar_47_Generic,0.0
Southern_PGAE_Solar_49,0.0
Southern_PGAE_Solar_49_Generic,0.0
Southern_PGAE_Solar_52,0.0
Southern_PGAE_Solar_52_Generic,0.0
Southern_PGAE_Solar_54,0.0
Southern_PGAE_Solar_54_Generic,0.0
Southern_PGAE_Solar_61,0.0
Southern_PGAE_Solar_61_Generic,0.0
Southern_PGAE_Solar_69,0.0
Southern_PGAE_Solar_69_Generic,0.0
Southern_PGAE_Solar_72,0.0
Southern_PGAE_Solar_72_Generic,0.0
Southern_PGAE_Solar_74,0.0
Southern_PGAE_Solar_74_Generic,0.0
Southern_PGAE_Solar_75,0.0
Southern_PGAE_Solar_75_Generic,0.0
Southern_PGAE_Solar_79,0.0
Southern_PGAE_Solar_79_Generic,0.0
Southern_PGAE_Solar_8,0.0
Southern_PGAE_Solar_8_Generic,0.0
Southern_PGAE_Solar_93,0.0
Southern_PGAE_Solar_93_Generic,0.0
Southern_PGAE_Solar_95,0.0
Southern_PGAE_Solar_95_Generic,0.0
Southern_PGAE_Solar_98,0.0
Southern_PGAE_Solar_98_Generic,0.0
Southern_PGAE_Solar_99,0.0
Southern_PGAE_Solar_99_Generic,0.0
Tehachapi_Adiabatic_CAES_13,0.0
Tehachapi_Adiabatic_CAES_13_Generic,0.0
Tehachapi_Flow_Battery_101,0.0
Tehachapi_Flow_Battery_101_Generic,0.0
Tehachapi_Flow_Battery_125,0.0
Tehachapi_Flow_Battery_125_Generic,0.0
Tehachapi_Flow_Battery_13,0.0
Tehachapi_Flow_Battery_13_Generic,0.0
Tehachapi_Flow_Battery_28,0.0
Tehachapi_Flow_Battery_28_Generic,0.0
Tehachapi_Flow_Battery_32,0.0
Tehachapi_Flow_Battery_32_Generic,0.0
Tehachapi_Flow_Battery_66,0.0
Tehachapi_Flow_Battery_66_Generic,0.0
Tehachapi_Flow_Battery_78,0.0
Tehachapi_Flow_Battery_78_Generic,0.0
Tehachapi_Li_Battery_4hr_101,0.0
Tehachapi_Li_Battery_4hr_101_Generic,0.0
Tehachapi_Li_Battery_4hr_125,0.0
Tehachapi_Li_Battery_4hr_125_Generic,0.0
Tehachapi_Li_Battery_4hr_13,0.0
Tehachapi_Li_Battery_4hr_13_Generic,0.0
Tehachapi_Li_Battery_4hr_28,0.0
Tehachapi_Li_Battery_4hr_28_Generic,0.0
Tehachapi_Li_Battery_4hr_32,0.0
Tehachapi_Li_Battery_4hr_32_Generic,0.0
Tehachapi_Li_Battery_4hr_66,0.0
Tehachapi_Li_Battery_4hr_66_Generic,0.0
Tehachapi_Li_Battery_4hr_78,0.0
Tehachapi_Li_Battery_4hr_78_Generic,0.0
Tehachapi_Li_Battery_8hr_101,0.0
Tehachapi_Li_Battery_8hr_101_Generic,0.0
Tehachapi_Li_Battery_8hr_125,0.0
Tehachapi_Li_Battery_8hr_125_Generic,0.0
Tehachapi_Li_Battery_8hr_13,0.0
Tehachapi_Li_Battery_8hr_13_Generic,0.0
Tehachapi_Li_Battery_8hr_28,0.0
Tehachapi_Li_Battery_8hr_28_Generic,0.0
Tehachapi_Li_Battery_8hr_32,0.0
Tehachapi_Li_Battery_8hr_32_Generic,0.0
Tehachapi_Li_Battery_8hr_66,0.0
Tehachapi_Li_Battery_8hr_66_Generic,0.0
Tehachapi_Li_Battery_8hr_78,0.0
Tehachapi_Li_Battery_8hr_78_Generic,0.0
Tehachapi_Pumped_Storage_32,0.0
Tehachapi_Pumped_Storage_32_Generic,0.0
Tehachapi_Solar_101,0.0
Tehachapi_Solar_101_Generic,0.0
Tehachapi_Solar_125,0.0
Tehachapi_Solar_125_Generic,0.0
Tehachapi_Solar_13,0.0
Tehachapi_Solar_13_Generic,0.0
Tehachapi_Solar_28,0.0
Tehachapi_Solar_28_Generic,0.0
Tehachapi_Solar_32,0.0
Tehachapi_Solar_32_Generic,0.0
Tehachapi_Solar_66,0.0
Tehachapi_Solar_66_Generic,0.0
Tehachapi_Solar_78,0.0
Tehachapi_Solar_78_Generic,0.0
Tehachapi_Wind_13,0.0
Tehachapi_Wind_13_Generic,0.0
Tehachapi_Wind_18,0.0
Tehachapi_Wind_18_Generic,0.0
Tehachapi_Wind_32,0.0
Tehachapi_Wind_32_Generic,0.0
Utah_Geothermal_19,0.9452270667
Utah_Geothermal_19_Generic,0.9452270667
Utah_Wind_19,0.0
Utah_Wind_19_Generic,0.0
Wyoming_Wind_19,0.0
Wyoming_Wind_19_Generic,0.0
