Resource,Zone,region,New_Build,Can_Retire,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,cluster,Resource_Type,MGA
Northern_California_Solar_132,0,None,1,0,0,1007.462681,0,75805.53835,0,0,None,0
Northern_California_Solar_135,0,None,1,0,0,58.7686546,0,73129.94039,0,0,None,0
Northern_California_Solar_138,0,None,1,0,0,537.3134372,0,74062.91303,0,0,None,0
Northern_California_Solar_141,0,None,1,0,0,4479.011196,0,79629.53611,0,0,None,0
Northern_California_Solar_144,0,None,1,0,0,656.250003,0,75170.9071,0,0,None,0
Northern_California_Solar_149,0,None,1,0,0,2573.227617,0,77056.93417,0,0,None,0
Northern_California_Solar_150,0,None,1,0,0,263.0597025,0,73994.14325,0,0,None,0
Northern_California_Solar_155,0,None,1,0,0,145.5223883,0,74535.05074,0,0,None,0
Northern_California_Solar_157,0,None,1,0,0,1489.085832,0,74543.35369,0,0,None,0
Northern_California_Solar_158,0,None,1,0,0,340.0186528,0,75942.67849230001,0,0,None,0
Northern_California_Solar_159,0,None,1,0,0,1031.249999,0,74939.18407,0,0,None,0
Northern_California_Solar_166,0,None,1,0,0,2247.201498,0,78569.83595,0,0,None,0
Northern_California_Solar_172,0,None,1,0,0,20.98880609,0,73439.7789,0,0,None,0
Northern_California_Solar_178,0,None,1,0,0,877.3320928,0,73942.33344,0,0,None,0
Northern_California_Solar_179,0,None,1,0,0,2665.018662,0,73734.32615,0,0,None,0
Northern_California_Solar_180,0,None,1,0,0,32.18283605,0,75317.39253,0,0,None,0
Northern_California_Solar_25,0,None,1,0,0,366.6044836,0,74731.95570810001,0,0,None,0
Northern_California_Solar_26,0,None,1,0,0,9299.440284,0,79471.47057,0,0,None,0
Northern_California_Solar_29,0,None,1,0,0,160.9141797,0,74012.22327959999,0,0,None,0
Northern_California_Solar_31,0,None,1,0,0,428.1716293,0,73375.93921,0,0,None,0
Northern_California_Solar_35,0,None,1,0,0,13050.83954,0,81198.06396110001,0,0,None,0
Northern_California_Solar_38,0,None,1,0,0,17059.70153,0,80923.52714,0,0,None,0
Northern_California_Solar_41,0,None,1,0,0,92.35074501,0,75601.10056,0,0,None,0
Northern_California_Solar_44,0,None,1,0,0,124.5335827,0,72721.83000530001,0,0,None,0
Northern_California_Solar_5,0,None,1,0,0,14223.97389,0,79735.93323,0,0,None,0
Northern_California_Solar_51,0,None,1,0,0,475.746271,0,76836.80848,0,0,None,0
Northern_California_Solar_57,0,None,1,0,0,65.76492423,0,75185.40779,0,0,None,0
Northern_California_Solar_5_EO,0,None,1,0,0,100,0,79735.93323,0,0,None,0
Northern_California_Solar_68,0,None,1,0,0,53.17164102,0,73930.92486,0,0,None,0
Northern_California_Solar_70,0,None,1,0,0,6250.466418,0,78253.89074,0,0,None,0
Northern_California_Solar_73,0,None,1,0,0,111.9403007,0,77887.30615,0,0,None,0
Northern_California_Solar_76,0,None,1,0,0,1501.399261,0,75424.86121,0,0,None,0
Northern_California_Solar_80,0,None,1,0,0,3885.727627,0,77677.23046,0,0,None,0
Northern_California_Solar_82,0,None,1,0,0,395.9888064,0,74717.73852,0,0,None,0
Northern_California_Solar_83,0,None,1,0,0,804.5708888,0,74311.33556,0,0,None,0
Northern_California_Solar_84,0,None,1,0,0,8445.055961,0,78429.15964,0,0,None,0
Northern_California_Solar_85,0,None,1,0,0,807.3693992,0,73460.96031519999,0,0,None,0
Northern_California_Solar_92,0,None,1,0,0,922.9477671,0,72722.02176640001,0,0,None,0
Northern_California_Solar_94,0,None,1,0,0,125.9328326,0,74067.88098,0,0,None,0
Northern_California_Solar_96,0,None,1,0,0,130.1305963,0,76092.42526680001,0,0,None,0
Northern_California_Wind_159,0,None,1,0,0,5.791523162,0,110266.0388,0,0,None,0
Northern_California_Wind_26,0,None,1,0,0,1456.761198,0,112138.7318,0,0,None,0
Northern_California_Wind_35,0,None,1,0,0,289.1900743,0,118762.15,0,0,None,0
Northern_California_Wind_5,0,None,1,0,0,1172.20434,0,113700.7708,0,0,None,0
Northern_California_Wind_5_EO,0,None,1,0,0,300,0,113700.7708,0,0,None,0
Northern_California_Wind_76,0,None,1,0,0,138.2243575,0,111560.8505,0,0,None,0
Northern_California_Wind_83,0,None,1,0,0,7.33592765,0,112333.10167060001,0,0,None,0
Northern_Nevada_Geothermal_19,0,None,1,0,0,855,0,519649.9668,0,0,None,0
Oceano_Calendar_group,0,None,1,0,0,1418,0,65898.84795,0,0,None,0
Oro Loma_El_Nido_group,0,None,1,0,0,3192,0,9583.646617,0,0,None,0
Pacific_Northwest_Geothermal_5,0,None,1,0,0,520,0,511390.8558,0,0,None,0
Panoche_Oro_Loma_group,0,None,1,0,0,588,0,0,0,0,None,0
Pardee_Sylmar_group,0,None,1,0,0,1800,0,33990,0,0,None,0
Red_Bluff_230_group,0,None,1,0,0,1200,0,5330.25,0,0,None,0
Riverside_East_Pumped_Storage_59,0,None,1,0,0,1300,0,226259.6426,0,0,None,0
Riverside_Flow_Battery_129,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Riverside_Flow_Battery_59,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Riverside_Flow_Battery_60,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Riverside_Flow_Battery_9,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Riverside_Li_Battery_4hr_129,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Riverside_Li_Battery_4hr_59,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Riverside_Li_Battery_4hr_60,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Riverside_Li_Battery_4hr_9,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Riverside_Li_Battery_8hr_129,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Riverside_Li_Battery_8hr_59,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Riverside_Li_Battery_8hr_60,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Riverside_Li_Battery_8hr_9,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Riverside_Solar_129,0,None,1,0,0,214.0858173,0,66318.60483,0,0,None,0
Riverside_Solar_59,0,None,1,0,0,1234.14179,0,68469.60465,0,0,None,0
Riverside_Solar_60,0,None,1,0,0,884.3283568,0,69099.41474,0,0,None,0
Riverside_Solar_9,0,None,1,0,0,6355.410446,0,67421.19924,0,0,None,0
Riverside_West_Pumped_Storage_9,0,None,1,0,0,500,0,226259.6426,0,0,None,0
Rocklin_Pleasant_Grove_group,0,None,1,0,0,707,0,16389.67468,0,0,None,0
San_Diego_Pumped_Storage_119,0,None,1,0,0,500,0,226259.6426,0,0,None,0
San_Luis_Rey_San_Onofre_group,0,None,1,0,0,3435,0,2877.748035,0,0,None,0
Semitropic_Midway_group,0,None,1,0,0,637,0,110599.686,0,0,None,0
Serrano_Alberhill_Valley_group,0,None,1,0,0,4327,0,0,0,0,None,0
Silvergate_Bay_Blvd_group,0,None,1,0,0,4754,0,584.4155869,0,0,None,0
Silvergate_Old_Town_group,0,None,1,0,0,2522,0,10416.80412,0,0,None,0
Smyrna _Q1984_group,0,None,1,0,0,687,0,29685.58952,0,0,None,0
Solano_Wind_122,0,None,1,0,0,90.73386669,0,105360.8134,0,0,None,0
Solano_Wind_126,0,None,1,0,0,103.0891187,0,103988.4793,0,0,None,0
Solano_Wind_85,0,None,1,0,0,276.0626187,0,104958.22366250001,0,0,None,0
Solano_Wind_94,0,None,1,0,0,28.18541496,0,103178.34,0,0,None,0
South_Magunden_Off_Peak_group,0,None,1,0,0,2000,0,3059.1,0,0,None,0
South_Magunden_On_Peak_group,0,None,1,0,0,2000,0,201993.30000000002,0,0,None,0
Southern_NV_Eldorado_Flow_Battery_15,0,None,1,0,0,99999,0,247324.3633,0,0,None,0
Southern_NV_Eldorado_Flow_Battery_16,0,None,1,0,0,99999,0,247324.3633,0,0,None,0
Southern_NV_Eldorado_Flow_Battery_19,0,None,1,0,0,99999,0,247324.3633,0,0,None,0
Southern_NV_Eldorado_Flow_Battery_2,0,None,1,0,0,99999,0,247324.3633,0,0,None,0
Southern_NV_Eldorado_Flow_Battery_40,0,None,1,0,0,99999,0,247324.3633,0,0,None,0
Southern_NV_Eldorado_Flow_Battery_42,0,None,1,0,0,99999,0,247324.3633,0,0,None,0
Southern_NV_Eldorado_Li_Battery_4hr_15,0,None,1,0,0,99999,0,121710.9108,0,0,None,0
Southern_NV_Eldorado_Li_Battery_4hr_16,0,None,1,0,0,99999,0,121710.9108,0,0,None,0
Southern_NV_Eldorado_Li_Battery_4hr_19,0,None,1,0,0,99999,0,121710.9108,0,0,None,0
Southern_NV_Eldorado_Li_Battery_4hr_2,0,None,1,0,0,99999,0,121710.9108,0,0,None,0
Southern_NV_Eldorado_Li_Battery_4hr_40,0,None,1,0,0,99999,0,121710.9108,0,0,None,0
Southern_NV_Eldorado_Li_Battery_4hr_42,0,None,1,0,0,99999,0,121710.9108,0,0,None,0
Southern_NV_Eldorado_Li_Battery_8hr_15,0,None,1,0,0,99999,0,201150.9108,0,0,None,0
Southern_NV_Eldorado_Li_Battery_8hr_16,0,None,1,0,0,99999,0,201150.9108,0,0,None,0
Southern_NV_Eldorado_Li_Battery_8hr_19,0,None,1,0,0,99999,0,201150.9108,0,0,None,0
Southern_NV_Eldorado_Li_Battery_8hr_2,0,None,1,0,0,99999,0,201150.9108,0,0,None,0
Southern_NV_Eldorado_Li_Battery_8hr_40,0,None,1,0,0,99999,0,201150.9108,0,0,None,0
Southern_NV_Eldorado_Li_Battery_8hr_42,0,None,1,0,0,99999,0,201150.9108,0,0,None,0
Southern_NV_Eldorado_Solar_15,0,None,1,0,0,6553.824608,0,58373.22326,0,0,None,0
Southern_NV_Eldorado_Solar_16,0,None,1,0,0,4431.436584,0,55926.893741199994,0,0,None,0
Southern_NV_Eldorado_Solar_19,0,None,1,0,0,2486.473863,0,58849.4165,0,0,None,0
Southern_NV_Eldorado_Solar_2,0,None,1,0,0,16695.05597,0,60091.38975,0,0,None,0
Southern_NV_Eldorado_Solar_2_EO,0,None,1,0,0,330,0,60091.38975,0,0,None,0
Southern_NV_Eldorado_Solar_40,0,None,1,0,0,4251.49254,0,56802.551636899996,0,0,None,0
Southern_NV_Eldorado_Solar_42,0,None,1,0,0,26186.19404,0,59605.82467,0,0,None,0
Southern_NV_Eldorado_Wind_15,0,None,1,0,0,62.70289283,0,92204.8165,0,0,None,0
Southern_NV_Eldorado_Wind_16,0,None,1,0,0,328.9585327,0,88383.60852,0,0,None,0
Southern_NV_Eldorado_Wind_2,0,None,1,0,0,319.5376514,0,91889.81026,0,0,None,0
Southern_PGAE_Adiabatic_CAES_12,0,None,1,0,0,400,0,183811.76330420002,0,0,None,0
Southern_PGAE_Flow_Battery_102,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_109,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_111,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_117,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_118,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_12,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_124,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_136,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_139,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_140,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_145,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_147,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_148,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_151,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_152,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_154,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_160,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_161,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_162,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_163,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_164,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_165,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_168,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_169,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_17,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_170,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_173,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_174,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_175,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_176,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_177,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_181,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_22,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_23,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_24,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_27,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_3,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_33,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_34,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_37,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_39,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_43,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_45,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_46,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_47,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_49,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_52,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_54,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_61,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_69,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_72,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_74,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_75,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_79,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_8,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_93,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_95,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_98,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_99,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Li_Battery_4hr_102,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_109,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_111,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_117,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_118,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_12,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_124,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_136,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_139,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_140,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_145,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_147,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_148,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_151,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_152,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_154,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_160,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_161,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_162,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_163,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_164,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_165,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_168,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_169,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_17,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_170,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_173,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_174,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_175,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_176,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_177,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_181,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_22,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_23,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_24,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_27,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_3,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_33,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_34,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_37,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_39,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_43,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_45,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_46,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_47,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_49,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_52,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_54,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_61,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_69,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_72,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_74,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_75,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_79,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_8,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_93,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_95,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_98,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_99,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_102,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_109,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_111,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_117,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_118,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_12,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_124,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_136,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_139,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_140,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_145,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_147,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_148,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_151,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_152,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_154,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_160,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_161,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_162,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_163,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_164,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_165,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_168,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_169,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_17,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_170,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_173,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_174,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_175,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_176,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_177,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_181,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_22,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_23,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_24,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_27,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_3,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_33,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_34,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_37,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_39,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_43,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_45,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_46,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_47,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_49,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_52,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_54,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_61,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_69,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_72,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_74,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_75,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_79,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
