Sum Range ID,Target
Greater_Imperial_Li_Battery_4hr_133_GenericTxBuildPotential,99999.0
Greater_Imperial_Li_Battery_4hr_20_GenericTxBuildPotential,99999.0
Greater_Imperial_Li_Battery_4hr_63_GenericTxBuildPotential,99999.0
Greater_Imperial_Li_Battery_8hr_107_GenericTxBuildPotential,99999.0
Greater_Imperial_Li_Battery_8hr_108_GenericTxBuildPotential,99999.0
Greater_Imperial_Li_Battery_8hr_133_GenericTxBuildPotential,99999.0
Greater_Imperial_Li_Battery_8hr_20_GenericTxBuildPotential,99999.0
Greater_Imperial_Li_Battery_8hr_63_GenericTxBuildPotential,99999.0
Greater_Imperial_Solar_107_GenericTxBuildPotential,681.436563252901
Greater_Imperial_Solar_108_GenericTxBuildPotential,1666.511191853167
Greater_Imperial_Solar_133_GenericTxBuildPotential,109.1417919032174
Greater_Imperial_Solar_20_GenericTxBuildPotential,8871.268706801457
Greater_Imperial_Solar_63_GenericTxBuildPotential,2947.947759811298
Greater_Imperial_Wind_108_GenericTxBuildPotential,133.20503860143015
Greater_Kramer_Flow_Battery_103_GenericTxBuildPotential,99999.0
Greater_Kramer_Flow_Battery_123_GenericTxBuildPotential,99999.0
Greater_Kramer_Flow_Battery_156_GenericTxBuildPotential,99999.0
Greater_Kramer_Flow_Battery_86_GenericTxBuildPotential,99999.0
Greater_Kramer_Li_Battery_4hr_103_GenericTxBuildPotential,99999.0
Greater_Kramer_Li_Battery_4hr_123_GenericTxBuildPotential,99999.0
Greater_Kramer_Li_Battery_4hr_156_GenericTxBuildPotential,99999.0
Greater_Kramer_Li_Battery_4hr_86_GenericTxBuildPotential,99999.0
Greater_Kramer_Li_Battery_8hr_103_GenericTxBuildPotential,99999.0
Greater_Kramer_Li_Battery_8hr_123_GenericTxBuildPotential,99999.0
Greater_Kramer_Li_Battery_8hr_156_GenericTxBuildPotential,99999.0
Greater_Kramer_Li_Battery_8hr_86_GenericTxBuildPotential,99999.0
Greater_Kramer_Solar_103_GenericTxBuildPotential,3957.0895570925386
Greater_Kramer_Solar_123_GenericTxBuildPotential,10579.757473339694
Greater_Kramer_Solar_156_GenericTxBuildPotential,4108.208949146375
Greater_Kramer_Solar_86_GenericTxBuildPotential,793.9365629666019
Greater_LA_Flow_Battery_18_GenericTxBuildPotential,99999.0
Greater_LA_Flow_Battery_30_GenericTxBuildPotential,99999.0
Greater_LA_Flow_Battery_4_GenericTxBuildPotential,99999.0
Greater_LA_Flow_Battery_58_GenericTxBuildPotential,99999.0
Greater_LA_Li_Battery_4hr_18_GenericTxBuildPotential,99999.0
Greater_LA_Li_Battery_4hr_30_GenericTxBuildPotential,99999.0
Greater_LA_Li_Battery_4hr_4_GenericTxBuildPotential,99999.0
Greater_LA_Li_Battery_4hr_58_GenericTxBuildPotential,99999.0
Greater_LA_Li_Battery_8hr_18_GenericTxBuildPotential,99999.0
Greater_LA_Li_Battery_8hr_30_GenericTxBuildPotential,99999.0
Greater_LA_Li_Battery_8hr_4_GenericTxBuildPotential,99999.0
Greater_LA_Li_Battery_8hr_58_GenericTxBuildPotential,99999.0
Greater_LA_Solar_18_GenericTxBuildPotential,3896.9216350817496
Greater_LA_Solar_30_GenericTxBuildPotential,72.76119609460324
Greater_LA_Solar_4_GenericTxBuildPotential,375.0000015831809
Greater_LA_Solar_58_GenericTxBuildPotential,7017.817185402859
Idaho_Wind_19_GenericTxBuildPotential,1100.0
Inyokern_North_Kramer_Geothermal_156_GenericTxBuildPotential,43.39999999999999
Inyokern_North_Kramer_Geothermal_9_GenericTxBuildPotential,7.1
New_Mexico_Wind_55_GenericTxBuildPotential,6000.0
Northern_California_Biomass_5_GenericTxBuildPotential,637.4440394209854
Northern_California_Flow_Battery_100_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_112_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_113_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_114_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_116_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_121_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_122_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_126_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_127_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_130_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_132_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_135_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_138_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_141_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_144_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_149_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_150_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_155_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_157_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_158_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_159_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_166_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_172_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_178_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_179_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_180_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_25_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_26_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_29_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_31_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_35_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_38_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_41_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_44_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_5_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_51_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_57_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_68_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_70_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_73_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_76_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_80_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_82_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_83_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_84_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_85_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_92_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_94_GenericTxBuildPotential,99999.0
Northern_California_Flow_Battery_96_GenericTxBuildPotential,99999.0
Northern_California_Geothermal_100_GenericTxBuildPotential,9.0
Northern_California_Geothermal_35_GenericTxBuildPotential,22.7
Northern_California_Geothermal_5_GenericTxBuildPotential,538.9
Northern_California_Geothermal_70_GenericTxBuildPotential,277.6999999999999
Northern_California_Li_Battery_4hr_100_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_112_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_113_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_114_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_116_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_121_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_122_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_126_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_127_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_130_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_132_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_135_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_138_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_141_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_144_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_149_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_150_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_155_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_157_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_158_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_159_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_166_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_172_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_178_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_179_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_180_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_25_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_26_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_29_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_31_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_35_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_38_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_41_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_44_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_5_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_51_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_57_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_68_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_70_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_73_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_76_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_80_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_82_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_83_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_84_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_85_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_92_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_94_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_4hr_96_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_100_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_112_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_113_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_114_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_116_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_121_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_122_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_126_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_127_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_130_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_132_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_135_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_138_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_141_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_144_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_149_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_150_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_155_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_157_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_158_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_159_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_166_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_172_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_178_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_179_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_180_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_25_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_26_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_29_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_31_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_35_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_38_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_41_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_44_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_5_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_51_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_57_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_68_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_70_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_73_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_76_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_80_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_82_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_83_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_84_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_85_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_92_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_94_GenericTxBuildPotential,99999.0
Northern_California_Li_Battery_8hr_96_GenericTxBuildPotential,99999.0
Northern_California_Pumped_Storage_5_GenericTxBuildPotential,393.0
Northern_California_Solar_100_GenericTxBuildPotential,5980.130578745772
Northern_California_Solar_112_GenericTxBuildPotential,263.05970082052545
Northern_California_Solar_113_GenericTxBuildPotential,289.3656748205256
Northern_California_Solar_114_GenericTxBuildPotential,1417.444017420184
Northern_California_Solar_116_GenericTxBuildPotential,629.6641721309845
Northern_California_Solar_121_GenericTxBuildPotential,19.58955395716914
Northern_California_Solar_122_GenericTxBuildPotential,1022.8544776630448
Northern_California_Solar_126_GenericTxBuildPotential,1670.429104939508
Northern_California_Solar_127_GenericTxBuildPotential,4045.2425409443504
Northern_California_Solar_130_GenericTxBuildPotential,2650.1865767139084
Northern_California_Solar_132_GenericTxBuildPotential,1007.4626812305185
Northern_California_Solar_135_GenericTxBuildPotential,58.76865459546255
Northern_California_Solar_138_GenericTxBuildPotential,537.3134371911475
Northern_California_Solar_141_GenericTxBuildPotential,4479.01119589134
Northern_California_Solar_144_GenericTxBuildPotential,656.2500029947166
Northern_California_Solar_149_GenericTxBuildPotential,2573.227617498425
Northern_California_Solar_150_GenericTxBuildPotential,263.05970249948126
Northern_California_Solar_155_GenericTxBuildPotential,145.52238827155318
Northern_California_Solar_157_GenericTxBuildPotential,1489.0858317321631
Northern_California_Solar_158_GenericTxBuildPotential,340.0186527604829
Northern_California_Solar_159_GenericTxBuildPotential,1031.2499988688396
Northern_California_Solar_166_GenericTxBuildPotential,2247.2014975616394
Northern_California_Solar_172_GenericTxBuildPotential,20.988806092176876
Northern_California_Solar_178_GenericTxBuildPotential,877.3320927499761
Northern_California_Solar_179_GenericTxBuildPotential,2665.0186624419794
Northern_California_Solar_180_GenericTxBuildPotential,32.18283604528858
Northern_California_Solar_25_GenericTxBuildPotential,366.6044836239329
Northern_California_Solar_26_GenericTxBuildPotential,9299.440283525862
Northern_California_Solar_29_GenericTxBuildPotential,160.91417966681578
Northern_California_Solar_31_GenericTxBuildPotential,428.1716292804456
Northern_California_Solar_35_GenericTxBuildPotential,13050.83954337821
Northern_California_Solar_38_GenericTxBuildPotential,17059.701532450374
Northern_California_Solar_41_GenericTxBuildPotential,92.35074501458236
Northern_California_Solar_44_GenericTxBuildPotential,124.53358273895194
Northern_California_Solar_5_GenericTxBuildPotential,14223.973886832891
Northern_California_Solar_51_GenericTxBuildPotential,475.74627104962445
Northern_California_Solar_57_GenericTxBuildPotential,65.76492422566874
Northern_California_Solar_68_GenericTxBuildPotential,53.17164101814761
Northern_California_Solar_70_GenericTxBuildPotential,6250.46641764624
Northern_California_Solar_73_GenericTxBuildPotential,111.94030065083211
Northern_California_Solar_76_GenericTxBuildPotential,1501.3992608185654
Northern_California_Solar_80_GenericTxBuildPotential,3885.727626845499
Northern_California_Solar_82_GenericTxBuildPotential,395.9888064438211
Northern_California_Solar_83_GenericTxBuildPotential,804.5708888194611
Northern_California_Solar_84_GenericTxBuildPotential,8445.05596077132
Northern_California_Solar_85_GenericTxBuildPotential,807.3693992464654
Northern_California_Solar_92_GenericTxBuildPotential,922.9477670899148
Northern_California_Solar_94_GenericTxBuildPotential,125.93283263516751
Northern_California_Solar_96_GenericTxBuildPotential,130.13059631627664
Northern_California_Wind_159_GenericTxBuildPotential,5.791523162293701
Northern_California_Wind_26_GenericTxBuildPotential,1456.761197923645
Northern_California_Wind_35_GenericTxBuildPotential,289.19007428986504
Northern_California_Wind_5_GenericTxBuildPotential,1172.2043401095584
Northern_California_Wind_76_GenericTxBuildPotential,138.2243575119576
Northern_California_Wind_83_GenericTxBuildPotential,7.3359276503411746
Northern_Nevada_Geothermal_19_GenericTxBuildPotential,855.0
Pacific_Northwest_Geothermal_5_GenericTxBuildPotential,520.0
Riverside_East_Pumped_Storage_59_GenericTxBuildPotential,1300.0
Riverside_Flow_Battery_129_GenericTxBuildPotential,99999.0
Riverside_Flow_Battery_59_GenericTxBuildPotential,99999.0
Riverside_Flow_Battery_60_GenericTxBuildPotential,99999.0
Riverside_Flow_Battery_9_GenericTxBuildPotential,99999.0
Riverside_Li_Battery_4hr_129_GenericTxBuildPotential,99999.0
Riverside_Li_Battery_4hr_59_GenericTxBuildPotential,99999.0
Riverside_Li_Battery_4hr_60_GenericTxBuildPotential,99999.0
Riverside_Li_Battery_4hr_9_GenericTxBuildPotential,99999.0
Riverside_Li_Battery_8hr_129_GenericTxBuildPotential,99999.0
Riverside_Li_Battery_8hr_59_GenericTxBuildPotential,99999.0
Riverside_Li_Battery_8hr_60_GenericTxBuildPotential,99999.0
Riverside_Li_Battery_8hr_9_GenericTxBuildPotential,99999.0
Riverside_Solar_129_GenericTxBuildPotential,214.08581732680184
Riverside_Solar_59_GenericTxBuildPotential,1234.1417896006078
Riverside_Solar_60_GenericTxBuildPotential,884.3283567832599
Riverside_Solar_9_GenericTxBuildPotential,6355.4104458685115
Riverside_West_Pumped_Storage_9_GenericTxBuildPotential,500.0
San_Diego_Pumped_Storage_119_GenericTxBuildPotential,500.0
Solano_Wind_122_GenericTxBuildPotential,90.7338666854272
Solano_Wind_126_GenericTxBuildPotential,103.08911865173016
Solano_Wind_85_GenericTxBuildPotential,276.06261868952754
Solano_Wind_94_GenericTxBuildPotential,28.185414957400894
Southern_NV_Eldorado_Flow_Battery_15_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Flow_Battery_16_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Flow_Battery_19_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Flow_Battery_2_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Flow_Battery_40_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Flow_Battery_42_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Li_Battery_4hr_15_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Li_Battery_4hr_16_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Li_Battery_4hr_19_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Li_Battery_4hr_2_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Li_Battery_4hr_40_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Li_Battery_4hr_42_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Li_Battery_8hr_15_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Li_Battery_8hr_16_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Li_Battery_8hr_19_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Li_Battery_8hr_2_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Li_Battery_8hr_40_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Li_Battery_8hr_42_GenericTxBuildPotential,99999.0
Southern_NV_Eldorado_Solar_15_GenericTxBuildPotential,6553.824607827876
Southern_NV_Eldorado_Solar_16_GenericTxBuildPotential,4431.436583730969
Southern_NV_Eldorado_Solar_19_GenericTxBuildPotential,2486.4738631131154
Southern_NV_Eldorado_Solar_2_GenericTxBuildPotential,16695.05597254211
Southern_NV_Eldorado_Solar_40_GenericTxBuildPotential,4251.492540493947
Southern_NV_Eldorado_Solar_42_GenericTxBuildPotential,26186.194043321615
Southern_NV_Eldorado_Wind_15_GenericTxBuildPotential,62.70289282548945
Southern_NV_Eldorado_Wind_16_GenericTxBuildPotential,328.9585326992305
Southern_NV_Eldorado_Wind_2_GenericTxBuildPotential,319.5376514224083
Southern_PGAE_Adiabatic_CAES_12_GenericTxBuildPotential,400.0
Southern_PGAE_Flow_Battery_102_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_109_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_111_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_117_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_118_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_12_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_124_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_136_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_139_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_140_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_145_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_147_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_148_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_151_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_152_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_154_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_160_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_161_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_162_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_163_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_164_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_165_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_168_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_169_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_17_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_170_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_173_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_174_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_175_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_176_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_177_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_181_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_22_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_23_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_24_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_27_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_3_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_33_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_34_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_37_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_39_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_43_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_45_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_46_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_47_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_49_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_52_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_54_GenericTxBuildPotential,99999.0
Southern_PGAE_Flow_Battery_61_GenericTxBuildPotential,99999.0
