Time_Index,Hybrid_Wind_Test
4135,0.007
4136,0.0
4137,0.0
4138,0.0
4139,0.0
4140,0.001
4141,0.026
4142,0.075
4143,0.16
4144,0.288
4145,0.408
4146,0.443
4147,0.437
4148,0.486
4149,0.527
4150,0.522
4151,0.471
4152,0.377
4153,0.278
4154,0.199
4155,0.146
4156,0.108
4157,0.063
4158,0.006
4159,0.0
4160,0.002
4161,0.04
4162,0.111
4163,0.124
4164,0.15
4165,0.224
4166,0.376
4167,0.522
4168,0.552
4169,0.566
4170,0.551
4171,0.527
4172,0.493
4173,0.522
4174,0.517
4175,0.491
4176,0.445
4177,0.414
4178,0.379
4179,0.3
4180,0.283
4181,0.276
4182,0.253
4183,0.202
4184,0.163
4185,0.18
4186,0.271
4187,0.433
4188,0.541
4189,0.608
4190,0.603
4191,0.609
4192,0.629
4193,0.635
4194,0.654
4195,0.668
4196,0.817
4197,0.837
4198,0.806
4199,0.738
4200,0.654
4201,0.629
4202,0.66
4203,0.586
4204,0.492
4205,0.391
4206,0.292
4207,0.144
4208,0.088
4209,0.095
4210,0.082
4211,0.113
4212,0.204
4213,0.264
4214,0.315
4215,0.364
4216,0.434
4217,0.491
4218,0.487
4219,0.466
4220,0.433
4221,0.468
4222,0.436
4223,0.341
4224,0.273
4225,0.221
4226,0.199
4227,0.205
4228,0.185
4229,0.149
4230,0.113
4231,0.114
4232,0.105
4233,0.14
4234,0.226
4235,0.305
4236,0.395
4237,0.493
4238,0.6
4239,0.654
4240,0.65
4241,0.719
4242,0.809
4243,0.882
4244,0.836
4245,0.78
4246,0.726
4247,0.646
4248,0.625
4249,0.604
4250,0.556
4251,0.49
4252,0.418
4253,0.393
4254,0.332
4255,0.226
4256,0.21
4257,0.278
4258,0.303
4259,0.317
4260,0.367
4261,0.456
4262,0.522
4263,0.561
4264,0.596
4265,0.606
4266,0.588
4267,0.631
4268,0.658
4269,0.646
4270,0.522
4271,0.451
4272,0.46
4273,0.409
4274,0.372
4275,0.357
4276,0.318
4277,0.18
4278,0.135
4279,0.081
4280,0.063
4281,0.064
4282,0.096
4283,0.181
4284,0.301
4285,0.373
4286,0.438
4287,0.467
4288,0.508
4289,0.53
4290,0.538
4291,0.529
4292,0.574
4293,0.549
4294,0.46
4295,0.389
4296,0.339
4297,0.244
4298,0.172
4299,0.16
4300,0.096
4301,0.049
4302,0.035
4303,0.02
4304,0.02
4305,0.042
4306,0.068
4307,0.118
4308,0.2
4309,0.304
4310,0.399
4311,0.482
4312,0.507
4313,0.508
4314,0.465
4315,0.444
4316,0.402
4317,0.431
4318,0.418
4319,0.382
4320,0.33
4321,0.241
4322,0.252
4323,0.25
4324,0.189
4325,0.09
4326,0.042
4327,0.047
4328,0.062
4329,0.079
4330,0.15
4331,0.265
4332,0.36
4333,0.376
4334,0.425
4335,0.461
4336,0.462
4337,0.447
4338,0.45
4339,0.414
4340,0.371
4341,0.354
4342,0.33
4343,0.243
4344,0.198
4345,0.162
4346,0.146
4347,0.143
4348,0.103
4349,0.049
4350,0.04
4351,0.033
4352,0.008
4353,0.008
4354,0.008
4355,0.009
4356,0.028
4357,0.086
4358,0.182
4359,0.323
4360,0.424
4361,0.485
4362,0.48
4363,0.468
4364,0.418
4365,0.4
4366,0.436
4367,0.387
4368,0.347
4369,0.276
4370,0.214
4371,0.181
4372,0.138
4373,0.114
4374,0.101
4375,0.106
4376,0.103
4377,0.064
4378,0.046
4379,0.046
4380,0.07
4381,0.173
4382,0.283
4383,0.362
4384,0.415
4385,0.444
4386,0.447
4387,0.431
4388,0.411
4389,0.42
4390,0.363
4391,0.257
4392,0.217
4393,0.181
4394,0.12
4395,0.096
4396,0.088
4397,0.039
4398,0.008
4399,0.0
4400,0.0
4401,0.0
4402,0.0
4403,0.0
4404,0.0
4405,0.0
4406,0.0
4407,0.0
4408,0.004
4409,0.074
4410,0.245
4411,0.327
4412,0.251
4413,0.165
4414,0.132
4415,0.143
4416,0.121
4417,0.093
4418,0.054
4419,0.067
4420,0.095
4421,0.072
4422,0.019
4423,0.001
4424,0.0
4425,0.0
4426,0.0
4427,0.0
4428,0.0
4429,0.0
4430,0.0
4431,0.003
4432,0.07
4433,0.24
4434,0.357
4435,0.402
4436,0.301
4437,0.227
4438,0.249
4439,0.299
4440,0.266
4441,0.206
4442,0.1
4443,0.056
4444,0.02
4445,0.001
4446,0.0
4447,0.0
4448,0.0
4449,0.0
4450,0.0
4451,0.0
4452,0.0
4453,0.008
4454,0.083
4455,0.21
4456,0.406
4457,0.49
4458,0.499
4459,0.481
4460,0.504
4461,0.508
4462,0.464
4463,0.426
4464,0.388
4465,0.303
4466,0.193
4467,0.11
4468,0.053
4469,0.015
4470,0.042
4471,0.079
4472,0.074
4473,0.072
4474,0.081
4475,0.09
4476,0.096
4477,0.123
4478,0.159
4479,0.259
4480,0.492
4481,0.552
4482,0.554
4483,0.603
4484,0.682
4485,0.637
4486,0.59
4487,0.566
4488,0.554
4489,0.515
4490,0.374
4491,0.293
4492,0.23
4493,0.147
4494,0.084
4495,0.02
4496,0.007
4497,0.047
4498,0.119
4499,0.344
4500,0.469
4501,0.549
4502,0.586
4503,0.627
4504,0.653
4505,0.67
4506,0.694
4507,0.799
4508,0.863
4509,0.873
4510,0.836
4511,0.799
4512,0.708
4513,0.596
4514,0.504
4515,0.443
4516,0.427
4517,0.399
4518,0.311
4519,0.206
4520,0.16
4521,0.201
4522,0.273
4523,0.352
4524,0.426
4525,0.439
4526,0.49
4527,0.543
4528,0.578
4529,0.584
4530,0.575
4531,0.602
4532,0.687
4533,0.762
4534,0.734
4535,0.721
4536,0.671
4537,0.602
4538,0.527
4539,0.461
4540,0.367
4541,0.292
4542,0.264
4543,0.206
4544,0.214
4545,0.242
4546,0.311
4547,0.297
4548,0.302
4549,0.35
4550,0.41
4551,0.454
4552,0.486
4553,0.523
4554,0.534
4555,0.574
4556,0.607
4557,0.543
4558,0.452
4559,0.419
4560,0.414
4561,0.41
4562,0.419
4563,0.407
4564,0.374
4565,0.373
4566,0.331
4567,0.254
4568,0.221
4569,0.17
4570,0.181
4571,0.192
4572,0.191
4573,0.315
4574,0.476
4575,0.423
4576,0.392
4577,0.25
4578,0.391
4579,0.448
4580,0.473
4581,0.458
4582,0.465
4583,0.419
4584,0.394
4585,0.349
4586,0.269
4587,0.232
4588,0.216
4589,0.242
4590,0.179
4591,0.095
4592,0.108
4593,0.173
4594,0.211
4595,0.263
4596,0.378
4597,0.464
4598,0.537
4599,0.626
4600,0.663
4601,0.696
4602,0.735
4603,0.798
4604,0.761
4605,0.701
4606,0.61
4607,0.567
4608,0.534
4609,0.488
4610,0.448
4611,0.472
4612,0.462
4613,0.43
4614,0.272
4615,0.173
4616,0.142
4617,0.147
4618,0.164
4619,0.185
4620,0.25
4621,0.32
4622,0.392
4623,0.475
4624,0.539
4625,0.592
4626,0.622
4627,0.604
4628,0.59
4629,0.577
4630,0.492
4631,0.374
4632,0.323
4633,0.244
4634,0.208
4635,0.18
4636,0.15
4637,0.095
4638,0.059
4639,0.003
4640,0.0
4641,0.0
4642,0.0
4643,0.0
4644,0.01
4645,0.038
4646,0.039
4647,0.075
4648,0.169
4649,0.352
4650,0.479
4651,0.547
4652,0.588
4653,0.569
4654,0.534
4655,0.497
4656,0.442
4657,0.377
4658,0.273
4659,0.227
4660,0.185
4661,0.114
4662,0.068
4663,0.02
4664,0.008
4665,0.033
4666,0.035
4667,0.038
4668,0.038
4669,0.029
4670,0.041
4671,0.099
4672,0.288
4673,0.509
4674,0.54
4675,0.542
4676,0.589
4677,0.637
4678,0.594
4679,0.548
4680,0.515
4681,0.453
4682,0.419
4683,0.365
4684,0.278
4685,0.202
4686,0.161
4687,0.118
4688,0.085
4689,0.085
4690,0.078
4691,0.071
4692,0.112
4693,0.182
4694,0.311
4695,0.408
4696,0.496
4697,0.556
4698,0.573
4699,0.555
4700,0.608
4701,0.693
4702,0.64
4703,0.449
4704,0.358
4705,0.326
4706,0.309
4707,0.236
4708,0.226
4709,0.242
4710,0.197
4711,0.135
4712,0.123
4713,0.142
4714,0.178
4715,0.187
4716,0.265
4717,0.391
4718,0.465
4719,0.556
4720,0.617
4721,0.62
4722,0.579
4723,0.645
4724,0.75
4725,0.736
4726,0.693
4727,0.616
4728,0.597
4729,0.55
4730,0.455
4731,0.358
4732,0.287
4733,0.187
4734,0.138
4735,0.1
4736,0.077
4737,0.091
4738,0.123
4739,0.116
4740,0.17
4741,0.299
4742,0.488
4743,0.592
4744,0.649
4745,0.664
4746,0.634
4747,0.618
4748,0.653
4749,0.663
4750,0.633
4751,0.587
4752,0.528
4753,0.483
4754,0.425
4755,0.374
4756,0.328
4757,0.256
4758,0.228
4759,0.151
4760,0.137
4761,0.202
4762,0.267
4763,0.315
4764,0.394
4765,0.494
4766,0.549
4767,0.584
4768,0.604
4769,0.612
4770,0.606
4771,0.595
4772,0.616
4773,0.589
4774,0.535
4775,0.478
4776,0.445
4777,0.398
4778,0.366
4779,0.288
4780,0.211
4781,0.134
4782,0.092
4783,0.051
4784,0.029
4785,0.026
4786,0.024
4787,0.063
4788,0.111
4789,0.18
4790,0.292
4791,0.412
4792,0.516
4793,0.568
4794,0.583
4795,0.6
4796,0.66
4797,0.76
4798,0.746
4799,0.71
4800,0.612
4801,0.538
4802,0.48
4803,0.419
4804,0.348
4805,0.279
4806,0.244
4807,0.194
4808,0.182
4809,0.165
4810,0.201
4811,0.224
4812,0.202
4813,0.196
4814,0.262
4815,0.45
4816,0.583
4817,0.623
4818,0.641
4819,0.659
4820,0.66
4821,0.65
4822,0.606
4823,0.536
4824,0.476
4825,0.438
4826,0.379
4827,0.332
4828,0.261
4829,0.239
4830,0.216
4831,0.183
4832,0.141
4833,0.117
4834,0.11
4835,0.115
4836,0.121
4837,0.12
4838,0.114
4839,0.161
4840,0.344
4841,0.494
4842,0.551
4843,0.586
4844,0.626
4845,0.601
4846,0.531
4847,0.481
4848,0.431
4849,0.347
4850,0.303
4851,0.221
4852,0.218
4853,0.185
4854,0.123
4855,0.058
4856,0.037
4857,0.022
4858,0.013
4859,0.013
4860,0.01
4861,0.03
4862,0.011
4863,0.059
4864,0.177
4865,0.306
4866,0.278
4867,0.272
4868,0.286
4869,0.356
4870,0.264
4871,0.121
4872,0.109
4873,0.067
4874,0.047
4875,0.033
4876,0.012
4877,0.006
4878,0.0
4879,0.0
4880,0.0
4881,0.0
4882,0.0
4883,0.0
4884,0.006
4885,0.045
4886,0.235
4887,0.328
4888,0.235
4889,0.375
4890,0.524
4891,0.576
4892,0.587
4893,0.479
4894,0.486
4895,0.487
4896,0.433
4897,0.361
4898,0.354
4899,0.316
4900,0.256
4901,0.251
4902,0.23
4903,0.184
4904,0.157
4905,0.157
4906,0.186
4907,0.201
4908,0.159
4909,0.202
4910,0.269
4911,0.371
4912,0.205
4913,0.047
4914,0.013
4915,0.043
4916,0.127
4917,0.185
4918,0.202
4919,0.185
4920,0.157
4921,0.161
4922,0.157
4923,0.126
4924,0.119
4925,0.125
4926,0.126
4927,0.055
4928,0.038
4929,0.02
4930,0.04
4931,0.056
4932,0.041
4933,0.026
4934,0.031
4935,0.066
4936,0.159
4937,0.305
4938,0.235
4939,0.158
4940,0.236
4941,0.304
4942,0.306
4943,0.278
4944,0.244
4945,0.247
4946,0.223
4947,0.191
4948,0.152
4949,0.103
4950,0.065
4951,0.019
4952,0.003
4953,0.0
4954,0.0
4955,0.0
4956,0.0
4957,0.001
4958,0.002
4959,0.022
4960,0.102
4961,0.355
4962,0.546
4963,0.666
4964,0.681
4965,0.602
4966,0.638
4967,0.603
4968,0.529
4969,0.472
4970,0.415
4971,0.363
4972,0.27
4973,0.196
4974,0.155
4975,0.1
4976,0.077
4977,0.058
4978,0.032
4979,0.008
4980,0.017
4981,0.043
4982,0.13
4983,0.335
4984,0.5
4985,0.551
4986,0.568
4987,0.549
4988,0.603
4989,0.639
4990,0.631
4991,0.587
4992,0.526
4993,0.433
4994,0.358
4995,0.285
4996,0.218
4997,0.167
4998,0.114
4999,0.067
5000,0.067
5001,0.084
5002,0.073
5003,0.099
5004,0.147
5005,0.271
5006,0.391
5007,0.46
5008,0.531
5009,0.571
5010,0.538
5011,0.557
5012,0.577
5013,0.544
5014,0.454
5015,0.465
5016,0.459
5017,0.39
5018,0.367
5019,0.299
5020,0.263
5021,0.183
5022,0.098
5023,0.044
5024,0.011
5025,0.001
5026,0.0
5027,0.0
5028,0.0
5029,0.001
5030,0.023
5031,0.151
5032,0.342
5033,0.401
5034,0.383
5035,0.346
5036,0.298
5037,0.202
5038,0.188
5039,0.245
5040,0.274
5041,0.263
5042,0.224
5043,0.161
5044,0.151
5045,0.085
5046,0.043
5047,0.002
5048,0.0
5049,0.0
5050,0.0
5051,0.003
5052,0.03
5053,0.092
5054,0.22
5055,0.307
5056,0.469
5057,0.531
5058,0.551
5059,0.632
5060,0.666
5061,0.578
5062,0.451
5063,0.391
5064,0.409
5065,0.33
5066,0.289
5067,0.239
5068,0.254
5069,0.227
5070,0.152
5071,0.064
5072,0.062
5073,0.078
5074,0.082
5075,0.094
5076,0.105
5077,0.128
5078,0.109
5079,0.134
5080,0.259
5081,0.362
5082,0.504
5083,0.547
5084,0.542
5085,0.486
5086,0.441
5087,0.401
5088,0.395
5089,0.346
5090,0.317
5091,0.274
5092,0.199
5093,0.177
5094,0.149
5095,0.113
5096,0.092
5097,0.075
5098,0.059
5099,0.026
5100,0.007
5101,0.0
5102,0.002
5103,0.043
5104,0.185
5105,0.411
5106,0.46
5107,0.408
5108,0.38
5109,0.281
5110,0.304
5111,0.369
5112,0.374
5113,0.352
5114,0.338
5115,0.338
5116,0.279
5117,0.193
5118,0.139
5119,0.06
5120,0.041
5121,0.025
5122,0.02
5123,0.025
5124,0.042
5125,0.116
5126,0.26
5127,0.382
5128,0.426
5129,0.463
5130,0.473
5131,0.437
5132,0.419
5133,0.47
5134,0.489
5135,0.477
5136,0.437
5137,0.426
5138,0.417
5139,0.361
5140,0.276
5141,0.212
5142,0.163
5143,0.114
5144,0.06
5145,0.032
5146,0.04
5147,0.043
5148,0.047
5149,0.055
5150,0.128
5151,0.271
5152,0.387
5153,0.451
5154,0.445
5155,0.424
5156,0.437
5157,0.501
5158,0.576
5159,0.591
5160,0.561
5161,0.508
5162,0.456
5163,0.383
5164,0.303
5165,0.273
5166,0.22
5167,0.164
5168,0.159
5169,0.164
5170,0.164
5171,0.193
5172,0.222
5173,0.294
5174,0.38
5175,0.451
5176,0.499
5177,0.5
5178,0.48
5179,0.533
5180,0.595
5181,0.651
5182,0.707
5183,0.721
5184,0.712
5185,0.679
5186,0.655
5187,0.606
5188,0.523
5189,0.467
5190,0.458
5191,0.399
5192,0.396
5193,0.366
5194,0.261
5195,0.279
5196,0.331
5197,0.43
5198,0.509
5199,0.558
5200,0.609
5201,0.641
5202,0.684
5203,0.806
5204,0.842
5205,0.805
5206,0.772
5207,0.788
5208,0.808
5209,0.821
5210,0.822
5211,0.82
5212,0.783
5213,0.773
5214,0.727
5215,0.62
5216,0.579
5217,0.539
5218,0.488
5219,0.486
5220,0.562
5221,0.597
5222,0.597
5223,0.604
5224,0.615
5225,0.642
5226,0.67
5227,0.71
5228,0.835
5229,0.85
5230,0.784
5231,0.813
5232,0.809
5233,0.805
5234,0.8
5235,0.743
5236,0.683
5237,0.624
5238,0.539
5239,0.43
5240,0.376
5241,0.397
5242,0.43
5243,0.448
5244,0.412
5245,0.426
5246,0.47
5247,0.519
5248,0.551
5249,0.559
5250,0.55
5251,0.577
5252,0.6
5253,0.484
5254,0.39
5255,0.264
5256,0.186
5257,0.159
5258,0.126
5259,0.092
5260,0.064
5261,0.035
5262,0.019
5263,0.001
5264,0.0
5265,0.0
5266,0.0
5267,0.0
5268,0.001
5269,0.025
5270,0.094
5271,0.188
5272,0.345
5273,0.462
5274,0.515
5275,0.517
5276,0.45
5277,0.354
5278,0.349
5279,0.358
5280,0.327
5281,0.262
5282,0.184
5283,0.133
5284,0.087
5285,0.053
5286,0.027
5287,0.009
5288,0.0
5289,0.0
5290,0.0
5291,0.001
5292,0.024
5293,0.117
5294,0.188
5295,0.266
5296,0.345
5297,0.493
5298,0.568
5299,0.611
5300,0.581
5301,0.535
5302,0.508
5303,0.468
5304,0.444
5305,0.369
5306,0.266
5307,0.179
5308,0.108
5309,0.053
5310,0.039
5311,0.032
5312,0.024
5313,0.028
5314,0.071
5315,0.074
5316,0.09
5317,0.111
5318,0.143
5319,0.191
5320,0.307
5321,0.448
5322,0.496
5323,0.468
5324,0.425
5325,0.422
5326,0.437
5327,0.487
5328,0.492
5329,0.439
5330,0.285
5331,0.207
5332,0.134
5333,0.107
5334,0.092
5335,0.07
5336,0.04
5337,0.033
5338,0.027
5339,0.024
5340,0.027
5341,0.053
5342,0.078
5343,0.136
5344,0.268
5345,0.42
5346,0.477
5347,0.463
5348,0.426
5349,0.41
5350,0.395
5351,0.396
5352,0.431
5353,0.389
5354,0.31
5355,0.219
5356,0.136
5357,0.072
5358,0.025
5359,0.001
5360,0.0
5361,0.0
5362,0.0
5363,0.0
5364,0.009
5365,0.058
5366,0.134
5367,0.229
5368,0.377
5369,0.492
5370,0.501
5371,0.487
5372,0.48
5373,0.591
5374,0.64
5375,0.59
5376,0.588
5377,0.536
5378,0.456
5379,0.405
5380,0.33
5381,0.219
5382,0.109
5383,0.033
5384,0.002
5385,0.0
5386,0.0
5387,0.001
5388,0.023
5389,0.078
5390,0.152
5391,0.244
5392,0.352
5393,0.442
5394,0.485
5395,0.509
5396,0.514
5397,0.508
5398,0.517
5399,0.511
5400,0.502
5401,0.423
5402,0.355
5403,0.3
5404,0.243
5405,0.184
5406,0.171
5407,0.079
5408,0.039
5409,0.026
5410,0.004
5411,0.0
5412,0.0
5413,0.002
5414,0.008
5415,0.004
5416,0.016
5417,0.083
5418,0.277
5419,0.384
5420,0.469
5421,0.515
5422,0.455
5423,0.339
5424,0.248
5425,0.166
5426,0.101
5427,0.067
5428,0.046
5429,0.043
5430,0.074
5431,0.047
5432,0.003
5433,0.009
5434,0.042
5435,0.066
5436,0.032
5437,0.007
5438,0.001
5439,0.005
5440,0.049
5441,0.199
5442,0.399
5443,0.427
5444,0.389
5445,0.337
5446,0.283
5447,0.226
5448,0.207
5449,0.192
5450,0.143
5451,0.076
5452,0.008
5453,0.0
5454,0.0
5455,0.0
5456,0.0
5457,0.0
5458,0.0
5459,0.0
5460,0.0
5461,0.001
5462,0.014
5463,0.035
5464,0.073
5465,0.132
5466,0.328
5467,0.421
5468,0.411
5469,0.392
5470,0.405
5471,0.389
5472,0.332
5473,0.255
5474,0.142
5475,0.043
5476,0.003
5477,0.0
5478,0.0
5479,0.0
5480,0.0
5481,0.0
5482,0.0
5483,0.0
5484,0.001
5485,0.014
5486,0.082
5487,0.14
5488,0.229
5489,0.329
5490,0.446
5491,0.46
5492,0.476
5493,0.486
5494,0.461
5495,0.408
5496,0.384
5497,0.355
5498,0.309
5499,0.242
5500,0.17
5501,0.083
5502,0.041
5503,0.01
5504,0.001
5505,0.004
5506,0.028
5507,0.066
5508,0.142
5509,0.274
5510,0.377
5511,0.48
5512,0.573
5513,0.616
5514,0.596
5515,0.579
5516,0.665
5517,0.735
5518,0.82
5519,0.799
5520,0.745
5521,0.707
5522,0.648
5523,0.595
5524,0.531
5525,0.464
5526,0.419
5527,0.317
5528,0.278
5529,0.209
5530,0.212
5531,0.203
5532,0.308
5533,0.415
5534,0.458
5535,0.558
5536,0.648
5537,0.73
5538,0.793
5539,0.824
5540,0.793
5541,0.765
5542,0.769
5543,0.759
5544,0.776
5545,0.74
5546,0.696
5547,0.669
5548,0.648
5549,0.601
5550,0.492
5551,0.311
5552,0.201
5553,0.119
5554,0.071
5555,0.073
5556,0.138
5557,0.288
5558,0.413
5559,0.466
5560,0.495
5561,0.515
5562,0.513
5563,0.511
5564,0.551
5565,0.578
5566,0.588
5567,0.655
5568,0.655
5569,0.657
5570,0.562
5571,0.427
5572,0.377
5573,0.3
5574,0.203
5575,0.088
5576,0.02
5577,0.016
5578,0.052
5579,0.129
5580,0.265
5581,0.352
5582,0.391
5583,0.438
5584,0.485
5585,0.521
5586,0.494
5587,0.457
5588,0.445
5589,0.428
5590,0.425
5591,0.4
5592,0.426
5593,0.448
5594,0.559
5595,0.618
5596,0.586
5597,0.542
5598,0.476
5599,0.321
5600,0.344
5601,0.429
5602,0.492
5603,0.557
5604,0.593
5605,0.617
5606,0.641
5607,0.639
5608,0.663
5609,0.705
5610,0.785
5611,0.857
5612,0.849
5613,0.862
5614,0.853
5615,0.796
5616,0.747
5617,0.731
5618,0.71
5619,0.732
5620,0.717
5621,0.674
5622,0.631
5623,0.486
5624,0.395
5625,0.457
5626,0.463
5627,0.513
5628,0.51
5629,0.48
5630,0.501
5631,0.548
5632,0.577
5633,0.588
5634,0.598
5635,0.62
5636,0.577
5637,0.542
5638,0.466
5639,0.379
5640,0.293
5641,0.253
5642,0.174
5643,0.096
5644,0.072
5645,0.045
5646,0.019
5647,0.004
5648,0.0
5649,0.0
5650,0.0
5651,0.002
5652,0.031
5653,0.071
5654,0.16
5655,0.348
5656,0.505
5657,0.563
5658,0.599
5659,0.691
5660,0.687
5661,0.605
5662,0.506
5663,0.407
5664,0.36
5665,0.325
5666,0.315
5667,0.276
5668,0.254
5669,0.254
5670,0.288
5671,0.232
5672,0.175
5673,0.111
5674,0.074
5675,0.034
5676,0.03
5677,0.033
5678,0.036
5679,0.061
5680,0.134
5681,0.246
5682,0.377
5683,0.438
5684,0.378
5685,0.335
5686,0.311
5687,0.277
5688,0.206
5689,0.063
5690,0.034
5691,0.031
5692,0.025
5693,0.011
5694,0.003
5695,0.006
5696,0.078
5697,0.164
5698,0.129
5699,0.173
5700,0.095
5701,0.067
5702,0.174
5703,0.358
5704,0.472
5705,0.525
5706,0.522
5707,0.487
5708,0.416
5709,0.341
5710,0.261
5711,0.19
5712,0.143
5713,0.193
5714,0.196
5715,0.175
5716,0.148
5717,0.102
5718,0.082
5719,0.032
5720,0.004
5721,0.0
5722,0.0
5723,0.001
5724,0.018
5725,0.067
5726,0.158
5727,0.299
5728,0.431
5729,0.522
5730,0.526
5731,0.495
5732,0.409
5733,0.294
5734,0.277
5735,0.189
5736,0.12
5737,0.118
5738,0.127
5739,0.134
5740,0.12
5741,0.073
5742,0.077
5743,0.049
5744,0.019
5745,0.001
5746,0.0
5747,0.0
5748,0.0
5749,0.001
5750,0.015
5751,0.059
5752,0.123
5753,0.233
5754,0.29
5755,0.29
5756,0.281
5757,0.201
5758,0.143
5759,0.09
5760,0.075
5761,0.072
5762,0.09
5763,0.131
5764,0.161
5765,0.216
5766,0.173
5767,0.106
5768,0.018
5769,0.001
5770,0.0
5771,0.0
5772,0.0
5773,0.0
5774,0.0
5775,0.001
5776,0.015
5777,0.044
5778,0.022
5779,0.021
5780,0.017
5781,0.089
5782,0.181
5783,0.182
5784,0.155
5785,0.11
5786,0.065
5787,0.051
5788,0.077
5789,0.101
5790,0.071
5791,0.046
5792,0.088
5793,0.029
5794,0.005
5795,0.009
5796,0.001
5797,0.0
5798,0.0
5799,0.001
5800,0.01
5801,0.002
5802,0.022
5803,0.127
5804,0.078
5805,0.074
5806,0.11
5807,0.044
5808,0.002
5809,0.0
5810,0.0
5811,0.0
5812,0.0
5813,0.0
5814,0.0
5815,0.0
5816,0.0
5817,0.0
5818,0.0
5819,0.0
5820,0.0
5821,0.011
5822,0.107
5823,0.01
5824,0.055
5825,0.039
5826,0.002
5827,0.0
5828,0.0
5829,0.0
5830,0.003
5831,0.047
5832,0.011
5833,0.0
5834,0.0
5835,0.0
5836,0.0
5837,0.0
5838,0.0
5839,0.0
5840,0.0
5841,0.002
5842,0.027
5843,0.021
5844,0.005
5845,0.068
5846,0.006
5847,0.038
5848,0.045
5849,0.031
5850,0.007
5851,0.011
5852,0.003
5853,0.042
5854,0.099
5855,0.032
5856,0.063
5857,0.069
5858,0.054
5859,0.092
5860,0.034
5861,0.002
5862,0.006
5863,0.036
5864,0.002
5865,0.0
5866,0.0
5867,0.0
5868,0.0
5869,0.011
5870,0.184
5871,0.037
5872,0.032
5873,0.091
5874,0.023
5875,0.055
5876,0.305
5877,0.408
5878,0.326
5879,0.193
5880,0.187
5881,0.1
5882,0.083
5883,0.152
5884,0.188
5885,0.113
5886,0.253
5887,0.267
5888,0.124
5889,0.078
5890,0.033
5891,0.012
5892,0.044
5893,0.078
5894,0.025
5895,0.049
5896,0.259
5897,0.623
5898,0.322
5899,0.095
5900,0.078
5901,0.032
5902,0.017
5903,0.059
5904,0.088
5905,0.133
5906,0.223
5907,0.133
5908,0.183
5909,0.212
5910,0.253
5911,0.307
5912,0.18
5913,0.195
5914,0.228
5915,0.185
5916,0.203
5917,0.217
5918,0.278
5919,0.255
5920,0.375
5921,0.433
5922,0.401
5923,0.58
5924,0.704
5925,0.809
5926,0.827
5927,0.853
5928,0.874
5929,0.857
5930,0.859
5931,0.809
5932,0.729
5933,0.571
5934,0.49
5935,0.416
5936,0.391
5937,0.391
5938,0.364
5939,0.31
5940,0.335
5941,0.438
5942,0.554
5943,0.622
5944,0.677
5945,0.747
5946,0.816
5947,0.736
5948,0.696
5949,0.749
5950,0.721
5951,0.603
5952,0.46
5953,0.389
5954,0.312
5955,0.279
5956,0.256
5957,0.253
5958,0.245
5959,0.229
5960,0.229
5961,0.227
5962,0.199
5963,0.157
5964,0.176
5965,0.266
5966,0.46
5967,0.581
5968,0.623
5969,0.627
5970,0.66
5971,0.712
5972,0.75
5973,0.739
5974,0.666
5975,0.56
5976,0.452
5977,0.355
5978,0.369
5979,0.296
5980,0.249
5981,0.217
5982,0.177
5983,0.095
5984,0.017
5985,0.001
5986,0.0
5987,0.0
5988,0.001
5989,0.024
5990,0.104
5991,0.262
5992,0.379
5993,0.431
5994,0.431
5995,0.395
5996,0.301
5997,0.187
5998,0.132
5999,0.16
6000,0.074
6001,0.037
6002,0.017
6003,0.012
6004,0.015
6005,0.031
6006,0.041
6007,0.011
6008,0.001
6009,0.0
6010,0.0
6011,0.0
6012,0.0
6013,0.001
6014,0.021
6015,0.113
6016,0.262
6017,0.351
6018,0.358
6019,0.332
6020,0.248
6021,0.221
6022,0.241
6023,0.18
6024,0.13
6025,0.098
6026,0.106
6027,0.09
6028,0.064
6029,0.047
6030,0.037
6031,0.019
6032,0.002
6033,0.0
6034,0.0
6035,0.001
6036,0.013
6037,0.062
6038,0.163
6039,0.325
6040,0.442
6041,0.487
6042,0.477
6043,0.448
6044,0.387
6045,0.313
6046,0.225
6047,0.172
6048,0.121
6049,0.1
6050,0.074
6051,0.055
6052,0.046
6053,0.052
6054,0.054
6055,0.036
6056,0.008
6057,0.0
6058,0.0
6059,0.0
6060,0.0
6061,0.012
6062,0.071
6063,0.165
6064,0.269
6065,0.343
6066,0.354
6067,0.327
6068,0.248
6069,0.163
6070,0.107
6071,0.079
6072,0.064
6073,0.055
6074,0.03
6075,0.032
6076,0.044
6077,0.087
6078,0.052
6079,0.01
6080,0.0
6081,0.0
6082,0.0
6083,0.0
6084,0.008
6085,0.068
6086,0.15
6087,0.188
6088,0.343
6089,0.439
6090,0.45
6091,0.443
6092,0.409
6093,0.369
6094,0.364
6095,0.339
6096,0.336
6097,0.308
6098,0.266
6099,0.224
6100,0.184
6101,0.173
6102,0.161
6103,0.097
6104,0.069
6105,0.13
6106,0.237
6107,0.285
6108,0.333
6109,0.421
6110,0.491
6111,0.533
6112,0.558
6113,0.565
6114,0.539
6115,0.514
6116,0.47
6117,0.461
6118,0.418
6119,0.43
6120,0.463
6121,0.456
6122,0.45
6123,0.489
6124,0.532
6125,0.533
6126,0.526
6127,0.475
6128,0.401
6129,0.423
6130,0.482
6131,0.507
