Time_Index,Hybrid_Wind_Test
4135,0.05
4136,0.019
4137,0.003
4138,0.005
4139,0.067
4140,0.429
4141,0.509
4142,0.377
4143,0.319
4144,0.3
4145,0.295
4146,0.193
4147,0.281
4148,0.296
4149,0.374
4150,0.428
4151,0.492
4152,0.519
4153,0.47
4154,0.299
4155,0.149
4156,0.109
4157,0.087
4158,0.047
4159,0.012
4160,0.009
4161,0.015
4162,0.025
4163,0.03
4164,0.033
4165,0.05
4166,0.09
4167,0.153
4168,0.299
4169,0.48
4170,0.436
4171,0.491
4172,0.498
4173,0.475
4174,0.553
4175,0.543
4176,0.268
4177,0.187
4178,0.102
4179,0.125
4180,0.165
4181,0.144
4182,0.048
4183,0.046
4184,0.021
4185,0.042
4186,0.112
4187,0.21
4188,0.291
4189,0.331
4190,0.393
4191,0.491
4192,0.523
4193,0.577
4194,0.621
4195,0.591
4196,0.661
4197,0.632
4198,0.574
4199,0.569
4200,0.617
4201,0.631
4202,0.692
4203,0.697
4204,0.682
4205,0.663
4206,0.638
4207,0.645
4208,0.612
4209,0.568
4210,0.56
4211,0.508
4212,0.447
4213,0.402
4214,0.36
4215,0.304
4216,0.258
4217,0.218
4218,0.213
4219,0.328
4220,0.359
4221,0.361
4222,0.283
4223,0.309
4224,0.379
4225,0.392
4226,0.441
4227,0.503
4228,0.446
4229,0.316
4230,0.232
4231,0.186
4232,0.157
4233,0.124
4234,0.149
4235,0.19
4236,0.25
4237,0.362
4238,0.357
4239,0.52
4240,0.203
4241,0.132
4242,0.177
4243,0.407
4244,0.504
4245,0.555
4246,0.451
4247,0.555
4248,0.493
4249,0.387
4250,0.269
4251,0.159
4252,0.181
4253,0.218
4254,0.183
4255,0.261
4256,0.273
4257,0.291
4258,0.33
4259,0.335
4260,0.321
4261,0.367
4262,0.386
4263,0.582
4264,0.599
4265,0.424
4266,0.383
4267,0.622
4268,0.434
4269,0.312
4270,0.478
4271,0.366
4272,0.298
4273,0.354
4274,0.319
4275,0.341
4276,0.322
4277,0.243
4278,0.106
4279,0.077
4280,0.105
4281,0.126
4282,0.167
4283,0.207
4284,0.195
4285,0.236
4286,0.306
4287,0.182
4288,0.363
4289,0.372
4290,0.2
4291,0.389
4292,0.567
4293,0.725
4294,0.701
4295,0.625
4296,0.453
4297,0.312
4298,0.281
4299,0.287
4300,0.294
4301,0.208
4302,0.068
4303,0.022
4304,0.035
4305,0.081
4306,0.15
4307,0.274
4308,0.296
4309,0.478
4310,0.46
4311,0.572
4312,0.613
4313,0.486
4314,0.369
4315,0.665
4316,0.702
4317,0.651
4318,0.5
4319,0.476
4320,0.508
4321,0.425
4322,0.412
4323,0.337
4324,0.32
4325,0.313
4326,0.203
4327,0.132
4328,0.12
4329,0.113
4330,0.095
4331,0.091
4332,0.113
4333,0.108
4334,0.187
4335,0.156
4336,0.282
4337,0.198
4338,0.191
4339,0.396
4340,0.511
4341,0.542
4342,0.502
4343,0.464
4344,0.437
4345,0.407
4346,0.349
4347,0.271
4348,0.227
4349,0.148
4350,0.092
4351,0.068
4352,0.05
4353,0.047
4354,0.061
4355,0.068
4356,0.072
4357,0.066
4358,0.114
4359,0.122
4360,0.119
4361,0.213
4362,0.437
4363,0.556
4364,0.536
4365,0.645
4366,0.538
4367,0.453
4368,0.411
4369,0.416
4370,0.308
4371,0.177
4372,0.123
4373,0.122
4374,0.079
4375,0.042
4376,0.045
4377,0.068
4378,0.095
4379,0.168
4380,0.356
4381,0.436
4382,0.287
4383,0.319
4384,0.279
4385,0.296
4386,0.327
4387,0.365
4388,0.523
4389,0.582
4390,0.496
4391,0.351
4392,0.359
4393,0.355
4394,0.393
4395,0.495
4396,0.436
4397,0.37
4398,0.24
4399,0.107
4400,0.122
4401,0.159
4402,0.252
4403,0.357
4404,0.491
4405,0.367
4406,0.38
4407,0.434
4408,0.258
4409,0.132
4410,0.074
4411,0.077
4412,0.124
4413,0.165
4414,0.161
4415,0.164
4416,0.152
4417,0.15
4418,0.152
4419,0.189
4420,0.225
4421,0.189
4422,0.106
4423,0.071
4424,0.052
4425,0.05
4426,0.045
4427,0.046
4428,0.05
4429,0.054
4430,0.063
4431,0.092
4432,0.171
4433,0.222
4434,0.247
4435,0.282
4436,0.39
4437,0.282
4438,0.291
4439,0.392
4440,0.319
4441,0.156
4442,0.061
4443,0.045
4444,0.031
4445,0.057
4446,0.057
4447,0.067
4448,0.056
4449,0.088
4450,0.066
4451,0.086
4452,0.135
4453,0.21
4454,0.182
4455,0.151
4456,0.161
4457,0.344
4458,0.355
4459,0.337
4460,0.431
4461,0.532
4462,0.544
4463,0.52
4464,0.372
4465,0.224
4466,0.133
4467,0.044
4468,0.021
4469,0.018
4470,0.013
4471,0.004
4472,0.012
4473,0.017
4474,0.023
4475,0.036
4476,0.04
4477,0.039
4478,0.037
4479,0.051
4480,0.08
4481,0.158
4482,0.293
4483,0.559
4484,0.665
4485,0.546
4486,0.411
4487,0.291
4488,0.249
4489,0.207
4490,0.272
4491,0.36
4492,0.552
4493,0.506
4494,0.348
4495,0.417
4496,0.594
4497,0.578
4498,0.362
4499,0.224
4500,0.317
4501,0.713
4502,0.451
4503,0.298
4504,0.299
4505,0.341
4506,0.394
4507,0.631
4508,0.614
4509,0.442
4510,0.422
4511,0.775
4512,0.726
4513,0.506
4514,0.295
4515,0.269
4516,0.176
4517,0.113
4518,0.113
4519,0.248
4520,0.423
4521,0.283
4522,0.198
4523,0.249
4524,0.476
4525,0.486
4526,0.328
4527,0.241
4528,0.241
4529,0.162
4530,0.126
4531,0.075
4532,0.094
4533,0.138
4534,0.115
4535,0.162
4536,0.178
4537,0.248
4538,0.163
4539,0.224
4540,0.249
4541,0.178
4542,0.045
4543,0.008
4544,0.006
4545,0.008
4546,0.024
4547,0.081
4548,0.249
4549,0.338
4550,0.511
4551,0.424
4552,0.665
4553,0.511
4554,0.395
4555,0.323
4556,0.286
4557,0.362
4558,0.591
4559,0.576
4560,0.438
4561,0.372
4562,0.438
4563,0.369
4564,0.265
4565,0.169
4566,0.105
4567,0.101
4568,0.095
4569,0.078
4570,0.067
4571,0.064
4572,0.066
4573,0.076
4574,0.081
4575,0.102
4576,0.161
4577,0.231
4578,0.284
4579,0.346
4580,0.391
4581,0.4
4582,0.411
4583,0.505
4584,0.341
4585,0.132
4586,0.116
4587,0.166
4588,0.135
4589,0.07
4590,0.04
4591,0.027
4592,0.031
4593,0.029
4594,0.026
4595,0.024
4596,0.062
4597,0.119
4598,0.09
4599,0.042
4600,0.044
4601,0.085
4602,0.121
4603,0.272
4604,0.207
4605,0.216
4606,0.306
4607,0.29
4608,0.275
4609,0.154
4610,0.029
4611,0.03
4612,0.046
4613,0.084
4614,0.031
4615,0.01
4616,0.011
4617,0.016
4618,0.031
4619,0.079
4620,0.304
4621,0.172
4622,0.225
4623,0.144
4624,0.115
4625,0.048
4626,0.039
4627,0.07
4628,0.107
4629,0.141
4630,0.138
4631,0.094
4632,0.057
4633,0.034
4634,0.015
4635,0.01
4636,0.012
4637,0.015
4638,0.012
4639,0.01
4640,0.009
4641,0.016
4642,0.053
4643,0.048
4644,0.038
4645,0.214
4646,0.166
4647,0.227
4648,0.336
4649,0.252
4650,0.154
4651,0.278
4652,0.362
4653,0.345
4654,0.438
4655,0.42
4656,0.272
4657,0.177
4658,0.14
4659,0.105
4660,0.081
4661,0.069
4662,0.04
4663,0.012
4664,0.002
4665,0.003
4666,0.01
4667,0.017
4668,0.02
4669,0.018
4670,0.015
4671,0.049
4672,0.153
4673,0.177
4674,0.241
4675,0.173
4676,0.191
4677,0.2
4678,0.231
4679,0.178
4680,0.178
4681,0.18
4682,0.165
4683,0.19
4684,0.241
4685,0.298
4686,0.201
4687,0.097
4688,0.071
4689,0.055
4690,0.049
4691,0.054
4692,0.108
4693,0.099
4694,0.109
4695,0.11
4696,0.18
4697,0.108
4698,0.073
4699,0.086
4700,0.18
4701,0.317
4702,0.281
4703,0.335
4704,0.412
4705,0.303
4706,0.2
4707,0.133
4708,0.11
4709,0.125
4710,0.062
4711,0.02
4712,0.007
4713,0.005
4714,0.013
4715,0.069
4716,0.197
4717,0.417
4718,0.349
4719,0.593
4720,0.556
4721,0.324
4722,0.289
4723,0.359
4724,0.282
4725,0.3
4726,0.344
4727,0.281
4728,0.197
4729,0.182
4730,0.134
4731,0.082
4732,0.179
4733,0.282
4734,0.178
4735,0.158
4736,0.161
4737,0.108
4738,0.058
4739,0.078
4740,0.333
4741,0.653
4742,0.679
4743,0.409
4744,0.311
4745,0.253
4746,0.286
4747,0.205
4748,0.207
4749,0.342
4750,0.378
4751,0.262
4752,0.277
4753,0.202
4754,0.229
4755,0.392
4756,0.483
4757,0.497
4758,0.393
4759,0.356
4760,0.384
4761,0.331
4762,0.201
4763,0.169
4764,0.125
4765,0.165
4766,0.11
4767,0.082
4768,0.11
4769,0.229
4770,0.241
4771,0.307
4772,0.254
4773,0.181
4774,0.165
4775,0.112
4776,0.089
4777,0.108
4778,0.107
4779,0.125
4780,0.163
4781,0.151
4782,0.153
4783,0.191
4784,0.19
4785,0.232
4786,0.26
4787,0.256
4788,0.345
4789,0.513
4790,0.524
4791,0.588
4792,0.587
4793,0.446
4794,0.337
4795,0.367
4796,0.237
4797,0.203
4798,0.169
4799,0.252
4800,0.304
4801,0.393
4802,0.309
4803,0.225
4804,0.183
4805,0.2
4806,0.143
4807,0.118
4808,0.143
4809,0.144
4810,0.158
4811,0.187
4812,0.232
4813,0.31
4814,0.305
4815,0.396
4816,0.333
4817,0.375
4818,0.222
4819,0.192
4820,0.32
4821,0.339
4822,0.346
4823,0.336
4824,0.245
4825,0.143
4826,0.143
4827,0.1
4828,0.123
4829,0.134
4830,0.119
4831,0.121
4832,0.126
4833,0.126
4834,0.134
4835,0.112
4836,0.129
4837,0.169
4838,0.299
4839,0.265
4840,0.32
4841,0.496
4842,0.382
4843,0.387
4844,0.343
4845,0.227
4846,0.222
4847,0.218
4848,0.155
4849,0.131
4850,0.112
4851,0.094
4852,0.09
4853,0.151
4854,0.153
4855,0.064
4856,0.024
4857,0.014
4858,0.033
4859,0.139
4860,0.298
4861,0.219
4862,0.239
4863,0.371
4864,0.489
4865,0.576
4866,0.525
4867,0.481
4868,0.328
4869,0.22
4870,0.376
4871,0.367
4872,0.293
4873,0.183
4874,0.115
4875,0.094
4876,0.063
4877,0.053
4878,0.038
4879,0.035
4880,0.082
4881,0.188
4882,0.26
4883,0.278
4884,0.341
4885,0.333
4886,0.414
4887,0.415
4888,0.477
4889,0.445
4890,0.447
4891,0.472
4892,0.567
4893,0.624
4894,0.659
4895,0.7
4896,0.726
4897,0.658
4898,0.531
4899,0.368
4900,0.261
4901,0.177
4902,0.103
4903,0.054
4904,0.058
4905,0.09
4906,0.083
4907,0.087
4908,0.142
4909,0.217
4910,0.181
4911,0.184
4912,0.229
4913,0.265
4914,0.314
4915,0.407
4916,0.584
4917,0.563
4918,0.443
4919,0.34
4920,0.288
4921,0.362
4922,0.49
4923,0.531
4924,0.608
4925,0.706
4926,0.605
4927,0.584
4928,0.477
4929,0.282
4930,0.11
4931,0.095
4932,0.163
4933,0.24
4934,0.486
4935,0.521
4936,0.398
4937,0.287
4938,0.306
4939,0.213
4940,0.154
4941,0.18
4942,0.172
4943,0.136
4944,0.1
4945,0.111
4946,0.068
4947,0.036
4948,0.02
4949,0.023
4950,0.015
4951,0.004
4952,0.004
4953,0.009
4954,0.011
4955,0.032
4956,0.063
4957,0.073
4958,0.128
4959,0.229
4960,0.129
4961,0.102
4962,0.107
4963,0.078
4964,0.048
4965,0.045
4966,0.032
4967,0.037
4968,0.069
4969,0.068
4970,0.062
4971,0.071
4972,0.073
4973,0.059
4974,0.041
4975,0.044
4976,0.042
4977,0.037
4978,0.042
4979,0.071
4980,0.098
4981,0.122
4982,0.221
4983,0.097
4984,0.102
4985,0.122
4986,0.076
4987,0.099
4988,0.169
4989,0.099
4990,0.045
4991,0.027
4992,0.024
4993,0.063
4994,0.124
4995,0.134
4996,0.11
4997,0.067
4998,0.045
4999,0.028
5000,0.028
5001,0.023
5002,0.014
5003,0.025
5004,0.095
5005,0.135
5006,0.17
5007,0.057
5008,0.028
5009,0.085
5010,0.157
5011,0.173
5012,0.238
5013,0.166
5014,0.275
5015,0.173
5016,0.118
5017,0.067
5018,0.039
5019,0.021
5020,0.021
5021,0.024
5022,0.018
5023,0.003
5024,0.0
5025,0.0
5026,0.002
5027,0.006
5028,0.074
5029,0.073
5030,0.193
5031,0.17
5032,0.11
5033,0.087
5034,0.083
5035,0.128
5036,0.136
5037,0.135
5038,0.114
5039,0.122
5040,0.178
5041,0.151
5042,0.094
5043,0.062
5044,0.045
5045,0.023
5046,0.01
5047,0.002
5048,0.0
5049,0.001
5050,0.001
5051,0.002
5052,0.006
5053,0.025
5054,0.02
5055,0.011
5056,0.031
5057,0.045
5058,0.08
5059,0.283
5060,0.502
5061,0.612
5062,0.606
5063,0.547
5064,0.484
5065,0.366
5066,0.238
5067,0.155
5068,0.091
5069,0.04
5070,0.022
5071,0.004
5072,0.009
5073,0.019
5074,0.026
5075,0.024
5076,0.049
5077,0.037
5078,0.053
5079,0.164
5080,0.257
5081,0.063
5082,0.095
5083,0.219
5084,0.358
5085,0.355
5086,0.249
5087,0.228
5088,0.225
5089,0.202
5090,0.162
5091,0.148
5092,0.163
5093,0.173
5094,0.11
5095,0.088
5096,0.098
5097,0.148
5098,0.183
5099,0.2
5100,0.243
5101,0.315
5102,0.383
5103,0.405
5104,0.459
5105,0.494
5106,0.479
5107,0.426
5108,0.425
5109,0.442
5110,0.328
5111,0.305
5112,0.311
5113,0.257
5114,0.199
5115,0.213
5116,0.238
5117,0.253
5118,0.196
5119,0.153
5120,0.139
5121,0.185
5122,0.258
5123,0.288
5124,0.278
5125,0.333
5126,0.345
5127,0.388
5128,0.43
5129,0.331
5130,0.395
5131,0.379
5132,0.353
5133,0.282
5134,0.285
5135,0.374
5136,0.308
5137,0.216
5138,0.191
5139,0.229
5140,0.235
5141,0.221
5142,0.241
5143,0.268
5144,0.264
5145,0.278
5146,0.267
5147,0.267
5148,0.323
5149,0.309
5150,0.272
5151,0.268
5152,0.218
5153,0.236
5154,0.239
5155,0.274
5156,0.253
5157,0.271
5158,0.273
5159,0.249
5160,0.283
5161,0.332
5162,0.349
5163,0.398
5164,0.477
5165,0.556
5166,0.44
5167,0.328
5168,0.27
5169,0.21
5170,0.143
5171,0.111
5172,0.103
5173,0.126
5174,0.11
5175,0.047
5176,0.027
5177,0.025
5178,0.028
5179,0.105
5180,0.169
5181,0.165
5182,0.124
5183,0.091
5184,0.1
5185,0.107
5186,0.127
5187,0.192
5188,0.173
5189,0.204
5190,0.178
5191,0.093
5192,0.055
5193,0.038
5194,0.019
5195,0.023
5196,0.103
5197,0.117
5198,0.03
5199,0.04
5200,0.11
5201,0.349
5202,0.477
5203,0.491
5204,0.381
5205,0.392
5206,0.351
5207,0.153
5208,0.08
5209,0.054
5210,0.207
5211,0.292
5212,0.315
5213,0.366
5214,0.287
5215,0.306
5216,0.367
5217,0.335
5218,0.199
5219,0.153
5220,0.117
5221,0.125
5222,0.149
5223,0.172
5224,0.117
5225,0.193
5226,0.247
5227,0.236
5228,0.182
5229,0.162
5230,0.245
5231,0.257
5232,0.164
5233,0.105
5234,0.096
5235,0.098
5236,0.09
5237,0.075
5238,0.042
5239,0.03
5240,0.069
5241,0.089
5242,0.112
5243,0.168
5244,0.182
5245,0.294
5246,0.215
5247,0.216
5248,0.358
5249,0.356
5250,0.265
5251,0.265
5252,0.239
5253,0.377
5254,0.497
5255,0.539
5256,0.617
5257,0.697
5258,0.799
5259,0.747
5260,0.706
5261,0.652
5262,0.479
5263,0.352
5264,0.343
5265,0.407
5266,0.41
5267,0.456
5268,0.475
5269,0.432
5270,0.405
5271,0.377
5272,0.332
5273,0.275
5274,0.235
5275,0.209
5276,0.176
5277,0.131
5278,0.107
5279,0.1
5280,0.098
5281,0.081
5282,0.063
5283,0.071
5284,0.069
5285,0.069
5286,0.052
5287,0.02
5288,0.01
5289,0.013
5290,0.02
5291,0.044
5292,0.062
5293,0.072
5294,0.08
5295,0.076
5296,0.091
5297,0.122
5298,0.152
5299,0.213
5300,0.299
5301,0.282
5302,0.256
5303,0.202
5304,0.176
5305,0.116
5306,0.146
5307,0.206
5308,0.292
5309,0.339
5310,0.278
5311,0.213
5312,0.262
5313,0.312
5314,0.295
5315,0.316
5316,0.418
5317,0.526
5318,0.545
5319,0.585
5320,0.582
5321,0.584
5322,0.504
5323,0.503
5324,0.507
5325,0.518
5326,0.579
5327,0.561
5328,0.474
5329,0.375
5330,0.311
5331,0.288
5332,0.258
5333,0.233
5334,0.144
5335,0.062
5336,0.027
5337,0.012
5338,0.005
5339,0.007
5340,0.03
5341,0.042
5342,0.092
5343,0.19
5344,0.24
5345,0.35
5346,0.397
5347,0.482
5348,0.595
5349,0.514
5350,0.554
5351,0.749
5352,0.731
5353,0.621
5354,0.466
5355,0.367
5356,0.332
5357,0.231
5358,0.107
5359,0.016
5360,0.027
5361,0.044
5362,0.035
5363,0.062
5364,0.113
5365,0.24
5366,0.22
5367,0.219
5368,0.333
5369,0.308
5370,0.197
5371,0.134
5372,0.22
5373,0.379
5374,0.544
5375,0.567
5376,0.509
5377,0.454
5378,0.411
5379,0.436
5380,0.424
5381,0.421
5382,0.327
5383,0.21
5384,0.172
5385,0.171
5386,0.138
5387,0.12
5388,0.202
5389,0.316
5390,0.277
5391,0.264
5392,0.198
5393,0.095
5394,0.145
5395,0.189
5396,0.142
5397,0.129
5398,0.107
5399,0.125
5400,0.145
5401,0.153
5402,0.17
5403,0.163
5404,0.16
5405,0.213
5406,0.217
5407,0.188
5408,0.176
5409,0.15
5410,0.099
5411,0.075
5412,0.148
5413,0.156
5414,0.224
5415,0.41
5416,0.304
5417,0.399
5418,0.4
5419,0.421
5420,0.284
5421,0.144
5422,0.068
5423,0.097
5424,0.09
5425,0.105
5426,0.159
5427,0.232
5428,0.192
5429,0.207
5430,0.163
5431,0.096
5432,0.058
5433,0.033
5434,0.023
5435,0.023
5436,0.062
5437,0.201
5438,0.328
5439,0.345
5440,0.198
5441,0.139
5442,0.176
5443,0.302
5444,0.155
5445,0.132
5446,0.075
5447,0.144
5448,0.12
5449,0.051
5450,0.021
5451,0.011
5452,0.005
5453,0.006
5454,0.008
5455,0.002
5456,0.001
5457,0.003
5458,0.014
5459,0.029
5460,0.046
5461,0.073
5462,0.113
5463,0.165
5464,0.301
5465,0.414
5466,0.536
5467,0.616
5468,0.509
5469,0.453
5470,0.451
5471,0.439
5472,0.394
5473,0.386
5474,0.337
5475,0.237
5476,0.165
5477,0.212
5478,0.165
5479,0.082
5480,0.072
5481,0.084
5482,0.111
5483,0.138
5484,0.221
5485,0.443
5486,0.202
5487,0.151
5488,0.187
5489,0.241
5490,0.203
5491,0.206
5492,0.14
5493,0.166
5494,0.214
5495,0.305
5496,0.422
5497,0.507
5498,0.536
5499,0.547
5500,0.54
5501,0.531
5502,0.41
5503,0.219
5504,0.215
5505,0.254
5506,0.22
5507,0.165
5508,0.169
5509,0.252
5510,0.264
5511,0.364
5512,0.353
5513,0.363
5514,0.241
5515,0.178
5516,0.216
5517,0.363
5518,0.399
5519,0.379
5520,0.362
5521,0.405
5522,0.491
5523,0.493
5524,0.503
5525,0.57
5526,0.522
5527,0.36
5528,0.352
5529,0.451
5530,0.467
5531,0.435
5532,0.382
5533,0.37
5534,0.394
5535,0.551
5536,0.663
5537,0.578
5538,0.461
5539,0.477
5540,0.401
5541,0.338
5542,0.344
5543,0.473
5544,0.582
5545,0.628
5546,0.68
5547,0.732
5548,0.687
5549,0.687
5550,0.628
5551,0.564
5552,0.644
5553,0.73
5554,0.749
5555,0.818
5556,0.88
5557,0.886
5558,0.89
5559,0.841
5560,0.79
5561,0.71
5562,0.456
5563,0.336
5564,0.313
5565,0.371
5566,0.413
5567,0.437
5568,0.424
5569,0.455
5570,0.46
5571,0.41
5572,0.369
5573,0.362
5574,0.354
5575,0.244
5576,0.324
5577,0.485
5578,0.551
5579,0.564
5580,0.549
5581,0.543
5582,0.523
5583,0.485
5584,0.455
5585,0.425
5586,0.335
5587,0.266
5588,0.246
5589,0.229
5590,0.201
5591,0.122
5592,0.084
5593,0.06
5594,0.055
5595,0.078
5596,0.12
5597,0.124
5598,0.084
5599,0.041
5600,0.028
5601,0.026
5602,0.041
5603,0.039
5604,0.067
5605,0.149
5606,0.374
5607,0.4
5608,0.457
5609,0.389
5610,0.293
5611,0.405
5612,0.322
5613,0.182
5614,0.149
5615,0.09
5616,0.11
5617,0.138
5618,0.173
5619,0.159
5620,0.124
5621,0.093
5622,0.075
5623,0.058
5624,0.067
5625,0.094
5626,0.108
5627,0.145
5628,0.278
5629,0.197
5630,0.255
5631,0.264
5632,0.145
5633,0.126
5634,0.084
5635,0.159
5636,0.176
5637,0.205
5638,0.231
5639,0.232
5640,0.205
5641,0.181
5642,0.175
5643,0.118
5644,0.106
5645,0.123
5646,0.136
5647,0.148
5648,0.221
5649,0.265
5650,0.234
5651,0.229
5652,0.231
5653,0.21
5654,0.169
5655,0.154
5656,0.137
5657,0.1
5658,0.074
5659,0.087
5660,0.141
5661,0.178
5662,0.216
5663,0.257
5664,0.302
5665,0.282
5666,0.237
5667,0.216
5668,0.174
5669,0.129
5670,0.084
5671,0.041
5672,0.029
5673,0.057
5674,0.138
5675,0.228
5676,0.282
5677,0.363
5678,0.451
5679,0.487
5680,0.475
5681,0.34
5682,0.226
5683,0.154
5684,0.092
5685,0.09
5686,0.119
5687,0.189
5688,0.293
5689,0.438
5690,0.63
5691,0.66
5692,0.499
5693,0.392
5694,0.427
5695,0.438
5696,0.594
5697,0.568
5698,0.487
5699,0.349
5700,0.411
5701,0.343
5702,0.209
5703,0.438
5704,0.508
5705,0.556
5706,0.516
5707,0.505
5708,0.617
5709,0.708
5710,0.546
5711,0.459
5712,0.59
5713,0.608
5714,0.645
5715,0.735
5716,0.773
5717,0.663
5718,0.614
5719,0.527
5720,0.569
5721,0.6
5722,0.436
5723,0.319
5724,0.28
5725,0.356
5726,0.196
5727,0.071
5728,0.066
5729,0.09
5730,0.11
5731,0.152
5732,0.151
5733,0.091
5734,0.156
5735,0.265
5736,0.278
5737,0.397
5738,0.485
5739,0.544
5740,0.592
5741,0.581
5742,0.508
5743,0.405
5744,0.372
5745,0.282
5746,0.197
5747,0.133
5748,0.103
5749,0.103
5750,0.16
5751,0.201
5752,0.212
5753,0.166
5754,0.227
5755,0.21
5756,0.166
5757,0.162
5758,0.182
5759,0.23
5760,0.25
5761,0.268
5762,0.234
5763,0.203
5764,0.192
5765,0.192
5766,0.154
5767,0.116
5768,0.099
5769,0.083
5770,0.073
5771,0.054
5772,0.063
5773,0.082
5774,0.128
5775,0.147
5776,0.193
5777,0.309
5778,0.32
5779,0.369
5780,0.352
5781,0.373
5782,0.309
5783,0.23
5784,0.174
5785,0.099
5786,0.054
5787,0.023
5788,0.013
5789,0.01
5790,0.007
5791,0.002
5792,0.0
5793,0.002
5794,0.014
5795,0.011
5796,0.006
5797,0.015
5798,0.027
5799,0.074
5800,0.219
5801,0.202
5802,0.241
5803,0.265
5804,0.227
5805,0.269
5806,0.135
5807,0.177
5808,0.206
5809,0.121
5810,0.14
5811,0.214
5812,0.252
5813,0.222
5814,0.188
5815,0.099
5816,0.08
5817,0.118
5818,0.12
5819,0.1
5820,0.124
5821,0.214
5822,0.275
5823,0.354
5824,0.403
5825,0.514
5826,0.459
5827,0.254
5828,0.3
5829,0.143
5830,0.216
5831,0.312
5832,0.298
5833,0.41
5834,0.563
5835,0.574
5836,0.602
5837,0.658
5838,0.628
5839,0.465
5840,0.423
5841,0.358
5842,0.26
5843,0.181
5844,0.135
5845,0.092
5846,0.069
5847,0.05
5848,0.039
5849,0.039
5850,0.095
5851,0.158
5852,0.211
5853,0.211
5854,0.214
5855,0.255
5856,0.245
5857,0.234
5858,0.205
5859,0.166
5860,0.101
5861,0.1
5862,0.095
5863,0.058
5864,0.026
5865,0.023
5866,0.017
5867,0.038
5868,0.142
5869,0.206
5870,0.312
5871,0.352
5872,0.472
5873,0.511
5874,0.459
5875,0.445
5876,0.412
5877,0.282
5878,0.235
5879,0.26
5880,0.269
5881,0.2
5882,0.142
5883,0.169
5884,0.212
5885,0.324
5886,0.281
5887,0.284
5888,0.455
5889,0.666
5890,0.596
5891,0.49
5892,0.376
5893,0.32
5894,0.303
5895,0.341
5896,0.207
5897,0.279
5898,0.345
5899,0.308
5900,0.322
5901,0.312
5902,0.364
5903,0.345
5904,0.272
5905,0.215
5906,0.195
5907,0.226
5908,0.24
5909,0.246
5910,0.241
5911,0.137
5912,0.088
5913,0.068
5914,0.041
5915,0.035
5916,0.065
5917,0.065
5918,0.054
5919,0.125
5920,0.177
5921,0.172
5922,0.166
5923,0.26
5924,0.311
5925,0.294
5926,0.269
5927,0.304
5928,0.465
5929,0.527
5930,0.642
5931,0.658
5932,0.495
5933,0.329
5934,0.28
5935,0.161
5936,0.102
5937,0.092
5938,0.18
5939,0.273
5940,0.212
5941,0.147
5942,0.32
5943,0.377
5944,0.257
5945,0.317
5946,0.498
5947,0.204
5948,0.122
5949,0.192
5950,0.188
5951,0.149
5952,0.128
5953,0.175
5954,0.071
5955,0.099
5956,0.226
5957,0.265
5958,0.365
5959,0.229
5960,0.446
5961,0.664
5962,0.693
5963,0.769
5964,0.827
5965,0.913
5966,0.942
5967,0.886
5968,0.832
5969,0.733
5970,0.609
5971,0.535
5972,0.451
5973,0.367
5974,0.278
5975,0.262
5976,0.204
5977,0.155
5978,0.119
5979,0.075
5980,0.041
5981,0.018
5982,0.011
5983,0.003
5984,0.001
5985,0.008
5986,0.019
5987,0.042
5988,0.089
5989,0.139
5990,0.19
5991,0.25
5992,0.313
5993,0.352
5994,0.363
5995,0.402
5996,0.425
5997,0.438
5998,0.435
5999,0.484
6000,0.49
6001,0.502
6002,0.485
6003,0.421
6004,0.434
6005,0.467
6006,0.442
6007,0.275
6008,0.227
6009,0.262
6010,0.286
6011,0.25
6012,0.223
6013,0.249
6014,0.286
6015,0.322
6016,0.413
6017,0.433
6018,0.42
6019,0.368
6020,0.345
6021,0.371
6022,0.447
6023,0.502
6024,0.533
6025,0.503
6026,0.466
6027,0.485
6028,0.466
6029,0.454
6030,0.398
6031,0.329
6032,0.316
6033,0.32
6034,0.324
6035,0.222
6036,0.098
6037,0.108
6038,0.313
6039,0.286
6040,0.198
6041,0.184
6042,0.19
6043,0.14
6044,0.122
6045,0.094
6046,0.094
6047,0.092
6048,0.073
6049,0.074
6050,0.066
6051,0.062
6052,0.054
6053,0.046
6054,0.064
6055,0.078
6056,0.103
6057,0.115
6058,0.111
6059,0.101
6060,0.1
6061,0.105
6062,0.107
6063,0.091
6064,0.063
6065,0.046
6066,0.048
6067,0.052
6068,0.05
6069,0.042
6070,0.043
6071,0.068
6072,0.108
6073,0.103
6074,0.086
6075,0.088
6076,0.101
6077,0.117
6078,0.124
6079,0.093
6080,0.05
6081,0.032
6082,0.023
6083,0.026
6084,0.058
6085,0.116
6086,0.16
6087,0.178
6088,0.178
6089,0.177
6090,0.227
6091,0.285
6092,0.329
6093,0.403
6094,0.453
6095,0.466
6096,0.482
6097,0.558
6098,0.661
6099,0.726
6100,0.733
6101,0.756
6102,0.758
6103,0.653
6104,0.593
6105,0.682
6106,0.742
6107,0.749
6108,0.689
6109,0.632
6110,0.607
6111,0.584
6112,0.56
6113,0.481
6114,0.49
6115,0.498
6116,0.568
6117,0.729
6118,0.72
6119,0.717
6120,0.671
6121,0.642
6122,0.466
6123,0.332
6124,0.236
6125,0.182
6126,0.139
6127,0.063
6128,0.04
6129,0.046
6130,0.049
6131,0.055
