Time_Index,Arizona_Solar,BANC_Biogas,BANC_Biomass,BANC_CCGT1,BANC_CCGT2,BANC_Geothermal,BANC_Geothermal_New_Planned,BANC_Hydro,BANC_Li_Battery,BANC_Li_Battery_New_Planned,BANC_Peaker1,BANC_Peaker2,BANC_Reciprocating_Engine,BANC_Solar,BANC_Solar_New_Planned,BANC_Wind,BANC_Wind_New_Planned,Baja_California_Wind,CAISO_Adiabatic_CAES_24hr,CAISO_Advanced_CCGT,CAISO_Advanced_CCGT_CCS_95,CAISO_Advanced_Nuclear_SMR,CAISO_Aero_CT,CAISO_Allam_Cycle_100,CAISO_Biogas,CAISO_Biomass,CAISO_CCGT1,CAISO_CCGT1_Retrofit_CCS_90,CAISO_CCGT2,CAISO_CCGT_Remote,CAISO_CHP,CAISO_Coal,CAISO_Enhanced_Geothermal_Systems,CAISO_Flow_Battery_8hr_Dispatch,CAISO_Generic_Energy_Storage_100hr,CAISO_Generic_Energy_Storage_24hr,CAISO_Geothermal,CAISO_Hydro,CAISO_Li_Battery_4hr_Baseline,CAISO_Li_Battery_4hr_Dispatch,CAISO_Li_Battery_8hr_Baseline,CAISO_Li_Battery_8hr_Dispatch,CAISO_New_Pumped_Storage_12hr,CAISO_New_Reciprocating_Engine,CAISO_Nuclear,CAISO_Peaker1,CAISO_Peaker2,CAISO_Pumped_Hydro,CAISO_Reciprocating_Engine,CAISO_ST,CAISO_Solar,CAISO_Wind,Cape_Mendocino_Offshore_Wind,Central_Nevada_Geothermal,Central_Valley_North_Los_Banos_Wind,Customer_PV,Del_Norte_Offshore_Wind,Distributed_Solar,Greater_Imperial_Geothermal,Greater_Imperial_Solar,Greater_Imperial_Wind,Greater_Kramer_Solar,Greater_LA_Solar,Humboldt_Bay_Offshore_Wind,IID_Biogas,IID_Biomass,IID_CCGT1,IID_Geothermal,IID_Geothermal_New_Planned,IID_Li_Battery,IID_Li_Battery_New_Planned,IID_Peaker1,IID_Peaker2,IID_ST,IID_Solar,IID_Solar_New_Planned,Idaho_Wind,InState_Biomass,Inyokern_North_Kramer_Geothermal,LDWP_Biogas,LDWP_CCGT1,LDWP_CCGT2,LDWP_CHP,LDWP_Coal,LDWP_Geothermal,LDWP_Geothermal_New_Planned,LDWP_Hydro,LDWP_Li_Battery,LDWP_Li_Battery_New_Planned,LDWP_Nuclear,LDWP_Peaker1,LDWP_Peaker1_New_Planned,LDWP_Pumped_Hydro,LDWP_ST,LDWP_Solar,LDWP_Solar_New_Planned,LDWP_Wind,LDWP_Wind_New_Planned,Morro_Bay_Offshore_Wind,NW_Biogas,NW_Biomass,NW_CCGT1,NW_CCGT2,NW_Coal,NW_Geothermal,NW_Hydro,NW_Hydro_for_CAISO,NW_Li_Battery,NW_Li_Battery_New_Planned,NW_Nuclear,NW_Nuclear_New_Planned,NW_Peaker1,NW_Peaker1_New_Planned,NW_Peaker2,NW_Pumped_Hydro,NW_Reciprocating_Engine,NW_Solar,NW_Solar_New_Planned,NW_Wind,NW_Wind_New_Planned,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,Northern_Nevada_Geothermal,Pacific_Northwest_Geothermal,Riverside_Solar,SW_Biogas,SW_Biomass,SW_CCGT1,SW_CCGT2,SW_Coal,SW_Geothermal,SW_Hydro,SW_Li_Battery,SW_Li_Battery_New_Planned,SW_Nuclear,SW_Peaker1,SW_Peaker1_New_Planned,SW_Peaker2,SW_Pumped_Hydro,SW_Reciprocating_Engine,SW_ST,SW_Solar,SW_Solar_New_Planned,SW_Wind,SW_Wind_New_Planned,Solano_Wind,Southern_NV_Eldorado_Solar,Southern_NV_Eldorado_Wind,Southern_PGAE_Solar,Tehachapi_Solar,Tehachapi_Wind,Utah_Geothermal,Utah_Wind,Wyoming_Wind
27,0.0,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4632612563,0.4632612563,0.28757644,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2084293656,0.2563426558,1.0,0.4006964189,0.0,0.4091306439,0.0,1.0,0.0,0.28757644,0.0,0.0,0.4982385279,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5047994363,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0655924967,0.0655924967,0.2520258826,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.0,0.0,0.09297749,0.09297749,0.4538334708,1.0,0.0,0.3176952304,1.0,1.0,0.0,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.551593686,0.551593686,0.387048073,0.0,0.5906969496,0.0,0.0,0.0,1.0,0.0931847186,0.8885951063
28,0.0,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4563238233,0.4563238233,0.2654551753,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2053895233,0.2760613216,1.0,0.3777994807,0.0,0.4720738198,0.0,1.0,0.0,0.2654551753,0.0,0.0,0.5380976101,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3547239282,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0562221401,0.0562221401,0.2880295801,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.0,0.0,0.1459053455,0.1459053455,0.442487634,1.0,0.0,0.3685264672,1.0,1.0,0.0,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5439490439,0.5439490439,0.3628575685,0.0,0.626862069,0.0,0.0,0.0,1.0,0.079872616,0.8985793209
29,0.0,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4592609439,0.4592609439,0.2322732784,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2082236744,0.3154986533,1.0,0.3663510116,0.0,0.5245264665,0.0,1.0,0.0,0.2322732784,0.0,0.0,0.5978862335,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2728645602,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0562221401,0.0562221401,0.3000308126,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.0,0.0,0.2081089614,0.2081089614,0.4651793076,1.0,0.0,0.4320655133,1.0,1.0,0.0,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5156158163,0.5156158163,0.3265718116,0.0,0.6871372679,0.0,0.0,0.0131063559,1.0,0.079872616,0.8985793209
30,0.0,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4309742789,0.4309742789,0.1769701169,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2052876579,0.3647953178,1.0,0.3663510116,0.0,0.5664885838,0.0,1.0,0.0,0.1769701169,0.0,0.0,0.6377453157,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2182916481,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0468517834,0.0468517834,0.3120320451,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.0,0.0,0.2613755464,0.2613755464,0.4651793076,1.0,0.0,0.4701889409,1.0,1.0,0.0,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.467126944,0.467126944,0.3023813071,0.0,0.7353574271,0.0,0.0,0.0262127118,1.0,0.0665605133,0.8586424622
31,0.0,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.0126362953,0.0126362953,0.2783294046,0.2783294046,0.1327275877,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2293850406,0.1589833293,0.4140919824,1.0,0.3320056043,0.0429260005,0.5559980545,0.061023133,1.0,0.3677706105,0.1327275877,0.3341745736,0.0,0.6277805451,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2258094064,0.2258094064,0.1773619641,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1062540168,0.1062540168,0.0374814267,0.0374814267,0.3120320451,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.0142918944,0.0142918944,0.2809686368,0.2809686368,0.2723000825,1.0,0.1134952108,0.4828967501,1.0,1.0,0.3677706105,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0697100633,0.0697100633,0.2788153845,0.2788153845,0.2540002979,0.3787576539,0.6871372679,0.2303292789,0.2956683964,0.0262127118,1.0,0.0532484106,0.5491318072
32,0.0,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.0569878823,0.0569878823,0.4365853908,0.4365853908,0.0663637938,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.576710889,0.126918543,0.4042326495,1.0,0.206072444,0.1659805355,0.5035454078,0.2318879056,1.0,0.7735864566,0.0663637938,0.7673638356,0.0767066423,0.5679919218,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5088697312,0.5088697312,0.06821614,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2760393522,0.2760393522,0.0,0.0,0.3000308126,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.111337302,0.111337302,0.210106185,0.210106185,0.2496084089,1.0,0.5800866332,0.2795718027,1.0,1.0,0.7735864566,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1350774835,0.1350774835,0.1047621745,0.1047621745,0.1451430274,0.7575153078,0.5545318303,0.7165799788,0.7514905076,0.0262127118,1.0,0.0,0.309510655
33,0.4585829697,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.504313802,0.504313802,0.4251107123,0.4251107123,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7259631815,0.0906108696,0.3253579862,1.0,0.1602785676,0.2947585371,0.3986401145,0.4515711845,1.0,0.8877221633,0.0,0.8787553601,0.1022755231,0.4982385279,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7135885428,0.7135885428,0.013643228,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5898161775,0.5898161775,0.0374814267,0.0374814267,0.2880295801,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.4798619066,0.4798619066,0.0512015794,0.0512015794,0.1928792251,1.0,0.5170337383,0.0381234276,1.0,1.0,0.8877221633,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.530237682,0.530237682,0.0735982452,0.0735982452,0.1330477751,0.8585173488,0.397816313,0.8701328314,0.8623661563,0.0,1.0,0.0532484106,0.2096685082
34,0.7861422338,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.7908383391,0.7908383391,0.3930868642,0.3930868642,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8010371347,0.0885923729,0.23662399,1.0,0.1144846911,0.4510091791,0.3042253506,0.6712544635,1.0,0.9130856537,0.0,0.9035090322,0.4730242941,0.4583794457,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8329239337,0.8329239337,0.0,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8045611379,0.8045611379,0.1610404627,0.1610404627,0.2760283476,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.7311176528,0.7311176528,0.0079801738,0.0079801738,0.1701875515,1.0,0.8449087918,0.0,1.0,1.0,0.9130856537,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.804430457,0.804430457,0.1104585249,0.1104585249,0.1330477751,0.8963931142,0.229045756,0.9085210445,0.8993247058,0.0131063559,1.0,0.2129936426,0.0998421468
35,0.8778588277,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.8779499998,0.8779499998,0.3770749402,0.3770749402,0.0110606323,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8158033287,0.0833757512,0.1577493266,1.0,0.0801392838,0.5620444338,0.2098105866,0.781096103,1.0,0.9130856537,0.0110606323,0.7673638356,0.9204797075,0.3985908223,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8810042138,0.8810042138,0.0,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8478292301,0.8478292301,0.2360033161,0.2360033161,0.2640271151,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.7974670792,0.7974670792,0.0010143244,0.0010143244,0.1815333883,1.0,0.8449087918,0.0,1.0,1.0,0.9130856537,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8720141509,0.8720141509,0.1549983936,0.1549983936,0.1330477751,0.7575153078,0.1205503979,0.9085210445,0.8993247058,0.0524254236,1.0,0.3194904639,0.0698895027
36,0.9040635689,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.8986407358,0.8986407358,0.3434509672,0.3434509672,0.0110606323,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8389573883,0.0753351851,0.0985933291,1.0,0.0457938764,0.6347324614,0.1468674106,0.8299146094,1.0,0.9130856537,0.0110606323,0.9158858683,0.9076952671,0.3288374284,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8947414366,0.8947414366,0.0,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87035581,0.87035581,0.2697798242,0.2697798242,0.2520258826,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.8480229122,0.8480229122,0.0,0.0,0.2269167354,1.0,0.693581844,0.0254156184,1.0,1.0,0.9130856537,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8951119625,0.8951119625,0.1836199334,0.1836199334,0.1088572705,0.7701405629,0.0602751989,0.9085210445,0.8993247058,0.0655317796,1.0,0.3727388745,0.0599052881
37,0.9040635689,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.8986407358,0.8986407358,0.3167644271,0.3167644271,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.842078657,0.0725394339,0.0591559975,1.0,0.0343454073,0.630153688,0.1153958226,0.8177099828,1.0,0.9130856537,0.0,0.9158858683,0.9076952671,0.2889783462,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8848635631,0.8848635631,0.0,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8622820654,0.8622820654,0.2660749056,0.2660749056,0.2400246501,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.843560245,0.843560245,0.0,0.0,0.2496084089,1.0,0.8322982128,0.0635390461,1.0,1.0,0.9130856537,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8933105212,0.8933105212,0.2013118193,0.2013118193,0.1088572705,0.7575153078,0.0120550398,0.9085210445,0.8993247058,0.0786381355,1.0,0.3727388745,0.0599052881
38,0.9040635689,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.8954470638,0.8954470638,0.3039527529,0.3039527529,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8109607494,0.0745991933,0.0492966646,1.0,0.0457938764,0.6078321678,0.125886352,0.6224359571,1.0,0.9004039085,0.0,0.9035090322,0.9076952671,0.2690488051,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8394389276,0.8394389276,0.0,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.841130103,0.841130103,0.2342589169,0.2342589169,0.2400246501,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.8293206535,0.8293206535,0.0014716274,0.0014716274,0.2496084089,1.0,0.8322982128,0.0762468553,1.0,1.0,0.9004039085,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8991690194,0.8991690194,0.1844499231,0.1844499231,0.1572382797,0.8963931142,0.0,0.9085210445,0.8007685737,0.0655317796,1.0,0.3328025665,0.0599052881
39,0.9040635689,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.8894237985,0.8894237985,0.3095531902,0.3095531902,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76965525,0.0832168306,0.0690153304,1.0,0.0572423456,0.5082438465,0.1468674106,0.5125943176,1.0,0.8750404181,0.0,0.8911321961,0.8821263863,0.2790135756,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7683454036,0.7683454036,0.013643228,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7996091024,0.7996091024,0.1967774902,0.1967774902,0.2760283476,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.7826211954,0.7826211954,0.0253394651,0.0253394651,0.2269167354,1.0,0.8070770549,0.0762468553,1.0,1.0,0.8750404181,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8702861025,0.8702861025,0.1449948335,0.1449948335,0.2419050456,0.5807617359,0.0,0.9085210445,0.8870051893,0.0393190677,1.0,0.2795541559,0.0599052881
40,0.8909611983,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.8677738964,0.8677738964,0.3533148461,0.3533148461,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.662151956,0.0943430916,0.1084526621,1.0,0.0801392838,0.3353951509,0.1363768813,0.4149573047,1.0,0.7609047114,0.0,0.7921175077,0.7926353037,0.2690488051,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6341744677,0.6341744677,0.054572912,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7471759575,0.7471759575,0.1499257068,0.1499257068,0.3240332776,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.7208110628,0.7208110628,0.0708189077,0.0708189077,0.1815333883,1.0,0.74402416,0.0635390461,1.0,1.0,0.7609047114,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8509148365,0.8509148365,0.1062911029,0.1062911029,0.3386670639,0.6943890321,0.0,0.8317446182,0.7884490572,0.0131063559,1.0,0.2129936426,0.0599052881
41,0.8516540866,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.8073059763,0.8073059763,0.5734707957,0.5734707957,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3238416445,0.1304508617,0.1577493266,1.0,0.103036222,0.1522442153,0.094414764,0.1098416395,1.0,0.3931341009,0.0,0.4579429341,0.4858087345,0.2192249523,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3630645432,0.3630645432,0.1637187361,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5720487372,0.5720487372,0.1218146368,0.1218146368,0.3840394401,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.606292995,0.606292995,0.1808872374,0.1808872374,0.1248042045,1.0,0.5422548962,0.0508312369,1.0,1.0,0.3931341009,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7561231257,0.7561231257,0.068618307,0.068618307,0.5200958481,0.2777556128,0.0120550398,0.5630271262,0.3819050121,0.0,1.0,0.1730573346,0.0599052881
42,0.7075280104,0.93,0.93,1.0,1.0,1.0,1.0,0.5202,1.0,1.0,1.0,1.0,1.0,0.6417172794,0.6417172794,0.8309879015,0.8309879015,0.0884850584,1.0,1.0,1.0,1.0,1.0,1.0,0.952461926,0.924053604,1.0,1.0,1.0,1.0,0.949035455,1.0,1.0,1.0,1.0,1.0,0.9914199,0.50311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0161184883,0.1827018913,0.1873273254,1.0,0.2289693822,0.0131639735,0.0524526466,0.0,1.0,0.0,0.0884850584,0.0,0.0,0.1594363289,0.93,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1042024325,0.1042024325,0.3001510162,0.924053604,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3724325801,0.3724325801,0.1124442801,0.1124442801,0.4200431376,0.93,0.93,0.57,0.57,0.57,1.0,0.56607,0.56607,1.0,1.0,1.0,1.0,0.89,0.89,0.89,1.0,0.89,0.4378507528,0.4378507528,0.3348513044,0.3348513044,0.1021125309,1.0,0.1387163688,0.0127078092,1.0,1.0,0.0,0.93,0.93,1.0,1.0,0.95,1.0,0.59604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5727077658,0.5727077658,0.041936322,0.041936322,0.7015246324,0.0,0.0120550398,0.0895724973,0.0,0.0,1.0,0.1597452319,0.0199684294
