Resource,AZ_batteries_1,AZ_hydroelectric_pumped_storage_1,CA_N_batteries_1,CA_N_hydroelectric_pumped_storage_1,CA_S_batteries_1,CA_S_hydroelectric_pumped_storage_1,MT_WY_CO_batteries_1,MT_WY_CO_hydroelectric_pumped_storage_1,NM_batteries_1,PNW_batteries_1,PNW_hydroelectric_pumped_storage_1,UT_NV_batteries_1,AZ_utilityscale_battery_storage_lithium_ion_moderate_0,CA_N_utilityscale_battery_storage_lithium_ion_moderate_0,CA_S_utilityscale_battery_storage_lithium_ion_moderate_0,MT_WY_CO_utilityscale_battery_storage_lithium_ion_moderate_0,NM_utilityscale_battery_storage_lithium_ion_moderate_0,PNW_utilityscale_battery_storage_lithium_ion_moderate_0,UT_NV_utilityscale_battery_storage_lithium_ion_moderate_0,AZ_utilityscale_battery_storage_lithium_ion_moderate_0_8,CA_N_utilityscale_battery_storage_lithium_ion_moderate_0_8,CA_S_utilityscale_battery_storage_lithium_ion_moderate_0_8,MT_WY_CO_utilityscale_battery_storage_lithium_ion_moderate_0_8,NM_utilityscale_battery_storage_lithium_ion_moderate_0_8,PNW_utilityscale_battery_storage_lithium_ion_moderate_0_8,UT_NV_utilityscale_battery_storage_lithium_ion_moderate_0_8,AZ_conventional_hydroelectric_1,CA_N_conventional_hydroelectric_1,CA_S_conventional_hydroelectric_1,MT_WY_CO_conventional_hydroelectric_1,PNW_conventional_hydroelectric_1,UT_NV_conventional_hydroelectric_1,Total
t149,1966.6909787654656,920.7625816309546,1334.1197409323513,26385.284106070478,12071.75116829751,20222.920226194798,988.8608697008001,6083.090831200764,3311.1469879691977,3757.1,4867.0,2790.91880424643,0.0,0.0,367.49989276359156,2128.02165665426,2691.2504398851224,0.0,387.7690071493912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,1088.950385944433,9707.237358133381,776.9372489408375,108404.21228447979
t150,0.0,811.9778745256001,1334.1197409323513,23873.173536748574,7923.004965908553,18361.393634926397,988.8608697008001,6600.516961194264,3529.7637053904086,3757.1,4867.0,0.0,0.0,0.0,367.49989276359156,3192.0324849813896,3561.124089550478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.7688124519914,658.0650523618228,1283.8,833.7693610198817,8137.277429562267,679.9,92703.14841201836
t151,0.0,811.9778745256001,0.0,23873.173536748574,0.0,18361.393634926397,988.8608697008001,7117.9430911877635,4253.045086042531,3757.1,4867.0,0.0,0.0,0.0,0.0,3192.0324849813896,3561.124089550478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.1358329667114,658.8657094518746,405.5540438630246,1667.6306406930596,7503.323272448769,582.8369516219773,82114.99711870895
t152,0.0,899.0056402099001,0.0,23873.173536748574,0.0,18361.393634926397,988.8608697008001,7635.369221181263,4731.9,3757.1,4867.0,0.0,0.0,0.0,0.0,3552.316292577626,3561.124089550478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.9313014885802,659.6663665419262,405.9553118433587,2501.583839019534,8437.628328359155,582.811152184792,85327.81958433238
t153,2725.142141395202,986.0334058942001,1260.67848463087,25882.861992206475,2813.922228324278,19850.614907941395,1297.9,8152.795351174763,4731.9,3757.1,4867.0,2372.2809850025997,370.930641604542,1264.0796436980816,1932.4440093614949,4616.327120904756,3774.0417802176557,0.0,4224.2606255517685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.6580714990287,660.4670236319778,812.3118916670512,2086.9629643669323,11930.273897527037,582.785352747607,111978.77251934771
t154,6934.445205503203,1073.0611715785,4897.23560143327,25882.861992206475,14998.472186660278,21339.836180956394,1297.9,8670.221481168262,4731.9,3757.1,4867.0,2614.794289781527,741.861283209084,1264.0796436980816,1932.4440093614949,4616.327120904756,3774.0417802176557,0.0,8448.521251103537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.1803100313455,1321.7347043540071,1219.0697394710778,2921.1,16855.15651949816,1164.4325740845031,146861.7770452216
t155,11194.022878208574,1160.0889372628,8533.792718235669,27892.550447664376,27183.022144996277,21339.836180956394,1297.9,8966.8,4731.9,3757.1,4867.0,2614.794289781527,741.861283209084,2528.159287396163,2464.0154895617343,4616.327120904756,3774.0417802176557,0.0,12672.781876655306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,662.0683378120807,1283.8,2921.1,21519.555969120946,1067.2663279577396,179784.4850699411
t156,15318.296252750039,1247.1167029471,8533.792718235669,29902.238903122277,39367.57210333228,22829.057453970003,1297.9,8966.8,4731.9,3757.1,4867.0,2614.794289781527,867.4617943631979,2800.522979319889,4396.459498923229,4616.327120904756,3774.0417802176557,0.0,15045.825990015532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1284.9890727532927,1283.8,2785.8176207947513,25490.027938892876,970.0742823937909,208743.6165027179
t157,17835.563433857933,1334.1444686314,12170.349835038069,30807.623089084198,41191.78277447222,24318.278726985,1297.9,8966.8,4731.9,3757.1,4867.0,4987.075274784127,1238.3924359677399,3550.0708514883813,5038.99181363505,4616.327120904756,3774.0417802176557,0.0,18327.415823543928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1948.6587247454768,1283.8,2921.1,26889.349726580673,1164.4325740845031,229012.7984540211
t158,19735.874046296507,1421.1722343157,12700.154797627565,32817.3115445421,44318.1,25807.5,1297.9,8682.262860400617,4731.9,3757.1,4867.0,4987.075274784127,1609.3230775722818,4814.150495186463,6971.435822996545,4616.327120904756,3774.0417802176557,0.0,18327.415823543928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2613.1290338277126,1283.8,2353.2597310880446,28579.952135823027,1067.188929646184,243128.07470877317
t159,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8035.480197908863,4731.9,3757.1,4867.0,6390.3,1609.3230775722818,5484.347514923016,8384.119270732363,4616.327120904756,3774.0417802176557,0.0,18327.415823543928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,1164.4325740845031,253225.99214652757
t160,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,7388.69753541711,4731.9,3757.1,4867.0,6390.3,1609.3230775722818,5484.347514923016,8384.119270732363,3984.488579508018,3654.4894931506883,0.0,18327.415823543928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,1164.4325740845031,251827.8186555721
t161,19990.853587999638,1399.4152928946455,13312.7623850118,32314.889430678097,44318.1,25807.5,934.3245528026881,6741.914872925357,4553.311523788102,3757.1,4867.0,6390.3,1172.934087705563,4335.425398695132,6110.655731642178,2732.71113515239,2631.1087294394906,0.0,16231.734566034958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,834.7804662061426,29355.732393361563,1067.1115313346286,235416.5656856724
t162,19049.747113773727,1399.4152928946455,13312.7623850118,32314.889430678097,40851.42545525147,23945.9734087316,570.7491056053761,6095.132210433603,4195.913783373002,3757.1,4867.0,6390.3,1172.934087705563,4335.425398695132,6110.655731642178,1480.9336907967613,2631.1087294394906,0.0,14522.413749571668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2609.9264054675064,1283.8,1669.6528510655812,27449.60730759348,969.7646891475689,222981.33082687823
t163,19049.747113773727,1399.4152928946455,9135.645080228702,32314.889430678097,40851.42545525147,23945.9734087316,570.7491056053761,5448.34954794185,3774.9625600147283,3757.1,4867.0,6390.3,1172.934087705563,4335.425398695132,6110.655731642178,1480.9336907967613,2631.1087294394906,0.0,14522.413749571668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.0409669084038,3278.4,1283.8,834.9643035127351,26612.86996433462,872.3920475233241,216118.49566525006
t164,18789.038296626775,1290.630585789291,9135.645080228702,32314.889430678097,40851.42545525147,23945.9734087316,207.17365840806417,4801.566885450096,3162.8436032308314,3757.1,4867.0,5327.3685661095915,1172.934087705563,4335.425398695132,6110.655731642178,1251.7774443556284,2205.5763304075113,0.0,14522.413749571668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.4276077271306,2143.0092656757884,1283.8,1670.0205256787665,25316.81982491464,774.993606461894,210722.5085433404
t165,18165.03673805901,1290.630585789291,9135.645080228702,32314.889430678097,40851.42545525147,23945.9734087316,207.17365840806417,4154.784222958343,3040.9434437455493,3757.1,4867.0,5327.3685661095915,872.777979733438,4146.407035455259,5212.938705581,0.0,1182.1955666963136,0.0,12942.56681787538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1935.848211304652,1283.8,1647.1536428779127,25301.932629130897,1164.4325740845031,204742.72375269912
t166,17827.082878602017,1247.1167029470182,9135.645080228702,30743.183899944834,39924.079794991805,23945.9734087316,0.0,3508.0015604665896,1757.4057422057942,3757.1,4867.0,5327.3685661095915,872.777979733438,4146.407035455259,5212.938705581,0.0,1182.1955666963136,0.0,12942.56681787538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2606.7237771073005,1283.8,835.2400594726242,25928.181303223922,1066.9825341487026,200112.4714135219
t167,17086.604162249,1247.1167029470182,6999.407451342628,30743.183899944834,39924.079794991805,23945.9734087316,0.0,3072.888634020335,413.73848687157556,3757.1,4867.0,5327.3685661095915,872.777979733438,4146.407035455259,5212.938705581,0.0,1023.3807637111976,0.0,12942.56681787538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,835.3319781259207,26499.63277623913,969.506694775717,196443.90385870545
t168,15890.235949623697,1138.3319958416637,6999.407451342628,30743.183899944834,37142.97704860727,23945.9734087316,0.0,3495.9601812332653,0.0,3757.1,4867.0,5327.3685661095915,872.777979733438,4146.407035455259,5212.938705581,0.0,0.0,0.0,12942.56681787538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,835.4238967792174,26327.423780063225,970.7021535762905,191172.67887049835
t169,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,1165.7807149790633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2317.6582936101536,29664.73518799015,989.6278087365866,222872.45433554036
t170,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4581.970478541322,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,1165.7807149790633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,912.19585655244,223881.70416693747
t171,21040.7,1508.2,12218.92748253808,34827.0,44318.1,25807.5,1297.9,8966.8,3929.8208400650174,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,1165.7807149790633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2909.4454854181727,1283.8,2921.1,27130.95181509719,834.7639043682933,218326.24257269024
t172,21025.810138853714,1508.2,12084.491955151374,34827.0,39093.113652574924,25807.5,1148.8916522279153,8966.8,3540.9878760702322,3757.1,4867.0,3599.38119575357,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,1165.7807149790633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,23178.37483231712,757.3319521841466,205962.1163003365
t173,21025.810138853714,1508.2,12084.491955151374,34827.0,30442.73481987758,25807.5,1148.8916522279153,8966.8,2939.768928354504,3757.1,4867.0,3599.38119575357,1609.3230775722818,4003.622154476542,5276.947229086844,0.0,492.99109222692744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717.2127723403669,1471.701360044482,1283.8,2921.1,18170.76804040598,679.9,188602.0444163721
t174,21025.810138853714,1508.2,11132.407278553885,34827.0,30442.73481987758,25807.5,1148.8916522279153,8966.8,2639.076327531428,3757.1,4867.0,2349.9189935585,1609.3230775722818,2756.0369147424103,4519.244372567317,0.0,439.20299532860224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.28524665939,1471.7013600444825,661.0491463426233,2600.103148870551,12981.320228025512,602.4680478158533,177686.17374857204
t175,21025.810138853714,1508.2,11132.407278553885,34827.0,30442.73481987758,25807.5,1148.8916522279153,8966.8,2639.076327531428,3757.1,4867.0,2349.9189935585,1609.3230775722818,3006.0023798672264,4519.244372567317,0.0,217.86758050661064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.8359310137007,1471.7013600444825,661.0491463426233,2921.1,11322.225654073165,602.4680478158533,176120.25676040625
t176,21025.810138853714,1508.2,11132.407278553885,34827.0,31603.30056287499,25807.5,1148.8916522279153,8966.8,2639.076327531428,3757.1,4867.0,4722.1999785611,1609.3230775722818,4270.082023565308,4982.946645091918,0.0,216.18081619340037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.7729633472513,1806.6986399555176,1283.8,2606.590709111506,10702.1896651212,1164.4325740845031,182206.30305264593
t177,21025.810138853714,1508.2,11132.407278553885,34827.0,36358.01515774149,25807.5,1097.933503497024,8966.8,2639.076327531428,3757.1,4867.0,4722.1999785611,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,168.61420884669303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.1870838644445,3278.4,1283.8,2852.3122018138674,10810.87035736997,1087.0006219003562,189142.57918875842
t178,21025.810138853714,1508.2,12261.868517787556,34827.0,39687.5540940585,25807.5,734.3580562997121,8966.8,2639.076327531428,3757.1,4867.0,4722.1999785611,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,34.9388219783002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.4486034577487,3278.4,1283.8,1999.8417141134412,11423.76082326091,1009.5686697162096,192047.57807584305
t179,21025.810138853714,1508.2,12261.868517787556,34827.0,42026.59614702377,25807.5,370.7826091024001,8966.8,2639.076327531428,3757.1,4867.0,4722.1999785611,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.1248398728476,3278.4,1283.8,1294.525761296751,12286.502064668148,1164.4325740845031,193967.07128900662
t180,21025.810138853714,1508.2,12261.868517787556,34827.0,43121.982213734045,25807.5,370.7826091024001,8966.8,2639.076327531428,3757.1,4867.0,4722.1999785611,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.9294360669087,3278.4,1283.8,1294.5257612967507,13584.690924431457,1164.4325740845031,196246.4508116743
t181,21025.810138853714,1508.2,13508.9,34827.0,43121.982213734045,25807.5,370.7826091024001,8966.8,2639.076327531428,3757.1,4867.0,4722.1999785611,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.482577826275,3278.4,661.0491463426233,1765.7563338593436,14898.150870772115,1164.4325740845031,198830.97510089196
t182,21025.810138853714,1508.2,13508.9,34827.0,44318.1,25807.5,370.7826091024001,8966.8,2639.076327531428,3757.1,4867.0,4722.1999785611,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.9294360669089,1471.7013600444825,661.0491463426233,1961.2270808002495,16255.622232069232,1164.4325740845031,199597.78321368108
t183,21025.810138853714,1508.2,13508.9,34827.0,44318.1,25807.5,679.8217394016001,8966.8,2639.076327531428,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.9294360669089,2272.89640621745,661.0491463426233,1688.677617578916,17724.90600526201,1164.4325740845031,203572.85172156358
t184,21025.810138853714,1508.2,13508.9,34827.0,44318.1,25807.5,988.8608697008001,8966.8,2639.076327531428,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.8588721338178,3278.4,1283.8,2846.1812624548606,18910.405164679327,1164.4325740845031,208462.07753966286
t185,21025.810138853714,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,2606.7165635298775,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.7883082007265,3278.4,1283.8,2921.1,20039.88114733294,1087.0006219003562,210474.64911004202
t186,21025.810138853714,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,2388.0227396795,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.6587519000433,3147.8437774197027,661.0491463426233,1294.5257612967512,18385.81393621582,1009.5686697162096,205288.44525164878
t187,21025.810138853714,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,2388.0227396795,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.9294360669088,1471.7013600444825,661.0491463426233,2032.3760414781673,18877.07389578163,932.1367175320629,204402.25180600348
t188,21025.810138853714,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,2459.624703350148,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.9294360669088,1471.7013600444825,661.0491463426233,1294.5257612967507,20386.168236390735,854.7047653479162,205167.6658779177
t189,21025.810138853714,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,2489.7078056508362,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,444.0470973617908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.9294360669088,1471.7013600444825,1283.8,1294.5257612967507,22104.040930142946,777.2728131637696,207904.98767280558
t190,21025.810138853714,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,2489.7078056508362,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,1034.4651918446177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.8588721338176,1471.7013600444825,1283.8,1626.5742387032492,23988.741120923958,699.8408609796229,211243.6519193587
t191,21025.810138853714,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,3631.824973355636,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,1165.7807149790633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.7883082007265,2139.9497806911754,661.0491463426233,2921.1,26036.13447540487,1123.1646818090144,216936.75454986125
t192,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,1609.3230775722818,4270.082023565308,5276.947229086844,0.0,1165.7807149790633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.7705639330911,2924.9324123693164,1283.8,1294.5257612967507,27454.947469494524,1045.7327296248677,218733.24198192204
t193,14905.731585674926,1508.2,12920.425212891632,34827.0,33586.66936690481,25807.5,1297.9,8966.8,2143.334250737318,3757.1,4867.0,5412.921699802758,0.0,2207.942997689892,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,20782.21474560723,1084.956162518672,186012.9865559064
t194,14905.731585674926,1508.2,11391.462349029229,34827.0,27756.54939898797,25807.5,1297.9,8966.8,2143.334250737318,3757.1,4867.0,4779.428829288789,0.0,2207.942997689892,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,18237.40484605812,983.6921218890039,175374.33691343435
t195,12373.382917175779,1508.2,9152.12235828671,34827.0,23407.8643830528,25807.5,1297.9,8966.8,2143.334250737318,3757.1,4867.0,4106.928667426464,0.0,2151.0429422729667,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,15271.241338170086,882.428081259336,162457.1354724606
t196,10004.131078185914,1508.2,7562.0185064049565,34827.0,18622.347133792653,25807.5,1297.9,8966.8,2143.334250737318,3757.1,4867.0,3451.3876602501227,0.0,1487.1525211244052,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3010.2280203023047,1283.8,2921.1,11828.828547266938,781.164040629668,148580.9822927734
t197,7730.874333785775,1508.2,6298.288454970134,34827.0,13959.777464575589,25807.5,1297.9,8966.8,2143.334250737318,3757.1,4867.0,2902.408545077199,0.0,1487.1525211244052,1753.9336790637592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1464.184369281219,1283.8,2921.1,9413.49551913081,679.9,135064.4491377462
t198,7730.874333785775,1508.2,4228.342327488395,34827.0,10254.68740798206,25807.5,1297.9,8966.8,2143.334250737318,3757.1,4867.0,2326.622266406248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.16995507286833,2019.790640801266,1283.8,1975.0175603046077,6504.183129421959,578.635959370332,120566.95783137083
t199,7730.874333785775,1508.2,3788.006836251784,34827.0,6825.15122476765,25807.5,1297.9,8966.8,2143.334250737318,3757.1,4867.0,2326.622266406248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.16995507286833,555.6062715200469,364.45230270804643,736.3331966564738,6504.183129421959,578.635959370332,113074.86972669851
t200,7730.874333785775,1508.2,3788.006836251784,34827.0,9092.880772636066,25807.5,1297.9,8966.8,2902.0151398666585,3757.1,4867.0,2326.622266406248,0.0,352.1631732622145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.3399101457367,555.6062715200469,364.45230270804643,1472.6663933129475,11031.637495819457,585.7966147141711,122214.56151042916
t201,11034.771341563406,1508.2,3788.006836251784,34827.0,16485.29657218388,25807.5,1297.9,8966.8,3589.7828322952,3757.1,4867.0,4695.36740824211,0.0,352.1631732622145,1932.4440093614949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.509865218605,1111.2125430400938,728.9046054160929,1611.6840823903685,16895.810906149774,1164.4325740845031,145891.88674945952
t202,14420.528914061038,1508.2,7424.563953054184,34827.0,24276.107992690355,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6061.3387840985715,0.0,737.2082440731335,1932.4440093614949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.3600898542634,1666.8188145601407,554.8953945839071,2348.0172790468423,23226.481089346846,1164.4325740845031,170590.59713881527
t203,16676.71633863476,1508.2,7424.563953054184,34827.0,34650.99234542451,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,737.2082440731335,1932.4440093614949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.5300449271317,2222.4250860801876,919.3476972919535,2921.1,28245.838156713355,1164.4325740845031,190553.2984496452
t204,18437.422543066474,1508.2,11061.121069856585,34827.0,39551.931901952186,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,943.8633539918103,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2167.1874569599063,1283.8,2921.1,30238.074143854108,1164.4325740845031,204376.6235778447
t205,20388.51229599819,1508.2,13508.9,34827.0,42404.04414672848,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,943.8633539918103,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.5300449271317,2722.793728479953,919.3476972919535,2921.1,30210.180089100824,1063.1685334548351,211199.4304240523
t206,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,2207.942997689892,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,1164.4325740845031,216628.9708924937
t207,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4551.619656325954,3757.1,4867.0,6390.3,0.0,2207.942997689892,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,1164.4325740845031,216448.69054881966
t208,20681.85945765624,1508.2,13508.9,34827.0,41580.31494342647,25807.5,1297.9,8966.8,3496.2966440291916,3757.1,4867.0,6193.988258408131,0.0,2207.942997689892,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,736.3331966564738,27354.865183741204,1063.1685334548351,206871.35974914153
t209,17593.572666277494,1508.2,13508.9,34827.0,37478.8942977801,25807.5,1297.9,8966.8,2706.5839164527415,3757.1,4867.0,5651.544068814255,0.0,2207.942997689892,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2616.4743369592275,1283.8,1472.6663933129475,23111.000894402925,961.9044928251672,194078.77459859382
t210,17593.572666277494,1508.2,13508.9,34827.0,35152.35047603417,25807.5,1297.9,8966.8,2143.334250737318,3757.1,4867.0,5651.544068814255,0.0,2207.942997689892,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,555.6062715200472,1283.8,736.3331966564738,22280.105730085907,860.6404521954992,187459.6206440902
t211,17593.572666277494,1508.2,13508.9,34827.0,34922.29750992481,25807.5,1297.9,8966.8,2143.334250737318,3757.1,4867.0,5651.544068814255,0.0,2207.942997689892,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.16995507286833,1111.2125430400943,364.45230270804655,1472.6663933129475,21235.37607273301,759.3764115658312,184951.6357059557
t212,17449.818045051044,1508.2,13508.9,34827.0,34922.29750992481,25807.5,1297.9,8966.8,2143.334250737318,3757.1,4867.0,5651.544068814255,0.0,2207.942997689892,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.16995507286833,555.6062715200469,675.730922188069,736.3331966564738,21275.22358765037,658.1123709361632,183765.80371032044
t213,17449.818045051044,1508.2,13471.771031120037,34827.0,34922.29750992481,25807.5,1297.9,8966.8,2143.334250737318,3757.1,4867.0,5651.544068814255,0.0,2207.942997689892,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.190134781395,1111.2125430400938,364.45230270804643,1472.6663933129475,19718.571333067976,578.6359593703319,183107.22710369728
t214,17449.818045051044,1508.2,13471.771031120037,34827.0,34922.29750992481,25807.5,1297.9,8966.8,2143.334250737318,3757.1,4867.0,5651.544068814255,0.0,2207.942997689892,2459.290534079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.3600898542634,1666.8188145601407,554.8953945839071,736.3331966564738,20293.963872638644,578.6359593703319,184182.50576508022
